cell,x,y,area µm²,ATG7,P2Rx7(Park7),GalMac3,CD31,CD44,Trem2,TMEM119,CD74,AQP4,S100B,CD3e,SMA,CD8,CD14,Neurofilament,GFAP,HLA-A,P2Ry12,CD68,H2A.x,PSD-95,Synaptophysin,CD40,CollagenIV,DAPI_1,CD11c,IBA1,PCNA,CD45,ApoE,MAP2,Claudin5,CD4,CD11b,Vimentin,A-Beta,iNOS,CD34,NeuN,CD163,HLA-DR,UMAP_1,UMAP_2,TSNE_1,TSNE_2
2062,19502,6908,197.13,360.554,316.531,101.234,88.94,25.272,72.667,534.209,186.573,100.553,52.174,86.13,3.245,251.761,162.81,156.962,7.27,27.686,198.686,102.332,47.604,167.5,478.364,371.597,14.249,127.558,170.358,215.462,160.187,339.47,57.366,120.631,18.547,138.683,96.453,7.036,11.578,156.072,2.265,11.872,38.911,63.109,17.082869,-38.2272,11.701416,-10.846051
2063,12738,217,155.35,193.695,1.0,143.555,26.796,910.575,477.697,323.785,277.297,675.875,818.667,73.822,3.245,36.39,676.38,1.0,564.244,103.105,126.8,169.519,67.919,124.497,1.0,170.805,11.599,181.412,229.312,417.888,120.39,291.264,138.917,2.554,24.396,213.394,187.567,183.597,203.151,142.358,1.0,8.248,61.452,137.849,38.893158,69.55534,-16.489243,21.150684
2065,6922,11049,38.23,142.023,140.751,50.003,17.415,45.712,19.46,187.929,52.548,28.782,74.423,94.336,1.0,164.804,216.076,34.722,53.249,32.328,119.4,42.854,36.849,48.414,74.145,24.55,8.95,216.418,121.052,225.31,122.431,248.186,34.58,18.09,2.17,115.202,264.58,5.527,2.175,86.448,265.292,15.496,150.594,128.375,21.463364,38.66414,-5.359604,11.457423
2066,467,5409,210.64,414.379,254.298,84.528,91.285,67.43,53.122,443.298,281.421,47.304,25.474,102.541,3.245,206.26,218.087,182.253,45.934,49.732,179.657,122.158,44.019,127.805,176.162,403.823,19.549,66.972,175.718,386.157,206.106,442.037,76.555,218.512,18.547,260.356,133.332,126.252,59.765,129.699,3.529,15.496,39.935,92.584,2.7623405,-38.795677,7.579134,-15.011935
2067,19270,7173,115.41,499.423,204.075,355.161,308.204,144.079,163.88,51.052,55.641,112.129,89.998,111.772,3.245,302.318,139.694,30.506,148.342,304.993,245.2,92.419,49.994,107.957,66.445,447.203,260.687,532.813,162.855,190.296,524.48,693.325,51.37,14.983,327.371,170.702,657.238,443.156,11.578,176.115,393.013,33.615,10.222,68.372,62.18386,-60.69792,-10.156389,-17.712955
2068,9386,13378,136.59,83.891,126.557,36.639,25.623,128.749,61.809,264.54,462.87,17.206,69.973,59.463,1.0,197.16,177.885,127.456,60.564,43.93,103.543,236.707,69.114,40.695,2.925,146.016,8.95,391.445,113.548,379.591,354.068,244.083,29.783,1.0,5.679,256.087,271.088,7.036,11.578,120.205,26.291,3.416,27.64,152.587,-5.240299,52.370872,-10.779133,4.633355
2069,424,8822,248.44,252.903,208.443,97.893,54.937,21.44,35.748,247.175,183.48,58.879,73.311,100.49,2.122,176.937,95.473,34.722,26.079,25.366,229.343,133.172,57.164,84.801,91.468,437.288,15.574,61.586,172.502,298.621,181.616,234.852,98.142,44.502,16.207,153.625,201.668,7.036,10.402,129.699,2.265,11.872,18.418,88.373,-3.9103203,-30.571075,3.8129768,-11.341482
2070,12698,4785,412.6,540.331,346.01,242.676,154.602,184.959,81.354,260.454,108.22,107.498,256.869,97.413,3.245,174.915,574.872,110.595,109.678,198.247,165.914,222.388,39.239,96.93,228.133,335.653,114.944,190.837,183.221,330.353,475.499,517.936,51.37,81.79,126.167,166.433,273.257,192.651,5.701,123.37,146.424,21.536,185.431,86.268,-20.405613,-25.469673,-11.997213,-16.378351
2071,3816,17986,292.36,79.585,278.318,4.341,13.898,536.27,72.667,62.288,319.567,20.679,247.969,65.617,2.122,48.523,197.986,85.304,101.318,54.373,83.457,393.11,18.925,10.924,6.775,221.623,14.249,163.91,134.986,241.723,162.228,295.367,20.188,1.0,20.886,346.808,246.14,90.035,50.362,13.659,11.116,2.208,6.123,331.544,5.587778,56.833904,-16.066254,12.260238
2073,18935,15837,307.0,145.252,164.77,76.732,42.039,3.555,63.98,180.779,173.17,91.292,91.11,64.591,2.122,106.158,161.805,30.506,49.069,31.167,102.486,86.912,106.158,95.828,347.474,127.424,7.625,180.066,111.405,350.048,379.579,178.44,50.17,77.129,6.849,129.077,186.482,14.582,19.805,15.769,13.646,8.248,6.123,87.32,33.23795,16.325178,4.264131,9.725575
2074,11675,17151,277.01,228.143,121.098,55.572,63.144,2.277,37.92,150.135,368.022,72.771,145.621,71.771,2.122,169.859,133.664,110.595,68.924,28.847,110.943,139.781,35.654,132.215,418.694,177.002,15.574,190.837,156.424,350.048,335.701,275.879,45.373,105.095,9.189,169.635,391.489,4.018,2.175,15.769,9.852,9.456,4.074,123.112,34.053307,9.615471,5.811626,8.8607025
2075,10711,11272,237.21,147.405,43.58,7.682,1.0,94.257,2.086,136.856,282.452,24.152,138.947,105.618,1.0,49.534,141.704,89.519,18.765,32.328,182.829,227.895,18.925,15.334,16.399,118.748,10.275,40.044,98.542,433.207,152.023,307.675,22.587,19.644,3.34,201.654,557.446,1.0,1.0,37.922,14.91,3.416,8.172,233.644,3.28644,62.057182,-17.156208,8.33773
2076,1336,1852,106.74,354.095,341.643,85.642,59.627,17.607,91.127,461.684,229.873,19.521,29.924,74.848,4.367,114.247,123.614,13.646,5.18,40.449,128.914,92.419,33.264,73.775,181.936,387.71,14.249,29.274,136.058,266.889,79.573,251.263,53.768,97.327,25.566,235.808,188.651,10.054,16.279,149.742,1.0,10.664,12.271,107.321,6.0574226,-28.18397,7.5312777,-9.391135
2077,9515,20954,180.36,76.356,57.774,72.278,49.074,1.0,23.803,70.46,295.854,16.049,34.374,73.822,2.122,189.071,130.649,76.873,4.135,21.885,91.914,146.389,93.013,104.649,270.48,91.48,14.249,173.334,215.378,517.46,423.458,263.571,18.989,36.734,3.34,188.846,246.14,2.509,2.175,25.263,1.0,45.695,4.074,107.321,27.748785,12.925095,4.2848654,7.457356
2078,6345,15608,107.45,120.492,161.495,2.114,4.518,220.729,43.349,79.653,176.263,39.2,121.147,44.078,1.0,131.436,142.709,102.165,53.249,34.648,100.371,193.751,47.604,8.719,2.925,180.721,11.599,270.272,118.908,476.975,297.945,343.573,20.188,1.0,8.019,247.548,368.71,10.054,1.0,11.549,13.646,3.416,9.197,167.325,0.018117905,58.735275,-13.425937,4.6949935
2079,12435,1507,52.02,41.907,1.0,21.047,47.901,50.822,232.29,199.166,683.495,56.564,19.912,67.668,4.367,44.479,127.634,5.215,45.934,27.686,110.943,231.2,120.498,40.695,143.439,164.608,7.625,538.198,83.535,347.86,104.063,66.643,10.594,24.305,22.056,128.01,66.081,11.563,4.526,72.734,1.0,10.664,39.935,112.585,-2.4798965,5.58337,-1.2207737,-0.9544059
2081,4534,12520,217.03,121.569,242.289,86.756,65.489,22.717,70.496,328.893,290.7,40.358,36.599,125.106,2.122,293.218,122.609,220.19,13.54,42.77,260.0,215.779,85.843,128.907,228.133,153.453,14.249,134.29,172.502,299.715,566.318,298.444,68.16,42.949,6.849,193.115,280.85,5.527,19.805,141.303,1.0,17.912,12.271,85.215,1.5100975,-67.78701,9.598471,1.6286436
2082,15257,2745,154.49,315.341,83.977,60.027,66.662,4.832,78.097,396.31,179.356,58.879,33.262,114.849,3.245,84.924,249.242,173.823,5.18,31.167,161.686,58.275,35.654,93.623,380.197,324.498,12.924,123.519,149.992,239.535,90.798,185.62,57.366,94.219,17.377,189.913,137.671,2.509,5.701,101.216,1.0,13.08,35.837,247.329,5.906082,-19.461937,5.9177675,-6.2265873
2083,6316,13878,336.14,168.935,354.744,231.538,72.525,101.922,88.955,171.586,275.235,94.765,332.517,75.874,2.122,321.529,197.986,51.582,345.843,143.714,102.486,321.517,35.654,25.258,2.925,214.186,305.735,256.809,152.136,328.164,339.782,245.109,52.569,10.322,112.13,311.587,176.72,157.943,3.351,153.962,152.747,10.664,10.222,216.801,-24.546776,-10.568684,-11.406417,-9.242062
2084,2543,9756,70.07,203.384,239.013,160.261,49.074,173.462,54.208,138.899,264.926,120.232,243.519,156.901,33.552,177.948,494.47,72.658,145.207,71.777,256.829,203.664,22.51,70.467,33.723,111.311,16.899,11.771,138.202,272.36,60.185,348.701,42.975,4.107,9.189,214.462,165.873,117.198,8.052,158.182,1.0,8.248,318.631,478.92,-3.6909695,34.10364,-15.332003,-5.961306
2085,10572,18307,296.34,252.903,133.108,42.207,74.87,1.0,29.233,112.34,114.406,54.249,27.699,70.745,2.122,202.216,156.78,371.937,7.27,21.885,117.286,97.926,38.044,175.219,543.809,158.411,20.874,95.245,154.28,155.281,193.861,269.725,32.181,77.129,10.358,130.144,108.384,2.509,3.351,21.043,3.529,25.16,15.345,108.374,46.747116,10.0138035,8.748609,13.548698
2086,22953,17209,175.81,250.75,218.269,81.187,64.317,6.11,49.864,288.034,453.591,124.862,112.247,66.643,2.122,73.802,121.604,72.658,53.249,17.244,86.629,340.241,60.749,104.649,418.694,141.058,11.599,275.658,187.509,538.25,302.027,381.523,101.739,137.722,4.509,154.692,267.834,8.545,193.748,25.263,1.0,17.912,4.074,174.693,31.157318,9.39891,6.865105,6.1106033
2087,3279,12868,168.56,101.115,284.869,119.054,36.176,45.712,85.698,322.764,309.257,57.722,140.059,109.721,2.122,254.795,188.941,93.734,29.214,90.341,219.829,96.825,95.403,83.699,39.497,189.397,11.599,192.183,170.358,397.099,334.68,244.083,182.091,10.322,4.509,292.375,328.577,5.527,2.175,140.248,1.0,16.704,28.665,69.425,2.9599924,-72.899254,10.044039,2.4055643
2088,12820,8993,99.63,140.946,13.01,76.732,63.144,1.0,4.258,1.0,6.155,12.576,117.81,56.386,13.347,4.033,426.128,1.0,51.159,139.073,48.571,40.652,11.755,1.0,1.0,163.368,100.37,329.512,26.725,196.861,128.554,24.59,2.199,1.0,128.507,135.481,120.316,188.124,1.0,9.439,352.547,5.832,325.803,49.424,-46.01867,-22.983711,-18.925234,-10.496217
2089,4873,17609,182.21,68.82,90.528,2.114,8.035,168.352,57.465,128.684,276.266,36.885,105.572,61.514,1.0,74.813,91.453,55.797,25.035,30.007,95.086,282.967,27.289,4.308,1.0,164.608,8.95,155.832,99.614,397.099,315.292,384.6,6.996,1.0,6.849,206.99,399.081,2.509,1.0,8.384,152.747,2.208,4.074,182.062,0.5381737,63.731293,-14.591963,5.7496047
2091,22247,18536,98.78,300.269,283.777,91.211,94.803,1.0,16.202,311.528,75.229,86.662,47.724,32.796,2.122,101.102,95.473,220.19,2.045,11.443,80.286,16.42,27.289,209.401,553.434,44.381,11.599,15.81,113.548,192.484,88.757,274.853,32.181,313.285,9.189,41.558,113.808,4.018,1.0,14.714,1.0,9.456,8.172,48.371,49.41763,12.892452,8.145305,15.221334
2092,5661,19357,129.34,112.957,214.993,41.094,54.937,278.216,30.318,128.684,197.913,66.983,172.321,84.079,2.122,130.425,161.805,165.392,69.969,149.516,135.257,293.981,9.365,19.745,1.0,217.904,195.765,56.201,136.058,161.847,156.105,353.83,20.188,1.0,68.848,246.481,239.632,68.908,2.175,21.043,80.667,4.624,12.271,419.969,-2.6449013,55.247158,-19.52931,4.5057316
2093,6115,16155,167.43,97.886,64.325,2.114,19.761,136.414,58.551,130.727,364.929,22.994,112.247,67.668,2.122,122.336,131.654,114.81,27.124,20.725,113.057,428.356,55.969,8.719,2.925,194.355,12.924,274.311,109.261,464.939,376.518,373.317,4.598,1.0,12.698,265.692,365.456,4.018,4.526,21.043,13.646,3.416,4.074,241.013,-5.3634605,66.78786,-15.278496,3.2759147
2095,13446,19632,217.46,636.14,75.243,611.314,613.063,215.619,36.834,47.988,141.211,47.304,95.56,111.772,1.0,229.516,683.415,55.797,66.834,774.906,54.914,429.458,51.189,45.106,56.821,369.118,526.999,279.697,335.429,855.566,845.915,901.536,66.96,14.983,213.902,435.394,728.827,314.885,2.175,249.959,232.414,22.744,66.575,229.433,57.5524,-50.903477,-13.106923,-19.259705
2096,20399,10944,163.31,161.4,110.18,93.438,94.803,61.042,80.268,545.445,265.957,172.323,102.235,137.414,4.367,202.216,388.942,224.405,146.252,46.251,240.971,141.983,41.629,135.523,570.757,75.367,8.95,25.235,159.639,469.315,118.349,410.241,82.551,140.829,13.868,192.048,287.358,25.145,58.589,133.919,3.529,5.832,135.225,129.428,16.043762,-62.126488,18.572647,1.4467579
2097,8604,16666,175.53,109.727,100.354,18.819,16.243,174.739,53.122,35.73,309.257,44.988,162.308,61.514,1.0,112.225,136.679,123.241,55.339,57.854,89.8,281.865,23.705,40.695,1.0,158.411,55.322,208.34,117.836,241.723,279.577,246.134,24.986,2.554,23.226,197.385,172.381,73.435,5.701,14.714,26.291,3.416,3.049,190.484,10.8981285,62.075596,-11.936345,7.7360754
2098,15719,3585,236.22,561.861,228.095,106.803,80.732,35.492,81.354,549.531,162.861,124.862,100.01,99.464,4.367,112.225,203.011,140.101,55.339,47.411,145.829,130.969,33.264,99.136,283.954,271.201,18.224,15.81,204.659,327.07,68.348,272.802,130.522,151.705,24.396,151.49,122.485,71.926,200.8,96.997,2.265,14.288,52.231,84.162,13.853676,-28.438686,11.939989,-8.63165
2099,5857,11523,235.93,148.482,198.616,105.689,15.07,12.497,12.945,134.813,80.384,78.559,182.333,69.72,1.0,95.035,105.523,60.013,64.744,28.847,213.486,214.678,18.925,40.695,35.647,77.846,7.625,107.363,133.914,205.614,83.655,152.799,112.533,10.322,4.509,93.856,181.059,17.6,1.0,55.855,2.265,7.04,9.197,48.371,22.281136,38.82002,-3.8814886,12.511138
2100,12180,12531,169.99,165.706,253.207,52.231,26.796,20.162,63.98,531.144,486.582,38.043,47.724,106.644,2.122,224.461,259.293,203.329,23.99,48.571,247.314,232.301,126.472,133.318,278.179,159.65,11.599,275.658,174.646,527.308,460.193,311.777,14.192,77.129,5.679,194.183,553.107,14.582,1.0,119.15,6.058,17.912,17.394,168.377,4.278572,-64.53222,11.934709,-0.4267889
2101,5751,15047,76.61,110.804,166.954,11.023,10.38,340.813,28.147,113.362,283.483,27.625,112.247,38.95,2.122,117.28,281.403,224.405,137.892,47.411,100.371,314.908,21.315,15.334,18.324,180.721,11.599,120.826,97.47,319.411,222.433,274.853,22.587,1.0,5.679,173.904,304.713,20.618,3.351,9.439,17.439,2.208,2.025,90.478,7.5403748,55.909233,-14.193185,11.204624
2102,17199,10650,111.57,576.932,427.895,223.742,49.074,27.827,42.263,497.436,320.598,144.541,526.087,98.438,15.592,165.815,178.89,161.177,240.3,75.258,184.943,197.055,30.874,40.695,60.671,102.635,20.874,23.888,212.162,656.423,184.677,258.443,90.946,14.983,26.735,184.577,311.221,76.453,3.351,91.722,38.937,14.288,14.32,175.746,11.523891,-54.661095,-0.3853651,-11.690822
2103,7009,19102,103.33,160.323,233.554,3.227,16.243,236.059,27.061,103.147,188.635,6.788,98.898,42.027,2.122,131.436,110.548,237.051,52.204,32.328,67.6,199.258,11.755,17.54,27.948,93.959,12.924,38.698,128.555,338.012,223.454,369.215,11.794,1.0,18.547,258.221,396.912,17.6,3.351,7.329,17.439,11.872,4.074,182.062,7.6810093,51.173233,-12.276382,11.372887
2104,14861,13362,300.32,228.143,122.19,90.097,60.799,17.607,58.551,252.282,270.08,55.407,55.511,59.463,2.122,265.917,187.936,258.127,9.36,42.77,44.343,136.476,70.309,156.474,357.098,111.311,15.574,167.949,158.568,310.657,188.759,222.544,50.17,171.902,6.849,164.298,238.547,4.018,2.175,149.742,1.0,11.872,17.394,119.954,21.224836,-67.16162,9.439554,10.001408
2105,7105,14749,423.83,105.421,141.843,4.341,10.38,270.551,40.091,195.08,286.576,12.576,164.533,53.309,2.122,74.813,135.674,102.165,98.183,42.77,98.257,148.592,26.094,23.053,2.925,133.622,8.95,167.949,85.679,301.904,198.963,223.57,11.794,2.554,6.849,193.115,241.801,50.799,2.175,9.439,37.672,23.952,9.197,145.218,12.832125,55.015827,-10.881872,9.613964
2106,22210,19917,349.35,290.581,168.046,66.709,43.211,7.387,20.546,303.356,215.44,88.977,68.861,47.155,1.0,81.891,228.137,418.304,56.384,30.007,43.286,160.708,65.529,170.808,387.896,69.17,19.549,69.664,222.881,495.576,245.903,398.959,100.54,210.743,3.34,237.942,237.463,97.58,36.259,8.384,2.265,13.08,50.182,74.688,44.590824,2.682417,11.198387,11.86715
2108,487,19990,39.8,46.213,2.092,1.0,2.173,22.717,21.632,59.224,110.282,62.352,4.337,53.309,1.0,25.267,181.905,89.519,33.394,23.045,73.943,186.041,78.673,58.338,4.85,153.453,7.625,165.256,95.326,190.296,632.646,209.21,3.399,10.322,3.34,215.529,426.199,2.509,1.0,6.275,1.0,3.416,18.418,87.32,13.2182865,33.880157,-7.1514063,6.32339
2109,7926,2043,159.33,600.615,1.0,52.231,8.035,3.555,41.177,1.0,8.217,2.158,1.0,54.335,1.0,1.0,612.058,1.0,1.0,81.059,45.4,255.431,2.195,1.0,1.0,230.299,3.65,368.557,28.869,856.66,43.858,172.286,1.0,1.0,3.34,512.24,648.56,8.545,1.0,43.196,3.529,2.208,971.311,39.949,-59.266235,-22.96386,-22.541595,-12.960269
2110,14890,20705,604.19,244.291,25.02,44.435,30.313,1.0,5.343,195.08,290.7,51.934,46.611,58.437,1.0,48.523,376.881,9.43,25.035,11.443,43.286,91.318,35.654,198.374,405.22,51.818,18.224,57.547,152.136,411.323,168.35,256.391,42.975,52.271,1.0,138.683,307.967,5.527,111.478,4.165,2.265,20.328,86.043,94.689,34.953148,14.475386,4.215774,11.27409
2111,4422,20486,107.31,307.805,373.305,406.391,474.704,407.243,81.354,9.172,249.461,17.206,181.22,99.464,1.0,209.294,892.462,5.215,79.373,745.899,98.257,352.357,12.95,13.129,1.0,581.065,287.186,287.775,96.398,360.99,782.649,852.304,18.989,1.0,390.54,316.923,703.879,532.19,1.0,124.424,404.394,7.04,240.76,209.432,57.284225,-51.5263,-12.935632,-19.14445
2112,8918,17220,304.87,161.4,172.413,8.796,29.141,87.87,30.318,139.92,242.245,28.782,59.961,45.104,2.122,115.258,212.056,123.241,46.979,48.571,85.571,115.549,21.315,56.132,122.266,168.326,14.249,84.474,85.679,236.252,187.739,260.494,17.79,41.395,13.868,192.048,242.886,20.618,2.175,7.329,4.794,4.624,32.763,146.271,19.977448,36.668274,-7.196565,10.17738
2113,6868,7782,113.85,441.292,249.931,251.585,285.926,57.21,57.465,43.902,49.455,64.667,134.497,130.234,3.245,323.552,93.463,102.165,40.709,255.101,203.971,60.477,41.629,107.957,54.896,469.514,190.466,329.512,182.149,141.057,362.232,502.551,62.163,75.575,342.578,128.01,559.616,237.923,4.526,151.852,376.573,16.704,12.271,59.95,61.00918,-61.975113,-9.9180975,-17.147736
2114,2247,1927,151.51,349.789,221.544,90.097,79.56,13.775,110.673,287.012,50.486,43.831,67.748,88.182,5.49,103.124,34.166,89.519,28.169,26.526,125.743,27.434,32.069,101.341,339.775,232.778,14.249,13.117,161.783,97.289,71.41,193.825,64.562,178.117,29.075,139.75,63.912,2.509,13.928,141.303,1.0,32.407,9.197,62.056,11.000202,-21.844622,8.863487,-6.839182
2116,539,15963,58.98,103.268,115.639,54.458,15.07,1.0,9.687,39.816,223.687,3.315,86.66,33.821,1.0,22.234,82.407,173.823,68.924,10.282,50.686,60.477,59.554,28.566,76.069,121.227,10.275,163.91,83.535,167.318,121.411,167.158,26.185,18.09,3.34,95.99,46.557,14.582,2.175,2.055,4.794,8.248,4.074,99.953,24.479465,36.92369,-5.7596955,10.9596405
2117,15961,11539,83.0,297.04,247.748,87.87,103.011,13.775,59.637,426.954,251.523,80.874,56.624,96.387,2.122,230.527,227.132,405.658,8.315,45.091,217.714,104.535,36.849,142.139,380.197,77.846,14.249,22.542,180.005,362.084,169.371,374.343,53.768,123.739,8.019,95.99,366.541,2.509,3.351,126.534,1.0,17.912,30.714,76.793,17.651176,-63.987686,16.794046,2.9961002
2118,18511,8151,75.47,345.483,69.784,268.291,56.109,2.277,25.975,11.215,40.176,49.619,175.658,59.463,3.245,27.289,353.766,123.241,120.128,105.425,60.2,75.897,14.145,7.616,35.647,126.185,178.541,243.345,111.405,400.381,117.329,95.361,11.794,16.537,124.998,204.856,131.163,207.742,3.351,59.02,157.805,17.912,586.055,50.476,-48.163574,-23.249035,-19.36962,-11.296344
2119,14897,1717,228.54,153.864,6.459,56.686,35.004,2.277,81.354,372.816,213.378,92.45,89.998,73.822,2.122,47.512,86.428,119.025,18.765,32.328,109.886,152.998,60.749,51.722,241.607,198.073,7.625,112.748,82.464,301.904,137.737,97.413,56.167,53.824,16.207,119.471,82.352,4.018,5.701,75.899,1.0,3.416,8.172,62.056,3.580387,-5.045004,3.0493684,-3.3483377
2120,13788,14153,59.55,151.711,79.61,63.368,43.211,25.272,24.889,262.497,348.433,71.613,28.812,43.052,6.612,206.26,287.434,144.316,4.135,62.495,101.429,287.373,28.484,66.056,99.168,157.171,14.249,9.078,188.58,470.41,224.474,261.52,72.957,46.056,5.679,160.029,289.528,2.509,2.175,131.809,45.259,4.624,61.452,127.322,4.0041313,28.358538,7.9411473,3.9057581
2121,8463,15191,273.03,164.629,353.652,16.592,18.588,312.708,28.147,342.172,266.988,91.292,220.157,62.54,2.122,103.124,221.102,173.823,97.138,90.341,86.629,251.025,10.56,10.924,1.0,235.257,32.798,15.81,133.914,388.345,179.575,395.882,42.975,1.0,9.189,347.875,352.44,59.853,99.725,9.439,9.852,2.208,88.092,225.222,1.5246639,50.157726,-10.11148,1.3500779
2123,11521,7856,79.31,440.216,222.636,228.197,239.025,260.331,80.268,53.095,102.034,55.407,75.536,131.26,3.245,313.44,755.778,97.949,6.225,408.258,177.543,244.417,40.434,273.354,135.74,548.839,167.942,306.624,181.077,348.954,731.627,902.562,96.942,22.751,209.222,260.356,353.524,230.378,2.175,230.97,146.424,17.912,366.788,117.848,54.74478,-52.659874,-12.772247,-18.243923
2124,7729,17714,112.57,158.17,228.095,2.114,12.725,425.128,48.778,130.727,244.307,25.309,227.944,50.232,2.122,121.325,72.357,144.316,79.373,43.93,70.771,107.839,21.315,21.95,10.624,116.269,15.574,124.865,117.836,425.548,296.924,397.933,10.594,1.0,11.528,260.356,238.547,23.636,10.402,9.439,14.91,3.416,5.098,138.902,7.0704613,52.28466,-13.773983,13.18455
2125,11579,13889,252.42,184.006,265.216,65.595,37.349,29.105,56.379,225.724,227.811,69.298,86.66,41.001,2.122,240.639,73.362,190.684,13.54,28.847,83.457,132.071,52.384,148.755,351.324,102.635,14.249,142.368,114.62,285.491,260.189,226.647,16.591,162.58,6.849,135.481,280.85,4.018,2.175,121.26,14.91,14.288,8.172,138.902,21.48513,-71.43838,11.570211,6.705835
2126,13173,5280,65.66,331.488,2.092,661.431,324.62,45.712,80.268,5.086,120.591,1.0,1.0,124.08,237.842,116.269,158.79,1.0,1.0,741.258,106.714,257.634,47.604,24.156,1.0,535.205,108.32,779.197,94.254,239.535,703.055,583.579,120.928,1.0,846.758,262.49,760.283,449.192,2.175,162.401,637.072,37.239,40.96,219.959,63.798805,-59.97722,-9.871036,-18.74854
2127,6608,18369,155.2,103.268,70.875,2.114,9.208,347.201,69.41,97.018,266.988,6.788,114.472,77.925,1.0,109.191,107.533,123.241,66.834,31.167,64.429,206.968,38.044,6.513,4.85,102.635,10.275,252.77,131.77,347.86,292.843,332.291,18.989,1.0,11.528,258.221,418.606,29.672,2.175,8.384,28.82,4.624,20.468,177.851,1.738718,61.301605,-14.163357,5.56444
2128,4923,20983,159.33,58.055,157.128,3.227,12.725,145.357,36.834,95.997,125.746,10.261,61.073,65.617,1.0,66.724,116.578,110.595,27.124,20.725,127.857,102.332,78.673,32.977,1.0,71.649,7.625,256.809,82.464,302.998,444.887,340.496,4.598,1.0,4.509,225.135,217.938,5.527,2.175,16.824,6.058,3.416,6.123,137.849,8.317209,49.41274,-8.786313,7.041577
