cell,x,y,area µm²,SMA,NeuN,HLA-A,CD4,CD44,S100B,GalMac3,P2Ry12,CD11b,Claudin5,CD34,iNOS,ApoE,CD11c,CD40,PCNA,CollagenIV,CD8,Neurofilament,CD3e,DAPI_1,CD68,ATG7,Vimentin,AQP4,CD14,CD45,TMEM119,CD31,GFAP,P2Rx7(Park7),HLA-DR,Synaptophysin,A-Beta,PSD-95,H2A.x,CD163,MAP2,Trem2,CD74,IBA1,UMAP_1,UMAP_2,TSNE_1,TSNE_2
96,5088,3099,265.5,2.337,8.121,59.765,174.43,126.136,159.822,50.435,33.356,130.389,8.247,4.315,49.339,47.517,311.528,40.056,344.785,22.009,65.935,197.81,135.345,145.49,156.787,302.413,152.519,178.317,313.818,357.641,312.312,20.038,147.22,237.15,671.547,2.016,21.979,35.965,40.355,64.346,1.0,59.343,512.488,495.511,-9.079641,-42.96907,6.9572043,18.183657
97,19466,2319,59.27,18.386,13.208,143.272,298.164,152.206,476.252,125.618,176.937,615.846,87.96,10.946,358.505,41.979,534.209,285.694,216.371,23.06,216.784,180.372,308.074,633.337,140.446,225.918,25.397,104.145,143.282,561.291,168.167,98.195,139.04,432.499,150.011,3.033,254.746,256.744,154.382,20.731,1.0,317.282,280.72,426.767,-4.109539,-75.53763,1.8393958,24.650003
98,13316,959,65.1,11.699,1.0,85.539,111.549,112.579,276.21,42.196,11.111,258.774,69.325,14.261,24.162,17.613,457.598,32.861,443.877,13.606,83.917,110.616,72.718,463.989,491.24,298.987,29.249,204.972,170.527,557.238,166.165,100.199,102.229,446.099,697.782,1.0,161.839,68.932,33.291,4.115,3.991,177.053,388.612,434.528,-9.145752,-55.32303,7.8436933,20.689592
99,5662,14379,216.89,7.687,55.935,40.176,187.615,10.385,1.0,20.568,168.848,129.386,51.726,2.105,12.078,15.398,107.233,221.972,69.757,13.606,19.981,5.983,60.597,22.751,27.146,152.848,18.977,33.45,102.918,139.806,255.255,119.237,71.554,13.364,53.468,143.279,122.878,151.849,21.182,9.308,54.838,102.333,122.878,287.062,42.625175,3.891533,4.2449694,-27.479258
100,8264,1642,125.78,5.012,2.017,53.579,157.189,102.151,180.432,13.359,34.367,126.377,39.304,34.153,77.536,34.226,139.92,69.861,243.672,18.858,70.93,212.758,106.052,390.967,340.9,199.658,9.988,108.781,206.855,257.336,196.195,32.062,74.621,285.369,103.838,1.0,80.92,27.973,101.909,8.269,3.991,127.922,259.741,333.63,-27.60828,-56.900593,15.033151,18.660297
101,17722,8594,114.56,402.205,951.169,849.48,895.536,505.714,1.0,982.492,811.929,936.81,909.935,573.436,940.584,360.95,1000.0,881.806,995.955,931.719,989.011,143.002,1000.0,63.146,979.301,796.775,501.784,599.009,196.764,1000.0,953.954,902.805,288.328,15.837,950.68,919.714,893.107,976.024,986.882,730.0,120.641,873.078,929.071,732.787,12.922943,-63.897438,-19.459612,-8.70125
102,12407,5317,95.79,6.349,248.207,64.92,164.288,3.086,15.549,63.824,140.536,239.717,40.339,30.837,158.101,22.043,312.549,195.25,361.975,24.11,214.786,90.686,165.648,139.275,113.21,308.121,13.841,5.636,139.245,320.153,253.253,227.453,5.09,261.877,42.975,116.856,109.891,101.899,32.282,33.192,93.722,88.003,237.763,213.883,-54.012726,-3.5595932,-7.1632743,7.7801685
103,6581,11982,114.41,9.024,9.138,325.752,534.476,124.05,2.212,301.73,138.514,227.681,44.48,15.366,349.442,236.906,203.252,272.333,618.803,52.473,235.765,1.0,187.871,243.37,457.468,594.691,399.059,10.271,871.845,371.826,21.02,105.209,2.023,45.51,200.38,2.016,119.881,144.856,59.527,813.077,1.0,126.899,190.81,766.05,71.05127,24.683502,-20.015541,-20.481812
105,11881,10691,108.3,7.687,27.45,61.827,190.658,10.385,13.124,101.93,171.882,188.563,32.057,2.105,200.397,22.043,253.304,232.25,317.485,24.11,162.838,5.983,147.466,165.687,132.82,341.231,8.704,20.702,96.864,250.243,362.362,104.207,41.901,47.983,84.95,227.63,83.917,132.868,90.809,17.615,177.47,117.686,259.741,401.265,-45.603645,5.156967,0.75382185,-9.806011
107,2153,5403,187.04,5.012,13.208,44.3,134.876,87.552,30.097,83.392,94.024,140.419,23.775,4.315,84.586,38.656,251.261,141.806,176.937,27.262,136.864,272.549,158.577,39.841,48.935,263.594,61.351,217.72,172.545,192.492,233.232,70.138,110.409,104.856,281.182,135.149,62.938,67.933,19.164,39.423,171.488,74.697,108.892,148.466,-21.475063,-10.197617,9.41955,3.41431
108,67,12688,209.21,9.024,24.398,102.034,208.914,17.685,9.487,223.458,124.358,166.497,77.607,10.946,205.432,27.581,369.752,194.222,313.44,117.603,141.859,18.439,153.527,213.851,185.112,233.91,105.009,105.304,136.218,221.874,286.286,101.201,100.184,5.946,132.171,61.977,143.857,101.899,24.209,17.615,18.946,164.77,156.844,512.142,1.2918682,18.11439,-5.892429,-12.216281
110,2274,9776,109.16,7.687,21.346,53.579,139.947,9.342,1.0,90.601,107.169,143.428,34.127,2.105,141.988,40.871,288.034,163.389,173.904,25.161,148.852,195.319,148.476,89.558,92.511,193.95,8.704,35.768,135.209,169.189,317.317,121.241,54.171,59.11,329.453,206.288,111.889,115.885,22.191,59.154,129.614,110.522,159.841,270.431,-13.508638,4.324953,1.557881,-3.5870361
114,6669,4006,281.42,3.675,11.173,62.858,138.933,215.816,156.184,70.003,126.381,183.548,21.705,50.729,126.882,61.915,288.034,99.667,257.828,33.565,162.838,407.077,179.79,77.129,119.747,336.664,97.305,152.82,158.418,259.362,202.201,27.052,243.337,247.041,150.011,26.407,53.947,88.912,39.345,16.577,54.838,63.438,201.799,354.697,-23.3378,-36.63614,11.159095,10.489844
115,20673,3344,50.31,15.711,12.19,114.406,245.425,135.521,208.317,130.767,94.024,264.792,84.854,17.576,281.969,39.764,369.752,229.167,201.204,29.363,154.846,464.377,247.467,66.253,143.714,231.626,30.533,147.026,70.627,466.052,312.312,116.231,250.494,622.902,93.345,1.0,269.731,225.775,33.291,19.692,1.0,281.457,210.79,263.778,-10.034225,-70.61051,1.1660694,20.425117
116,6894,6194,159.33,2.337,18.294,33.991,197.757,16.642,5.85,57.644,106.158,168.503,9.282,6.525,145.009,46.409,280.883,154.139,485.333,31.464,185.815,247.636,188.881,175.009,130.641,361.782,2.284,41.563,149.336,296.85,466.466,73.144,75.644,211.186,359.884,171.734,50.95,89.911,50.445,21.769,66.802,27.613,320.68,415.679,-18.029732,-7.2245693,0.047087133,2.7800317
117,1469,5552,189.32,5.012,34.571,55.641,184.573,22.899,4.637,53.525,79.868,155.464,32.057,12.051,104.727,33.119,207.337,109.944,370.064,26.211,176.824,205.284,168.678,157.919,239.583,264.736,4.852,111.099,230.064,246.191,370.37,79.156,65.419,130.821,418.649,122.953,54.946,81.919,33.291,44.615,210.371,64.461,392.608,428.984,-14.6866455,-5.6343784,-0.009848957,0.6489511
118,5808,11786,304.01,9.024,12.19,88.632,188.629,59.397,1.0,103.99,144.581,146.437,39.304,1.0,185.291,44.194,234.917,202.444,208.282,20.959,168.832,10.965,137.365,92.666,90.333,211.075,52.362,104.145,257.309,208.703,252.252,105.209,48.036,49.219,98.591,210.353,118.882,130.87,34.3,41.5,18.946,125.875,253.747,472.226,2.0292892,24.484203,-3.1169355,-14.559071
119,15103,1443,75.47,7.687,2.017,64.92,184.573,67.739,244.688,10.269,23.245,277.831,54.832,5.42,57.395,4.323,181.801,124.333,324.563,12.555,50.95,30.895,105.041,549.44,630.686,131.155,6.136,24.179,112.0,324.206,169.168,39.076,34.743,228.495,100.69,1.0,113.887,34.966,33.291,10.346,1.0,146.346,291.709,278.192,-25.958775,-61.152473,14.196879,21.692326
120,4010,14936,221.72,9.024,33.554,54.61,232.241,17.685,1.0,27.777,165.815,132.395,52.762,1.0,11.071,8.753,94.975,191.139,150.648,12.555,7.993,1.0,57.566,147.044,153.519,159.698,33.102,102.986,177.591,140.819,196.195,90.179,68.486,1.0,78.653,57.911,139.861,161.839,51.455,36.308,9.973,112.569,241.759,366.893,40.407387,9.625862,3.0423477,-26.370605
122,5978,2169,276.3,1.0,3.035,32.96,124.734,152.206,198.618,34.987,20.212,107.319,39.304,38.573,31.212,27.581,201.209,25.667,229.516,69.281,27.973,205.284,92.92,84.897,216.706,183.674,31.817,165.568,86.773,232.006,179.178,31.06,154.378,229.731,50.32,1.0,18.982,5.995,17.145,8.269,3.991,54.225,84.916,329.195,-29.953217,-44.601933,15.045872,13.198632
123,17667,9278,241.34,287.193,253.293,404.105,351.918,84.424,70.106,509.769,775.528,604.813,438.904,321.476,398.787,51.947,671.086,294.944,541.956,393.877,481.519,15.948,787.877,443.792,368.135,477.095,375.946,312.753,166.491,759.875,497.497,477.955,222.886,166.676,412.353,277.427,610.39,505.495,327.945,252.308,87.74,388.931,514.486,374.655,8.346909,-64.19836,-4.1728497,25.955017
127,8541,8922,160.04,2.337,12.19,54.61,199.786,21.856,73.743,137.976,145.592,194.581,22.74,14.261,147.023,33.119,247.175,200.389,225.472,52.473,141.859,15.948,153.527,36.734,103.406,264.736,35.67,33.45,124.109,206.676,260.26,61.12,78.711,149.366,101.739,117.872,46.954,115.885,29.255,16.577,78.766,36.825,251.749,495.511,-8.417309,23.135376,-0.53969055,-11.282027
128,18138,9821,96.22,13.036,13.208,88.632,140.961,69.825,171.945,71.033,193.115,346.036,60.008,135.821,250.75,44.194,167.5,134.611,228.505,18.858,167.833,33.387,169.689,212.297,75.081,268.161,36.954,65.9,193.736,306.982,197.196,99.197,47.013,202.531,138.467,96.53,175.825,138.862,43.382,67.462,222.335,175.006,148.852,237.168,-67.89372,-18.02089,-8.714299,17.631823
129,3078,10355,150.37,7.687,15.242,71.105,155.16,8.3,2.212,84.422,122.336,173.518,57.938,6.525,147.023,43.086,229.81,165.444,161.77,40.918,142.858,98.16,139.385,75.575,69.634,180.249,24.113,17.225,234.1,197.558,425.425,147.293,41.901,69.001,140.566,170.718,125.875,123.877,22.191,63.308,48.856,96.192,189.811,394.613,-3.2796497,18.096954,-2.6030984,-12.94382
130,7325,12870,100.2,9.024,22.364,141.211,184.573,33.327,93.141,100.9,146.603,126.377,52.762,9.841,192.341,38.656,171.586,173.667,177.948,36.716,179.821,3.491,40.394,143.936,69.634,175.682,25.397,118.052,162.455,119.543,230.229,97.193,88.937,94.965,95.443,66.042,129.871,140.86,32.282,57.077,3.991,141.228,184.816,324.76,1.3974762,33.385063,-0.7710394,-16.110474
131,4311,1858,172.97,3.675,2.017,50.486,97.35,100.066,154.972,43.226,22.234,139.416,16.528,34.153,72.501,56.377,293.141,62.667,222.438,45.12,84.916,205.284,97.971,47.61,225.421,248.752,12.557,164.41,106.955,245.177,333.333,41.08,119.612,223.55,139.517,61.977,48.952,20.98,11.091,9.308,78.766,91.074,275.725,262.669,-28.525642,-38.87941,13.64231,11.759941
132,10673,4742,140.42,5.012,82.385,87.601,236.297,7.257,28.885,110.169,151.659,273.819,24.81,19.787,197.376,79.635,458.62,164.417,318.496,33.565,210.79,125.564,195.951,131.507,227.6,606.109,3.568,24.179,200.8,422.485,451.451,142.283,48.036,315.042,405.007,233.727,75.925,104.896,65.582,55.0,231.308,68.555,694.306,404.592,-43.086773,-11.515457,-4.366643,5.403893
133,19579,3937,108.16,18.386,14.225,108.22,154.146,133.435,199.83,113.259,107.169,259.777,95.206,13.156,297.075,43.086,265.561,199.361,166.826,27.262,204.796,277.531,218.174,81.79,65.276,249.894,22.829,136.595,60.536,400.195,191.19,150.299,83.824,400.353,61.863,23.358,305.695,231.769,67.6,19.692,48.856,286.575,182.818,239.385,-10.663944,-70.45648,0.24941932,19.839218
137,14068,6327,80.45,7.687,55.935,80.384,172.402,9.342,15.549,102.96,168.848,267.801,55.867,19.787,201.404,58.592,260.454,226.083,295.24,69.281,185.815,88.195,188.881,185.885,100.137,273.87,56.215,4.477,133.191,264.428,332.332,124.247,30.653,327.406,79.703,96.53,129.871,134.866,54.482,26.962,138.587,122.804,316.684,329.195,-54.7948,-3.460287,-8.909607,10.040239
138,13362,2304,162.31,10.361,13.208,91.724,150.089,205.388,178.007,41.166,94.024,345.033,66.22,26.417,131.917,46.409,364.644,90.417,307.373,27.262,188.812,197.81,243.427,240.263,100.137,272.728,29.249,76.331,123.1,451.867,388.388,108.215,132.905,548.719,125.875,25.391,181.819,144.856,59.527,9.308,18.946,185.242,261.739,260.452,-9.606028,-66.76609,1.9264451,20.00721
141,7512,11131,107.31,240.386,20.329,122.653,335.69,139.692,228.927,329.537,137.503,183.548,51.726,5.42,226.581,221.4,175.672,269.25,270.973,83.987,180.82,1.0,156.557,108.202,216.706,136.864,219.29,157.456,633.7,172.228,38.037,46.09,1.0,266.823,41.925,2.016,137.863,147.853,22.191,611.615,1.0,130.993,92.908,383.525,64.37602,20.797829,-16.414087,-19.507492
142,13740,7101,127.49,9.024,25.415,106.158,189.644,7.257,7.062,112.229,204.238,187.56,88.995,24.207,197.376,59.7,255.347,239.444,328.607,70.331,220.78,135.529,156.557,27.412,92.511,345.798,44.658,11.43,116.036,310.021,361.361,156.311,22.473,305.151,104.888,245.923,127.873,158.842,34.3,16.577,144.569,109.498,375.625,328.087,-53.305367,-7.6378174,-7.9059205,10.380134
144,8209,5867,173.68,2.337,202.428,28.836,178.487,10.385,5.85,49.405,74.813,222.666,10.317,25.312,117.819,45.302,334.0,124.333,247.717,27.262,192.808,222.723,182.82,38.288,107.763,344.656,2.284,18.384,223.0,315.087,292.292,122.243,20.428,259.405,275.935,190.027,26.974,69.931,55.491,46.692,228.317,34.778,136.864,246.038,-28.010937,-3.9273376,3.8107233,2.2971146
145,9076,13473,110.72,7.687,14.225,48.424,202.828,2.043,5.85,17.478,184.015,253.759,39.304,2.105,5.028,19.828,108.255,178.806,69.757,12.555,7.993,10.965,51.506,22.751,56.561,228.201,11.272,32.291,139.245,182.36,259.259,99.197,81.779,28.2,78.653,173.767,113.887,143.857,25.218,18.654,213.362,72.65,81.919,358.023,44.57338,4.359334,5.980821,-27.50598
146,11263,5841,202.11,5.012,17.277,51.517,202.828,6.214,2.212,67.943,120.314,243.729,19.634,3.21,168.171,51.947,332.979,189.083,340.741,27.262,204.796,100.651,184.84,119.078,143.714,450.835,3.568,2.159,179.609,360.681,399.399,122.243,66.441,300.205,139.517,212.386,63.937,107.893,36.318,38.385,288.138,57.296,384.616,431.202,-46.39515,-9.760269,-9.141467,10.488604
147,2535,2622,71.78,9.024,9.138,54.61,91.265,75.039,31.309,31.897,44.479,90.268,36.198,2.105,34.233,55.269,256.368,53.417,183.004,28.312,114.886,359.743,94.94,16.537,36.951,351.506,8.704,166.727,119.064,238.085,502.502,129.257,130.86,211.186,154.208,207.304,103.897,55.945,7.055,16.577,596.213,95.168,132.868,268.213,-29.192951,-1.9288406,6.9698772,2.4530096
149,11783,381,165.3,7.687,1.0,55.641,118.649,105.28,180.432,16.448,30.323,129.386,36.198,9.841,17.113,8.753,141.963,103.778,450.954,14.656,58.942,113.107,66.657,328.821,484.703,138.006,16.409,135.436,47.418,272.533,283.283,39.076,154.378,376.861,132.171,1.0,99.901,36.964,53.473,3.077,1.0,143.276,456.544,416.788,-23.84972,-58.75412,14.0430565,20.34239
150,1127,5922,205.94,6.349,25.415,44.3,147.047,12.471,2.212,54.555,90.991,142.425,25.846,5.42,95.663,38.656,232.874,131.528,222.438,32.514,171.829,227.706,162.618,33.627,80.528,303.554,4.852,33.45,145.3,222.887,391.391,72.142,50.081,179.04,116.431,203.239,49.951,90.91,19.164,13.462,288.138,49.108,147.853,249.364,-27.238392,0.7781067,5.7567782,0.9665886
151,12880,13806,143.83,1.0,9.138,3.062,192.686,1.0,102.84,12.329,81.891,270.81,2.035,2.105,1.0,22.043,165.457,163.389,34.367,10.454,1.0,5.983,44.435,55.378,364.867,424.576,6.136,3.318,7.055,119.543,75.074,3.004,56.216,24.491,126.924,66.042,4.996,51.949,26.227,4.115,135.596,5.094,8.992,246.038,9.179287,87.893456,14.335901,-27.69455
152,18331,8068,154.64,14.373,14.225,104.096,184.573,38.541,94.353,86.481,222.438,284.852,71.396,9.841,280.962,46.409,266.583,182.917,213.338,24.11,211.789,80.721,205.042,27.412,126.284,300.129,21.545,60.106,56.5,353.588,269.269,129.257,43.946,373.152,91.246,226.613,220.78,168.832,24.209,18.654,228.317,196.501,194.806,377.981,-59.535805,-21.55259,-5.7043757,14.801842
154,4747,12699,73.48,14.373,10.156,410.291,196.743,129.264,2.212,267.743,187.049,242.726,329.169,88.302,264.849,75.205,242.067,244.583,695.649,144.915,152.848,15.948,120.193,198.314,205.811,304.696,223.143,99.509,657.918,436.669,29.028,272.544,40.878,1.0,313.712,15.228,192.808,128.872,27.236,28.0,3.991,207.76,238.762,432.311,56.40777,32.14318,-19.172373,-13.194355
156,20221,4839,125.5,18.386,14.225,102.034,222.098,128.221,262.874,145.186,233.561,536.608,88.995,7.631,272.905,54.162,363.623,250.75,171.882,23.06,185.815,342.304,227.265,36.734,303.859,255.602,27.965,150.502,91.818,559.265,234.233,132.263,143.13,536.355,210.874,132.1,276.724,221.779,28.245,21.769,129.614,281.457,289.711,262.669,-6.9042053,-72.65431,0.802522,21.871197
157,9395,8005,118.68,2.337,14.225,19.557,200.8,1.0,8.274,64.854,100.091,204.611,7.211,1.0,63.438,13.183,241.046,160.306,277.039,27.262,62.938,43.352,162.618,213.851,93.601,221.351,4.852,57.788,94.845,250.243,217.216,19.036,15.315,10.891,257.046,157.507,24.976,68.932,30.264,13.462,45.865,5.094,220.78,553.166,-15.171183,20.287434,5.09586,-8.8684635
159,13741,2874,134.31,9.024,549.331,51.517,134.876,42.712,345.316,72.063,84.924,208.623,48.621,58.465,141.988,26.473,260.454,55.472,362.986,24.11,287.713,155.459,226.255,171.902,44.577,227.059,15.125,76.331,102.918,243.151,309.309,103.205,74.621,308.86,48.222,101.611,145.855,165.835,147.318,14.5,324.03,375.625,89.911,148.466,-58.112312,-15.470564,0.17842567,13.64739
160,14812,7868,127.77,10.361,16.26,85.539,162.26,10.385,4.637,100.9,204.238,271.813,50.691,5.42,231.616,65.237,300.291,218.889,205.249,23.06,237.763,83.212,175.749,25.858,109.942,309.263,18.977,36.927,127.136,353.588,346.346,165.329,10.203,342.243,93.345,227.63,140.86,181.819,28.245,14.5,327.021,121.781,222.778,301.476,-54.50155,-17.30796,-4.976512,12.0060215
161,861,3625,209.64,6.349,15.242,199.975,165.303,32.284,32.522,134.887,108.18,191.572,126.263,59.57,142.995,152.733,245.132,136.667,346.808,124.956,172.828,83.212,180.8,101.988,173.129,319.538,131.974,70.536,151.355,255.309,448.448,131.261,95.072,155.548,244.454,106.693,85.915,103.897,31.273,39.423,198.407,76.744,459.541,438.963,-14.643908,0.31874084,0.81732523,2.7545042
164,4050,6868,104.18,2.337,23.381,35.022,153.132,19.77,1.0,41.166,100.091,164.491,14.458,1.0,96.67,70.775,281.905,128.444,233.561,28.312,165.835,180.372,149.486,27.412,89.243,391.466,2.284,86.761,255.291,287.731,404.404,94.187,144.153,156.785,246.553,238.809,30.97,50.95,19.164,101.731,422.734,33.754,154.846,380.199,-23.782497,-4.150692,3.9034307,1.6002357
165,8992,10149,72.49,6.349,10.156,60.796,180.516,114.665,81.017,73.093,165.815,213.639,26.881,3.21,165.15,100.678,223.681,225.056,279.062,86.088,114.886,20.93,147.466,167.241,81.617,248.752,24.113,122.688,268.409,252.27,284.284,46.09,134.95,33.146,95.443,112.79,64.936,118.882,71.636,57.077,39.883,89.027,227.773,584.212,7.8052864,25.40098,-5.0801744,-17.055288
166,16087,14924,137.15,2.337,2.017,15.433,233.255,78.167,32.522,1.0,133.459,325.976,11.352,3.21,1.0,13.183,125.62,194.222,157.726,9.404,2.998,3.491,63.627,154.812,219.974,366.349,102.441,17.225,105.945,279.626,139.138,11.02,9.18,114.748,79.703,4.049,19.981,104.896,25.218,3.077,57.829,17.377,134.866,382.416,10.339691,83.50826,13.458091,-25.293589
167,6994,2183,176.1,3.675,2.017,85.539,186.601,271.085,254.387,46.315,19.2,160.479,34.127,21.997,58.402,37.549,552.595,84.25,143.57,77.685,58.942,227.706,124.234,122.185,155.698,191.666,27.965,209.608,125.118,339.404,223.222,31.06,158.468,253.223,884.569,7.098,57.943,20.98,9.073,9.308,30.91,99.262,58.942,160.663,-10.411627,-47.158333,7.4303546,16.526539
168,20015,11719,179.65,11.699,11.173,68.012,202.828,16.642,201.042,74.123,184.015,288.864,52.762,12.051,239.672,37.549,193.037,212.722,121.325,17.808,169.831,15.948,159.587,60.039,73.991,398.317,9.988,33.45,58.518,295.837,202.201,84.166,40.878,134.53,92.295,179.865,161.839,135.865,19.164,16.577,374.877,157.606,187.813,259.343,-64.69765,-12.389351,-8.202126,16.002157
169,9722,14967,193.3,9.024,34.571,47.393,249.482,1.0,10.699,45.286,160.759,215.645,55.867,2.105,14.092,35.334,226.745,203.472,74.813,13.606,31.969,23.421,76.758,120.631,160.056,407.45,16.409,32.291,117.045,183.373,144.143,138.275,10.203,70.238,242.355,113.807,133.867,177.823,28.245,53.962,75.775,103.357,163.837,278.192,6.871483,73.20081,8.003751,-26.250288
171,2042,3756,112.14,6.349,15.242,63.889,144.004,90.681,121.025,60.734,80.88,241.723,35.163,25.312,73.508,35.334,324.807,124.333,279.062,54.574,100.9,202.793,191.911,69.361,106.674,244.185,45.942,199.177,134.2,262.402,330.33,60.118,112.454,127.111,87.048,36.57,92.908,49.951,38.336,13.462,114.659,68.555,157.843,267.104,-25.261532,-31.159878,11.761479,8.729651
172,13594,11449,59.84,6.349,10.156,71.105,166.317,3.086,7.062,54.555,155.703,248.744,38.268,2.105,169.178,36.441,223.681,172.639,148.626,20.959,125.875,90.686,175.749,28.966,141.535,322.963,3.568,10.271,114.018,211.742,311.311,130.259,3.045,73.947,148.961,196.125,108.892,115.885,26.227,26.962,45.865,92.097,213.787,258.234,-13.242142,29.956089,2.9470224,-12.013505
173,127,13077,44.06,9.024,11.173,81.415,253.539,47.926,19.186,137.976,147.614,118.352,38.268,2.105,175.221,13.183,182.822,186.0,131.436,16.757,154.846,5.983,175.749,22.751,77.26,229.343,34.386,99.509,388.491,134.74,332.332,78.154,109.387,38.092,138.467,62.993,104.896,133.867,17.145,231.538,3.991,109.498,236.764,509.925,8.625168,23.306423,-4.7815304,-14.961838
