cell,x,y,area µm²,CD4,CD34,H2A.x,E5,HLA-DR,E9,ApoE,HLA-A,S100B,Gal3,CD45,PSD-95,CD74,CD8,E3,CD40,E7,PCNA,Vimentin,CD44,ATG7,E6,E1,IBA1,GFAP,SMA,a-Beta,CollagenIV,CD14,Synaptophysin,CD31,TMEM119,Neurofilament,AQP4,CD68,E2,CD11c,DAPI_1,Olig2,CD163,E4,Claudin-5,P2Rx7,CD3e,E8,E10,CD11b,NeuN,MAP2,UMAP_1,UMAP_2,TSNE_1,TSNE_2
1202,7708,2203,102.05,139.974,1.0,5.774,131.233,121.913,107.003,41.991,52.293,175.389,28.82,360.383,210.536,68.768,112.845,68.729,93.045,93.463,230.822,15.594,3.186,528.08,104.464,61.284,173.724,47.053,6.589,55.756,18.817,49.991,308.734,101.128,456.919,22.922,40.613,58.275,74.124,305.366,49.534,20.748,11.111,57.21,5.017,230.02,79.478,110.086,82.229,95.516,92.184,137.227,26.31643,43.706787,3.5787683,18.326511
1204,4822,3148,147.53,144.002,3.393,34.419,203.767,179.435,274.039,88.837,106.029,75.738,14.91,296.208,120.584,228.842,177.997,87.072,122.5,137.684,259.808,3.653,10.837,426.341,135.503,83.43,270.59,71.851,5.192,75.225,26.452,122.414,401.206,49.926,454.685,37.014,64.134,111.143,64.446,221.586,44.142,13.778,40.434,87.87,6.357,187.901,78.417,175.155,87.079,117.051,27.819,156.864,25.810452,37.494286,0.85954106,17.724995
1207,1977,7243,145.82,277.941,18.946,18.903,116.396,226.391,241.916,36.135,118.242,332.339,62.963,421.35,140.691,447.337,245.321,119.525,326.227,139.694,308.464,6.307,35.976,438.599,115.96,90.812,303.268,99.011,6.589,106.862,31.543,168.21,372.404,51.064,538.493,80.857,148.312,297.286,91.329,248.099,41.445,59.081,75.824,98.09,10.374,357.692,124.019,140.707,133.149,161.319,13.068,67.273,-18.683413,30.356674,9.144114,-2.9063241
1208,23007,3960,126.35,272.905,1.0,49.935,93.317,130.13,219.431,11.54,120.685,91.931,4.794,271.607,28.515,447.337,111.759,71.551,315.182,155.775,136.616,16.92,60.022,73.32,60.779,47.751,344.114,76.574,3.794,48.456,11.181,205.486,214.747,27.17,198.789,57.37,90.13,240.011,53.692,64.631,377.142,12.616,41.445,81.482,5.017,3.632,99.627,108.172,56.769,102.695,5.023,20.636,30.132019,2.6214466,-13.589893,4.824915
1210,23346,13560,373.52,244.708,77.57,28.452,99.911,140.696,184.096,72.441,123.127,337.322,128.72,274.816,92.011,190.284,159.537,82.839,353.227,153.765,314.676,60.701,14.116,316.022,101.015,62.515,314.938,69.489,5.192,66.708,210.981,156.495,267.804,96.576,231.195,120.003,1.0,165.114,67.672,203.557,224.798,71.859,78.857,66.152,78.67,345.846,115.535,131.138,107.689,121.837,35.864,70.955,-5.7253,-8.6903,6.923571,-17.401041
1211,13189,11627,112.99,184.284,21.339,45.161,104.856,259.261,151.974,79.468,59.621,333.585,143.895,222.406,187.254,213.653,220.346,51.797,289.409,89.443,214.258,100.502,21.767,442.276,98.716,51.442,221.574,70.67,5.192,42.371,74.811,180.99,431.525,46.513,233.43,69.897,210.208,130.969,64.446,205.678,108.854,50.95,124.358,69.985,19.748,349.794,124.019,110.086,71.318,113.462,26.478,35.364,0.045837402,58.945305,20.734858,5.608253
1212,25433,4300,109.01,292.039,3.393,45.161,114.748,126.609,219.431,3.342,117.021,352.269,11.116,295.138,49.68,296.611,144.335,72.962,321.318,109.543,83.819,16.92,77.51,105.19,78.023,58.824,297.432,78.936,5.192,80.093,17.544,170.34,298.123,47.65,266.953,43.277,52.993,104.535,66.596,54.025,42.794,34.687,203.227,84.037,6.357,10.213,90.083,142.621,128.3,106.284,9.046,8.364,26.914265,6.2889404,-11.752088,4.571829
1213,5010,14754,233.66,299.089,22.535,26.065,113.099,138.348,315.797,51.36,115.8,268.812,79.403,389.262,143.865,265.063,207.315,102.593,381.455,236.177,332.275,26.207,14.116,323.377,122.857,68.666,300.933,103.734,5.192,75.225,58.268,184.186,663.463,74.958,470.329,198.295,7.19,209.171,66.596,310.669,120.988,39.334,17.178,75.095,21.087,240.549,110.232,144.534,135.574,157.729,76.093,67.273,1.5044098,44.70115,11.893875,5.5870824
1214,754,5929,314.96,353.47,40.481,32.032,146.069,172.391,389.678,44.333,164.65,332.339,19.968,403.167,25.34,418.126,180.168,166.089,285.727,193.966,364.367,4.98,104.835,314.796,105.613,116.648,288.096,113.181,6.589,119.03,25.18,177.795,108.631,38.548,689.349,54.238,133.457,225.692,78.425,209.92,249.065,74.183,87.957,130.027,9.035,189.217,116.596,215.345,151.335,154.14,10.387,10.818,-24.879814,21.396551,6.412573,-6.007175
1215,4064,5541,225.99,285.997,75.177,47.548,122.99,113.696,241.916,64.243,202.51,342.304,137.572,318.669,86.719,199.632,199.714,120.936,374.091,183.915,444.08,124.382,22.86,461.888,104.464,63.745,410.637,103.734,5.192,81.309,156.259,267.258,313.282,159.156,397.695,27.619,116.126,150.795,78.425,189.771,367.704,69.536,54.59,98.09,172.41,203.696,131.443,165.586,96.778,140.98,31.842,80.773,-8.459227,-11.5866165,1.0943475,-14.06127
1217,24044,6962,258.53,335.343,4.589,9.355,106.505,287.435,213.006,57.216,124.348,365.971,62.963,453.438,226.41,296.611,218.174,85.661,364.273,143.714,233.927,8.96,21.767,506.016,111.361,44.06,298.599,91.926,6.589,81.309,27.725,307.729,308.734,57.891,325.06,87.121,51.755,146.389,67.672,159.016,201.879,59.081,199.182,81.482,6.357,347.162,95.385,144.534,87.079,121.837,25.137,53.773,-18.948696,10.3967,15.889464,-9.56068
1218,2803,18924,465.19,171.193,30.91,131.097,151.015,69.087,225.855,19.739,60.842,29.65,81.932,309.043,96.244,115.505,272.467,127.992,79.545,230.147,197.694,18.247,4.279,215.509,106.763,108.036,451.484,96.649,6.589,95.911,48.087,130.934,420.914,55.615,253.544,251.533,87.654,176.128,81.651,256.583,100.765,23.071,10.1,130.027,14.391,303.727,84.78,171.328,104.052,123.034,11.728,26.773,-37.277172,7.0140533,-34.449795,7.2764926
1219,12386,15772,110.86,211.475,9.375,18.903,93.317,293.304,261.19,47.846,136.561,277.531,79.403,313.321,241.226,526.789,184.512,64.496,337.273,157.785,411.988,8.96,17.395,225.315,120.558,36.679,488.829,57.681,5.192,60.624,28.997,261.933,379.983,40.823,266.953,68.331,69.086,140.882,55.843,154.774,276.028,43.98,109.191,69.985,6.357,194.482,82.659,113.914,122.238,112.266,19.773,66.045,-3.0658083,17.126259,1.3918716,0.40366614
1220,6779,16290,97.64,195.362,10.571,22.484,98.262,153.609,213.006,45.504,41.302,263.829,47.789,348.618,204.186,211.316,163.88,41.919,305.364,131.654,214.258,3.653,13.023,330.731,127.456,28.067,363.954,55.319,5.192,32.637,32.815,289.624,636.176,32.859,336.235,88.687,24.52,117.752,63.37,242.796,46.838,24.233,177.948,62.32,3.678,239.233,120.838,62.241,157.397,130.212,54.638,93.045,6.814083,47.125046,10.5255995,8.4197235
1221,18685,10587,79.45,192.341,12.964,169.29,111.45,180.609,264.402,27.937,96.259,286.251,13.646,349.687,148.099,385.411,148.678,71.551,301.682,111.553,172.849,44.781,73.138,205.703,126.306,42.83,305.602,62.404,5.192,47.239,25.18,360.981,677.106,31.721,150.738,140.359,186.688,183.838,80.576,92.204,79.194,25.394,154.692,64.875,5.017,202.379,78.417,165.586,116.176,133.801,9.046,64.818,21.75632,11.458022,-9.54911,2.348885
