cell,x,y,area µm²,ATG7,P2Rx7(Park7),GalMac3,CD31,CD44,Trem2,TMEM119,CD74,AQP4,S100B,CD3e,SMA,CD8,CD14,Neurofilament,GFAP,HLA-A,P2Ry12,CD68,H2A.x,PSD-95,Synaptophysin,CD40,CollagenIV,DAPI_1,CD11c,IBA1,PCNA,CD45,ApoE,MAP2,Claudin5,CD4,CD11b,Vimentin,A-Beta,iNOS,CD34,NeuN,CD163,HLA-DR,UMAP_1,UMAP_2,TSNE_1,TSNE_2
85,6494,20760,87.55,145.478,360.99,107.893,98.902,239.0,73.927,51.949,14.986,44.947,208.517,75.976,2.279,111.889,145.735,35.849,191.186,98.902,67.332,19.018,18.0,36.964,50.067,63.05,208.207,91.936,66.196,15.645,138.862,109.891,6.441,68.16,85.915,119.784,77.382,153.264,4.244,12.988,112.467,9.043,4.077,46.547,75.6992,28.35337,4.288409,13.240753
86,14286,18319,93.52,606.08,396.004,267.733,50.95,1.0,11.989,80.92,5.995,39.588,633.978,63.817,2.279,92.908,18.412,29.211,260.155,6.994,29.141,15.014,74.0,52.948,197.267,55.811,9.008,68.553,219.657,50.165,83.917,129.871,30.382,19.189,5.995,52.777,56.277,54.849,3.162,4.996,56.734,13.87,4.077,48.571,-42.300858,31.581642,14.498103,-2.814803
87,20923,7852,154.64,172.645,27.261,135.865,45.955,209.0,145.855,60.94,26.974,535.872,177.233,107.384,3.558,113.887,337.265,52.444,329.123,56.944,178.89,37.036,158.0,46.954,142.312,265.745,54.053,256.921,132.395,22.968,160.84,90.91,33.647,12.193,47.953,138.058,84.418,242.394,17.218,122.878,86.178,18.696,8.18,55.657,32.508347,20.092684,-20.735373,0.79307634
88,6868,15327,125.07,167.706,520.743,34.966,6.994,250.0,43.957,40.96,61.939,74.96,493.2,86.108,1.0,103.897,100.029,47.465,242.39,26.974,63.312,51.05,103.0,18.982,1.0,107.519,28.027,191.966,65.193,188.247,115.885,145.855,21.676,1.0,7.993,152.271,166.83,62.277,63.708,12.988,6.258,12.261,5.103,77.924,-54.919273,-54.19602,17.82865,21.242178
89,17088,505,90.54,92.379,1.0,76.924,21.979,622.0,558.442,77.923,43.957,822.067,364.936,85.094,3.558,87.913,761.676,17.595,827.578,33.967,165.825,45.044,54.0,102.898,16.701,106.484,8.007,39.973,302.907,26.106,39.961,388.612,48.882,1.0,15.985,96.433,55.272,218.255,24.786,124.876,1.0,10.652,14.334,50.596,39.21225,-36.539986,-40.455433,-5.8413
90,19997,19300,107.17,254.146,37.108,90.91,24.976,382.0,92.908,133.867,25.975,459.768,422.29,48.62,3.558,30.97,271.971,5.978,378.237,38.962,72.357,11.01,24.0,134.866,108.947,69.255,10.009,26.982,155.464,158.957,38.962,153.847,208.853,33.181,7.993,288.314,87.433,78.989,293.997,48.952,1.0,2.609,5.103,38.45,32.577305,-10.778877,-25.43779,-8.506471
93,21941,17001,80.45,181.289,227.498,128.872,50.95,46.0,55.945,164.836,25.975,473.703,305.497,66.857,2.279,114.886,357.941,9.297,407.497,44.956,115.573,22.021,20.0,178.822,315.028,167.5,10.009,25.683,238.714,103.515,81.919,205.795,180.559,14.992,8.992,142.119,89.443,62.277,42.084,78.922,1.0,5.826,10.231,50.596,25.461975,17.630598,-18.181665,-7.412554
95,14659,10460,136.73,556.686,431.019,134.866,57.943,10.0,49.951,88.912,37.963,84.607,578.71,138.793,3.558,235.765,100.029,69.038,82.508,14.986,162.81,36.035,221.0,122.878,299.326,27.888,9.008,158.19,175.524,41.797,126.874,132.868,44.529,84.95,8.992,71.052,111.553,28.853,2.081,124.876,4.155,20.304,23.565,70.839,-50.16879,16.122618,20.451448,-8.213992
96,6462,2917,179.94,138.069,11.942,38.962,9.991,3.0,51.949,21.979,7.993,80.32,120.922,150.951,2.279,8.992,54.324,4.319,171.332,10.99,96.478,21.02,181.0,5.995,40.253,151.988,4.003,189.368,83.247,22.968,8.992,31.969,16.235,28.983,10.99,86.28,90.448,84.559,5.325,28.972,74.611,9.043,5.103,38.45,25.943714,47.853195,-11.954366,9.029786
98,14894,12010,42.35,575.209,514.177,217.783,74.926,18.0,64.936,54.946,34.966,172.502,647.534,163.11,9.954,249.751,112.0,17.595,236.12,67.933,217.081,21.02,27.0,128.872,110.91,50.64,94.093,34.776,171.512,26.106,145.855,105.895,52.147,80.752,61.939,135.012,109.543,136.552,4.244,160.84,65.146,23.522,27.667,92.094,-37.20974,6.5361013,19.430426,-14.064007
99,8249,13630,205.52,241.797,378.497,56.944,2.998,202.0,27.973,57.943,30.97,73.888,395.177,57.738,1.0,140.86,61.941,85.633,325.988,19.981,44.216,38.037,17.0,27.973,1.0,44.435,8.007,50.365,107.319,99.331,133.867,121.879,10.794,1.0,4.996,137.043,119.594,125.411,2.081,87.913,53.579,2.609,8.18,59.705,-54.755333,-41.919693,13.562739,15.331546
100,19833,3930,39.09,84.97,2.094,36.964,47.953,38.0,61.939,31.969,23.977,356.867,3.086,142.846,3.558,58.942,133.765,64.06,213.131,12.988,180.9,21.02,29.0,77.923,368.02,236.789,4.003,23.085,84.25,14.599,6.994,100.9,35.824,100.34,18.982,66.991,105.523,38.138,4.244,121.879,10.464,4.217,6.128,49.584,26.138374,26.970093,-17.4265,-1.6809165
101,8922,17639,193.86,280.078,447.432,111.889,16.984,4.0,21.979,36.964,5.995,207.874,319.053,66.857,2.279,87.913,40.176,60.741,154.612,6.994,65.322,21.02,63.0,30.97,116.798,58.913,8.007,102.329,120.358,35.52,110.89,89.911,2.088,16.391,7.993,101.509,85.423,65.991,2.081,5.995,79.868,13.87,4.077,53.632,-50.072124,-5.9331284,13.1438675,8.397077
102,23151,15110,446.71,134.365,92.912,24.976,21.979,16.0,56.944,34.966,4.996,84.607,30.198,62.804,2.279,18.982,80.441,87.292,269.56,7.993,52.257,14.013,81.0,69.931,348.393,67.186,5.004,123.114,71.211,36.566,41.959,99.901,48.882,48.571,4.996,70.037,51.252,32.567,10.731,10.99,131.396,2.609,4.077,41.486,11.604843,29.411625,-10.611646,-1.0238242
103,4857,2074,150.94,235.623,1.0,76.924,26.974,7.0,82.918,25.975,18.982,32.085,130.307,164.123,3.558,26.974,39.088,5.978,171.332,12.988,100.498,18.017,135.0,21.979,99.134,202.661,7.006,141.302,134.401,22.968,17.983,25.975,33.647,35.979,21.979,85.265,64.317,108.699,29.11,45.955,5.206,9.043,6.128,52.62,17.359968,47.111897,-8.416604,7.211158
104,14143,10684,9.66,370.222,258.136,60.94,96.904,5.0,25.975,115.885,30.97,13.863,3.086,115.49,2.279,215.785,34.735,113.844,1.0,11.989,191.956,25.024,38.0,162.838,440.639,37.196,13.012,28.281,180.539,13.553,120.88,152.848,40.176,268.239,5.995,31.457,158.79,1.0,1.0,124.876,1.0,47.652,10.231,101.204,-14.180206,47.207504,1.6139684,-0.64057916
105,8596,12430,192.58,151.653,325.976,77.923,6.994,90.0,30.97,77.923,33.967,54.594,361.808,100.292,2.279,153.847,94.588,105.547,175.512,14.986,208.036,30.029,124.0,66.934,2.963,46.503,5.004,152.993,99.295,54.35,91.909,112.888,26.029,3.798,4.996,97.448,163.815,32.567,1.0,107.893,5.206,10.652,8.18,63.754,-55.52948,-33.617332,11.372656,13.53867
106,17662,19900,51.31,219.57,83.065,97.903,10.99,576.0,158.842,38.962,5.995,296.841,300.283,36.461,3.558,52.948,455.882,4.319,705.316,11.989,87.433,9.008,29.0,103.897,16.701,56.845,10.009,26.982,104.31,60.626,29.971,81.919,139.206,7.996,4.996,77.143,52.257,97.558,11.812,55.945,1.0,2.609,5.103,37.438,29.633781,-15.495838,-30.616682,-6.7819076
107,746,19434,95.08,189.933,219.839,134.866,79.921,35.0,24.976,22.978,15.985,122.123,233.544,81.042,1.0,25.975,122.882,9.297,356.293,135.865,129.644,44.043,8.0,84.916,28.477,139.578,322.322,28.281,83.247,33.428,66.934,38.962,17.324,2.399,150.85,189.835,64.317,307.385,3.162,20.98,128.241,5.826,4.077,49.584,71.23955,28.908869,-6.1210203,-16.88486
108,7865,15744,251.57,128.19,160.752,5.995,1.999,167.0,13.987,44.956,6.994,8.503,600.609,55.712,1.0,20.98,70.647,35.849,191.186,12.988,23.111,25.024,67.0,1.999,1.0,33.059,5.004,142.601,48.142,70.041,74.926,69.931,5.353,1.0,4.996,103.54,89.443,86.416,3.162,2.998,307.009,2.609,5.103,58.693,-68.059074,-42.11464,9.307934,19.075274
109,6058,6850,185.9,691.286,392.722,166.834,32.968,21.0,35.965,60.94,21.979,35.3,557.854,98.266,2.279,175.825,59.765,17.595,203.726,11.989,114.568,29.028,146.0,61.939,91.283,217.14,10.009,137.404,217.651,35.52,99.901,142.858,16.235,59.765,9.991,116.738,82.407,73.418,9.649,91.909,31.496,20.304,10.231,50.596,-40.970215,19.102047,16.058537,-8.97582
110,3849,199,109.87,183.759,1.0,77.923,35.965,360.0,372.628,30.97,43.957,450.121,371.193,49.633,4.837,17.983,721.412,1.0,561.109,23.977,160.8,55.054,33.0,30.97,10.813,180.944,11.01,45.169,237.711,94.101,22.978,328.672,56.5,2.399,24.976,220.293,109.543,149.55,30.192,69.931,1.0,9.043,13.308,43.511,40.666065,-24.66718,-36.19,-0.27426302
112,18980,17398,47.61,296.131,213.274,47.953,64.936,272.0,177.823,49.951,10.99,80.32,42.712,65.844,3.558,81.919,176.206,19.254,524.535,7.993,67.332,12.011,35.0,159.841,373.908,80.63,8.007,34.776,62.184,55.396,43.957,118.882,35.824,121.328,9.991,42.625,63.312,110.556,4.244,28.972,1.0,2.609,7.154,33.389,19.322662,10.680294,-21.049202,-5.1260185
113,17109,19916,87.55,199.812,67.746,59.941,30.97,43.0,18.982,43.957,21.979,172.502,361.808,41.527,2.279,53.947,193.618,32.53,387.642,11.989,64.317,18.017,15.0,71.929,207.081,39.264,10.009,24.384,162.485,55.396,26.974,73.927,89.147,59.765,4.996,68.006,85.423,36.281,9.649,15.985,1.0,2.609,4.077,48.571,12.9875145,27.129593,-11.54408,-3.723022
114,4365,15016,187.61,126.956,462.75,96.904,13.987,1.0,33.967,16.984,3.997,23.51,636.064,55.712,1.0,115.885,101.118,15.935,184.916,10.99,49.241,17.016,290.0,28.972,50.067,49.606,6.005,160.788,56.166,16.691,80.92,43.957,32.559,31.782,2.998,85.265,70.347,41.851,2.081,18.982,16.774,31.565,4.077,34.401,-57.85144,-3.7662182,20.493858,9.031893
115,12544,11502,46.62,273.904,84.159,46.954,1.999,7.0,14.986,11.989,10.99,53.523,332.61,95.226,1.0,41.959,26.029,65.719,277.919,1.999,209.041,52.051,23.0,89.911,10.813,43.401,12.011,145.199,92.274,18.783,87.913,40.96,6.441,27.584,3.997,58.869,94.468,47.422,2.081,74.926,33.599,9.043,6.128,47.559,-61.071083,-31.069962,7.4047046,15.311988
116,10789,16273,239.35,445.549,617.032,195.805,34.966,1.0,18.982,37.963,4.996,99.614,691.332,65.844,1.0,112.888,69.559,32.53,130.577,8.992,40.196,22.021,338.0,80.92,322.878,44.435,7.006,177.676,184.551,17.737,107.893,96.904,15.147,58.366,4.996,78.159,59.292,82.703,3.162,7.993,24.135,46.043,5.103,67.802,-53.189045,27.313276,21.758919,-2.360496
117,18852,20084,29.7,114.607,100.572,134.866,8.992,670.0,50.95,9.991,6.994,133.914,424.376,52.672,13.791,55.945,260.0,1.0,778.464,33.967,91.453,33.032,22.0,156.844,2.963,68.22,24.023,29.58,53.157,73.179,29.971,68.932,137.029,1.0,7.993,132.982,49.241,262.82,108.036,84.916,22.032,9.043,8.18,30.353,25.464441,-14.060947,-29.088072,-8.37565
118,12255,3294,49.32,178.82,159.658,112.888,17.983,67.0,87.913,1.999,18.982,211.09,407.691,75.976,2.279,49.951,243.676,110.525,373.013,18.982,166.83,17.016,18.0,24.976,30.44,183.012,26.025,42.571,87.259,16.691,9.991,25.975,109.824,9.395,17.983,79.174,88.438,78.989,5.325,100.9,9.413,2.609,7.154,45.535,41.72616,21.381775,-7.7461753,-8.481888
119,15703,12984,13.08,506.057,569.981,209.791,30.97,18.0,17.983,64.936,22.978,133.914,504.671,87.121,2.279,223.777,95.676,30.87,193.276,13.987,196.981,30.029,35.0,84.916,124.648,67.186,48.047,185.471,261.783,19.829,154.846,154.846,122.882,28.983,7.993,65.976,102.508,34.424,23.705,146.854,37.805,15.478,8.18,53.632,-48.760727,8.675724,18.994347,-10.681516
122,10248,12948,341.11,341.821,520.743,119.881,10.99,194.0,27.973,43.957,13.987,114.62,611.037,111.437,1.0,113.887,66.294,80.654,400.182,13.987,115.573,28.027,23.0,37.963,12.776,30.991,7.006,36.075,114.34,41.797,86.914,89.911,9.706,2.399,3.997,101.509,108.538,173.69,2.081,73.927,118.777,7.435,9.205,51.608,-47.36005,-45.330025,18.47819,16.820992
123,14400,13804,43.49,366.518,195.767,103.897,72.928,11.0,32.968,126.874,37.963,73.888,50.011,44.567,4.837,264.736,33.647,201.796,14.585,13.987,28.136,22.021,32.0,191.809,309.139,34.093,11.01,17.888,164.491,7.276,130.87,125.875,42.353,203.878,5.995,39.579,58.287,6.571,2.081,101.899,1.0,29.957,8.18,76.912,-13.801704,47.711487,1.6034243,-0.43616065
124,21005,18502,146.96,282.548,138.869,38.962,59.941,1.0,27.973,107.893,11.989,20.294,174.104,65.844,2.279,65.935,114.176,123.801,340.618,11.989,50.246,17.016,168.0,179.821,403.348,58.913,10.009,45.169,150.449,56.442,63.937,134.866,63.029,94.744,7.993,62.93,72.357,58.563,3.162,17.983,24.135,9.043,5.103,42.498,-1.2556953,31.422241,-6.5669336,-1.8485622
125,17973,1119,199.26,170.176,1.0,81.919,26.974,378.0,410.59,212.788,257.743,566.957,161.591,82.055,4.837,60.94,636.529,15.935,523.49,38.962,88.438,100.099,58.0,89.911,69.694,119.929,6.005,163.386,169.506,102.469,164.836,192.808,27.118,5.197,18.982,185.774,68.337,114.27,18.299,126.874,1.0,10.652,23.565,87.033,37.264107,-24.398582,-37.11962,-3.4149435
127,4712,19998,200.83,122.016,167.318,1.0,3.997,123.0,14.986,25.975,14.986,3.144,514.056,54.699,1.0,14.986,39.088,19.254,182.826,6.994,29.141,44.043,4.0,5.995,1.0,8.239,6.005,13.991,54.16,96.193,37.963,113.887,9.706,1.0,8.992,115.723,118.589,34.424,2.081,4.996,99.848,1.0,4.077,48.571,-69.25733,-42.433018,8.969304,20.082142
128,12772,20455,255.97,344.29,373.026,312.688,44.956,1.0,9.991,67.933,5.995,34.229,414.991,50.646,1.0,109.891,33.647,34.189,149.387,4.996,27.131,17.016,212.0,76.924,163.902,12.376,8.007,68.553,281.843,24.014,100.9,102.898,22.765,114.332,3.997,72.067,72.357,25.139,4.244,5.995,30.444,68.565,4.077,47.559,-38.253006,37.220818,12.413239,1.4701456
129,11533,3830,103.19,439.375,119.173,204.796,13.987,212.0,125.875,9.991,23.977,200.371,643.363,101.305,84.143,37.963,227.353,5.978,469.151,28.972,145.724,35.034,16.0,10.99,6.888,226.447,20.019,17.888,113.337,51.212,32.968,41.959,168.588,3.798,21.979,107.601,117.584,65.991,6.406,112.888,1.0,4.217,13.308,64.766,40.578224,15.659764,16.812847,11.852956
130,7806,16905,216.46,287.487,54.616,1.0,4.996,166.0,17.983,35.965,9.991,2.072,394.135,67.87,1.0,62.938,146.824,47.465,203.726,5.995,29.141,24.023,110.0,3.997,2.963,44.435,6.005,221.845,80.238,52.258,129.871,105.895,19.5,1.0,6.994,127.905,94.468,73.418,2.081,7.993,128.241,2.609,4.077,46.547,-73.99901,-40.328403,3.0914824,23.135637
131,18187,1292,52.59,112.137,1.0,129.871,10.99,518.0,425.575,23.977,18.982,692.368,532.827,76.989,3.558,5.995,729.029,22.573,667.697,29.971,81.402,28.027,46.0,39.961,38.291,138.543,7.006,26.982,170.509,19.829,21.979,122.878,63.029,1.0,16.984,106.585,50.246,231.253,139.39,152.848,1.0,2.609,12.282,50.596,39.937504,-32.345974,-38.847603,-4.769572
132,9687,10627,179.08,612.255,565.605,144.856,37.963,29.0,29.971,64.936,18.982,96.398,474.43,107.384,2.279,206.794,98.941,55.762,407.497,10.99,152.76,29.028,77.0,97.903,248.297,27.888,10.009,50.365,168.503,54.35,123.877,199.801,39.088,98.941,7.993,74.098,118.589,234.967,2.081,89.911,47.269,41.217,8.18,59.705,-35.101284,10.001532,14.937557,-14.348893
133,11828,4042,224.99,509.761,167.318,96.904,20.98,19.0,50.95,20.98,10.99,62.098,464.002,74.962,2.279,24.976,61.941,19.254,192.231,11.989,90.448,26.025,310.0,22.978,91.283,117.86,6.005,169.882,111.331,36.566,27.973,34.966,27.118,45.773,9.991,82.22,95.473,91.987,8.568,55.945,118.777,7.435,8.18,54.644,-34.741932,34.10524,14.939385,1.0751628
134,4020,1152,112.42,113.372,1.0,47.953,22.978,6.0,188.812,12.988,16.984,49.235,218.945,55.712,3.558,4.996,57.588,1.0,125.353,9.991,60.297,34.033,146.0,19.981,38.291,37.196,4.003,290.697,43.127,19.829,12.988,8.992,17.324,16.391,20.98,66.991,40.196,67.848,8.568,43.957,24.135,10.652,10.231,34.401,23.720406,50.664783,-10.522544,9.975357
135,5883,2190,112.42,20.758,1.0,12.988,18.982,10.0,61.939,6.994,15.985,65.313,152.206,112.45,2.279,21.979,100.029,1.0,106.543,15.985,98.488,17.016,98.0,16.984,32.403,118.894,5.004,175.078,60.178,15.645,36.964,64.936,53.235,12.193,16.984,73.082,68.337,38.138,56.14,43.957,60.94,5.826,6.128,38.45,29.038406,47.08515,-12.606387,8.80944
136,20913,7898,56.14,107.198,50.239,68.932,40.96,175.0,84.916,29.971,21.979,355.795,54.183,109.411,2.279,124.876,192.529,67.379,359.428,11.989,170.85,24.023,46.0,72.928,293.438,237.823,6.005,110.124,67.199,15.645,53.947,149.851,42.353,52.769,17.983,92.372,68.337,156.978,7.487,107.893,38.857,7.435,7.154,74.888,27.178167,20.74299,-18.468817,-0.973561
137,10708,3939,145.11,254.146,199.049,114.886,13.987,82.0,70.93,73.927,11.989,78.176,450.446,88.134,2.279,20.98,115.265,9.297,146.252,8.992,116.578,27.026,304.0,13.987,34.365,117.86,5.004,284.202,84.25,55.396,101.899,20.98,75.0,3.798,11.989,101.509,107.533,62.277,3.162,72.928,36.754,7.435,7.154,62.742,3.7474222,46.435493,8.741021,7.63064
138,15641,15170,378.21,720.922,460.562,132.868,88.912,39.0,28.972,121.879,17.983,126.411,539.084,59.765,2.279,78.922,46.706,80.654,534.984,9.991,40.196,15.014,108.0,71.929,291.475,63.05,9.008,62.057,180.539,65.857,98.902,191.809,36.912,146.513,10.99,71.052,60.297,64.134,6.406,6.994,29.393,13.87,4.077,59.705,-31.264103,13.1994705,14.564051,-14.5734625
139,8004,18001,306.15,134.365,259.23,31.969,7.993,84.0,37.963,13.987,4.996,6.359,501.543,57.738,2.279,65.935,42.353,49.125,218.356,41.959,19.091,17.016,93.0,4.996,12.776,25.82,6.005,155.592,54.16,24.014,89.911,88.912,3.176,31.782,6.994,96.433,64.317,80.846,2.081,4.996,129.293,5.826,4.077,47.559,-65.40137,-44.441433,11.465093,20.248274
140,19061,16554,131.75,82.501,20.696,14.986,12.988,3.0,26.974,34.966,3.997,66.385,252.314,53.686,1.0,8.992,65.206,9.297,286.279,2.998,41.201,13.012,32.0,18.982,110.91,56.845,3.002,276.407,35.102,24.014,72.928,29.971,14.059,30.382,3.997,48.716,57.282,77.132,4.244,5.995,108.261,5.826,3.051,37.438,22.045086,43.67794,-10.497672,8.228193
141,7615,13650,300.32,292.426,665.176,131.869,4.996,145.0,111.889,28.972,23.977,63.17,424.376,52.672,1.0,197.803,54.324,45.806,479.6,13.987,84.418,31.03,99.0,33.967,2.963,60.981,8.007,149.096,88.262,44.935,133.867,79.921,10.794,2.399,3.997,125.875,76.377,186.688,2.081,123.877,64.095,5.826,9.205,37.438,-47.330006,-48.321133,19.328583,17.435596
145,10155,18683,39.65,367.753,127.927,108.892,13.987,1.0,5.995,24.976,1.0,18.15,638.149,56.725,1.0,48.952,16.235,19.254,86.688,2.998,13.06,17.016,266.0,20.98,159.976,5.137,4.003,134.806,76.226,42.843,56.944,95.905,9.706,61.164,2.998,41.61,67.332,15.855,1.0,1.999,197.645,20.304,3.051,32.377,-36.70363,41.55258,13.48979,1.5288836
146,17953,15188,100.2,486.299,389.439,288.712,45.955,1.0,16.984,66.934,3.997,72.817,681.947,56.725,2.279,50.95,34.735,35.849,128.487,14.986,40.196,13.012,70.0,49.951,283.625,35.127,5.004,99.731,179.536,21.921,81.919,104.896,41.265,69.559,4.996,55.823,42.206,41.851,3.162,7.993,18.877,58.913,3.051,38.45,-42.907196,33.659576,14.842283,-2.171289
147,7766,17533,344.8,133.13,368.65,13.987,3.997,202.0,67.933,30.97,8.992,47.091,503.628,54.699,1.0,46.954,31.471,77.336,221.491,14.986,33.161,21.02,8.0,12.988,1.0,53.742,7.006,38.674,79.235,50.165,77.923,110.89,10.794,2.399,5.995,96.433,74.367,134.695,4.244,6.994,145.066,2.609,4.077,55.657,-62.231117,-49.839565,12.218795,22.736607
148,11031,11371,152.08,108.433,151.999,282.718,209.791,153.0,8.992,134.866,42.958,56.738,247.1,132.714,1.0,187.813,265.441,7.638,226.715,344.656,169.845,63.062,42.0,108.892,2.963,261.609,316.316,219.247,149.446,85.732,298.702,148.852,113.088,7.996,306.694,295.421,229.142,411.37,1.0,141.859,456.334,38.0,16.385,227.723,76.77275,21.277147,-1.5555844,-24.236135
149,3444,1652,184.2,756.733,333.635,450.55,150.85,10.0,98.902,20.98,29.971,69.601,444.189,107.384,3.558,94.906,82.618,5.978,169.242,215.785,80.397,30.029,21.0,24.976,44.179,262.643,60.059,52.964,206.617,21.921,111.889,91.909,27.118,7.996,127.873,142.119,64.317,223.825,12.893,131.869,250.224,13.87,7.154,61.729,65.00309,11.932781,4.258689,-19.228228
150,13303,21359,141.99,141.774,265.795,387.613,24.976,1.0,8.992,44.956,1.999,1.0,486.944,61.791,1.0,66.934,10.794,1.0,125.353,4.996,50.246,18.017,226.0,62.938,116.798,12.376,12.011,120.516,113.337,25.06,80.92,53.947,12.971,10.794,2.998,50.747,69.342,32.567,2.081,4.996,57.785,62.13,3.051,47.559,-35.21104,41.99658,10.932001,3.649439
151,11563,11938,111.43,241.797,136.68,19.981,2.998,95.0,11.989,38.962,9.991,10.647,287.769,98.266,1.0,54.946,51.059,22.573,247.615,8.992,142.709,22.021,21.0,13.987,4.925,18.581,8.007,32.178,62.184,31.336,60.94,55.945,11.882,3.798,2.998,75.113,94.468,41.851,1.0,67.933,219.728,5.826,8.18,42.498,-65.74562,-29.634953,7.0853252,16.952902
152,18610,8705,81.44,622.133,394.91,152.848,60.94,10.0,48.952,107.893,23.977,106.045,559.939,130.688,2.279,127.873,54.324,195.158,209.996,9.991,182.91,31.03,27.0,108.892,385.684,38.23,7.006,50.365,190.569,43.889,69.931,195.805,41.265,322.807,7.993,47.701,95.473,45.565,4.244,88.912,57.785,20.304,9.205,58.693,-42.30249,12.063724,20.491611,-11.890884
153,4977,6202,203.1,682.642,694.72,201.799,39.961,40.0,29.971,93.907,30.97,63.17,471.302,118.529,2.279,114.886,23.853,57.422,315.539,6.994,91.453,23.022,47.0,56.944,122.686,223.345,10.009,60.758,223.669,52.258,85.915,223.777,28.206,94.744,9.991,118.768,90.448,156.978,6.406,64.936,34.651,25.13,9.205,77.924,-36.25843,12.448435,15.431331,-12.734075
154,12281,746,106.03,55.334,1.0,83.917,7.993,658.0,330.67,2.998,8.992,323.638,487.986,52.672,3.558,19.981,406.912,1.0,517.22,19.981,58.287,35.034,14.0,33.967,14.739,98.211,6.005,30.879,109.325,32.382,3.997,37.963,108.735,1.0,16.984,66.991,46.226,197.829,131.821,130.87,1.0,2.609,16.385,34.401,38.311043,-18.716286,-33.36368,-2.4486358
156,12094,16316,173.4,368.988,308.469,384.616,299.701,2.0,78.922,42.958,72.928,129.627,347.209,135.754,3.558,234.766,154.441,5.978,224.626,266.734,110.548,37.036,23.0,62.938,112.872,231.618,313.313,297.192,200.599,45.981,362.638,106.894,115.265,9.395,314.686,173.591,105.523,266.533,5.325,88.912,402.703,38.0,8.18,77.924,73.61067,18.466738,0.41380006,-22.337688
157,20344,11810,235.93,93.614,131.209,98.902,26.974,17.0,151.849,42.958,21.979,146.777,245.015,107.384,2.279,131.869,96.765,40.827,255.975,13.987,182.91,19.018,99.0,54.946,201.193,46.503,2.001,184.172,91.271,32.382,41.959,49.951,31.471,42.975,5.995,36.534,101.503,60.42,5.325,115.885,31.496,12.261,7.154,41.486,23.677616,26.731339,-16.533897,-0.6015163
