cell,x,y,area µm²,ATG7,P2Rx7(Park7),GalMac3,CD31,CD44,Trem2,TMEM119,CD74,AQP4,S100B,CD3e,SMA,CD8,CD14,Neurofilament,GFAP,HLA-A,P2Ry12,CD68,H2A.x,PSD-95,Synaptophysin,CD40,CollagenIV,DAPI_1,CD11c,IBA1,PCNA,CD45,ApoE,MAP2,Claudin5,CD4,CD11b,Vimentin,A-Beta,iNOS,CD34,NeuN,CD163,HLA-DR,UMAP_1,UMAP_2,TSNE_1,TSNE_2
2358,16557,14787,329.17,325.489,150.474,108.835,78.622,1.0,43.169,203.608,169.518,63.655,96.779,66.575,2.114,118.589,219.437,113.79,29.837,46.956,88.65,244.785,35.034,89.326,275.198,139.782,12.162,87.87,217.081,418.764,187.615,386.084,107.213,65.353,8.15,152.073,261.423,46.478,277.394,16.03,2.246,5.723,42.667,111.77,1.3357468,-38.750153,5.429021,14.703083
2359,9353,18971,106.74,239.313,114.987,65.091,58.46,1.0,16.06,118.352,50.445,126.31,97.893,57.354,2.114,171.855,135.269,77.536,27.777,38.203,126.667,73.617,23.022,123.845,608.837,61.789,62.391,197.734,130.649,276.66,220.07,372.979,16.03,91.4,36.752,127.604,469.548,41.93,2.171,8.014,145.494,41.149,5.065,76.572,18.848152,-47.348236,11.339169,6.7332597
2360,9855,17327,129.62,269.102,263.385,176.995,195.558,18.187,45.177,108.322,52.464,60.174,171.398,66.575,2.114,303.514,188.375,89.621,59.704,183.731,97.098,61.168,37.036,73.082,123.718,238.42,136.06,255.221,130.649,196.526,490.865,275.196,45.088,34.709,146.049,173.351,177.106,135.918,3.342,40.078,237.671,58.862,9.13,82.783,18.653254,4.2474155,-13.780259,-7.410691
2361,19120,4852,423.26,304.211,110.686,98.662,50.396,16.039,70.277,531.593,107.964,120.509,73.391,105.511,3.227,123.614,101.201,93.649,25.718,33.826,177.356,73.617,35.034,102.524,334.639,240.714,8.813,89.147,226.127,286.276,96.336,281.244,68.134,109.787,15.301,111.645,115.202,17.675,9.198,113.225,1.0,11.628,19.293,65.184,-30.441277,2.8397732,-5.7220545,19.362808
2362,5736,21034,109.01,90.367,181.659,2.017,12.089,336.148,20.076,68.202,177.591,3.321,100.12,49.157,1.0,43.211,90.179,150.044,42.196,21.79,66.474,110.963,11.01,18.259,35.514,52.613,8.813,39.325,101.503,341.835,113.578,340.72,3.004,1.0,5.086,172.288,273.163,32.835,2.171,9.016,7.228,3.362,19.293,179.06,32.78099,48.6698,9.487885,-16.280558
2363,9608,4827,129.76,485.073,378.448,116.974,54.428,113.79,71.281,242.726,126.127,64.815,95.666,87.068,4.341,113.563,116.231,162.129,113.259,23.978,139.339,125.486,33.032,83.235,294.372,204.011,15.511,91.702,170.85,214.69,109.521,231.849,60.118,195.59,23.472,107.39,133.346,64.669,33.792,101.201,1.0,8.085,53.846,136.616,-34.1539,-9.193195,-9.89487,21.144243
2365,8147,12215,308.14,147.818,326.831,54.918,20.153,33.226,32.125,310.931,377.391,85.7,53.344,127.028,2.114,233.162,138.275,327.286,27.777,25.072,257.614,191.879,29.028,108.616,200.417,105.373,13.278,100.645,141.704,322.603,207.899,300.398,24.046,65.353,4.064,207.396,419.385,2.516,1.0,110.219,3.491,8.085,9.13,186.307,34.00957,-17.368736,-1.6826168,2.445134
2366,5370,6483,225.84,344.639,361.242,88.489,53.42,14.965,78.31,421.262,194.745,28.847,34.411,129.077,2.114,229.142,141.281,133.931,22.628,39.297,201.645,186.692,77.076,81.204,127.553,379.496,16.627,206.676,161.805,528.814,227.17,298.381,99.197,171.075,15.301,316.978,213.394,17.675,106.404,114.227,2.246,82.479,31.488,79.678,-13.8441925,-11.331127,-13.852545,12.402768
2367,16077,5412,259.24,353.15,178.433,58.987,69.549,14.965,77.306,540.62,366.291,46.251,41.094,110.634,2.114,122.609,132.263,303.117,7.179,44.768,165.74,125.486,38.037,54.808,196.582,346.234,12.162,190.069,188.941,556.594,137.919,269.147,41.08,249.218,17.344,165.904,229.404,1.0,2.171,96.191,12.211,19.894,9.13,109.699,-18.541271,-8.851971,-15.310464,13.566486
2368,5162,19032,63.82,43.556,65.521,64.073,106.848,375.894,65.257,128.383,245.2,24.206,126.849,52.231,2.114,88.438,200.399,5.028,75.153,209.991,103.434,376.533,4.003,4.046,1.0,368.026,181.825,69.985,165.825,362.136,252.525,381.043,29.056,7.129,164.436,491.457,280.635,276.9,2.171,36.07,73.247,3.362,45.716,528.969,25.378025,62.31829,-0.612069,-20.163286
2369,12138,15292,256.12,279.741,135.419,116.974,52.412,1.0,20.076,104.31,207.864,114.707,101.234,64.526,2.114,145.724,165.329,73.508,16.448,50.239,72.81,117.187,23.022,88.311,217.674,185.66,27.789,215.619,112.558,357.862,297.15,255.034,48.094,108.255,16.322,151.01,260.356,43.446,1.0,17.032,15.948,5.723,85.351,528.969,10.1194,-25.139648,-7.007065,-6.2242665
2370,20633,12450,33.12,59.514,4.226,60.004,14.105,306.071,375.499,130.389,388.491,227.254,70.05,127.028,4.341,176.88,368.736,9.056,385.152,41.485,240.718,108.888,285.285,72.067,24.01,92.757,5.465,770.051,165.825,616.427,473.623,351.809,33.064,1.0,11.215,138.243,291.308,32.835,45.504,162.323,1.0,9.266,14.212,110.735,-63.1075,6.5871735,23.009508,-11.8787155
2371,5888,3667,108.73,266.974,113.912,70.177,54.428,8.519,99.394,248.744,157.409,25.366,22.161,80.92,3.227,90.448,82.162,9.056,9.239,32.732,174.188,70.505,42.041,58.869,202.334,232.685,16.627,207.954,105.523,208.279,111.549,171.364,39.076,88.336,21.429,141.435,110.933,7.064,6.856,87.173,3.491,10.447,8.114,65.184,-18.081215,8.377762,-6.570202,14.19265
2373,15475,19187,403.5,205.268,64.446,62.039,45.355,1.0,21.08,171.512,265.382,48.571,45.548,41.985,1.0,90.448,89.177,29.198,3.06,29.449,78.09,83.991,26.025,143.134,334.639,58.348,17.743,34.215,124.619,253.154,189.644,174.388,31.06,80.675,4.064,86.112,187.779,4.032,2.171,9.016,10.965,83.66,4.049,171.813,10.247395,-44.01746,13.556602,3.1850986
2374,16358,16072,155.35,229.738,148.323,58.987,75.597,1.0,14.052,222.666,143.282,25.366,44.435,72.723,2.114,121.604,186.371,117.819,1.0,23.978,79.146,54.944,22.021,129.936,290.537,101.932,14.394,20.162,170.85,425.174,268.752,342.737,51.1,89.868,5.086,128.668,253.952,1.0,2.171,14.026,1.0,106.096,27.423,95.206,16.236326,-42.76884,10.902868,4.31418
2375,8055,15893,122.09,236.121,231.125,8.121,9.065,339.371,21.08,93.277,140.255,19.564,153.579,56.329,2.114,83.412,173.345,210.468,86.481,81.97,72.81,226.112,10.009,13.183,1.0,108.814,12.162,44.435,148.739,489.281,110.535,347.777,8.014,1.0,11.215,297.827,388.433,57.09,8.027,6.01,54.562,2.181,37.586,292.936,23.965149,53.476566,8.381287,-18.689074
2376,9896,6732,93.95,154.201,276.29,58.987,47.371,9.594,64.253,514.542,226.027,11.443,2.114,98.338,2.114,218.087,167.333,150.044,1.0,32.732,210.093,68.43,74.073,76.128,117.965,321.001,12.162,154.299,114.568,530.951,515.206,208.663,31.06,56.16,14.279,193.565,126.942,2.516,2.171,128.255,3.491,15.17,13.195,60.008,-5.9571075,-7.1870193,-15.548646,10.503224
2377,1570,703,102.76,356.342,1.0,119.008,273.18,213.69,263.049,8.021,70.627,98.463,83.415,119.855,7.682,1.0,851.703,1.0,192.561,411.323,123.499,506.206,33.032,4.046,1.0,351.969,109.272,298.656,174.87,316.193,476.666,579.634,10.018,2.532,166.479,413.792,616.837,443.653,31.45,52.102,174.143,13.989,352.632,97.277,36.51262,10.164822,-20.682184,-8.243385
2378,6183,19683,52.02,96.751,23.582,1.0,10.073,273.845,5.016,123.367,463.164,14.923,57.799,92.191,1.0,62.307,170.339,150.044,29.837,26.166,60.137,412.841,10.009,4.046,6.752,72.111,14.394,57.21,119.594,308.713,273.823,360.882,16.03,1.0,10.193,226.546,287.038,16.159,1.0,3.004,44.597,3.362,5.065,468.925,33.991623,68.54174,1.6452085,-19.105001
2379,4789,21525,109.58,74.409,238.652,1.0,4.024,113.79,16.06,95.283,157.409,14.923,55.572,58.378,1.0,26.126,42.082,129.903,68.973,11.942,104.49,57.019,7.006,14.198,1.0,53.76,9.93,17.607,58.287,221.101,83.151,257.05,2.002,1.0,3.043,206.332,229.404,19.191,24.423,9.016,12.211,1.0,4.049,122.122,36.35067,42.455326,11.1739855,-13.870752
2380,19697,6863,85.14,464.859,307.475,87.471,62.492,17.113,46.181,321.964,109.982,143.714,87.87,79.895,2.114,166.83,111.221,146.016,57.644,16.319,194.253,153.495,28.027,132.982,488.036,272.829,11.046,58.487,154.77,446.543,133.862,329.632,41.08,94.465,11.215,155.265,103.462,8.58,8.027,113.225,3.491,11.628,17.26,73.466,-36.985798,-12.583256,-7.697859,23.089651
2381,11464,5404,179.08,426.559,350.489,217.687,124.993,42.894,68.269,436.307,230.064,123.99,218.174,129.077,2.114,151.755,201.401,45.31,97.81,247.194,187.916,72.579,69.068,57.854,22.092,420.786,64.623,140.247,184.921,411.284,280.923,256.042,65.128,19.387,165.457,222.291,138.683,138.95,2.171,131.261,237.671,9.266,15.228,102.453,-13.572472,-5.709549,-13.989413,7.4500046
2382,13358,182,135.02,68.026,1.0,18.294,41.323,86.935,92.366,348.042,232.082,101.944,24.388,68.625,3.227,13.06,140.279,125.875,81.332,45.862,98.154,158.682,29.028,61.915,263.693,90.463,12.162,92.98,91.453,276.66,34.469,179.429,57.112,118.98,20.408,228.674,133.346,25.255,265.682,97.193,8.474,3.362,22.342,97.277,-17.275015,15.265717,20.296251,-3.0532017
2384,8722,10449,111.43,203.141,253.707,110.87,10.073,22.484,75.297,161.482,377.391,137.913,262.722,101.412,2.114,214.066,156.311,9.056,112.229,45.862,216.429,75.692,43.042,49.732,12.505,114.549,5.465,220.729,115.573,527.745,248.468,211.687,39.076,2.532,5.086,174.415,259.288,17.675,2.171,122.243,1.0,10.447,82.302,108.664,15.925669,26.466309,-3.047401,-4.4366956
2385,2261,4781,161.03,370.173,163.378,391.648,214.711,74.045,80.318,24.069,65.582,19.564,85.642,101.412,2.114,183.915,259.518,1.0,75.153,270.172,118.219,123.411,31.03,11.152,1.0,420.786,136.06,352.311,122.609,233.922,348.875,642.134,47.092,4.064,366.687,260.591,741.712,311.766,4.513,120.239,282.514,17.532,139.214,116.946,-41.146408,-44.838448,-19.025782,-5.3612733
2386,20596,6993,128.91,135.051,102.083,72.212,48.379,47.19,90.358,220.66,286.573,148.355,99.007,107.56,3.227,194.971,213.425,37.254,72.063,41.485,199.533,140.009,34.033,77.143,305.877,310.679,9.93,151.744,101.503,212.553,90.251,235.881,65.128,36.241,15.301,94.623,84.25,8.58,10.369,142.283,2.246,4.543,86.367,91.065,-18.168139,10.678078,17.150555,-1.5893832
2387,8509,13179,304.16,97.815,250.481,30.502,4.024,156.758,15.056,140.419,248.227,12.603,124.622,109.609,1.0,166.83,232.463,246.722,102.96,21.79,190.029,96.439,30.029,28.412,4.835,108.814,7.697,100.645,112.558,323.672,175.445,253.018,9.016,2.532,5.086,181.863,269.962,16.159,1.0,94.187,24.667,5.723,10.146,88.995,22.252773,41.930725,2.0187778,-7.159296
2388,4916,8556,85.14,275.486,189.186,499.483,337.696,48.265,71.281,100.298,238.136,26.526,180.308,139.323,4.341,254.268,353.706,13.085,92.661,429.924,207.981,267.607,23.022,102.524,8.67,641.002,171.779,381.693,207.031,192.252,255.568,306.446,231.461,2.532,371.794,355.278,198.452,216.263,4.513,182.363,625.064,34.064,46.732,446.15,-39.81832,48.209187,-15.37653,-9.188076
2389,14655,4370,48.89,377.62,173.056,88.489,43.339,14.965,48.189,314.943,169.518,98.463,86.756,95.265,2.114,66.327,118.235,61.423,2.03,39.297,172.076,258.271,22.021,36.534,231.096,314.119,12.162,26.55,137.684,280.934,64.895,172.372,73.144,48.498,15.301,92.495,210.192,1.0,3.342,108.215,1.0,15.17,93.481,86.924,-28.282871,-0.05932331,-6.945373,17.352015
2390,5319,17886,108.02,102.07,170.905,2.017,10.073,186.835,21.08,145.434,207.864,20.725,164.716,52.231,1.0,88.438,185.369,113.79,52.495,48.05,51.689,144.159,8.007,13.183,1.0,137.488,9.93,39.325,95.473,334.356,137.919,410.277,11.02,1.0,10.193,375.492,531.452,23.739,2.171,9.016,33.387,2.181,14.212,381.966,24.725094,61.302055,1.7912737,-19.510378
2392,12613,17002,84.42,168.032,119.288,48.814,76.605,1.0,23.088,146.437,182.636,14.923,80.074,62.477,2.114,181.905,125.249,198.383,4.09,17.413,101.322,164.907,22.021,144.149,606.919,148.958,16.627,25.272,149.744,241.401,192.686,243.946,35.068,69.949,9.172,108.454,189.913,2.516,2.171,18.034,1.0,11.628,8.114,140.756,20.293648,-48.999413,11.321893,6.9112625
2393,19461,15348,94.94,30.789,32.185,17.277,22.17,3.148,69.273,60.178,297.673,47.411,15.478,46.083,2.114,68.337,100.199,21.141,38.076,19.601,87.594,91.252,76.075,48.716,196.582,95.051,5.465,311.431,48.236,323.672,267.738,139.106,18.034,71.482,6.107,69.089,140.817,7.064,3.342,15.028,1.0,4.543,5.065,51.726,7.5393066,-24.956448,13.768276,-3.543744
2394,9542,16413,77.03,251.016,214.995,4.052,15.113,17.113,21.08,206.617,78.7,49.732,62.254,77.846,1.0,88.438,153.305,347.427,82.362,30.543,73.866,23.822,15.014,50.747,116.048,161.574,15.511,35.492,104.518,326.877,165.303,322.575,8.014,10.193,9.172,181.863,252.885,16.159,2.171,5.008,28.404,4.543,60.96,55.867,28.466307,39.754063,13.659512,-16.187044
2395,7151,10607,211.77,154.201,130.042,70.177,49.387,19.261,52.205,170.509,335.009,34.648,47.776,130.102,2.114,244.217,280.56,93.649,6.149,94.007,235.438,247.897,61.06,81.204,96.873,140.929,16.627,142.802,132.659,314.056,236.297,242.937,79.156,80.675,24.494,192.502,154.692,20.707,20.91,148.295,4.737,9.266,143.279,108.664,22.161125,-11.332783,-0.09336554,-0.5411447
2396,5861,1540,123.23,10.575,1.0,36.606,14.105,263.103,121.482,244.732,159.427,168.08,71.164,107.56,2.114,29.141,288.576,29.198,152.395,42.579,181.58,79.841,25.024,24.351,68.111,197.13,7.697,8.665,110.548,333.288,128.791,100.799,53.104,1.0,13.258,206.332,139.75,44.962,60.729,106.211,1.0,2.181,36.57,103.488,-14.789665,21.944893,23.242655,-9.008477
2397,9632,20599,171.27,129.732,63.37,39.658,71.565,3.148,18.068,171.512,203.827,4.481,21.047,72.723,2.114,271.353,154.307,206.44,21.598,37.108,98.154,186.692,36.035,174.607,489.954,112.255,18.859,99.367,215.071,239.264,458.41,381.043,24.046,253.814,7.129,286.125,280.635,1.0,10.369,19.036,1.0,16.351,28.439,261.879,19.813793,-40.354057,8.936501,4.008506
2398,8865,15202,155.77,152.073,145.097,5.069,17.129,161.055,48.189,125.373,392.527,59.014,100.12,52.231,2.114,118.589,281.562,258.806,51.465,94.007,111.883,176.318,9.008,35.518,2.917,324.442,44.532,26.55,180.9,576.894,231.226,587.698,45.088,2.532,9.172,552.099,645.654,22.223,3.342,25.048,8.474,2.181,5.065,519.652,21.921349,65.95859,-1.6335672,-18.235748
2399,13483,1386,66.52,62.706,1.0,6.087,7.048,6.371,41.161,236.708,84.755,107.746,84.528,57.354,2.114,11.05,131.261,186.298,57.644,64.463,33.737,44.57,11.01,4.046,2.917,96.197,34.486,282.049,37.181,343.972,29.398,25.194,45.088,2.532,26.537,172.288,103.462,98.02,4.513,23.044,14.702,3.362,46.732,25.846,-8.972691,21.983105,16.13214,-5.4300356
2400,8809,21256,89.11,180.799,155.85,83.402,58.46,1.0,16.06,124.37,97.873,50.892,81.187,50.182,2.114,214.066,102.203,133.931,1.0,17.413,101.322,19.673,27.026,172.576,514.881,77.846,13.278,12.497,113.563,177.294,146.032,297.373,12.022,102.126,4.064,95.687,176.038,5.548,2.171,16.03,28.404,19.894,4.049,49.656,17.542196,-52.197975,13.518676,7.001916
2402,2896,12356,108.73,163.776,319.304,93.575,81.646,23.558,47.185,255.765,152.364,17.244,31.07,113.708,2.114,244.217,104.207,190.327,26.747,28.355,243.886,44.57,25.024,138.058,158.232,84.728,15.511,21.44,164.82,208.279,107.492,251.002,39.076,91.4,9.172,159.521,237.942,2.516,5.685,138.275,2.246,16.351,12.179,73.466,31.658012,-26.569286,1.2147945,3.7257555
2403,477,5570,94.94,114.837,8.527,3.035,2.008,18.187,14.052,27.078,100.9,6.801,19.933,131.126,1.0,1.0,30.058,1.0,22.628,8.659,113.995,852.692,17.016,1.0,1.0,66.377,7.697,87.87,179.895,238.196,81.123,242.937,11.02,45.434,7.129,242.505,142.952,41.93,135.683,10.018,20.93,19.894,72.139,322.958,5.414837,19.651321,20.327862,1.0941637
2404,17544,2462,124.36,207.396,3.151,53.9,64.509,3.148,56.221,380.139,155.391,103.105,33.298,92.191,2.114,45.221,132.263,73.508,34.987,23.978,167.852,25.897,23.022,53.793,309.712,339.352,9.93,25.272,163.815,330.082,35.483,218.744,45.088,68.417,13.258,162.712,119.471,10.096,10.369,82.162,1.0,17.532,11.163,95.206,-25.705086,9.148563,-4.92367,18.36228
2406,7496,13620,420.28,126.54,141.871,28.467,5.032,164.277,43.169,121.361,227.036,20.725,109.03,56.329,1.0,207.031,130.259,222.552,92.661,32.732,119.275,180.467,31.03,32.473,4.835,117.99,7.697,115.974,115.573,385.642,508.107,236.889,16.03,5.597,4.064,223.355,178.173,7.064,1.0,95.189,19.685,3.362,8.114,95.206,22.238844,53.299217,3.6941338,-10.507197
2407,4464,9336,149.09,265.911,326.831,85.437,84.67,47.19,47.185,436.307,161.445,46.251,25.502,111.658,3.227,282.408,167.333,319.23,33.957,52.427,234.382,36.271,44.043,139.073,233.013,152.398,17.743,52.1,174.87,208.279,172.402,328.624,43.084,204.784,13.258,152.073,256.087,10.096,6.856,130.259,1.0,26.979,17.26,79.678,37.141777,-28.435654,0.23994379,6.2304454
2408,8158,18241,122.37,118.029,192.412,29.485,45.355,62.229,28.109,118.352,342.073,75.258,91.211,59.403,2.114,148.739,194.387,226.581,49.405,63.369,85.482,200.178,8.007,32.473,52.772,160.427,33.37,27.827,123.614,318.329,230.212,307.454,6.01,62.288,32.666,224.419,306.25,13.127,2.171,15.028,34.632,10.447,4.049,272.231,30.044024,55.924522,5.6396337,-15.012364
2409,18142,16869,331.59,198.885,150.474,111.887,72.573,6.371,39.153,168.503,146.309,114.707,228.197,46.083,2.114,96.478,171.341,109.762,54.555,57.898,86.538,105.776,23.022,102.524,267.528,159.28,108.155,66.152,109.543,285.207,204.857,176.405,48.094,50.031,35.73,161.649,125.875,46.478,5.685,20.038,37.123,16.351,4.049,66.22,10.21413,-43.08249,14.248745,2.450008
2410,4533,12660,101.48,181.863,289.194,91.541,68.541,18.187,44.173,447.34,265.382,74.098,78.96,94.24,3.227,327.635,163.325,198.383,30.867,44.768,277.679,65.318,25.024,153.287,254.106,177.631,13.278,11.22,164.82,311.919,149.075,314.511,185.369,60.756,6.107,171.224,256.087,7.064,106.404,144.287,1.0,11.628,9.13,104.523,34.732925,-23.033485,-0.51019776,4.8139505
2411,16537,8602,101.91,406.345,425.763,87.471,77.614,8.519,59.233,364.09,188.691,69.456,95.666,102.437,3.227,194.971,241.481,585.093,2.03,38.203,222.765,42.495,29.028,118.768,367.236,279.711,14.394,12.497,167.835,280.934,119.663,312.494,64.126,115.916,21.429,135.051,140.817,2.516,2.171,113.225,3.491,18.713,95.514,136.616,-29.00333,-22.419247,-2.9048228,10.876693
2412,4348,17116,291.51,82.92,287.043,46.779,45.355,200.8,29.113,88.262,162.455,91.502,227.084,62.477,1.0,103.513,276.552,65.452,86.481,142.151,105.547,175.28,7.006,14.198,1.0,292.327,64.623,55.932,106.528,476.46,483.765,362.898,33.064,1.0,79.653,419.112,378.827,64.669,1.0,15.028,50.825,3.362,4.049,255.667,20.295828,61.537827,-3.1744447,-12.569155
2414,22504,18361,62.96,387.195,178.433,100.697,56.444,141.719,36.141,196.587,150.345,98.463,289.452,51.206,2.114,111.553,210.419,166.157,74.123,60.087,83.37,68.43,23.022,196.942,493.789,134.047,15.511,64.875,322.61,146.309,144.004,637.094,181.361,141.963,6.107,242.505,345.74,88.924,210.638,34.066,2.246,16.351,116.856,378.86,2.8542194,-40.92425,6.540117,13.128989
2415,1957,19084,232.81,32.917,134.343,14.225,13.097,505.871,76.302,62.184,138.236,49.732,215.946,79.895,2.114,30.146,261.522,33.226,116.348,56.804,116.107,342.299,25.024,20.29,1.0,273.976,23.324,195.179,203.011,355.725,188.629,631.045,82.162,1.0,8.15,443.581,452.471,163.205,380.456,26.05,3.491,3.362,19.293,156.285,24.656487,59.77723,6.545171,-21.13994
2416,8015,15576,212.48,127.604,211.769,3.035,5.032,202.948,23.088,196.587,295.655,32.328,97.893,67.6,1.0,74.367,137.273,154.073,78.242,32.732,69.642,218.85,9.008,10.137,1.0,129.459,11.046,39.325,76.377,303.371,133.862,342.737,4.006,1.0,9.172,248.888,383.096,14.643,2.171,9.016,15.948,2.181,4.049,174.919,27.279598,52.470436,7.358227,-16.725641
2418,11869,19265,232.38,156.329,27.884,30.502,42.331,1.0,27.105,204.611,433.9,13.763,58.913,75.797,1.0,165.825,390.78,49.339,8.209,32.732,72.81,219.888,93.092,71.052,280.95,68.67,15.511,215.619,177.885,644.206,566.931,344.753,83.164,56.16,8.15,438.262,320.125,5.548,25.594,16.03,29.65,29.34,9.13,159.391,18.382984,-24.893154,6.8076596,-0.15880291
2420,18813,10325,146.68,472.307,349.413,100.697,76.605,31.077,85.338,620.861,167.5,140.233,203.696,123.954,3.227,262.308,281.562,266.863,56.614,91.818,258.67,100.589,28.027,137.043,284.785,128.312,11.046,105.754,253.263,405.942,191.672,470.762,490.981,213.977,7.129,228.674,390.567,41.93,529.193,183.365,1.0,57.681,62.993,121.087,-13.904557,-35.249146,2.5374594,17.006613
2421,11179,15963,405.64,185.054,162.302,35.589,53.42,1.0,44.173,143.428,262.355,54.373,75.619,48.132,2.114,138.689,111.221,182.27,6.149,38.203,70.698,95.402,24.023,125.875,516.798,123.724,17.743,99.367,116.578,232.853,245.425,256.042,31.06,203.252,11.215,139.307,241.144,5.548,2.171,13.024,39.615,61.223,5.065,232.892,19.705276,-45.994442,10.591146,5.8453274
2422,16890,3130,123.37,361.661,135.419,76.281,87.694,20.335,67.265,513.539,205.845,98.463,57.799,127.028,3.227,107.533,183.365,89.621,40.136,29.449,195.309,41.458,24.023,125.875,516.798,362.292,13.278,6.11,184.921,310.85,149.075,287.293,62.122,160.35,16.322,207.396,123.74,5.548,6.856,114.227,1.0,21.074,8.114,85.889,-33.270798,-0.48986912,-5.902796,21.276909
2423,2546,10849,75.61,165.904,250.481,78.316,83.662,19.261,47.185,224.672,255.291,18.404,7.682,149.569,3.227,228.137,201.401,242.694,2.03,33.826,211.149,77.766,44.043,137.043,152.48,59.495,14.394,173.462,190.951,221.101,139.947,315.519,39.076,74.546,6.107,119.093,261.423,4.032,3.342,140.279,1.0,18.713,57.911,98.312,30.410942,-21.76447,0.31154105,2.7005265
2424,17004,12473,152.79,337.192,32.185,106.8,10.073,101.974,6.02,93.277,30.264,101.944,91.211,107.56,1.0,38.186,81.16,295.06,48.375,33.826,161.516,421.14,17.016,15.213,6.752,49.172,5.465,124.917,236.177,262.77,101.407,271.163,161.321,19.387,2.021,152.073,247.548,67.701,296.132,40.078,1.0,6.904,45.716,99.347,-4.950138,-27.873972,19.738955,2.174086
2425,2967,14823,164.44,108.454,140.795,136.302,50.396,2.074,35.137,149.446,270.427,42.77,93.438,68.625,2.114,75.372,158.315,33.226,71.033,106.043,121.387,215.738,15.014,27.396,56.607,218.922,66.856,232.226,132.659,208.279,158.203,291.325,37.072,13.258,30.623,236.121,239.01,41.93,3.342,24.046,89.44,4.543,68.074,912.005,31.571117,64.679375,0.8006656,-21.067894
