cell,x,y,area µm²,Neurofilament,CD3e,CD45,CD4,NeuN,ATG7,A-Beta,S100B,IBA1,CD68,MAP2,CD31,HLA-A,GFAP,CD11b,SMA,DAPI_1,GalMac3,CollagenIV,CD14,PSD-95,CD11c,CD34,Synaptophysin,AQP4,P2Ry12,CD40,Claudin5,HLA-DR,Trem2,iNOS,CD163,CD74,ApoE,H2A.x,PCNA,TMEM119,CD44,P2Rx7(Park7),CD8,Vimentin,UMAP_1,UMAP_2,TSNE_1,TSNE_2
100,12233,11850,101.76,54.888,194.789,357.351,211.969,146.394,178.163,318.512,3.814,478.97,125.718,214.436,88.864,15.271,6.156,690.216,4.205,293.361,32.415,9.227,94.593,77.34,296.668,10.356,286.909,11.001,188.312,194.396,7.675,107.893,17.227,95.889,33.0,194.313,48.041,143.5,300.488,38.038,1.0,267.695,204.0,3.348,30.629208,-13.969017,7.972924,-4.3126345
101,6665,13769,54.58,1.0,174.063,3.03,229.55,24.451,36.679,1.0,75.573,537.101,81.625,1.0,242.927,459.881,19.046,62.333,17.027,106.345,270.123,334.784,245.155,54.964,14.439,240.095,327.273,46.561,137.831,371.142,486.038,125.875,51.711,134.271,28.0,32.138,100.033,22.0,322.712,1.0,74.611,82.04,574.0,618.478,-69.759415,-2.114334,-21.270947,-4.7435646
102,177,8268,81.44,1.0,274.585,30.442,319.522,104.183,144.945,6.163,5.221,305.652,42.573,12.858,247.741,321.558,33.226,99.757,3.137,644.905,320.387,636.834,22.364,23.375,186.913,167.327,55.939,21.002,15.613,161.096,413.727,47.953,107.492,61.772,21.0,4.892,181.736,22.0,631.725,7.173,1.0,30.469,54.0,333.217,-87.7587,-18.32476,-24.931496,2.501022
103,4447,17680,82.43,56.961,228.988,154.302,272.984,3.345,176.932,1.0,137.483,213.072,132.016,1.0,2.204,17.467,44.827,471.913,1.0,21.122,1.0,12.753,29.485,2.316,84.997,16.593,265.606,8.779,180.342,243.065,2.112,173.827,2.014,1.0,17.0,63.275,2.238,4.0,155.506,89.48,109.313,58.465,61.0,4.522,-26.640003,6.0027103,4.290934,-19.307266
107,10941,12515,364.56,177.172,196.862,336.03,197.491,144.049,215.071,17.779,17.885,242.138,158.472,321.154,84.049,26.249,55.139,368.998,3.137,90.957,37.651,25.681,134.268,108.929,219.391,3.079,410.242,16.557,181.67,152.131,14.35,74.926,15.199,85.227,104.0,278.644,31.948,61.0,189.371,274.67,1.0,313.372,223.0,10.391,44.709263,-17.777498,9.361605,4.2139783
108,3204,14071,51.73,162.664,197.898,287.299,238.857,8.035,212.611,1.0,324.62,525.26,46.352,1.0,46.737,42.716,132.481,301.428,9.548,99.243,31.368,15.104,102.731,27.324,130.915,13.475,382.212,46.561,270.677,295.577,15.462,134.866,36.497,127.874,30.0,174.852,139.647,235.0,133.283,329.199,421.632,74.673,138.0,78.478,-13.463882,-0.20754242,5.6203833,-15.777791
109,1100,11773,296.77,94.268,174.063,293.39,211.969,104.183,344.252,2.291,91.051,247.52,62.729,143.291,115.343,19.663,73.186,225.541,3.137,185.649,62.783,10.402,193.272,119.458,128.675,8.277,224.121,95.455,204.254,372.423,9.9,257.743,14.185,120.411,180.0,274.752,19.569,52.0,275.09,188.248,1.0,406.199,328.0,19.783,25.62994,-15.077539,10.475453,-3.716042
110,4539,18422,88.12,34.162,133.647,193.896,268.848,3.345,79.739,1.0,123.413,294.887,381.451,1.0,8.222,26.249,33.226,434.489,1.0,344.258,1.0,10.402,13.208,1.0,87.237,29.068,326.152,5.445,1.0,232.819,11.012,195.805,17.227,9.529,24.0,106.09,1.0,58.0,144.924,54.499,74.611,12.788,70.0,2.174,-25.542755,18.381424,0.94883543,-20.02203
111,12665,15384,29.42,1.0,245.568,27.396,189.217,90.113,85.89,10.035,12.256,205.537,32.494,1.0,76.828,177.746,1.0,57.135,2.068,675.68,140.274,466.416,9.138,2.316,112.996,470.873,11.091,22.113,50.153,426.215,210.145,44.956,16.213,94.823,28.0,2.297,15.855,4.0,377.742,1.0,1.0,1.0,17.0,209.957,-91.20035,-15.404301,-23.552979,3.5824742
113,6107,6143,358.88,90.122,186.499,316.741,104.416,45.556,232.296,79.733,20.699,292.734,145.874,344.869,149.045,56.988,42.249,284.795,3.137,107.528,46.028,48.012,123.077,132.621,236.191,25.949,178.152,19.891,100.634,102.181,29.924,111.889,8.099,45.779,36.0,266.968,34.424,55.0,238.051,363.15,1.0,247.066,273.0,23.304,38.722076,-19.785357,11.317381,2.0055544
114,1378,362,133.32,1.0,104.631,30.442,153.022,43.211,93.272,6.163,13.663,441.292,16.117,6.929,134.601,218.365,78.342,155.892,8.479,495.765,207.292,299.525,28.467,4.949,121.955,126.785,80.606,32.115,1.0,54.792,407.052,39.961,114.592,9.529,37.0,10.082,86.416,22.0,113.176,4.087,1.0,1.0,1.0,302.696,-100.68916,-11.02317,-23.435524,7.447022
117,4236,12689,362.29,150.228,196.862,332.985,220.242,24.451,325.798,24.233,76.98,363.783,235.318,273.724,53.959,40.521,55.139,310.784,4.205,115.814,36.604,18.629,110.87,144.466,242.91,8.277,248.788,149.905,161.743,207.204,13.237,256.744,13.171,98.021,29.0,226.748,39.375,61.0,363.984,186.191,12.567,373.783,257.0,6.87,25.300312,-18.013447,10.296677,-3.0009806
119,9466,16535,98.92,9.29,221.733,79.174,226.447,43.211,261.823,7.453,3.814,203.384,52.651,48.43,288.664,658.584,12.601,100.796,3.137,273.239,229.283,374.744,43.727,58.913,101.796,392.907,150.121,165.463,167.057,545.327,331.404,47.953,140.961,39.382,20.0,19.164,132.219,79.0,433.829,8.202,1.0,101.195,168.0,275.696,-86.974525,-18.13218,-25.573612,0.14857338
120,1800,9517,65.81,1.0,160.591,34.503,198.525,8.035,83.43,8.744,26.327,445.598,18.637,6.929,252.555,576.248,96.388,54.017,3.137,128.834,138.179,341.835,22.364,10.213,137.635,91.44,18.939,8.779,3.657,170.062,323.617,52.948,37.512,23.39,22.0,2.297,45.565,2.5,254.983,9.231,2.052,9.841,58.0,327.348,-103.698364,-18.236107,-26.808887,7.6557345
123,6422,11356,114.98,69.396,240.387,501.515,263.677,104.183,235.986,1.0,68.538,566.167,236.578,392.3,238.112,294.113,97.677,730.759,2.068,423.563,243.943,174.944,578.833,73.391,273.149,181.88,247.667,115.457,153.773,291.735,102.235,490.51,40.554,153.462,417.0,724.951,77.751,152.5,429.596,151.21,1.0,372.31,290.0,166.522,18.087082,14.771862,-10.503342,1.5751059
124,12269,9325,200.4,133.647,187.535,424.357,349.512,36.176,219.993,541.802,9.442,360.554,62.729,187.757,135.805,62.477,7.445,435.529,7.411,11.653,40.792,16.279,141.389,123.407,352.666,1.0,327.273,71.008,143.145,246.908,6.562,190.81,23.313,104.418,51.0,202.097,114.888,13.0,371.392,541.139,1.0,323.686,260.0,5.696,25.650612,-24.990479,16.7352,-2.1287405
125,10878,1244,158.62,34.162,101.522,125.875,118.894,3.345,7.151,13.907,31.955,279.816,58.95,155.148,112.936,20.76,146.661,116.389,6.342,156.058,10.425,8.052,151.562,168.158,86.117,1.0,496.576,197.689,34.211,52.231,6.562,54.946,38.526,48.978,19.0,274.752,62.896,185.5,18.99,172.816,16.774,1.0,5.0,18.609,67.96045,8.487324,4.91728,15.756796
127,8737,12937,63.39,173.027,204.116,304.558,169.568,78.387,283.968,1.0,13.663,284.122,47.612,715.418,92.475,7.587,49.983,287.914,3.137,178.547,41.84,12.753,136.302,176.055,168.993,1.0,200.576,91.01,278.648,168.781,4.337,98.902,16.213,122.543,30.0,265.67,30.71,101.5,297.314,495.87,1.0,373.783,309.0,6.87,44.833954,-25.186327,17.290503,2.130842
128,4159,14443,171.69,102.558,193.753,236.537,284.36,12.725,216.302,4.872,233.162,354.095,213.902,27.68,5.814,37.227,86.076,459.438,2.068,275.607,13.566,12.753,44.744,3.632,92.836,30.107,367.636,135.459,220.195,350.65,7.675,248.752,18.242,103.352,31.0,266.968,26.996,110.5,251.808,69.932,120.88,99.721,79.0,9.217,-22.153053,12.436647,1.7647556,-20.859507
130,5281,18736,162.45,15.508,177.172,180.698,314.351,3.345,176.932,3.581,114.97,322.876,309.644,1.0,5.814,27.347,33.226,244.253,2.068,86.223,1.0,15.104,36.606,8.897,61.478,43.621,301.485,64.34,11.628,209.765,13.237,133.867,4.043,4.199,23.0,100.9,2.238,28.0,244.4,138.864,85.126,6.894,10.0,4.522,-27.263435,15.361034,1.8471375,-18.76417
131,12686,16154,177.09,27.944,218.624,413.189,290.565,169.845,720.723,124.907,525.827,184.006,57.69,205.543,117.751,17.467,301.345,108.073,2.068,120.549,59.642,18.629,155.631,95.767,465.781,8.277,332.879,24.336,116.576,149.569,4.337,213.787,51.711,72.433,139.0,25.651,67.848,617.5,480.393,55.528,81.972,58.465,127.0,280.391,89.837616,10.646263,14.222356,18.284218
132,13854,5903,153.64,36.234,149.192,228.415,175.773,64.317,176.932,91.349,62.91,244.291,94.223,226.294,126.176,19.663,21.625,205.79,5.274,60.182,59.642,15.104,102.731,112.877,125.315,1.0,211.788,171.019,173.699,172.623,8.787,79.921,23.313,109.749,26.0,394.113,43.089,52.0,87.778,315.824,1.0,14.261,169.0,6.87,55.950832,-1.8605995,6.3268723,10.100417
133,1911,14754,66.37,231.06,167.845,163.439,219.208,8.035,260.592,2.291,130.448,119.416,38.793,1.0,11.833,18.565,49.983,203.711,5.274,73.203,14.613,10.402,26.433,18.111,58.118,138.22,310.455,124.347,93.992,144.446,12.125,176.824,18.242,94.823,24.0,84.034,22.045,38.5,105.768,48.326,145.066,115.929,98.0,15.087,-21.96923,-2.8164444,5.5240717,-17.440176
135,6427,4321,98.92,30.017,186.499,235.521,129.236,22.106,186.775,34.558,1.0,390.696,286.968,324.119,112.936,26.249,8.734,216.185,4.205,409.359,34.509,11.578,198.358,161.577,194.752,1.0,256.636,8.779,91.335,76.565,5.45,132.868,25.341,108.683,67.0,508.284,59.182,241.0,231.701,413.563,1.0,167.5,202.0,1.0,40.569218,-0.45307636,4.123052,3.0073528
136,14148,17140,91.96,23.799,164.737,76.128,265.745,1.0,40.369,15.198,1.0,325.029,241.617,95.861,111.733,36.13,119.591,136.14,4.205,211.69,4.142,4.526,68.143,41.802,18.919,1.0,125.455,85.454,74.065,180.308,13.237,59.941,22.298,52.176,16.0,338.325,29.472,74.5,16.874,19.519,12.567,1.0,27.0,43.261,63.68493,11.412331,3.3996644,14.5406
137,6362,17037,78.6,44.525,195.826,370.549,295.736,3.345,320.877,8.744,147.332,305.652,87.924,1.0,15.443,21.858,21.625,356.523,2.068,44.795,33.462,10.402,141.389,2.316,158.914,12.435,338.485,1.0,78.051,232.819,2.112,430.57,3.028,1.0,136.0,160.581,3.476,41.5,135.399,305.536,88.281,227.912,29.0,56.174,-7.417179,1.7942982,4.4130793,-11.628336
138,517,10247,114.13,52.815,184.426,334.0,170.602,33.831,174.472,8.744,19.292,283.045,89.184,63.252,140.619,18.565,12.601,296.23,5.274,218.791,68.019,15.104,199.376,122.091,209.312,2.04,191.606,38.782,157.758,266.119,16.575,133.867,16.213,107.617,110.0,408.384,28.234,101.5,282.498,265.411,1.0,344.314,296.0,3.348,29.319042,-9.193239,7.870021,-0.4206226
139,10652,7114,66.37,59.033,273.549,728.93,188.183,54.937,546.021,8.744,5.221,297.04,115.639,12.858,218.854,187.626,73.186,961.537,4.205,454.338,270.123,214.904,208.532,72.075,343.706,179.801,360.909,62.118,141.816,268.681,182.333,38.962,30.412,150.264,27.0,26.948,93.844,101.5,526.957,4.087,1.0,120.35,387.0,538.652,-51.735687,-27.878979,-15.526005,1.4426022
140,2154,3275,237.21,9.29,176.136,271.055,145.783,17.415,217.532,4.872,279.594,428.374,71.547,63.252,129.787,105.291,217.557,436.568,234.99,150.14,128.755,106.776,493.379,74.708,266.429,20.751,192.727,335.482,99.306,143.165,42.161,214.786,37.512,235.557,311.0,282.536,64.134,107.5,187.254,145.037,19.928,55.518,43.0,232.261,24.784716,22.150913,-11.18506,4.958874
144,13461,9955,139.0,96.34,181.317,338.061,220.242,40.866,313.495,92.64,5.221,297.04,135.796,261.866,130.99,22.956,4.867,289.993,9.548,9.286,46.028,19.805,104.766,203.696,209.312,1.0,402.394,35.448,193.626,257.154,8.787,86.914,14.185,121.477,28.0,282.536,92.606,17.5,120.584,447.515,1.0,286.85,249.0,10.391,46.15168,-19.071186,16.826946,5.195076
145,5145,16260,55.43,1.0,240.387,492.378,227.481,5.69,227.374,1.0,428.741,382.084,86.665,1.0,41.923,69.064,78.342,264.004,2.068,364.38,680.613,126.756,424.202,2.316,78.277,82.084,411.364,37.671,173.699,281.488,21.024,856.144,39.54,190.778,204.0,748.304,36.9,26.5,450.762,60.673,96.694,668.473,239.0,124.261,5.4384537,11.523766,-1.8750547,-6.0158567
146,9098,4409,34.68,1.0,98.413,42.625,157.158,29.141,20.685,3.581,1.0,639.37,29.975,39.537,271.813,404.991,1.0,33.226,3.137,165.527,139.226,553.388,7.104,6.265,134.275,195.394,25.667,6.556,1.0,20.212,418.177,33.967,54.753,27.654,12.0,8.784,30.71,1.0,224.293,2.029,1.0,3.947,6.0,536.304,-107.2966,-22.660843,-27.886963,8.857002
147,14607,13862,129.2,46.598,219.661,106.585,264.711,17.415,68.666,20.36,103.714,574.779,154.692,15.822,90.067,20.76,133.77,213.067,5.274,321.769,21.943,10.402,131.216,68.126,40.198,1.0,164.697,105.456,244.108,275.085,15.462,112.888,42.583,138.536,51.0,540.719,49.279,325.0,116.351,21.577,55.682,1.0,31.0,25.652,58.677635,16.842571,0.6524372,13.495105
148,7717,10288,101.05,208.261,131.575,56.838,63.05,22.106,88.351,3.581,1.0,135.564,13.598,122.54,110.529,13.076,107.99,180.841,6.342,11.653,18.802,12.753,22.364,143.15,86.117,1.0,276.818,86.565,38.197,25.335,22.137,41.959,23.313,72.433,20.0,59.383,26.996,10.0,10.524,165.614,1.0,89.407,64.0,3.348,71.33115,0.9112778,7.7395406,15.182304
149,5904,17914,159.04,34.162,213.443,207.095,269.882,3.345,263.053,2.291,220.499,413.303,382.711,1.0,4.611,22.956,92.521,374.196,1.0,160.793,3.094,12.753,36.606,2.316,82.757,9.316,362.03,25.447,185.656,228.977,4.337,129.871,6.071,3.132,20.0,305.89,2.238,89.5,286.731,337.429,88.281,369.363,71.0,20.957,-9.218363,9.549004,3.9513402,-10.194657
151,8415,13824,314.53,92.195,173.027,476.134,209.901,24.451,416.84,78.442,214.87,454.21,162.251,306.332,90.067,67.966,171.152,328.456,3.137,94.508,61.736,65.641,228.878,136.569,351.546,48.819,200.576,47.672,151.116,208.485,17.687,154.846,13.171,93.757,39.0,375.949,96.32,104.5,292.022,303.478,29.393,577.119,226.0,46.783,25.005285,-16.554932,12.645146,-3.9013987
152,1467,15085,91.53,1.0,168.882,39.579,193.354,8.035,84.66,2.291,164.217,555.402,43.832,1.0,121.361,210.68,57.717,110.152,5.274,118.181,197.868,278.369,139.354,1.0,6.6,72.728,348.576,66.563,40.854,193.115,193.458,134.866,31.426,92.691,167.0,156.688,20.807,4.0,203.128,1.0,5.206,52.571,82.0,315.609,-68.20762,-13.223518,-17.80204,-1.4777508
154,7194,18402,140.42,139.865,133.647,295.421,293.668,12.725,217.532,4.872,131.855,248.597,249.175,3.964,59.977,35.032,52.561,279.597,3.137,132.385,2.047,16.279,98.662,49.7,67.077,9.316,211.788,95.455,7.642,395.477,16.575,193.807,8.099,19.125,22.0,417.466,36.9,80.5,254.983,265.411,108.261,213.177,138.0,5.696,-6.368088,6.2185345,0.78553724,-13.459672
155,6256,17445,29.99,7.218,202.044,233.491,344.342,26.796,363.937,11.326,141.704,361.63,32.494,57.323,1.0,5.391,71.897,466.715,1.0,21.122,1.0,12.753,7.104,1.0,114.115,39.463,328.394,95.455,95.32,180.308,1.0,148.852,3.028,1.0,16.0,45.112,2.238,10.0,144.924,171.787,90.384,148.345,3.0,3.348,-25.19534,3.8366528,4.798405,-19.226397
157,10330,7787,127.77,17.581,168.882,51.762,76.494,59.627,422.991,4.872,157.182,166.782,12.338,54.359,38.312,10.88,505.012,38.424,2.068,76.754,29.274,8.052,55.935,16.794,119.715,235.937,226.364,3.222,10.299,61.196,6.562,25.975,10.128,60.705,22.0,4.892,40.613,137.5,63.438,9.231,1.0,135.084,59.0,105.478,87.17998,6.713978,10.6524315,18.840075
158,2433,4151,74.9,1.0,148.156,72.067,77.528,3.345,92.042,2.291,660.903,485.429,130.757,1.0,29.887,52.597,425.092,154.852,10.616,275.607,132.943,11.578,324.505,40.486,53.638,1.0,522.364,699.967,157.758,93.215,7.675,150.85,90.251,212.101,38.0,133.335,299.338,148.0,114.234,73.019,954.782,26.049,4.0,91.391,60.680943,24.402176,-2.6146536,14.973755
160,10961,11966,255.83,220.697,197.898,265.979,170.602,54.937,181.853,19.07,24.92,241.061,139.575,238.151,100.9,19.663,26.781,306.625,3.137,141.854,41.84,20.98,140.372,101.032,126.435,10.356,405.758,14.335,175.028,186.712,13.237,72.928,16.213,103.352,163.0,269.562,44.327,109.0,116.351,390.929,1.0,353.155,241.0,4.522,43.99565,-15.704451,8.530565,4.3719306
161,4615,5922,70.92,108.776,170.954,248.72,130.27,289.444,173.241,33.267,1.0,199.078,37.533,264.831,112.936,3.196,7.445,204.75,3.137,12.836,50.217,12.753,114.939,128.672,220.511,1.0,150.121,55.451,109.934,145.727,2.112,91.909,21.284,45.779,26.0,89.223,34.424,41.5,219.002,352.862,1.0,326.633,220.0,2.174,43.527927,-26.395784,13.728221,3.8206997
162,1795,16495,60.69,34.162,191.68,570.552,322.624,3.345,172.011,1.0,117.785,595.233,149.653,3.964,40.719,58.086,35.804,351.326,1.0,25.857,17.755,11.578,140.372,3.632,186.913,12.435,335.121,164.352,135.174,369.862,5.45,564.436,7.085,103.352,46.0,216.369,29.472,14.5,268.74,362.122,105.106,9.841,136.0,58.522,-4.9035625,10.341911,-2.0229933,-9.965257
163,11833,5015,36.1,1.0,249.714,289.329,297.804,22.106,301.192,7.453,482.208,349.789,56.43,1.0,92.475,104.193,191.777,587.302,3.137,622.416,81.632,137.334,633.768,24.692,274.269,31.147,100.788,179.909,152.444,262.277,54.399,75.925,66.924,261.145,639.0,43.814,30.71,274.0,239.109,15.404,1.0,18.681,157.0,73.783,23.536083,26.318636,-11.595831,3.8281717
166,1221,12719,79.88,255.932,167.845,315.726,229.55,19.761,341.792,1.0,43.211,251.827,113.12,152.184,81.642,17.467,42.249,219.304,4.205,14.02,48.123,18.629,164.787,133.937,166.753,14.514,275.697,149.905,182.999,204.642,7.675,166.834,12.156,100.154,29.0,185.231,34.424,13.0,302.605,264.382,3.103,415.04,338.0,2.174,29.512835,-27.585678,11.232515,-3.481216
167,9476,10822,66.8,75.614,136.756,609.131,203.696,244.887,334.41,719.919,69.945,308.881,159.731,178.864,126.176,49.303,184.043,314.942,6.342,68.468,72.208,25.681,350.955,91.818,478.101,1.0,286.909,177.686,78.051,134.2,3.225,442.558,36.497,73.499,250.0,218.964,259.725,95.5,303.663,342.574,341.712,559.438,186.0,1.0,17.22669,-20.921505,15.84865,-5.4573727
168,14647,11247,197.84,32.089,186.499,88.311,222.311,3.345,88.351,78.442,36.176,407.92,235.318,69.181,104.511,36.13,142.794,227.62,6.342,165.527,43.934,28.032,201.41,110.245,89.476,1.0,210.667,242.138,224.181,205.923,12.125,191.809,33.455,119.345,132.0,491.418,43.089,119.5,62.379,125.489,7.309,1.0,60.0,11.565,57.36814,11.941467,1.7886155,12.516447
169,5895,3169,238.78,52.815,79.759,156.332,98.211,240.197,61.284,81.023,6.628,260.439,85.405,196.65,105.714,8.685,38.382,131.982,4.205,98.059,30.321,8.052,82.385,137.885,87.237,1.0,251.03,57.673,95.32,44.546,11.012,76.924,26.355,60.705,29.0,228.045,36.9,70.0,100.477,304.507,3.103,67.305,66.0,6.87,63.22699,-1.8926277,6.8415804,12.736157
171,10209,14262,52.87,119.139,194.789,422.326,209.901,106.528,354.095,127.488,13.663,173.241,63.989,324.119,143.027,27.347,44.827,325.337,22.369,10.469,49.17,20.98,134.268,206.328,349.306,1.0,227.485,4.334,261.378,185.431,11.012,119.881,17.227,145.999,32.0,104.792,80.227,26.5,213.711,476.322,1.0,525.549,346.0,3.348,41.705757,-33.46911,15.935959,1.7875999
172,9718,11385,294.06,54.888,183.39,279.177,144.748,10.38,805.613,223.0,57.282,554.325,307.125,220.365,50.348,32.836,96.388,133.022,3.137,125.283,244.991,15.104,178.012,47.067,324.667,11.395,254.394,49.894,70.08,94.496,5.45,136.864,16.213,57.507,256.0,113.874,118.602,44.5,167.147,25.692,221.832,105.615,36.0,161.826,21.57417,-18.416334,12.794553,10.11947
173,8675,18860,26.44,1.0,77.687,4.046,304.009,50.246,63.745,2.291,15.07,609.227,36.274,1.0,536.608,199.702,49.983,20.751,8.479,141.854,271.17,592.173,115.956,14.162,106.276,556.116,95.182,69.897,1.0,380.108,568.361,32.968,57.796,64.97,20.0,32.138,82.703,8.5,694.162,2.029,1.0,77.619,659.0,343.783,-72.69844,-2.262001,-22.230206,-5.583009
174,5853,5576,198.55,63.178,204.116,330.954,128.202,33.831,253.211,13.907,3.814,260.439,125.718,270.76,159.877,29.543,53.85,213.067,3.137,98.059,55.453,24.506,150.545,164.209,260.83,12.435,131.061,25.447,75.394,131.638,22.137,131.869,16.213,52.176,108.0,282.536,65.372,55.0,208.419,374.468,1.0,303.058,277.0,17.435,38.524338,-19.715446,11.289745,2.0668766
175,15344,6088,64.81,1.0,75.614,51.762,511.876,33.831,5.921,1.0,159.996,594.156,79.106,1.0,80.439,77.846,1.0,453.201,24.506,372.666,37.651,104.426,235.999,32.589,2.12,5.158,943.939,61.007,100.634,380.108,66.636,72.928,41.569,235.557,515.0,222.856,17.093,154.0,13.699,4.087,7.309,1.0,90.0,261.609,27.151867,29.411499,-9.297513,4.3217435
176,632,7043,82.86,9.29,249.714,428.418,159.227,24.451,592.772,13.907,10.849,132.334,74.067,30.644,227.28,226.049,248.494,638.239,4.205,214.057,225.094,167.892,143.424,44.435,151.074,262.965,487.606,7.667,82.036,267.4,257.981,47.953,55.768,99.088,20.0,21.758,160.691,139.0,419.014,5.115,1.0,135.084,218.0,394.261,-52.20475,-26.232067,-16.093796,1.9975605
177,11086,5720,55.71,1.0,239.351,84.25,164.398,73.697,104.345,4.872,1.0,287.351,41.313,54.359,182.746,107.487,31.937,78.966,3.137,420.012,213.575,576.894,19.312,83.921,267.549,63.373,53.697,46.561,54.138,91.935,178.996,41.959,77.066,119.345,25.0,6.19,18.331,7.0,328.003,15.404,1.0,11.314,28.0,429.478,-97.46834,-12.709099,-23.566334,5.5398335
178,3849,18771,194.72,32.089,222.77,191.866,289.531,5.69,80.969,2.291,243.011,503.73,279.41,3.964,16.647,30.641,73.186,180.841,2.068,202.22,1.0,11.578,38.641,7.581,50.278,29.068,442.758,9.89,7.642,284.05,7.675,193.807,16.213,15.926,20.0,270.86,1.0,65.5,250.75,75.076,54.631,76.146,164.0,4.522,-23.90168,20.74207,-0.09531539,-18.410376
179,10237,9113,36.39,1.0,202.044,7.091,109.587,78.387,37.909,2.291,3.814,418.685,19.897,3.964,300.7,188.724,29.359,31.147,4.205,126.467,185.302,488.747,29.485,6.265,155.554,252.569,90.697,11.001,3.657,58.635,373.678,41.959,42.583,48.978,20.0,8.784,51.755,5.5,198.895,1.0,1.0,21.628,27.0,343.783,-107.36076,-15.91748,-26.186016,8.89704
181,997,5714,143.55,25.871,202.044,257.857,141.646,24.451,269.204,140.395,54.468,223.837,74.067,261.866,123.769,31.738,101.545,231.778,4.205,51.897,56.5,23.331,133.251,118.142,245.15,1.0,104.152,86.565,111.262,182.869,12.125,109.891,17.227,85.227,22.0,181.339,325.335,35.5,209.478,341.545,1.0,351.681,264.0,11.565,37.460403,-29.197512,15.890785,-0.92338896
183,2562,13081,233.94,218.624,227.951,424.357,318.488,22.106,482.046,239.779,112.156,454.21,195.005,45.466,76.828,86.629,100.255,157.971,5.274,197.486,70.113,25.681,143.424,83.921,305.628,21.791,346.333,161.018,161.743,220.012,13.237,194.806,31.426,140.668,65.0,226.748,83.941,173.5,488.859,213.969,287.029,272.115,292.0,139.522,10.804506,-13.235086,13.960118,-6.7575493
