cell,x,y,area µm²,CD40,SMA,MAP2,CD8,CD31,Synaptophysin,AQP4,CD34,PCNA,IBA1,S100B,CD163,Claudin5,GFAP,PSD-95,Trem2,NeuN,HLA-DR,CD14,CD11b,CD3e,P2Rx7(Park7),DAPI_1,CD11c,CD4,GalMac3,ApoE,CD45,HLA-A,CD68,Vimentin,A-Beta,H2A.x,TMEM119,CD74,P2Ry12,CollagenIV,CD44,Neurofilament,ATG7,iNOS,UMAP_1,UMAP_2,TSNE_1,TSNE_2
90,110,9142,69.64,29.053,1.0,139.874,371.383,37.327,275.027,129.021,97.289,252.1,28.75,482.433,5.466,10.852,107.711,85.935,17.743,17.752,58.736,65.888,53.099,138.947,305.236,92.788,436.869,197.73,254.8,60.019,193.48,1.0,89.24,102.872,3.783,186.0,158.906,4.286,21.342,21.981,1.0,224.117,487.533,14.766,-1.810667,10.363291,3.9172523,6.5176654
91,17653,5884,99.06,13.468,1.0,14.439,24.61,22.796,116.73,2.094,1.0,1.0,7.938,409.102,2.489,4.941,107.711,9.089,63.786,16.229,21.995,23.981,20.537,67.748,158.096,171.769,2.591,48.439,50.95,28.35,14.555,15.611,13.606,35.505,9.348,362.957,1.0,1.0,1.0,1.0,1.0,45.221,159.72,1.0,-6.726799,-25.804974,-4.50261,-6.9388003
92,12894,15847,248.87,18.144,1.0,7.72,3.951,22.796,435.984,118.079,107.606,36.1,9.672,355.964,1.0,4.941,264.373,5.045,81.925,1.0,60.485,102.387,36.167,158.971,2.106,101.327,4.182,111.225,29.35,13.955,15.91,6.479,38.817,55.222,3.783,158.652,10.668,2.095,66.545,4.228,27.485,5.02,5.15,1.0,77.423874,-25.90194,-0.5101101,-18.636766
94,7718,11295,245.31,100.744,1.0,34.599,135.282,19.164,342.868,110.419,147.153,107.65,73.844,402.726,11.422,2.97,545.909,61.668,296.793,2.523,74.482,96.98,37.469,141.171,108.312,120.538,16.908,104.249,90.1,49.942,52.509,2.826,95.543,119.303,3.783,256.783,47.727,7.572,50.724,17.139,51.85,19.091,101.626,65.896,70.59434,-16.300755,0.41090247,-16.186699
95,15122,9794,143.41,103.861,1.0,130.915,418.603,135.411,145.995,36.014,26.792,252.1,77.312,496.249,3.978,16.763,211.017,174.915,107.039,29.934,72.732,67.24,73.939,150.071,226.688,177.106,414.599,180.987,233.2,61.458,231.434,4.653,120.754,35.505,6.565,306.652,102.511,9.763,52.984,28.436,20.069,69.342,425.29,160.289,2.960949,22.611183,6.1478424,9.298467
97,9391,13607,170.13,64.899,8.58,168.993,273.991,57.307,155.306,103.854,59.461,152.2,66.906,410.165,5.466,2.97,103.17,174.915,107.039,43.64,86.729,48.314,55.704,161.196,270.94,171.769,444.823,143.316,239.95,65.777,154.171,2.826,155.42,79.868,3.783,305.043,88.01,10.859,125.31,9.069,11.594,63.312,301.841,134.724,12.85857,4.0845985,7.5753202,-0.14344272
98,739,17524,317.23,5.676,1.0,3.24,3.951,1.0,135.353,167.318,327.695,21.25,21.812,636.534,2.489,1.0,354.056,3.022,12.162,1.0,32.492,59.129,25.747,41.049,404.804,42.625,5.772,90.296,64.45,28.35,10.488,1.0,32.514,51.936,1.0,20.304,4.223,3.191,7.781,7.456,130.245,67.332,73.617,1.0,-8.220716,-67.10753,-16.766981,-7.5071297
99,13150,17252,196.85,231.658,1.0,1.0,122.001,60.94,405.389,401.475,25.072,491.05,139.75,366.591,65.019,50.26,388.113,59.646,351.208,63.438,188.203,510.639,217.211,85.548,90.611,166.433,222.116,450.271,187.3,98.885,170.437,209.201,231.054,194.885,9.348,41.217,100.9,16.336,177.294,193.053,100.582,1.0,161.794,205.52,60.19924,-21.137148,3.8668199,-25.852995
103,10376,2965,197.42,110.095,4.032,61.478,514.518,75.471,506.486,156.376,129.959,300.7,70.375,739.622,9.933,44.349,599.265,170.87,186.568,11.66,123.469,167.275,63.519,292.468,629.385,218.731,136.215,291.212,218.35,65.777,127.061,22.916,208.994,137.377,28.827,399.957,102.511,16.336,64.285,26.822,47.613,83.412,466.785,185.854,-44.034454,43.573494,-13.878222,14.43474
105,5070,9727,128.34,170.877,2.516,21.159,178.075,86.369,136.683,328.164,310.501,133.3,54.766,426.106,3.978,235.479,365.408,65.713,86.11,26.889,48.238,230.811,51.797,163.421,155.884,210.192,32.815,162.849,306.1,71.535,47.087,148.932,136.511,242.535,14.914,21.913,50.95,7.572,66.545,323.779,23.247,3.01,107.85,120.959,48.583714,-19.499374,9.039653,-11.586495
106,8780,7700,152.36,261.27,14.643,14.439,445.164,146.309,126.041,5.377,215.931,223.75,89.453,581.27,8.444,268.976,491.418,77.846,91.691,10.137,56.986,128.072,88.266,110.022,329.575,28.75,285.747,203.311,399.25,117.598,94.529,309.649,89.24,347.692,62.22,23.522,17.113,13.049,34.903,199.509,24.306,5.02,363.047,260.583,37.348305,-16.879478,11.058737,-9.181896
107,4731,2564,170.7,38.404,2.516,186.913,443.688,182.636,300.301,1.0,66.339,192.7,84.25,310.265,2.489,20.704,300.7,106.158,5.186,28.412,55.236,60.48,55.704,87.773,324.043,13.808,365.285,111.225,196.75,71.535,231.434,4.653,51.423,35.505,87.265,44.435,165.352,10.859,12.301,30.05,2.059,214.066,348.523,8.866,4.7985687,-0.20227242,4.1609077,1.895475
109,13732,10310,117.11,91.393,1.0,180.193,319.736,91.818,111.409,57.898,64.62,160.3,65.172,646.099,5.466,6.911,161.067,156.715,109.83,13.183,51.737,61.832,53.099,138.947,235.538,174.971,494.137,192.149,180.55,78.732,188.058,2.826,111.3,37.148,17.696,337.217,75.119,5.382,52.984,18.753,8.416,43.211,374.458,136.691,1.9189949,24.931879,5.9111776,10.604853
110,10094,3092,213.9,124.122,5.548,79.397,449.591,108.165,380.115,274.549,62.9,211.6,70.375,617.404,6.955,52.231,433.522,217.383,102.853,8.614,119.97,142.942,85.661,254.644,414.761,53.298,107.581,210.288,171.1,81.611,156.882,30.221,205.842,125.875,31.61,118.435,150.85,33.862,80.106,30.05,73.038,167.835,410.766,117.026,-37.01478,47.540527,-14.139071,11.62933
111,11772,2953,155.49,178.669,2.516,9.96,394.993,55.491,341.538,69.934,245.162,326.35,51.297,652.476,8.444,30.556,254.156,89.98,74.948,10.137,139.215,121.313,71.334,325.842,736.698,202.721,56.677,270.284,202.15,47.063,94.529,26.569,249.962,203.1,23.262,237.478,52.561,13.049,75.586,17.139,105.879,17.08,338.15,168.156,-44.240738,57.070175,-16.667427,13.368759
112,10312,10497,182.92,96.069,1.0,83.877,114.623,22.796,293.65,127.927,66.339,53.65,113.734,154.038,3.978,6.911,398.33,73.802,115.411,2.523,55.236,75.35,64.821,107.797,103.887,39.423,123.489,105.644,80.65,41.305,101.307,6.479,86.088,178.454,3.783,63.739,115.402,24.003,68.805,17.139,15.831,33.161,67.393,28.531,68.60391,-21.246605,2.1210449,-16.21538
113,9997,18040,130.62,13.468,1.0,242.91,89.538,10.082,197.874,1.0,210.773,107.65,91.188,250.75,2.489,2.97,426.71,3.022,41.462,77.143,25.494,37.499,37.469,45.499,278.684,88.519,247.568,105.644,42.85,54.261,169.081,1.0,23.06,14.145,76.134,91.087,63.84,1.0,3.26,9.069,1.0,193.966,248.935,1.0,0.548172,-21.329224,-2.5042622,-3.6077175
114,9044,14765,104.04,25.936,1.0,417.623,421.554,109.982,83.474,132.303,21.633,206.2,63.438,278.382,6.955,6.911,164.473,142.559,26.115,10.137,91.977,64.536,67.426,154.521,238.857,37.288,567.312,105.644,107.65,94.566,276.166,2.826,101.845,97.942,181.877,115.217,157.295,7.572,129.83,17.139,12.653,314.569,407.654,174.055,14.742394,12.508743,9.87187,4.5706015
116,10175,18585,108.59,11.91,1.0,97.316,147.087,19.164,199.204,1.0,74.936,75.25,42.625,231.62,2.489,4.941,98.63,9.089,51.229,46.686,41.24,48.314,21.84,56.624,311.874,199.519,230.07,81.925,121.15,51.382,104.018,1.0,45.12,43.72,1.0,280.913,52.561,1.0,23.602,7.456,1.0,65.322,129.636,2.967,-4.4652824,-21.850828,-3.2265556,-2.127939
117,3707,11749,204.95,125.68,1.0,186.913,448.115,35.511,304.292,66.652,50.864,248.05,75.578,419.73,5.466,1.0,379.031,85.935,37.277,11.66,65.734,88.869,47.889,141.171,358.339,123.74,537.088,134.944,177.85,60.019,194.836,1.0,127.057,96.299,14.914,169.913,115.402,4.286,43.943,12.297,5.238,147.734,477.159,69.829,4.288126,12.528185,6.107323,5.7959075
119,6174,8327,143.41,122.563,10.096,1.0,58.549,13.715,417.361,503.235,6.158,374.95,131.078,626.969,11.422,26.615,460.767,31.334,263.307,5.569,112.972,414.659,67.426,183.445,5.425,129.077,4.182,192.149,72.55,106.082,201.613,72.227,183.782,510.359,26.045,226.217,54.173,72.201,64.285,46.189,628.156,1.0,11.374,59.996,-61.4016,-68.72966,1.2796935,-29.614504
120,254,3422,274.74,117.888,5.548,18.919,216.442,20.98,603.593,250.476,23.353,195.4,14.875,235.871,5.466,30.556,280.266,79.868,178.197,4.046,39.49,224.051,28.352,107.797,134.864,105.596,16.908,109.83,64.45,98.885,24.043,17.437,114.451,119.303,23.262,194.043,30.003,11.954,91.407,15.525,208.639,175.875,25.897,73.762,82.75197,-20.569866,-0.7740874,-23.326866
121,8683,12251,168.99,106.978,1.0,65.957,197.258,8.265,140.674,197.955,37.108,149.5,58.234,395.286,3.978,1.0,334.757,116.269,112.62,8.614,56.986,90.221,38.772,125.597,164.734,128.01,250.75,104.249,121.15,51.382,128.417,1.0,114.451,196.528,1.0,552.783,76.731,3.191,55.244,18.753,26.425,29.141,281.093,54.096,53.40865,-5.3190327,0.35251495,-10.545913
122,719,5990,154.64,121.005,5.548,27.879,268.089,20.98,441.305,554.663,18.194,212.95,54.766,306.014,5.466,22.675,260.967,132.447,189.359,10.137,74.482,179.441,59.611,125.597,91.718,149.356,55.086,221.45,96.85,77.293,116.217,64.921,294.082,101.229,26.045,292.174,213.69,40.434,147.912,10.683,145.076,17.08,70.505,103.26,82.2441,-14.770626,1.232445,-24.717196
123,12085,1784,227.41,92.952,2.516,9.96,403.846,28.245,361.491,182.636,93.85,149.5,35.688,650.35,11.422,24.645,351.785,172.893,203.311,4.046,111.222,152.405,62.216,118.922,567.432,219.798,23.271,261.912,219.7,31.229,64.708,39.353,174.328,147.235,31.61,409.609,55.784,26.194,68.805,15.525,175.799,65.322,235.449,205.52,-46.286533,60.29161,-18.031525,13.6898775
125,5325,13389,228.4,10.351,1.0,157.794,480.579,66.389,288.329,2.094,64.62,235.9,77.312,521.755,5.466,2.97,321.134,29.312,30.3,10.137,67.483,64.536,51.797,152.296,392.635,208.058,545.041,90.296,214.3,78.732,188.058,1.0,139.662,73.296,9.348,142.565,73.508,10.859,91.407,12.297,8.416,85.423,360.972,170.122,-5.184902,10.070833,2.2620938,7.3105
126,10355,10930,132.18,103.861,1.0,7.72,30.513,2.816,551.714,200.143,90.411,64.45,4.469,191.235,3.978,2.97,291.618,21.223,122.387,5.569,49.988,76.702,24.445,114.472,1.0,185.644,2.591,83.32,17.2,26.911,55.22,2.826,73.483,114.373,3.783,202.087,2.611,3.191,41.683,7.456,62.444,1.0,1.0,63.929,84.6529,-26.10912,-0.72454935,-20.808401
127,12470,11283,221.44,178.669,2.516,90.596,425.981,80.92,442.635,60.087,13.036,82.0,56.5,229.495,3.978,16.763,381.301,217.383,190.754,23.843,65.734,73.999,43.982,132.272,231.113,122.673,263.476,126.573,117.1,84.49,140.616,6.479,101.845,112.73,14.914,264.826,73.508,16.336,102.708,20.367,17.95,23.111,220.925,181.921,58.338383,-14.33876,3.3282151,-12.39329
128,8830,1691,227.97,202.047,4.032,50.278,558.787,90.002,557.035,94.007,140.275,318.25,66.906,621.655,8.444,89.669,396.059,191.093,253.541,7.091,74.482,174.034,84.359,103.347,606.153,188.846,212.572,196.335,241.3,104.643,143.327,147.106,98.694,170.238,28.827,266.435,99.289,26.194,98.188,78.467,43.375,129.644,427.364,154.39,-40.501564,48.77191,-13.852431,12.765167
129,12885,16117,365.41,16.585,1.0,25.639,40.842,35.511,264.385,126.832,85.253,91.45,33.953,442.048,2.489,6.911,489.148,27.289,200.521,1.0,69.233,169.978,40.074,161.196,76.229,97.058,37.588,119.596,67.15,31.229,59.286,6.479,48.271,145.592,6.565,177.957,63.84,2.095,98.188,10.683,44.435,1.0,142.084,4.933,70.84827,-16.371948,0.34280038,-15.93394
130,8010,15380,223.43,10.351,1.0,162.274,251.857,40.96,275.027,76.499,26.792,118.45,92.922,459.052,3.978,6.911,390.383,9.089,72.158,29.934,55.236,88.869,33.562,74.423,435.781,153.625,257.113,127.968,199.45,71.535,127.061,4.653,35.666,152.164,95.613,255.174,70.285,4.286,21.342,10.683,1.0,119.594,398.318,2.967,-4.289015,-22.700909,-6.237134,-2.0257525
131,10818,11296,58.7,158.409,1.0,1.0,5.427,1.0,126.041,597.336,11.317,399.25,266.359,452.676,6.955,6.911,669.649,35.379,450.271,1.0,153.212,329.494,81.754,181.22,1.0,172.837,18.498,305.165,61.75,64.337,223.301,61.269,256.265,229.39,28.827,248.739,179.853,67.819,82.367,15.525,824.142,1.0,5.15,52.13,-65.42701,-71.25241,1.5485404,-32.029686
132,7783,19279,192.3,4.117,1.0,126.435,98.391,4.633,271.036,38.203,97.289,71.2,73.844,482.433,2.489,1.0,275.725,3.022,40.067,16.229,20.245,42.907,19.235,41.049,454.588,119.471,88.492,91.691,176.5,67.216,105.373,1.0,29.363,143.949,6.565,149.0,39.671,1.0,3.26,7.456,1.0,79.392,293.542,1.0,-5.2511826,-29.739079,-5.7382817,-2.9219751
133,1622,4432,30.13,130.356,2.516,1.0,179.551,4.633,239.111,418.982,6.158,543.7,127.609,275.194,6.955,16.763,436.927,81.891,513.057,1.0,58.736,432.233,77.846,141.171,142.608,17.01,21.68,208.892,65.8,222.68,156.882,70.4,133.36,166.952,37.175,44.435,120.235,22.908,111.749,10.683,546.583,1.0,19.673,164.222,-64.55077,-70.42626,1.5440816,-30.523205
134,12860,6078,168.71,53.989,2.516,121.955,297.601,50.042,333.557,133.398,141.995,148.15,59.969,516.441,5.466,10.852,231.451,92.002,86.11,103.032,69.233,71.295,60.914,130.047,376.04,82.115,223.707,172.616,175.15,61.458,125.706,1.0,139.662,112.73,9.348,261.609,67.063,4.286,32.643,17.139,6.297,33.161,339.187,99.327,-14.521996,-3.585415,-3.205347,4.199964
135,4769,6876,184.06,60.223,2.516,7.72,89.538,24.613,441.305,206.709,267.515,175.15,68.641,292.198,3.978,10.852,317.728,15.156,148.897,2.523,41.24,159.164,27.05,94.448,41.934,134.413,7.363,83.32,59.05,38.427,10.488,13.784,67.18,147.235,12.131,211.739,59.006,34.957,30.382,7.456,117.532,7.03,9.299,107.193,79.101746,-20.890537,0.49055216,-20.087156
136,9512,5184,148.81,66.457,4.032,195.872,507.14,155.391,320.254,11.942,28.511,225.1,72.109,500.5,6.955,28.586,388.113,140.536,27.51,20.797,60.485,87.517,50.494,158.971,384.89,42.625,378.011,120.992,141.4,71.535,205.68,24.742,111.3,120.946,17.696,115.217,154.073,17.431,30.382,31.664,6.297,206.026,491.682,128.825,-9.333422,12.096508,-0.37248144,9.037473
137,17209,2785,247.02,114.771,8.58,157.794,369.907,162.656,269.706,3.188,21.633,37.45,77.312,551.513,8.444,99.521,288.213,189.071,111.225,10.137,182.954,52.369,72.636,414.84,369.402,135.481,125.08,101.458,127.9,52.821,94.529,117.885,145.965,116.016,59.437,290.565,21.947,43.72,104.968,20.367,15.831,147.734,547.701,305.813,-32.8267,20.738039,-5.2490616,15.333817
139,8253,9468,187.33,11.91,2.516,21.159,9.854,20.98,304.292,293.15,4.439,1.0,44.359,313.453,1.0,8.882,308.647,17.178,222.845,1.0,23.744,61.832,10.117,52.174,7.638,113.067,8.954,37.277,77.95,8.197,2.355,2.826,16.757,163.666,6.565,218.174,17.113,2.095,5.52,5.842,12.653,3.01,23.822,4.933,76.35805,-20.122986,1.9865806,-19.099564
140,14656,6809,231.24,88.276,2.516,124.195,240.052,66.389,168.609,116.985,152.312,167.05,106.797,594.023,5.466,28.586,344.974,92.002,112.62,13.183,63.984,64.536,90.871,138.947,336.213,128.01,145.76,208.892,283.15,54.261,144.682,17.437,114.451,377.268,6.565,253.565,131.515,4.286,28.122,21.981,23.247,97.483,467.822,61.963,-25.318195,7.40197,-6.2368484,7.582319
141,1917,4640,50.6,152.175,4.032,3.24,216.442,4.633,696.708,360.99,4.439,323.65,46.094,211.428,11.422,34.497,371.084,136.492,294.003,1.0,67.483,364.641,41.377,152.296,147.033,72.51,45.541,168.43,82.0,120.477,49.798,81.358,127.057,127.518,42.741,224.609,47.727,15.24,147.912,39.733,449.12,1.0,61.168,166.189,87.3535,-17.246368,0.9139971,-26.701677
143,3246,14172,178.51,15.027,1.0,117.475,420.078,22.796,243.101,13.036,13.036,176.5,44.359,431.42,6.955,4.941,239.398,3.022,5.186,5.569,74.482,79.406,67.426,143.396,385.997,72.51,371.648,73.553,181.9,60.019,158.237,2.826,108.148,40.434,3.783,132.913,102.511,4.286,71.066,15.525,7.356,202.006,430.477,91.461,-5.022827,2.7328224,1.7037246,5.386744
144,14893,11753,50.46,125.68,2.516,27.879,129.38,55.491,321.585,228.593,123.081,28.0,20.078,169.98,3.978,26.615,226.91,57.623,59.601,4.046,60.485,157.812,36.167,145.621,6.532,73.577,5.772,122.387,55.0,35.548,47.087,13.784,79.785,135.734,6.565,144.174,23.558,10.859,59.765,10.683,119.651,3.01,2.037,146.524,75.96837,-22.835087,0.9422671,-19.28156
145,5850,9797,144.97,83.601,2.516,14.439,33.464,10.082,345.529,340.2,64.62,144.1,25.281,334.709,3.978,12.822,305.241,21.223,154.478,4.046,37.741,191.608,23.142,132.272,2.106,165.365,12.135,90.296,13.15,36.987,90.463,2.826,92.391,240.891,14.914,305.043,5.834,4.286,50.724,10.683,75.157,5.02,10.336,101.293,83.575836,-16.548195,1.4722544,-22.453644
147,13500,17360,27.86,24.378,2.516,1.0,1.0,20.98,220.487,631.256,1.0,38.8,4.469,418.667,1.0,22.675,791.118,65.713,716.764,1.0,16.746,395.733,19.235,56.624,1.0,8.471,1.0,108.434,90.1,22.592,189.414,43.005,48.271,316.474,56.655,17.087,10.668,1.0,150.172,2.614,853.805,1.0,7.224,8.866,-70.07143,-67.33186,3.6641936,-31.9636
149,2256,15152,200.4,11.91,1.0,95.076,389.09,15.531,168.609,111.514,80.095,184.6,77.312,710.928,6.955,2.97,377.895,19.2,12.162,13.183,69.233,105.091,58.309,138.947,554.156,106.663,160.076,109.83,237.25,68.656,105.373,2.826,136.511,78.225,3.783,261.609,84.787,15.24,71.066,12.297,12.653,197.986,334.0,95.394,-17.89218,2.174118,-6.9216137,5.392922
150,16763,10340,103.47,275.296,2.516,392.984,364.004,380.62,64.851,159.658,107.606,350.65,160.563,237.997,5.466,182.278,193.989,350.852,111.225,51.255,149.713,129.424,128.643,167.871,242.176,101.327,390.737,268.888,275.05,74.414,360.206,203.722,158.571,290.184,3.783,145.783,252.361,59.056,100.448,157.548,20.069,93.463,431.514,248.783,32.18244,-4.6381683,13.429406,-5.905359
151,11373,717,224.0,159.967,2.516,3.24,487.957,40.96,353.51,207.803,85.253,156.25,11.406,502.626,9.933,32.527,333.622,231.538,299.584,4.046,69.233,165.923,58.309,134.497,693.551,201.654,18.498,281.446,248.05,49.942,34.887,28.395,104.997,107.801,28.827,314.696,18.724,11.954,190.855,20.367,192.749,47.231,218.85,223.219,-46.49991,59.62275,-18.335703,14.08269
152,5937,16979,51.59,18.144,1.0,112.996,147.087,10.082,136.683,97.289,145.434,42.85,85.984,405.914,2.489,1.0,82.736,3.022,31.696,7.091,23.744,53.721,45.284,25.474,303.023,109.865,91.674,91.691,237.25,60.019,72.841,1.0,26.211,112.73,1.0,255.174,67.063,2.095,7.781,5.842,1.0,17.08,212.626,1.0,-6.7883797,-25.517834,-4.551362,-1.8779231
153,5424,7381,29.56,50.872,105.599,1.0,20.183,2.816,273.696,620.314,6.158,127.9,11.406,536.634,2.489,12.822,637.863,73.802,187.964,4.046,34.242,395.733,72.636,127.822,3.213,42.625,2.591,130.758,94.15,108.961,66.064,61.269,86.088,112.73,70.568,49.261,25.169,3.191,93.667,113.973,191.689,1.0,10.336,69.829,-65.96406,-66.2428,4.288755,-29.28875
154,16465,3299,184.77,155.292,2.516,173.473,347.773,168.105,155.306,143.245,174.664,223.75,89.453,655.664,6.955,32.527,289.348,201.204,107.039,17.752,93.727,78.054,96.081,232.394,358.339,81.048,312.79,253.541,266.95,85.929,265.322,17.437,231.054,201.457,14.914,292.174,133.126,7.572,16.821,25.208,7.356,107.533,636.916,128.825,-29.877495,22.665768,-6.2812777,13.191641
156,10697,10002,100.49,399.977,1.0,117.475,515.994,287.985,247.092,227.498,410.229,477.55,54.766,220.993,5.466,566.509,217.828,180.982,54.02,45.163,83.229,125.368,55.704,172.321,197.924,76.779,444.823,266.098,376.3,117.598,278.877,680.393,171.177,352.622,1.0,73.391,75.119,28.385,118.529,352.829,21.128,15.07,378.607,185.854,38.247715,-23.39849,12.968621,-10.072607
157,12463,7608,177.66,71.133,1.0,267.549,442.213,97.267,179.25,8.659,35.389,222.4,73.844,429.295,3.978,20.704,285.942,140.536,56.81,14.706,65.734,86.165,76.544,134.497,461.226,161.096,312.79,137.735,129.25,65.777,257.189,2.826,130.208,78.225,3.783,337.217,125.069,9.763,43.943,23.595,2.059,83.412,437.738,59.996,-10.417561,13.272928,-0.5092439,9.524004
158,10366,832,71.06,398.418,5.548,1.0,439.261,133.595,410.71,352.237,205.614,377.65,30.484,488.81,12.911,133.018,279.131,251.761,197.73,34.503,247.688,232.162,88.266,167.871,630.492,237.942,75.766,408.413,241.3,186.693,150.104,114.232,174.328,221.174,34.393,115.217,94.455,14.145,199.896,304.412,378.141,21.101,232.336,207.486,-47.287533,55.660423,-19.857147,12.427156
159,3524,10477,272.75,99.186,2.516,287.709,428.932,71.838,200.534,89.63,52.583,246.7,82.516,386.784,3.978,4.941,348.38,156.715,45.648,48.209,55.236,78.054,34.864,123.372,321.831,94.923,486.183,153.082,227.8,72.974,205.68,1.0,92.391,152.164,34.393,190.826,123.458,8.668,39.423,23.595,5.238,173.865,451.224,67.862,13.903154,12.014051,8.905545,3.8746364
160,6461,8347,129.05,66.457,2.516,18.919,65.928,22.796,245.762,146.528,348.329,90.1,47.828,432.483,3.978,12.822,325.675,27.289,90.296,1.0,49.988,98.332,33.562,123.372,28.658,91.721,7.363,94.482,75.25,38.427,24.043,10.132,76.634,127.518,9.348,103.957,23.558,14.145,48.464,10.683,33.841,9.04,20.71,42.297,72.47285,-16.275097,-0.24798779,-16.9609
162,9755,12306,120.1,155.292,1.0,1.0,14.281,8.265,84.804,673.93,2.719,311.5,138.016,438.86,23.332,6.911,648.08,65.713,411.204,1.0,154.961,441.696,51.797,161.196,1.0,18.077,13.726,193.545,64.45,81.611,208.391,37.527,139.662,193.242,37.175,83.043,97.677,41.53,150.172,13.911,880.29,1.0,5.15,46.23,-69.262856,-70.10141,2.427822,-31.896881
163,4722,15914,248.58,18.144,1.0,162.274,272.516,11.898,236.45,110.419,25.072,253.45,91.188,639.722,5.466,1.0,646.944,29.312,119.596,13.183,53.487,79.406,29.654,69.973,512.116,95.99,182.347,153.082,356.05,78.732,186.703,2.826,54.574,296.757,1.0,163.478,71.897,2.095,32.643,13.911,9.475,81.402,592.308,6.9,-7.3195114,-39.070427,-8.602891,3.93687
164,13345,10896,134.6,156.85,2.516,303.388,350.724,115.431,103.427,134.492,28.511,237.25,80.781,280.507,3.978,20.704,342.703,215.36,54.02,14.706,81.48,90.221,64.821,141.171,189.073,28.75,710.481,187.964,146.8,64.337,348.007,1.0,183.782,188.313,3.783,113.609,126.681,7.572,71.066,26.822,12.653,39.191,515.542,77.695,20.742678,17.289764,11.709345,4.1053176
165,13383,19164,18.19,35.287,2.516,1.0,2.476,6.449,247.092,484.634,1.0,15.85,2.734,294.323,2.489,8.882,682.136,108.18,469.804,1.0,27.243,344.364,19.235,38.824,1.0,6.337,2.591,55.415,65.8,3.879,196.191,48.484,45.12,208.03,23.262,2.609,5.834,1.0,127.57,1.0,582.602,1.0,1.0,6.9,-67.94391,-65.343,3.5856063,-30.772186
