cell,x,y,area µm²,PSD-95,NeuN,CD68,CD11c,E5,E9,CD8,H2A.x,CD3e,ATG7,CD163,ApoE,E7,Olig2,HLA-A,SMA,TMEM119,Vimentin,CD11b,Synaptophysin,a-Beta,CD4,CD40,CD45,CD34,PCNA,Claudin-5,E2,E10,DAPI_1,CD31,HLA-DR,Gal3,AQP4,GFAP,E6,CD74,IBA1,CD14,P2Rx7,MAP2,CD44,E3,CollagenIV,S100B,E4,E1,E8,None,UMAP_1,UMAP_2,TSNE_1,TSNE_2
7972,2586,17262,10.94,1.0,1.0,28.944,34.177,12.423,206.546,76.302,1.0,116.976,20.758,6.385,15.463,45.548,1.0,91.493,16.136,1.0,400.397,40.643,1.0,8.085,302.965,134.285,159.318,34.393,2.425,1.999,66.58,32.796,113.388,19.79,96.292,17.986,46.272,150.404,214.452,34.127,15.448,1.0,100.784,3.334,1.0,198.944,131.258,1.0,669.536,177.231,55.056,216.567,43.54391,33.63951,-30.062138,0.6691047
7973,25591,8531,367.83,309.18,53.15,56.888,208.664,116.269,228.648,35.137,18.324,183.576,440.609,7.732,11.331,5.455,26.914,5.763,2.682,229.766,164.621,95.01,472.499,30.521,76.491,93.665,143.364,240.315,102.183,116.884,10.837,69.72,121.334,60.502,142.368,28.603,109.653,12.15,323.887,231.857,39.185,44.62,24.206,346.449,215.397,3.062,3.153,33.871,474.954,46.409,1.0,87.227,-19.57848,-36.336838,15.583782,-2.909773
7974,1557,7038,499.16,142.68,46.631,41.17,152.14,39.423,235.279,17.064,26.408,245.583,509.761,6.385,4.099,158.033,77.447,21.242,7.727,117.852,72.139,90.48,277.396,2.181,101.655,215.525,261.182,187.443,132.11,158.842,26.139,24.59,209.882,116.871,153.887,31.787,40.236,152.634,302.217,52.762,10.288,33.981,23.045,327.776,229.082,1.0,138.793,19.579,426.037,144.795,48.819,63.822,-42.155712,-28.38641,21.788635,7.944841
7975,8452,10600,274.31,107.519,15.667,67.367,77.185,66.423,557.965,108.43,33.338,166.352,145.478,11.771,149.765,155.806,42.463,17.67,2.682,12.521,198.158,83.684,40.743,18.713,21.131,212.986,327.455,122.049,79.381,135.865,11.93,132.285,223.505,88.687,57.547,31.787,97.58,195.002,242.624,116.946,42.281,27.597,219.132,94.364,30.651,285.545,20.377,12.433,333.638,41.003,5.158,69.982,55.02957,12.3775215,-36.52629,5.814314
7976,15081,13662,275.3,158.193,20.556,70.86,218.494,79.923,82.777,96.382,4.465,97.455,229.449,10.425,169.394,12.137,3.591,101.019,2.682,129.372,123.969,96.143,402.045,2.181,86.557,108.897,138.455,205.531,90.782,197.803,66.58,176.389,134.957,78.248,179.019,46.65,117.701,383.43,252.375,193.553,17.512,51.003,200.568,286.929,235.925,23.681,4.23,298.27,522.785,104.792,14.514,239.972,-37.803627,-1.4803181,0.9082847,-4.600814
7977,6473,158,103.47,32.025,14.038,21.958,196.376,4.115,7.631,13.048,2.155,122.717,664.119,1.0,14.43,11.023,2.296,1.0,1.0,112.914,35.553,48.571,145.521,1.0,71.458,98.742,34.136,191.617,63.705,108.892,1.0,23.565,5.541,34.404,1.0,22.233,38.224,1.0,548.175,71.396,9.256,38.236,1.0,173.724,181.185,1.0,1.0,5.288,466.258,1.0,1.0,20.709,-38.796284,-50.636555,32.594345,3.2785904
7978,19908,7778,244.46,155.09,74.336,56.888,153.369,1.0,5.42,83.33,56.436,119.272,386.276,5.039,10.298,33.298,89.109,17.67,1.0,89.873,45.716,40.643,214.168,1.0,16.098,108.897,172.818,91.439,164.887,143.857,16.302,52.283,79.331,165.934,51.264,30.726,134.804,48.943,183.03,15.493,20.608,32.917,28.847,332.444,121.884,1.0,1.0,55.309,336.899,2.081,1.0,3.464,-20.395954,-52.27469,7.876744,0.034670662
7980,9518,17384,262.51,118.894,18.927,65.621,220.952,15.538,65.095,69.273,67.985,121.569,281.313,7.732,4.099,81.187,8.774,16.479,12.773,99.748,19.293,41.776,546.566,4.543,101.655,155.864,252.591,145.702,19.526,119.881,38.162,47.155,149.715,53.194,202.057,23.294,73.435,179.393,289.215,46.55,14.416,27.597,50.892,258.919,356.808,1.0,18.224,3.858,485.825,6.406,25.949,81.068,0.40047836,-40.655334,5.007854,-11.238636
7981,20796,783,199.12,164.398,27.075,21.958,52.609,13.462,3.21,3.008,48.351,75.638,203.517,5.039,135.302,57.799,133.163,1.0,1.0,61.895,48.765,21.388,295.461,1.0,144.433,68.277,82.0,103.961,46.603,105.895,1.0,84.079,23.705,177.417,6.236,12.678,21.121,210.612,253.459,14.458,7.192,22.278,98.463,466.655,203.993,13.372,1.0,6.717,289.069,21.542,3.079,34.259,-19.102562,-3.3850098,3.5559475,19.127653
7982,1125,809,130.33,26.854,20.556,2.747,152.14,94.462,12.051,1.0,25.253,34.3,483.829,1.0,6.165,142.441,1.0,28.386,6.045,107.977,52.83,49.704,225.007,3.362,21.131,16.233,1.0,201.357,87.932,95.905,8.651,4.077,15.758,127.31,157.028,13.74,1.0,45.598,268.628,68.29,1.0,25.47,1.0,38.346,165.219,1.0,4.23,3.858,98.835,110.198,37.384,81.068,-44.52432,-58.6295,34.955757,5.402054
7983,17345,7803,150.23,200.593,23.816,65.621,52.609,1.0,60.675,126.503,55.281,137.645,45.455,15.81,39.224,38.866,168.148,12.907,1.0,47.082,38.602,46.306,311.72,1.0,13.582,108.897,248.909,52.481,42.328,264.736,2.093,142.542,81.601,182.636,34.509,31.787,97.58,287.544,173.279,11.352,31.961,12.703,135.592,219.239,112.76,102.034,1.0,9.575,518.436,6.406,3.079,7.159,3.5582485,-31.935421,0.5266281,-6.6406436
7984,22275,17316,18.48,20.649,1.0,37.677,8.373,30.077,3.21,71.281,1.0,218.024,3.47,13.117,30.96,54.458,1.0,41.484,11.091,1.0,223.565,87.082,1.0,10.447,1.0,127.938,483.318,1.0,1.0,2.998,31.604,107.669,32.786,6.219,44.981,11.616,75.447,345.521,901.4,115.911,8.224,18.022,114.707,1.0,1.0,180.387,61.284,1.0,569.528,149.12,34.265,61.359,31.15355,-0.3163681,-22.884771,-22.56226
7986,13864,3149,398.96,71.323,10.778,67.367,88.244,2.038,160.133,62.245,76.069,193.91,247.972,9.078,141.501,29.957,33.393,6.954,1.0,24.041,271.33,63.296,11.839,1.0,96.622,166.019,204.727,173.529,80.806,148.852,2.093,109.721,130.416,90.774,22.991,32.849,48.284,256.325,428.988,77.607,28.865,44.62,152.997,500.5,30.651,143.272,6.383,19.579,320.593,4.244,1.0,55.2,-1.0129948,11.529739,-8.191269,12.894331
7987,15382,12081,204.67,258.506,54.78,81.339,130.022,2.038,91.617,105.418,7.929,188.169,265.26,7.732,41.291,22.161,35.984,121.261,6.045,247.87,183.93,81.418,414.691,2.181,26.164,199.023,326.227,219.444,177.713,267.733,171.508,128.183,201.935,90.774,212.528,36.034,128.767,342.176,296.799,94.171,55.697,81.856,216.812,342.947,265.575,38.115,14.995,318.279,465.171,64.789,21.791,71.213,-41.963512,-1.3648071,17.342052,-14.797713
7988,642,9515,255.83,254.37,25.445,65.621,137.395,105.885,398.832,79.314,9.084,234.1,457.897,7.732,3.066,268.291,26.914,65.298,11.091,292.306,61.977,110.867,315.333,5.723,106.688,249.798,433.0,169.355,15.251,127.873,38.162,71.771,241.668,26.053,163.311,46.65,39.23,206.152,344.474,159.391,63.954,72.281,47.411,307.936,327.158,1.0,194.772,15.292,433.646,136.146,87.282,273.231,55.844193,-25.9455,18.598104,13.629389
7989,12035,16458,348.93,56.845,2.63,56.888,111.59,18.654,233.069,85.338,110.717,111.234,97.319,7.732,3.066,22.161,1.0,22.433,6.045,84.936,31.488,73.49,246.685,3.362,149.466,68.277,104.091,117.875,207.641,88.912,18.488,110.746,161.067,40.668,158.075,26.479,64.381,28.874,302.217,70.361,21.64,15.895,38.129,78.026,87.671,14.402,16.071,2.429,343.421,26.948,2.04,187.004,13.942909,-31.819878,0.07998216,-19.435244
7990,12694,8205,143.98,73.391,40.113,65.621,24.347,3.077,42.993,76.302,22.943,236.397,56.569,11.771,146.666,12.137,358.619,24.814,2.682,9.229,87.384,104.071,2.807,1.0,81.524,149.517,67.273,45.524,15.251,117.883,5.372,282.033,99.765,228.567,62.783,51.959,86.514,250.75,150.525,156.285,45.377,19.086,151.836,2.167,1.0,370.084,42.984,8.146,467.345,75.601,8.277,108.168,37.483578,18.053139,-27.166039,11.550646
7991,23417,9231,53.01,130.27,14.038,60.381,169.343,36.308,100.458,60.237,6.775,169.797,434.435,13.117,96.044,5.455,43.759,8.144,1.0,239.641,269.297,131.255,17.259,1.0,36.229,169.827,313.955,187.443,13.826,67.933,1.0,38.95,79.331,47.975,50.217,103.979,119.713,162.669,376.979,81.748,48.473,93.559,133.272,388.463,1.0,153.582,3.153,12.433,427.124,12.893,1.0,29.332,-1.8076477,4.2645683,-6.794798,7.643189
7993,965,3253,129.62,206.798,38.483,30.691,184.089,2.038,31.942,10.036,11.394,237.545,512.231,5.039,85.714,3.227,67.082,18.861,4.364,155.705,21.326,67.827,353.269,16.351,151.982,173.635,10.818,297.361,12.401,178.822,5.372,2.026,105.441,57.37,146.557,23.294,14.079,23.299,157.026,6.176,7.192,27.597,5.641,376.792,324.877,1.0,55.902,12.433,317.332,41.003,1.0,49.041,-42.23225,-49.30467,29.818432,4.6110096
7994,15496,12498,56.0,124.065,35.223,60.381,99.303,25.923,36.363,111.442,2.155,156.017,93.614,6.385,10.298,1.0,1.0,5.763,4.364,93.165,52.83,68.959,486.951,1.0,16.098,55.583,95.5,113.701,99.332,84.916,10.837,104.592,79.331,13.527,98.387,32.849,65.387,36.679,409.485,116.946,12.352,47.812,47.411,258.919,151.534,2.031,10.689,1.0,517.349,70.195,3.079,39.186,0.16544914,-39.396694,4.314825,-9.805719
7995,18586,15469,258.53,99.245,128.116,69.114,250.443,17.615,47.414,74.293,19.479,146.831,198.577,7.732,66.085,3.227,3.591,15.288,4.364,188.621,96.53,106.337,252.105,5.723,71.458,130.476,97.955,147.093,123.559,165.835,5.372,32.796,114.523,94.95,154.934,25.418,50.296,14.379,298.966,80.713,8.224,38.236,30.007,106.035,135.568,3.062,27.913,3.858,361.901,33.435,1.0,10.855,10.216707,-39.587967,3.109208,-14.596552
7996,3375,7592,354.33,176.807,43.372,62.128,150.911,231.538,171.184,27.105,21.788,250.176,556.686,10.425,3.066,115.712,16.549,53.391,9.409,193.558,107.709,138.051,288.235,4.543,139.401,192.676,285.727,206.922,62.28,151.849,26.139,10.231,288.213,43.799,162.264,24.356,26.151,255.21,432.239,191.483,20.608,54.195,71.777,391.964,386.459,1.0,159.247,13.863,520.61,144.795,21.791,90.922,-39.692604,-26.890162,20.608814,8.998877
7997,14052,13983,135.88,78.562,33.594,149.453,259.044,72.654,9.841,112.446,4.465,197.355,433.2,177.373,175.593,6.569,10.07,251.048,2.682,58.603,252.02,330.602,141.908,1.0,56.36,334.846,428.091,348.841,264.645,322.678,180.252,136.388,132.686,127.31,176.925,200.588,164.985,383.43,297.883,193.553,106.267,114.837,504.561,393.131,73.986,178.325,1.0,319.708,281.459,31.273,3.079,118.022,-46.04711,11.936325,21.650295,-24.308424
7998,23522,4551,226.84,80.63,25.445,72.607,125.107,140.154,171.184,83.33,7.929,331.703,392.45,22.542,149.765,61.14,37.28,249.857,1.0,101.394,187.995,145.98,47.969,1.0,104.171,197.753,333.591,198.574,317.374,226.774,169.322,97.413,105.441,97.038,180.066,41.342,288.728,288.658,179.78,234.963,39.185,46.748,165.76,467.822,5.562,74.198,9.612,352.579,231.455,93.981,1.0,81.068,-44.063347,9.765722,18.735876,-21.544498
7999,1540,11218,132.75,108.553,17.297,49.902,74.727,137.038,113.719,59.233,20.634,207.69,319.593,6.385,58.853,256.04,124.093,73.633,11.091,20.75,139.214,68.959,42.55,5.723,89.073,235.835,329.909,98.396,132.11,173.827,55.65,75.874,139.498,109.564,154.934,30.726,22.127,251.865,352.059,143.862,17.512,29.725,163.439,178.393,48.897,75.229,163.553,11.004,509.74,129.659,102.875,194.395,56.651688,-10.661545,-4.0621877,-0.555841
8000,12617,6180,317.94,41.332,7.519,98.804,99.303,31.115,3.21,9.032,5.62,144.534,312.184,6.385,162.162,1.0,21.732,1.0,1.0,19.104,126.002,114.265,2.807,1.0,89.073,233.296,263.636,137.354,60.854,47.953,1.0,47.155,24.84,69.897,11.472,42.404,53.314,247.405,251.292,94.171,40.217,52.067,127.47,90.863,5.562,243.276,1.0,8.146,353.205,23.705,1.0,2.232,15.257641,23.30718,-15.017992,7.618508
8001,23999,14041,102.48,7.205,22.186,83.086,40.321,102.769,9.841,87.346,4.465,252.472,372.692,9.078,62.986,93.438,2.296,108.163,1.0,10.875,213.402,114.265,1.0,24.617,1.0,220.602,475.955,24.653,99.332,168.832,90.626,105.618,88.413,187.856,118.283,17.986,138.828,268.589,220.953,195.624,8.224,20.15,215.652,100.2,16.966,30.898,2.077,471.202,347.769,91.818,3.079,172.222,-35.73953,19.505812,-15.490836,-11.54005
8002,3264,3818,150.66,206.798,58.039,51.649,212.351,1.0,40.783,33.129,36.802,177.834,606.08,7.732,3.066,1.0,65.786,17.67,2.682,167.226,48.765,73.49,333.398,3.362,56.36,125.399,69.727,307.1,15.251,194.806,5.372,4.077,167.878,81.379,132.943,33.911,119.713,180.508,185.197,4.106,17.512,28.661,24.206,332.444,331.719,1.0,56.978,13.863,429.298,45.328,1.0,8.391,-41.27118,-47.834057,29.414433,4.835328
8003,15809,10723,161.32,144.748,27.075,81.339,121.421,8.269,270.642,78.31,12.549,266.252,229.449,7.732,49.555,23.274,61.899,249.857,2.682,63.54,142.262,106.337,132.875,1.0,76.491,204.1,286.955,240.315,264.645,253.747,56.743,41.001,122.469,84.511,114.094,30.726,176.051,412.419,328.221,77.607,30.929,56.323,366.488,314.938,83.11,150.489,76.356,515.506,457.561,32.354,1.0,3.464,-38.972572,13.565012,-12.6886215,-9.624474
8004,312,11942,440.74,16.512,33.594,72.607,67.354,1.0,69.515,53.209,48.351,191.614,382.571,6.385,95.011,38.866,17.844,21.242,6.045,9.229,113.807,29.316,11.839,3.362,204.826,191.407,139.682,90.047,49.454,96.904,35.976,15.359,130.416,55.282,112.0,17.986,43.254,237.371,265.377,3.07,7.192,27.597,149.516,93.197,53.459,152.551,157.094,2.429,354.292,95.062,14.514,126.645,32.711304,45.29814,-29.329557,-6.1234245
8005,20270,1203,76.61,181.978,9.148,4.493,34.177,13.462,1.0,2.004,6.775,58.414,231.918,3.693,150.798,31.07,19.14,1.0,1.0,68.478,32.505,14.592,259.331,1.0,43.778,73.355,106.545,138.745,12.401,25.975,1.0,56.386,7.811,29.185,1.0,20.109,33.193,337.717,259.96,32.057,3.064,19.086,157.638,431.644,185.747,119.56,1.0,15.292,278.198,5.325,1.0,10.855,-19.559711,-2.5548935,3.2630832,19.701086
8006,1321,15187,182.21,4.102,2.63,93.565,71.041,347.846,531.442,38.149,96.858,300.7,159.062,14.464,84.68,141.328,6.183,37.912,16.136,1.0,236.776,167.5,1.0,9.266,151.982,259.953,340.955,233.358,85.081,122.878,57.836,99.464,475.525,163.846,141.321,45.589,50.296,199.462,215.536,352.979,8.224,14.831,220.293,12.671,1.0,215.44,299.193,5.288,374.946,350.218,99.757,368.08,72.8779,17.965466,-42.482876,10.007957
8007,20171,4764,529.15,143.714,20.556,83.086,171.801,150.538,107.088,126.503,208.884,208.838,167.706,9.078,103.276,119.054,17.844,23.623,1.0,60.249,288.606,114.265,185.264,1.0,43.778,162.211,204.727,351.624,75.106,244.756,1.0,39.975,33.922,81.379,25.085,103.979,71.423,203.922,306.551,195.624,122.779,45.684,168.08,411.804,53.459,96.879,37.601,26.725,289.069,130.74,1.0,289.244,9.585037,-19.162125,-3.880764,-5.0748105
8008,15143,14283,242.76,27.888,4.259,79.593,42.779,68.5,82.777,91.362,364.798,136.497,40.515,13.117,163.195,9.91,2.296,27.195,2.682,9.229,190.027,119.929,8.226,2.181,46.295,69.546,230.5,92.83,25.227,169.831,18.488,185.62,66.843,83.467,63.83,59.39,74.441,199.462,222.037,167.673,37.121,28.661,140.233,62.854,1.0,110.282,19.301,3.858,565.18,113.442,21.791,170.99,24.681793,-16.149738,-6.559163,-15.668071
8010,6676,1626,208.22,139.578,85.744,20.212,141.081,2.038,206.546,44.173,72.605,173.241,197.342,21.195,66.085,25.502,24.323,1.0,1.0,83.29,21.326,25.918,140.101,1.0,6.033,129.207,107.773,142.919,95.057,113.887,1.0,112.798,129.281,157.583,28.226,14.801,36.211,65.667,251.292,6.176,13.384,24.406,17.244,240.246,263.295,1.0,1.0,8.146,458.649,13.974,1.0,1.0,-12.918915,-53.170403,5.906913,-0.9494245
8011,15827,3476,288.66,73.391,7.519,55.142,202.52,6.192,93.827,47.185,4.465,149.128,308.48,11.771,231.38,48.89,20.436,12.907,1.0,12.521,262.183,51.969,2.807,25.798,79.008,145.709,275.909,137.354,86.506,92.908,2.093,70.745,125.875,31.273,26.132,79.561,90.538,67.897,278.38,39.304,58.793,83.984,164.599,326.609,5.562,331.938,4.23,16.721,295.591,24.786,1.0,7.159,8.182489,16.038506,-10.932186,11.807755
8012,1848,9881,361.72,156.124,23.816,70.86,130.022,14.5,25.312,48.189,29.873,242.138,515.936,9.078,35.092,135.759,61.899,140.312,9.409,53.666,137.181,102.939,196.103,3.362,89.073,224.41,361.818,140.136,112.158,180.82,96.091,28.693,161.067,93.906,172.736,40.281,56.332,57.863,488.581,20.669,24.737,73.345,67.136,365.121,128.726,11.31,176.471,65.313,382.555,88.575,77.926,166.063,-35.41033,-21.432981,-1.6315876,1.0819706
8013,14492,16962,222.29,13.41,4.259,74.353,88.244,46.692,206.546,88.35,204.265,178.983,155.357,10.425,109.475,50.003,1.0,95.066,6.045,9.229,240.841,91.612,47.969,9.266,41.262,195.215,290.636,110.918,67.98,197.803,51.278,44.078,197.394,53.194,122.472,36.034,104.622,355.556,341.223,57.938,21.64,18.022,223.774,2.167,3.281,45.331,44.06,85.322,360.814,46.409,9.316,179.613,20.586937,-12.393948,-9.224521,-16.073187
8014,17397,8869,380.76,299.873,48.261,56.888,120.192,49.808,182.235,109.434,72.605,111.234,289.957,6.385,31.993,71.164,29.506,1.0,1.0,94.811,79.253,76.888,492.371,2.181,86.557,133.015,361.818,163.79,38.053,107.893,4.279,36.898,183.772,66.765,63.83,12.678,87.52,169.358,318.47,159.391,31.961,24.406,110.066,431.644,336.281,3.062,8.536,12.433,490.173,86.412,1.0,92.154,-9.432594,-37.066864,6.4045267,-6.6126056
8015,22856,9535,182.07,86.835,33.594,84.832,84.557,125.615,288.323,64.253,13.704,265.103,625.838,15.81,24.761,111.258,78.743,21.242,1.0,73.415,115.839,127.857,55.195,1.0,131.851,148.248,181.409,131.788,30.927,214.786,2.093,35.873,87.277,219.172,35.557,105.04,110.659,420.223,258.876,99.347,81.498,38.236,190.125,459.653,37.493,41.207,8.536,416.893,332.551,8.568,6.198,194.395,-37.603455,6.7460976,15.612822,-23.143951
8016,18741,13498,204.1,64.084,31.964,142.467,342.601,170.269,228.648,323.29,6.775,609.586,512.231,278.35,48.522,9.91,17.844,251.048,2.682,144.185,202.223,345.327,143.714,1.0,63.909,228.219,310.273,597.896,317.374,283.717,159.485,248.186,151.985,146.1,166.453,102.917,321.927,221.761,289.215,296.041,72.21,105.262,260.902,432.811,92.233,35.022,14.995,313.991,484.738,195.61,23.87,310.185,-49.614918,8.215099,22.895685,-24.352076
8017,2622,15428,31.41,1.0,1.0,128.495,286.077,90.308,47.414,60.237,3.31,189.317,146.713,6.385,36.125,80.074,1.0,109.354,6.045,1.0,378.039,78.02,1.0,3.362,51.327,454.168,509.091,312.666,1.0,177.823,33.79,36.898,80.466,77.204,159.123,100.794,135.81,288.658,241.54,84.854,186.764,195.693,291.07,1.0,1.0,301.009,52.672,1.0,723.889,77.763,54.017,132.804,35.001602,33.197224,-28.440592,3.6085756
8018,25557,7577,121.8,301.941,61.299,67.367,257.815,2.038,12.051,62.245,13.704,177.834,266.494,5.039,118.772,14.365,72.265,35.53,1.0,211.662,223.565,42.908,412.884,2.181,13.582,111.436,253.818,167.964,139.235,279.721,58.929,47.155,29.381,146.1,133.991,32.849,158.949,174.933,257.793,57.938,34.025,42.492,89.181,432.811,215.397,9.248,2.077,512.648,551.048,9.649,1.0,2.232,-42.100494,-4.3329067,18.355263,-14.233405
8019,15410,12965,91.96,244.028,31.964,51.649,260.273,22.808,31.942,116.462,2.155,143.386,343.056,19.849,80.548,1.0,4.887,29.577,2.682,131.018,59.944,62.163,656.763,1.0,28.68,100.011,105.318,354.407,3.85,195.805,10.837,91.259,171.284,18.746,92.104,42.404,102.61,191.657,465.828,126.263,10.288,30.789,186.645,509.836,420.671,150.489,8.536,35.3,571.702,59.383,3.079,35.491,-11.637295,-38.521378,8.2294655,-7.9130197
8020,20460,15853,89.97,46.503,1.0,39.423,96.845,8.269,23.102,91.362,1.0,151.424,388.745,11.771,6.165,8.796,3.591,59.344,44.727,19.104,77.221,53.102,69.647,17.532,3.516,69.546,352.0,49.698,19.526,25.975,31.604,29.719,53.22,10.395,68.019,17.986,200.196,47.828,800.633,28.951,7.192,27.597,107.746,111.87,21.527,48.424,25.76,98.185,959.779,16.136,3.079,19.477,6.839797,-18.58828,-11.066157,-22.097391
8021,4771,270,135.45,7.205,66.188,236.778,234.469,3.077,1.0,25.096,9.084,190.466,566.565,279.697,131.17,22.161,56.716,372.499,904.136,237.995,624.994,297.755,1.0,1.0,1.0,351.348,620.773,297.361,344.451,451.549,411.967,33.821,11.217,306.859,366.462,64.698,452.713,115.84,301.133,39.304,111.427,177.607,298.031,127.042,1.0,27.805,4.23,253.966,522.785,1.0,5.158,93.386,-50.3257,8.297367,25.429167,-22.558428
8022,7741,11898,196.85,84.767,1.0,91.818,127.565,36.308,3.21,94.374,22.943,213.431,335.646,7.732,171.46,1.0,4.887,24.814,4.364,4.292,528.448,95.01,2.807,2.181,41.262,166.019,217.0,322.405,127.835,161.839,21.767,10.231,48.68,52.15,78.491,28.603,81.483,170.473,293.549,130.404,9.256,37.173,309.634,160.887,1.0,243.276,25.76,8.146,398.861,56.14,2.04,40.418,25.114944,32.27495,-23.835917,-0.8696934
8023,21792,9841,196.0,130.27,31.964,60.381,99.303,56.038,193.285,77.306,7.929,197.355,398.624,9.078,67.118,24.388,30.802,87.921,1.0,73.415,105.677,126.724,89.519,81.298,144.433,146.978,247.682,144.311,137.81,194.806,66.58,66.643,108.847,105.389,63.83,53.02,128.767,445.867,310.885,151.109,40.217,44.62,176.202,468.989,26.089,55.641,3.153,352.579,460.823,7.487,5.158,95.85,-38.44008,6.012331,16.923243,-19.15435
8025,16180,11766,243.89,176.807,48.261,77.846,78.413,2.038,111.509,107.426,104.942,143.386,160.297,7.732,15.463,9.91,34.689,1.0,2.682,65.186,64.009,50.837,279.203,1.0,106.688,91.126,217.0,99.787,136.385,110.89,6.465,88.182,195.124,65.721,75.349,17.986,47.278,150.404,265.377,88.995,29.897,29.725,99.624,181.894,199.432,4.093,3.153,11.004,402.122,29.11,1.0,65.054,1.6232014,-35.831886,1.5507377,-7.4978247
8026,8867,7894,443.3,93.04,14.038,90.072,110.362,52.923,138.031,73.289,39.112,203.097,282.548,10.425,123.938,1.0,28.21,5.763,1.0,27.333,155.474,135.786,17.259,1.0,43.778,127.938,90.591,167.964,90.782,107.893,2.093,75.874,130.416,78.248,16.708,78.499,75.447,151.519,249.125,151.109,57.761,85.048,173.882,180.727,10.123,106.158,10.689,9.575,374.946,3.162,6.198,46.577,11.71891,10.587839,-13.3502035,13.088824
8027,15079,11226,251.0,186.115,59.669,76.1,61.21,11.385,155.712,90.358,186.941,208.838,97.319,7.732,64.019,17.706,178.514,3.381,1.0,106.331,81.286,68.959,158.166,1.0,46.295,155.864,272.227,70.568,38.053,329.671,4.279,42.027,146.309,131.486,53.358,29.664,88.526,244.06,254.542,86.924,36.089,23.342,175.042,295.098,117.322,133.994,39.754,12.433,465.171,11.812,1.0,1.0,3.664423,-28.842464,-1.257675,-6.4644456
8028,22306,16533,162.74,15.478,2.63,55.142,47.694,62.269,9.841,75.297,6.775,221.469,23.227,10.425,12.364,88.983,74.856,52.2,4.364,53.666,48.765,101.806,40.743,147.426,3.516,179.982,348.318,28.827,5.275,62.938,9.744,59.463,23.705,54.238,78.491,25.418,48.284,378.97,262.127,136.616,3.064,25.47,334.0,1.0,53.459,36.053,124.798,12.433,554.309,194.529,23.87,163.599,-7.899933,49.636322,-21.394798,-22.82306
