cell,x,y,area µm²,SMA,NeuN,HLA-A,CD4,CD44,S100B,GalMac3,P2Ry12,CD11b,Claudin5,CD34,iNOS,ApoE,CD11c,CD40,PCNA,CollagenIV,CD8,Neurofilament,CD3e,DAPI_1,CD68,ATG7,Vimentin,AQP4,CD14,CD45,TMEM119,CD31,GFAP,P2Rx7(Park7),HLA-DR,Synaptophysin,A-Beta,PSD-95,H2A.x,CD163,MAP2,Trem2,CD74,IBA1,UMAP_1,UMAP_2,TSNE_1,TSNE_2
676,6122,7550,64.1,1.0,22.121,12.971,169.757,2.04,1.0,38.738,90.9,219.184,1.0,1.0,36.016,56.316,480.059,148.255,210.264,26.864,69.136,129.335,142.273,63.668,216.936,264.576,2.318,10.842,104.978,324.112,141.97,16.152,18.672,60.434,418.223,212.784,1.0,20.192,24.446,24.233,72.241,2.167,8.552,195.751,-13.609887,-17.025734,-10.97147,3.492064
677,4099,5119,116.97,1.0,7.336,97.853,164.548,71.689,131.572,67.041,73.728,173.729,68.026,50.49,74.123,83.973,384.666,109.057,214.471,193.903,95.189,134.368,171.536,41.55,200.325,288.11,122.251,109.266,189.587,235.124,398.38,68.677,144.457,109.752,147.506,25.794,10.009,16.152,17.31,23.177,17.191,15.005,66.809,259.466,-7.6964493,8.904312,-3.2549732,12.411839
678,2831,8300,167.43,6.885,20.008,141.382,241.635,15.554,34.259,228.474,101.001,232.315,119.093,90.772,109.139,124.907,258.874,154.611,354.331,118.466,121.241,101.655,125.118,211.122,176.596,186.915,174.968,119.108,486.229,270.084,147.52,147.466,228.66,113.546,174.047,78.482,101.1,76.758,50.95,111.883,35.002,74.525,263.157,479.462,-41.67736,-28.952135,-3.8345072,-12.369524
680,19644,2166,76.32,21.598,7.336,133.765,216.634,148.615,520.825,88.006,62.617,328.276,119.093,10.207,176.082,70.698,291.37,63.504,244.966,17.165,125.249,141.917,186.673,1000.0,248.97,144.555,31.313,101.884,144.734,566.712,254.08,144.436,98.717,599.135,223.944,8.232,290.29,153.527,174.296,8.392,1.0,317.272,591.122,300.339,26.748425,29.793201,11.235078,20.436598
681,4393,14535,126.07,6.885,21.064,45.618,181.216,9.316,1.0,24.062,142.416,126.254,38.236,9.056,6.149,5.425,76.475,192.749,33.599,6.388,5.008,8.549,57.509,36.02,54.391,109.254,35.266,83.43,74.396,87.87,178.6,65.647,80.005,11.116,37.096,29.927,97.096,105.041,15.271,9.448,2.619,79.193,107.805,347.224,61.040985,38.514824,-18.140894,-13.798573
682,3520,6133,161.03,1.0,18.952,10.794,160.382,12.435,18.245,30.352,77.768,141.405,3.128,3.302,86.481,35.296,293.467,119.651,269.153,27.942,128.255,167.081,151.355,104.218,63.882,297.523,7.59,40.369,72.357,264.787,327.34,45.445,100.796,199.535,188.91,221.049,17.016,36.354,28.523,12.616,117.577,15.005,174.692,251.051,-8.296844,-15.167763,-7.938486,4.120559
684,8399,1532,224.0,5.414,2.056,63.029,176.007,136.14,211.64,12.531,31.303,205.042,32.917,24.018,59.704,33.083,198.075,57.147,201.852,18.243,71.14,162.048,116.036,316.183,258.462,173.972,6.272,63.745,135.559,352.716,168.61,27.263,109.112,260.234,118.842,2.033,82.081,30.293,103.958,7.336,2.619,134.044,196.269,331.596,11.3905525,32.747566,4.512387,19.825949
686,9139,14426,80.3,9.828,16.84,35.824,165.59,1.0,2.232,23.014,190.901,150.496,59.514,1.0,8.209,19.807,104.779,207.58,66.198,13.932,9.016,1.0,65.582,106.061,24.729,345.767,10.226,36.679,32.601,136.601,138.64,131.304,13.475,55.376,43.465,160.096,128.127,144.436,28.523,5.224,60.908,106.035,135.854,138.047,70.23779,39.83764,-20.131996,-12.108456
687,15743,11171,196.42,11.299,16.84,90.235,194.758,11.395,67.518,105.827,169.689,223.224,52.067,24.018,227.577,69.591,271.453,195.927,255.482,18.243,195.389,79.008,149.336,91.315,106.595,454.021,111.707,16.994,90.706,345.3,311.8,106.052,42.582,341.166,233.498,187.99,144.143,179.79,29.543,20.008,119.196,191.23,255.605,347.224,11.2294235,-48.42018,11.848028,1.3363942
688,20285,13020,175.1,9.828,30.569,60.853,237.468,2.04,47.809,76.475,210.093,308.074,45.684,7.906,33.957,3.213,102.682,240.421,61.992,35.485,9.016,18.615,66.591,78.413,178.969,428.134,12.861,34.218,20.368,251.015,213.01,78.779,25.949,22.497,126.273,142.534,115.114,163.628,27.504,16.84,161.293,142.214,203.821,210.177,76.405655,39.749733,-21.436253,-9.901722
689,931,14641,189.88,9.828,10.504,119.618,272.886,121.587,1.0,339.591,162.618,189.891,45.684,1.0,72.063,154.777,64.944,248.896,101.952,16.087,50.098,1.0,74.664,166.886,278.632,81.014,178.922,1.0,712.533,192.749,2.11,50.495,1.0,1.0,25.418,1.0,110.109,198.982,17.31,787.739,1.0,128.209,40.917,808.856,-84.159775,-29.299274,-1.5741036,-23.437096
690,19897,5413,153.36,14.242,24.233,89.147,222.884,109.112,126.645,110.02,193.931,433.328,64.834,4.453,283.192,26.445,284.033,233.005,404.806,21.476,191.381,111.72,231.073,380.694,184.901,206.919,27.359,140.023,79.493,499.97,277.39,125.244,119.508,410.716,94.424,203.486,212.211,218.174,95.803,21.064,137.006,258.919,365.646,383.289,33.359467,-41.1705,16.226295,8.515916
691,10929,8205,77.18,2.471,8.392,61.941,171.84,74.807,167.295,134.13,118.173,251.508,31.853,5.604,116.348,55.209,259.922,192.749,268.101,172.35,56.11,1.0,155.391,83.943,81.679,176.325,55.036,52.672,184.49,283.856,452.77,26.253,287.914,89.519,103.979,38.191,32.031,77.768,32.601,30.569,9.096,57.019,92.701,392.906,-24.984322,-28.494879,-8.492003,-0.93501467
692,20155,9150,207.93,15.713,21.064,96.765,216.634,10.356,262.144,102.682,214.133,522.217,95.687,38.98,289.371,25.339,296.612,178.977,209.213,88.291,156.311,73.975,177.591,321.712,150.494,315.173,36.584,52.672,61.144,437.467,241.87,140.395,78.966,305.758,83.808,241.71,202.201,151.507,70.318,21.064,109.481,236.745,172.535,231.816,21.615555,-40.24504,14.691615,4.782132
693,6045,5119,200.54,2.471,11.56,151.176,179.132,52.977,217.799,361.604,133.325,189.891,120.157,131.054,174.023,93.93,635.203,121.77,302.803,178.816,177.353,106.688,208.873,107.904,209.817,429.311,122.251,163.399,387.348,330.469,393.94,172.719,236.976,246.324,608.256,61.952,48.047,113.122,21.388,53.801,25.287,50.016,286.891,279.903,-28.535889,4.7666855,1.1972226,0.42056745
695,8822,8753,159.04,1.0,42.185,17.324,170.799,7.237,20.709,57.607,124.234,232.315,5.256,9.056,119.438,20.914,221.136,186.392,313.319,23.631,110.219,6.033,140.255,177.945,61.51,285.756,4.954,24.376,109.055,236.183,305.14,35.344,29.068,75.609,136.889,173.526,10.009,95.95,86.629,15.784,35.002,20.84,181.165,410.939,-17.659119,-30.623213,-10.4609375,-1.0472511
697,12554,1297,208.22,8.356,7.336,130.5,262.469,174.604,332.358,46.076,28.273,404.034,55.259,25.169,94.721,60.741,392.004,115.414,258.637,72.126,99.197,53.844,142.273,356.732,434.058,161.028,47.128,121.569,371.038,498.911,227.44,83.829,117.429,414.51,562.606,1.0,107.106,49.485,42.795,14.728,4.238,176.058,283.654,371.267,24.105873,19.727287,10.720597,16.727581
698,4895,6768,313.96,3.943,66.474,32.559,164.548,14.514,2.232,58.655,89.89,215.144,19.086,27.471,110.169,47.465,302.901,124.948,214.471,32.252,160.319,169.597,172.545,95.002,341.514,239.866,4.954,19.454,341.476,272.203,349.54,86.859,86.242,112.281,538.188,165.262,29.028,76.758,25.465,86.538,98.147,50.016,363.488,273.892,-22.790401,-0.34591484,-1.4289112,2.0574431
699,10785,2177,215.04,12.77,2.056,81.529,165.59,230.739,241.203,32.448,41.404,508.076,65.898,15.962,62.794,46.359,516.748,81.513,203.955,20.398,126.251,416.202,101.909,281.162,340.328,229.276,14.179,196.617,199.781,553.999,194.14,74.738,111.191,360.134,360.895,5.132,147.146,70.698,20.368,7.336,13.953,200.567,175.771,267.881,22.049946,21.412022,11.604371,17.36863
700,8773,15505,144.69,8.356,97.098,133.765,218.717,2.04,8.391,90.103,196.962,321.205,112.709,26.32,40.136,14.276,178.157,241.48,188.181,132.476,35.068,11.065,64.573,275.633,163.545,241.042,225.05,8.382,90.706,223.471,153.07,152.517,19.712,40.201,47.712,23.728,126.125,166.658,51.969,44.297,9.096,162.054,91.622,174.112,-63.65628,-62.142532,-18.278963,-10.399924
702,8594,11264,191.02,8.356,10.504,79.353,197.883,103.915,18.245,64.944,168.678,248.477,33.981,3.302,211.099,87.292,253.633,213.936,252.327,20.398,168.335,11.065,155.391,170.572,149.308,155.145,29.995,40.369,355.747,263.727,193.03,66.657,117.429,89.519,200.588,152.865,102.101,137.365,34.64,83.37,7.476,134.044,279.339,573.231,-37.578045,-32.711945,-6.693746,-11.241132
703,16532,1384,64.67,9.828,3.112,46.706,135.381,91.44,132.804,24.062,34.334,110.092,51.003,63.15,98.84,10.957,158.24,93.166,242.863,10.699,95.189,31.196,103.927,572.384,89.985,145.731,35.266,69.897,27.504,220.293,204.13,65.647,70.649,538.437,41.342,1.0,124.123,38.374,87.648,4.168,1.0,157.386,138.012,123.621,13.988567,33.085938,5.536746,22.042946
704,5547,1649,230.96,3.943,3.112,65.206,131.214,219.304,237.508,35.593,18.172,142.416,12.703,18.264,65.884,75.123,489.493,50.791,187.129,26.864,75.148,149.466,105.945,201.906,259.648,266.929,11.544,356.555,151.869,365.428,146.41,21.202,167.327,284.261,244.115,14.43,56.055,25.243,31.582,10.504,43.097,113.037,85.149,243.838,1.6822882,22.079243,1.5416281,15.336582
705,12499,9469,230.11,6.885,17.896,78.265,166.632,19.712,29.332,119.454,173.729,264.639,40.364,4.453,189.471,51.89,229.523,225.59,224.986,22.553,194.387,6.033,157.409,128.179,149.308,256.339,15.497,114.187,88.667,254.193,382.84,87.87,44.661,183.096,145.383,202.453,113.112,162.618,41.776,14.728,70.622,115.371,410.957,281.105,-0.83540154,-51.16703,8.365161,-1.4536643
706,10715,5925,298.9,6.885,24.233,159.882,267.678,18.672,29.332,263.067,136.355,264.639,99.942,37.829,187.411,98.355,619.478,236.183,237.605,176.66,198.395,232.506,226.027,36.02,184.901,435.194,106.435,52.672,216.091,349.538,425.02,195.951,18.672,236.208,828.015,126.004,75.074,102.011,21.388,174.188,38.24,67.522,184.402,314.765,-28.215622,3.091076,0.73208594,1.0148598
707,11468,9269,252.85,5.414,13.672,53.235,163.507,48.819,78.604,93.248,150.496,217.164,25.47,4.453,188.441,52.997,215.895,219.233,228.141,21.476,173.345,8.549,162.455,152.14,129.138,246.926,15.497,26.836,122.307,237.243,230.77,65.647,117.429,165.392,81.684,225.181,72.071,150.496,79.493,28.457,69.003,106.035,260.999,281.105,-19.949224,-41.200943,-9.190342,-4.016462
708,12492,12333,90.82,12.77,14.728,416.706,170.799,28.028,7.159,258.874,194.941,710.098,265.911,33.226,254.355,88.399,177.109,271.143,407.961,186.359,224.447,3.516,75.673,345.673,145.748,356.357,507.09,3.461,108.036,366.488,44.29,198.982,13.475,2.265,36.034,16.496,134.133,137.365,41.776,15.784,17.191,195.898,105.647,127.227,-76.01593,-65.62966,9.66451,-20.720444
709,12913,5090,20.61,6.885,161.516,83.706,233.301,14.514,14.55,71.234,217.164,375.751,29.725,43.584,211.099,26.445,486.348,243.599,320.68,16.087,180.359,1.0,192.727,1.0,69.815,181.032,16.815,2.23,293.564,388.735,397.27,137.365,2.04,193.213,217.574,87.78,83.082,161.608,32.601,44.297,62.527,88.529,251.289,468.643,5.3742275,-55.054737,5.2868605,-2.2519202
710,1364,5195,173.4,5.414,11.56,46.706,174.966,36.344,14.55,40.834,94.94,168.678,23.342,2.151,81.332,36.402,371.039,112.235,213.419,32.252,101.201,318.063,165.482,43.393,127.951,342.237,11.544,71.127,314.971,274.321,572.65,65.647,87.282,93.313,220.759,128.07,74.073,37.364,18.33,50.633,114.339,52.35,94.859,289.52,-14.964884,-7.535677,-4.519081,4.0753245
712,2261,8352,246.74,8.356,13.672,182.735,207.259,44.661,4.695,309.191,113.122,297.973,131.859,25.169,118.408,48.571,491.59,185.333,238.657,81.825,121.241,63.909,165.482,225.867,415.075,281.049,298.855,36.679,304.778,378.141,360.64,180.8,67.531,32.614,694.249,39.224,95.094,76.758,39.737,89.706,7.476,104.868,141.248,391.704,-30.170673,3.1017494,0.42332122,0.043228194
713,6952,11752,98.5,9.828,7.336,98.941,192.675,610.172,89.691,132.034,170.699,169.689,45.684,4.453,241.996,133.757,165.578,224.53,187.129,21.476,184.367,1.0,130.164,109.747,169.477,79.837,52.4,274.126,244.634,114.354,44.29,39.384,257.767,56.641,110.349,11.331,125.124,159.587,27.504,88.65,1.0,201.734,147.721,408.534,48.124817,-9.056274,-9.943603,-13.607878
716,4722,2644,314.25,2.471,3.112,58.676,135.381,204.75,232.581,134.13,38.374,154.537,20.15,24.018,70.003,55.209,320.722,46.554,235.502,30.097,96.191,136.884,129.155,69.197,247.784,261.046,122.251,500.5,222.207,290.212,340.66,36.354,183.959,243.795,272.779,8.232,55.054,56.556,14.252,32.681,10.715,104.868,159.589,241.433,-0.6232643,17.259388,1.3038257,14.095329
718,13946,13404,132.18,1.0,9.448,20.588,174.966,2.04,102.009,1.0,153.527,221.204,6.319,5.604,3.06,45.252,160.337,248.896,116.674,12.854,2.002,16.098,51.455,61.825,71.001,471.671,144.656,13.303,78.473,236.183,301.81,21.202,28.028,57.905,94.424,75.383,16.015,105.041,30.562,5.224,70.622,22.007,180.086,327.989,81.62371,40.341583,-22.578943,-8.420786
719,19869,11415,64.24,15.713,12.616,118.529,196.842,31.147,297.867,110.02,229.285,342.418,91.431,21.717,278.042,34.189,224.281,201.224,163.995,64.583,197.393,13.582,153.373,565.011,131.511,318.703,45.81,58.824,125.365,281.737,158.62,87.87,80.005,181.832,124.15,97.078,191.19,141.405,26.485,99.21,137.006,212.237,135.854,201.762,16.17789,-36.936092,16.743557,-0.25501296
721,13604,11275,166.01,5.414,10.504,27.118,133.297,2.04,138.963,127.841,101.001,137.365,21.214,200.109,201.83,56.316,166.626,180.036,87.229,11.777,112.223,11.065,142.273,231.397,21.17,135.141,4.954,1.0,12.213,99.523,53.17,26.253,96.638,143.895,36.034,25.794,56.055,83.829,84.59,9.448,26.906,74.525,86.228,13.022,-23.720657,-48.971325,-13.730601,-7.3456583
722,9450,13505,269.48,6.885,17.896,41.265,189.55,2.04,7.159,12.531,158.577,184.84,35.045,3.302,4.09,20.914,119.454,177.917,101.952,15.01,5.008,41.262,60.536,161.356,107.781,273.989,39.22,32.988,91.726,147.195,173.05,93.93,23.87,19.968,73.191,130.137,84.083,130.294,32.601,10.504,30.144,79.193,116.435,279.903,69.16904,38.5362,-19.214157,-12.3228445
724,1870,5911,231.1,3.943,26.345,219.735,158.298,103.915,18.245,216.943,121.203,239.386,170.16,76.961,141.066,56.316,279.839,160.967,722.383,242.398,192.383,131.851,195.755,153.983,288.124,443.431,285.675,76.048,594.284,476.664,190.81,181.81,107.033,138.837,100.794,71.25,39.038,66.657,32.601,31.625,64.146,60.52,77.597,162.09,-76.66491,-52.239487,5.413285,-20.626896
725,17127,14250,67.94,1.0,7.336,3.176,284.345,98.717,132.804,1.0,107.062,349.488,1.0,2.151,1.0,12.063,116.31,185.333,57.785,10.699,2.002,1.0,61.545,39.707,76.933,361.064,189.466,58.824,48.911,326.231,247.42,2.01,24.909,142.63,237.745,11.331,1.0,48.475,24.446,63.305,93.29,6.835,173.613,321.978,87.8688,36.95041,-24.671883,-7.0015
726,19771,6173,78.6,198.152,17.896,393.853,584.358,72.728,103.24,219.04,336.357,699.997,149.946,14.811,292.461,37.508,219.04,324.112,565.698,238.087,261.522,1.0,303.727,576.07,307.107,202.212,259.317,53.903,588.167,646.165,164.17,185.85,26.989,261.499,378.943,4.099,236.235,175.749,173.277,875.389,1.0,242.581,588.964,825.686,-81.85014,-30.931507,0.9116309,-24.095976
727,11908,3229,102.33,12.77,16.84,72.824,156.215,23.87,125.413,67.041,92.92,217.164,46.748,5.604,150.335,47.465,289.274,83.632,261.792,34.408,219.437,338.194,230.064,50.766,104.222,454.021,10.226,24.376,276.235,366.488,415.03,117.163,122.626,351.282,318.429,208.651,147.146,140.395,28.523,165.74,222.82,190.063,196.269,305.148,0.5586281,-7.5397015,5.006616,6.495389
728,2056,9388,111.43,8.356,23.177,80.441,174.966,8.277,3.464,75.427,95.95,139.385,37.173,1.0,139.006,67.379,251.536,178.977,190.284,21.476,166.331,146.95,128.145,24.961,99.476,257.516,8.908,163.399,202.839,246.777,410.59,158.577,34.265,74.344,198.464,261.339,101.1,104.031,21.388,81.258,137.006,114.204,156.352,272.69,-19.87497,-17.167696,-5.8322296,1.3699906
730,13776,11789,73.48,15.713,12.616,178.382,168.715,3.079,8.391,270.405,222.214,546.46,159.521,59.697,264.654,98.355,200.171,194.867,447.921,112.0,246.491,1.0,205.845,413.871,199.139,689.357,449.1,1.0,178.373,506.327,32.08,81.809,1.0,2.265,44.527,1.0,218.217,166.658,67.26,20.008,1.0,171.39,130.46,220.996,-76.20956,-64.407,10.008673,-21.157602
731,12497,7610,288.38,6.885,18.952,44.529,179.132,5.158,31.795,110.02,169.689,223.224,32.917,5.604,202.86,58.528,274.598,236.183,273.359,22.553,201.401,43.778,165.482,141.081,101.849,432.841,6.272,7.151,91.726,346.359,421.69,109.082,31.147,304.494,83.808,269.604,87.086,159.587,43.814,15.784,171.008,86.195,388.301,248.646,10.318199,-55.587536,9.369209,1.5228598
732,1508,12606,228.4,12.77,13.672,94.588,202.05,25.949,7.159,158.24,134.335,124.234,70.153,11.358,202.86,23.126,321.77,180.036,190.284,50.573,158.315,6.033,136.218,218.494,182.529,231.629,40.538,92.042,207.936,202.283,501.61,115.143,41.542,21.233,125.211,118.772,174.173,105.041,22.407,84.426,9.096,186.562,209.215,343.617,-33.795574,-28.911367,-5.2429485,-6.7348237
736,3588,11806,195.0,11.299,34.793,213.206,170.799,40.503,1.0,519.893,146.456,270.7,237.185,95.376,203.89,61.847,190.737,243.599,719.228,266.107,143.285,1.0,171.536,491.284,149.308,259.869,608.571,51.442,505.597,350.597,34.3,191.911,52.977,21.233,99.732,6.165,150.149,92.92,36.679,62.249,25.287,179.56,148.8,272.69,-76.340744,-53.92157,6.7553205,-20.758322
737,7518,2237,321.35,5.414,5.224,169.676,266.636,231.778,263.376,171.868,43.425,129.284,52.067,36.679,100.9,111.631,276.695,70.919,275.462,165.883,132.263,172.113,136.218,113.434,270.327,246.926,127.522,308.574,141.676,307.162,324.01,61.607,226.581,352.547,323.738,4.099,111.11,81.809,13.233,11.56,5.857,134.044,117.514,249.848,9.940063,16.666992,2.6956334,13.592805
740,2721,4058,285.68,9.828,10.504,96.765,160.382,294.151,183.308,101.634,98.981,166.658,63.77,30.924,113.259,121.588,265.164,129.186,235.502,116.311,159.317,438.849,183.645,34.177,192.02,351.65,94.574,461.131,209.974,198.046,168.61,56.556,171.485,146.424,136.889,24.761,109.108,99.991,21.388,69.642,38.24,135.211,133.697,384.491,-3.7655015,18.259136,0.15173407,14.537277
742,16953,15047,75.61,1.0,1.0,11.882,227.051,44.661,106.936,1.0,162.618,264.639,5.256,3.302,4.09,4.319,107.923,187.452,279.668,6.388,2.002,1.0,62.555,502.343,206.258,282.226,155.199,13.303,30.562,187.452,159.73,3.02,6.198,162.863,95.486,1.0,8.007,115.143,134.54,5.224,15.572,13.838,334.36,370.065,82.454636,34.60349,-21.235077,-5.593975
743,18840,6888,325.19,15.713,16.84,94.588,170.799,56.096,158.672,112.116,189.891,392.923,71.217,6.755,235.816,40.827,304.998,199.105,197.645,21.476,193.385,119.27,204.836,36.02,143.375,251.633,27.359,125.26,72.357,395.091,287.38,142.416,89.361,439.801,81.684,253.074,217.216,176.759,24.446,16.84,171.008,208.736,203.821,281.105,21.775051,-43.836304,12.653597,5.0869603
744,5855,10361,270.05,8.356,18.952,94.588,166.632,17.633,5.927,152.999,127.264,183.83,86.112,35.528,172.993,35.296,245.247,212.877,219.728,68.893,162.323,61.393,141.264,120.806,189.647,178.678,127.522,128.951,139.637,186.392,231.88,121.203,107.033,105.958,154.937,163.195,110.109,121.203,30.562,20.008,17.191,107.202,218.924,313.563,-30.3005,-38.674755,-7.9109187,-6.6886964
745,8503,12227,100.77,6.885,156.236,49.971,165.59,17.633,5.927,78.572,175.749,175.749,36.109,4.453,194.621,20.914,207.509,200.164,207.109,15.01,169.337,1.0,146.309,113.434,79.306,176.325,7.59,34.218,122.307,235.124,297.37,71.708,21.791,73.08,79.561,97.078,92.091,128.274,45.853,15.784,25.287,121.207,214.609,270.285,-26.20755,-43.848927,-9.43305,-5.787375
746,12667,8554,86.41,8.356,20.008,72.824,191.633,9.316,40.418,189.688,162.618,152.517,40.364,6.755,220.368,46.359,215.895,224.53,380.62,23.631,253.506,38.746,160.436,257.201,126.765,392.834,15.497,26.836,93.764,273.262,309.58,106.052,99.757,308.287,65.76,249.975,106.105,169.689,133.52,17.896,54.431,129.376,369.961,338.809,7.4107876,-56.03195,9.119707,-1.385888
747,6529,9303,179.65,3.943,24.233,154.441,202.05,8.277,5.927,152.999,154.537,192.921,112.709,43.584,157.544,127.12,442.321,237.243,331.196,204.68,184.367,71.458,149.336,150.297,126.765,263.399,85.348,35.448,149.831,323.053,421.69,132.314,110.152,80.667,443.702,146.666,65.064,133.325,32.601,16.84,41.478,68.689,157.431,539.57,-27.211258,-8.491178,-1.4267423,-0.9332442
748,16756,4834,88.12,14.242,20.008,225.176,237.468,102.875,227.654,137.275,240.396,365.65,127.604,38.98,286.281,107.206,349.025,280.678,582.523,309.214,254.508,18.615,263.364,294.065,448.296,295.17,156.517,157.248,233.42,426.873,353.98,134.335,177.722,456.241,189.971,41.291,197.196,185.85,41.776,30.569,12.334,209.903,275.024,368.863,33.224953,-34.980217,17.870745,9.081106
749,1443,10818,176.67,9.828,9.448,139.206,308.304,12.435,5.927,215.895,83.829,184.84,203.141,129.903,130.767,75.123,204.364,171.561,174.511,133.553,81.16,41.262,151.355,102.375,156.426,113.961,272.496,28.067,477.054,133.423,42.07,145.446,115.35,8.587,77.438,9.265,112.111,54.536,16.291,449.811,4.238,115.371,118.593,372.469,-73.032974,-29.369576,-2.1706967,-20.569525
750,8336,2897,82.58,3.943,4.168,64.118,208.3,200.592,239.972,30.352,74.738,280.801,60.578,43.584,41.166,27.551,430.79,91.048,181.872,135.709,64.126,169.597,174.564,192.69,748.47,197.505,22.087,184.314,60.124,255.252,138.64,52.516,125.745,162.863,110.349,1.0,51.05,26.253,16.291,10.504,2.619,53.518,43.075,95.971,10.646746,35.741386,3.1544018,22.163843
751,9175,6645,285.11,3.943,18.952,382.971,265.594,13.475,23.173,485.3,123.223,577.774,343.575,185.147,157.544,78.442,272.502,218.174,428.993,242.398,167.333,16.098,197.773,170.572,184.901,331.647,478.095,3.461,516.81,400.388,103.12,209.083,72.728,49.053,371.511,4.099,31.03,41.404,26.485,137.227,2.619,40.68,310.625,382.087,-76.09151,-55.47914,4.852718,-20.409834
