cell,x,y,area µm²,Neurofilament,CD3e,CD45,CD4,NeuN,ATG7,A-Beta,S100B,IBA1,CD68,MAP2,CD31,HLA-A,GFAP,CD11b,SMA,DAPI_1,GalMac3,CollagenIV,CD14,PSD-95,CD11c,CD34,Synaptophysin,AQP4,P2Ry12,CD40,Claudin5,HLA-DR,Trem2,iNOS,CD163,CD74,ApoE,H2A.x,PCNA,TMEM119,CD44,P2Rx7(Park7),CD8,Vimentin,UMAP_1,UMAP_2,TSNE_1,TSNE_2
1039,3378,12046,141.99,62.748,203.5,416.733,240.095,57.815,529.078,2.292,393.013,316.706,201.062,213.953,83.061,25.529,56.052,352.968,3.162,201.289,90.543,13.808,276.057,108.929,458.969,1.0,264.485,135.395,250.75,266.256,12.237,210.419,10.119,130.32,27.0,464.869,35.143,112.539,439.402,58.115,1.0,589.775,394.032,8.178,-14.894319,-7.810238,3.545683,-10.034595
1041,6436,2314,252.56,89.212,79.923,112.689,66.491,5.735,78.037,60.449,3.81,257.097,131.759,242.138,100.9,4.345,30.54,104.272,4.244,151.216,27.971,7.986,49.058,128.672,51.511,1.0,145.636,100.676,77.536,41.91,8.866,74.146,14.171,60.272,21.0,327.725,37.672,97.99,65.313,215.962,2.052,30.513,22.188,6.982,-59.13884,-11.912163,-12.0541115,-4.604091
1043,10807,13814,34.4,1.0,201.423,2.034,228.66,114.63,50.701,4.877,33.316,308.979,41.535,1.0,461.254,618.685,3.685,66.335,5.325,568.891,311.704,503.993,2.023,2.316,114.37,51.832,8.848,36.839,38.597,89.419,453.865,40.078,72.936,93.68,31.0,10.412,159.07,119.005,312.92,1.0,1.0,18.708,9.475,468.795,55.084442,76.811584,-3.4350595,23.508802
1044,4409,15429,122.37,25.258,229.462,149.919,267.123,3.367,145.134,6.169,199.114,284.694,274.287,1.0,12.893,17.724,70.823,268.665,2.081,125.57,11.788,14.972,51.103,3.632,70.593,32.121,371.0,145.474,172.871,233.264,3.247,120.239,7.079,73.204,31.0,373.44,6.058,207.913,198.227,263.731,59.888,145.612,71.979,29.714,9.204407,-47.923584,13.911665,-3.2253582
1045,10867,18124,302.88,146.55,191.038,343.307,234.897,154.874,276.843,153.499,22.076,397.288,134.374,226.48,129.443,19.954,54.71,295.009,3.162,119.463,22.577,13.808,113.477,152.364,227.739,4.112,131.061,7.72,206.44,233.264,15.609,104.207,11.132,6.388,18.0,286.044,47.789,78.592,244.319,254.385,1.0,296.126,238.302,9.375,-23.755075,-3.7868843,-0.79295874,-10.911599
1046,3703,19362,120.95,16.437,212.846,235.755,303.507,3.367,111.586,1.0,61.418,363.069,125.221,1.0,9.325,13.265,23.827,224.405,3.162,32.753,1.0,6.822,21.45,23.375,22.327,18.636,328.394,9.96,14.427,230.625,7.742,233.465,9.105,2.078,20.0,181.17,1.0,5.85,130.698,434.038,71.456,2.476,63.504,3.393,13.364094,-46.180588,13.857899,-4.9021077
1047,9639,7700,104.89,239.172,180.654,295.736,123.666,45.979,207.261,37.186,1.0,185.346,34.997,358.009,113.982,22.184,21.141,350.861,3.162,9.549,24.734,17.301,214.706,120.775,208.657,1.0,379.97,11.08,96.335,156.723,13.361,114.227,11.132,54.883,120.0,222.851,45.259,12.316,54.594,387.308,1.0,319.736,224.53,1.0,-39.357037,9.538425,-6.8139834,-13.575557
1048,9606,5575,146.96,98.033,164.038,135.441,149.655,491.031,117.799,12.631,2.405,365.276,182.755,32.317,85.439,9.92,2.343,170.661,2.081,377.152,10.71,6.822,49.058,28.64,142.431,2.037,153.485,3.24,82.907,90.738,8.866,62.122,33.422,38.718,26.0,502.517,12.381,204.68,58.882,300.077,1.0,83.635,50.791,1.0,-43.44274,-16.173775,-6.2717977,-4.514196
1050,2310,16933,67.8,7.616,210.769,4.102,266.083,15.204,84.25,1.0,106.38,604.815,63.764,1.0,281.671,567.397,62.766,41.044,2.081,41.302,236.186,497.007,97.117,1.0,24.572,136.897,189.364,165.633,34.569,332.24,299.913,55.108,18.224,171.272,32.0,101.841,86.99,4.233,416.893,8.269,45.166,24.61,606.968,335.994,44.779716,50.811928,4.6058593,18.343554
1051,8556,8554,343.81,128.907,150.538,101.314,64.412,31.775,392.399,2.292,207.544,161.061,31.075,101.213,68.789,6.575,470.96,72.658,3.162,66.949,50.626,12.643,103.252,57.597,125.594,101.626,341.848,34.599,56.052,36.631,7.742,40.078,23.29,62.427,22.0,13.101,42.73,96.374,80.32,59.154,1.0,358.102,162.027,112.266,-71.95285,0.9922638,-14.812789,-9.659896
1052,10239,18626,142.41,71.57,90.308,96.143,144.457,41.244,520.381,6.169,89.519,158.853,14.076,135.661,77.114,3.23,429.335,31.56,3.162,59.621,59.257,12.643,59.284,70.759,143.554,85.028,140.03,9.96,6.371,233.264,8.866,22.042,6.066,10.699,19.0,25.202,13.646,72.126,49.235,26.962,1.0,387.614,76.216,173.283,-71.79093,1.368721,-14.771211,-9.863468
1054,185,12608,37.81,31.874,178.577,39.264,341.97,72.019,208.504,7.462,48.772,375.211,59.842,1.0,451.739,924.183,46.653,49.475,4.244,308.76,266.393,425.983,43.946,8.897,45.899,24.86,220.758,43.558,34.569,334.88,734.799,58.114,108.398,86.136,28.0,37.303,51.582,57.578,637.702,1.0,27.289,110.196,182.155,174.479,49.478508,75.09169,0.9186727,23.450151
1055,9168,2980,36.24,1.0,178.577,32.025,130.943,124.1,152.59,3.585,1.0,147.814,50.688,88.687,414.871,481.546,21.141,26.291,7.487,763.073,352.7,535.43,5.09,24.692,95.288,281.093,100.788,81.637,19.798,138.247,508.928,42.082,69.897,96.913,23.0,15.79,40.201,64.044,466.2,4.115,1.0,2.476,2.059,602.793,61.06521,73.73201,-1.931338,22.615911
1056,10503,14357,34.4,1.0,157.808,17.547,152.773,12.836,97.918,4.877,3.81,392.873,33.69,60.502,206.746,213.956,27.855,49.475,11.812,146.331,159.589,680.972,2.023,2.316,151.411,236.486,8.848,2.12,21.141,78.861,362.843,40.078,69.897,148.641,23.0,14.445,107.223,1.0,242.175,1.0,1.0,1.0,26.425,422.135,48.387245,93.493515,-8.724732,23.184286
1057,6935,18749,240.06,95.828,122.5,221.276,352.365,24.673,242.052,43.648,221.595,439.235,93.839,4.132,34.3,56.748,85.593,244.427,2.081,239.148,13.946,72.024,105.297,27.324,67.226,37.308,314.939,98.436,2.343,361.273,38.083,99.197,19.237,10.699,23.0,220.162,22.497,233.777,350.436,208.692,157.685,144.136,133.423,40.481,10.93506,-51.402332,15.473384,-2.3461437
1059,1026,16056,59.41,1.0,238.808,35.127,479.189,131.201,203.534,3.585,123.241,621.373,83.378,1.0,436.279,529.489,33.226,57.905,3.162,461.419,407.72,561.045,229.021,12.846,45.899,385.869,221.879,64.837,70.823,374.47,507.804,77.152,153.991,187.437,34.0,30.58,88.254,52.728,943.19,8.269,47.269,214.966,832.617,387.44,47.938683,51.948856,5.018172,19.917442
1060,960,7041,187.89,23.053,183.769,246.096,128.864,74.386,223.414,132.821,6.62,217.358,220.675,245.27,130.632,19.954,57.395,158.016,4.244,151.216,49.548,10.315,124.725,120.775,174.983,1.0,137.788,46.918,116.476,169.919,8.866,109.217,12.145,77.515,26.0,116.631,117.339,70.51,263.613,291.769,1.0,310.882,261.609,2.196,-28.537897,1.4973869,-2.1299222,-12.327525
1061,5489,18676,327.89,71.57,173.385,192.32,330.535,5.735,153.832,1.0,133.076,302.356,244.212,7.263,9.325,26.644,46.653,266.557,1.0,209.837,1.0,18.465,72.576,3.632,30.184,22.785,379.97,15.559,3.685,257.018,12.237,108.215,5.053,9.621,25.0,329.07,1.0,161.034,240.031,425.731,42.012,95.44,70.919,10.571,9.099995,-51.254818,14.116523,-3.1997888
1062,9678,9332,71.92,1.0,256.462,19.615,161.089,43.611,58.157,2.292,54.392,258.201,46.766,1.0,265.021,263.015,82.907,75.82,2.081,544.466,210.294,342.15,31.676,7.581,86.308,225.075,118.727,50.278,42.625,49.828,424.648,42.082,49.633,118.466,29.0,7.723,52.847,235.393,477.99,1.0,2.052,21.659,52.91,343.172,61.581924,78.732605,-3.276964,21.32897
1065,6655,15284,272.03,84.801,203.5,347.444,287.914,5.735,284.299,47.525,321.354,381.834,223.291,16.658,10.514,23.299,68.137,553.19,2.081,152.438,25.813,17.301,122.68,24.692,177.228,16.561,242.061,71.557,193.012,235.904,8.866,115.229,19.237,75.359,30.0,230.918,46.524,80.209,306.488,97.577,373.259,335.968,120.71,69.195,17.03606,-37.252098,16.93636,-9.112567
1066,4546,17599,137.15,47.311,213.885,387.776,265.044,3.367,207.261,1.0,79.684,460.209,219.368,1.0,16.461,24.414,29.198,384.582,1.0,99.923,1.0,12.643,79.734,3.632,163.758,16.561,313.818,26.759,237.323,266.256,3.247,273.546,3.026,2.078,18.0,487.727,2.265,34.947,256.109,452.731,139.808,85.111,105.879,21.339,-1.0237617,-44.633553,10.217962,-1.7406051
1067,2505,11365,103.9,9.821,201.423,14.444,206.829,64.917,133.951,3.585,183.658,317.81,117.376,1.0,228.154,425.798,155.415,56.851,2.081,262.352,182.244,338.657,84.846,83.921,144.676,149.346,127.697,30.119,93.649,156.723,354.976,51.1,63.817,76.437,25.0,6.378,37.672,173.966,369.73,2.038,1.0,220.869,358.013,345.565,42.299294,62.816208,0.5508112,18.11379
1069,4093,13473,81.58,173.013,157.808,246.096,161.089,3.367,213.474,11.339,103.57,312.291,250.75,57.37,15.271,25.529,56.052,250.75,2.081,33.974,34.444,14.972,48.036,31.273,69.471,16.561,275.697,149.954,194.355,193.674,9.99,84.166,6.066,71.049,25.0,171.758,47.789,9.083,57.81,340.577,151.376,219.393,99.523,3.393,13.329798,-32.56102,11.88022,-7.556585
1070,12457,13968,302.59,67.159,184.808,408.46,186.039,48.346,319.09,11.339,15.051,293.525,174.91,417.511,105.657,2.115,18.456,318.193,1.0,97.48,18.261,12.643,116.545,151.047,154.779,1.0,255.515,14.439,182.27,154.083,1.0,100.199,6.066,39.796,30.0,244.363,22.497,81.825,138.202,409.115,1.0,111.672,32.782,2.196,-39.83836,1.3247051,-7.4559,-9.906794
1071,7976,15392,175.96,7.616,296.962,480.851,319.1,88.59,396.127,2.292,88.114,317.81,78.148,26.053,354.218,538.408,133.931,642.763,3.162,495.615,375.355,622.755,175.851,39.17,112.125,443.963,211.788,62.598,211.81,585.62,486.453,52.102,135.754,204.68,31.0,35.958,73.08,75.359,665.571,3.077,10.464,139.709,484.08,486.741,37.397648,32.98518,-0.52876073,13.681421
1072,3892,7854,224.28,93.623,157.808,248.165,95.598,81.488,494.287,61.741,342.43,170.996,31.075,79.292,78.304,6.575,528.698,49.475,2.081,132.897,109.962,12.643,103.252,87.87,176.106,38.346,138.909,68.197,62.766,109.214,5.495,43.084,34.435,94.757,27.0,17.135,57.905,346.932,280.763,49.808,8.361,446.64,271.143,206.782,-72.469505,3.1576462,-15.021056,-10.318099
1077,2041,15436,110.43,98.033,163.0,281.258,193.315,10.469,193.593,1.0,109.19,313.394,33.69,104.345,10.514,22.184,54.71,371.937,2.081,62.064,4.237,9.15,14.293,19.427,57.124,7.224,405.758,58.118,152.73,192.354,5.495,100.199,19.237,82.903,24.0,84.362,17.439,17.165,113.548,118.346,189.233,33.464,85.751,8.178,23.321537,-43.761818,15.867212,-7.23456
1078,286,8477,82.01,23.053,212.846,475.68,348.207,249.566,275.601,57.864,3.81,345.407,176.217,260.928,140.146,23.299,6.371,320.301,4.244,32.753,47.39,17.301,196.301,129.988,331.007,1.0,154.606,53.638,226.581,317.724,16.732,157.313,30.382,92.602,30.0,538.82,31.349,72.126,440.474,518.154,1.0,324.162,386.616,3.393,-23.395052,-8.939285,-0.0026289236,-8.908461
1079,10321,13225,561.98,228.146,196.231,406.391,144.457,24.673,294.239,46.233,37.532,218.462,97.762,304.771,119.929,33.334,85.593,379.313,4.244,60.842,40.917,13.808,168.693,141.834,277.128,1.0,328.394,27.879,160.786,188.395,12.237,155.309,15.185,102.301,83.0,373.44,33.878,55.961,159.639,510.885,1.0,443.688,251.015,1.0,-32.306656,3.7480068,-5.0900335,-12.312082
1080,5217,17923,131.47,128.907,219.077,60.981,246.332,3.367,163.772,1.0,338.215,129.049,42.843,1.0,6.946,15.494,154.073,121.133,3.162,106.029,2.079,9.15,28.608,22.059,29.062,40.421,404.636,171.233,179.585,175.198,5.495,53.104,6.066,1.0,14.0,30.58,1.0,114.155,110.333,187.923,159.788,272.516,47.613,20.143,20.67922,-33.325222,13.501817,-8.4908905
1081,14070,7934,32.97,318.563,172.346,378.469,224.502,124.1,214.716,3.585,1.0,221.773,54.611,505.197,142.525,4.345,47.996,227.566,5.325,95.038,33.365,18.465,124.725,153.68,213.147,1.0,429.303,71.557,167.5,184.436,3.247,77.152,17.211,71.049,31.0,138.144,22.497,59.194,223.953,289.692,1.0,123.477,216.055,3.393,-37.479744,9.896515,-6.478631,-15.241864
1083,14314,18218,222.86,31.874,218.038,92.006,202.671,1.0,105.373,20.386,90.924,388.457,253.365,73.028,77.114,21.069,129.903,142.209,4.244,120.685,20.419,184.965,330.251,61.545,50.389,6.187,138.909,59.238,197.04,233.264,7.742,64.126,24.303,7.466,17.0,208.061,49.053,146.485,67.457,25.923,4.155,1.0,26.425,45.267,-55.985786,-20.043495,-10.147616,-2.1819813
1085,3967,13912,60.97,3.205,283.462,43.401,357.563,93.325,127.739,2.292,61.418,338.783,75.533,1.0,427.954,419.108,31.883,45.259,3.162,786.278,559.836,556.388,86.892,6.265,48.144,130.673,147.879,139.874,86.935,497.201,529.155,50.098,38.488,284.427,31.0,25.202,615.575,101.223,699.871,3.077,32.547,95.44,151.433,612.364,55.26643,66.79922,0.27735686,23.346169
1086,2441,16860,200.69,14.232,194.154,173.705,273.36,3.367,133.951,1.0,92.329,262.617,470.425,1.0,28.354,18.839,31.883,252.858,3.162,95.038,4.237,9.15,33.721,6.265,43.654,12.411,397.909,68.197,178.242,257.018,15.609,225.449,19.237,71.049,31.0,347.894,4.794,59.194,152.136,428.846,53.579,17.232,68.801,52.446,5.9907627,-50.748325,13.341144,-2.759641
1087,12540,4455,157.62,51.722,168.192,123.031,235.937,218.791,66.854,43.648,34.722,353.134,100.377,107.476,106.846,19.954,31.883,240.212,12.893,70.612,37.68,12.643,56.216,82.605,84.063,1.0,367.636,80.517,244.036,185.756,13.361,63.124,40.514,124.932,29.0,232.262,31.349,65.66,40.66,353.038,1.0,52.647,185.333,5.786,-47.0233,-11.237961,-8.359378,-5.125923
1088,3315,17975,158.76,31.874,252.308,158.193,371.077,27.04,145.134,1.0,220.19,432.612,93.839,1.0,338.757,393.464,135.274,90.573,3.162,171.978,172.535,370.094,152.333,6.265,82.94,275.907,378.848,246.27,53.367,390.306,312.274,139.277,46.593,116.311,21.0,128.732,93.313,36.563,424.396,110.038,96.694,54.123,485.139,417.35,40.849373,49.604855,4.1365614,17.681538
1089,13471,15055,258.25,53.927,169.231,428.109,278.558,173.813,466.951,70.788,57.203,306.771,155.296,502.066,144.904,11.035,96.335,267.611,2.081,110.914,46.311,18.465,161.535,162.893,255.801,4.112,165.818,34.599,190.327,216.108,9.99,113.225,23.29,83.981,57.0,174.447,38.937,94.757,374.017,212.846,1.0,83.635,231.946,41.678,-27.624207,13.203854,-3.684352,-16.810694
1091,5895,3169,261.38,56.132,79.923,151.988,92.48,235.363,64.369,77.25,6.62,252.682,83.378,204.558,103.279,8.805,39.94,128.509,4.244,96.259,31.207,7.986,80.756,139.202,84.063,1.0,248.788,61.478,92.306,43.23,11.114,75.148,25.316,61.35,29.0,224.195,36.408,72.126,96.398,298.0,3.103,67.403,68.801,6.982,-55.255272,-8.675049,-11.381378,-5.801974
1092,3215,9512,152.36,34.079,173.385,341.239,153.813,55.448,150.104,79.834,1.0,333.264,105.607,351.746,134.2,15.494,11.742,328.731,4.244,165.872,45.232,17.301,107.342,153.68,226.617,1.0,113.121,9.96,180.927,284.732,11.114,136.271,13.158,118.466,26.0,261.843,54.111,99.607,309.704,372.769,1.0,271.04,309.281,2.196,-25.099667,-2.1060524,-1.5768913,-11.124821
1096,7915,11541,159.61,95.828,194.154,259.54,143.417,62.55,207.261,2.292,38.937,379.627,148.758,527.119,84.25,29.989,82.907,421.465,10.731,223.271,38.759,13.808,131.882,172.107,198.555,1.0,225.242,155.554,238.665,172.559,7.742,216.431,15.185,112.0,34.0,401.676,43.995,122.238,215.378,157.808,12.567,358.102,254.193,6.982,-26.535093,-3.745905,-2.7038267,-10.350745
1097,12072,8953,30.42,1.0,144.308,136.475,200.592,19.938,137.679,3.585,24.886,588.257,65.072,1.0,35.489,45.598,210.468,92.68,206.422,130.455,84.07,63.874,110.409,11.53,186.208,14.486,302.606,33.479,5.028,16.836,89.775,65.128,262.402,47.34,80.0,18.479,16.175,22.015,149.992,1.0,10.464,1.0,3.119,130.212,-65.48192,-14.012394,-10.369748,5.4764857
1098,8715,12180,56.57,1.0,280.346,49.606,145.496,45.979,213.474,1.0,36.127,321.122,38.92,66.765,150.85,257.44,121.847,60.013,2.081,340.513,86.228,420.161,45.991,27.324,146.921,88.14,81.727,62.598,34.569,130.329,251.593,46.09,20.251,53.806,26.0,2.345,27.556,34.947,476.918,10.346,2.052,60.025,58.207,206.782,58.855705,84.810715,-5.149872,19.717384
1100,7860,9425,206.94,115.675,149.5,270.916,102.875,36.509,131.466,608.413,50.177,395.081,46.766,138.793,148.471,71.242,199.726,151.693,8.568,18.098,104.568,32.437,183.008,122.091,393.865,2.037,254.394,181.313,60.081,122.411,24.598,159.317,53.686,118.466,57.0,139.489,131.249,10.699,138.202,179.615,170.304,232.674,192.749,90.731,-17.87534,-4.310705,1.5555506,-16.76243
1101,3331,784,110.15,27.464,106.923,62.016,95.598,3.367,1.0,4.877,3.81,495.533,49.381,7.263,79.493,25.529,167.5,91.627,3.162,251.361,4.237,5.657,135.972,51.016,8.857,1.0,170.303,170.113,10.399,48.509,9.99,65.128,44.567,45.184,59.0,321.003,45.259,346.932,49.235,46.692,46.218,1.0,2.059,26.125,-64.67146,-20.72522,-13.11742,-2.0879214
1103,5375,14699,233.8,58.338,225.308,338.137,311.823,5.735,269.388,1.0,124.646,411.639,221.983,1.0,12.893,36.679,85.593,399.335,2.081,214.722,8.552,13.808,129.837,8.897,112.125,25.897,365.394,28.999,151.387,321.683,11.114,154.307,29.369,69.971,39.0,259.153,13.646,97.99,278.619,566.962,199.748,74.781,51.85,47.66,3.5730839,-41.673935,10.802588,-3.3417718
1104,11245,3751,259.24,58.338,172.346,160.261,129.903,27.04,143.892,50.11,6.62,332.16,195.831,182.636,119.929,89.081,29.198,160.123,5.325,162.208,56.021,176.815,42.923,89.186,173.861,53.907,252.152,96.196,43.968,80.181,103.26,79.156,21.264,94.757,22.0,284.7,42.73,97.99,123.195,237.769,1.0,67.403,42.316,161.319,-52.856865,-12.026039,-10.40122,-5.1117344
1105,14381,17394,98.64,128.907,203.5,49.606,128.864,3.367,17.153,11.339,90.924,474.559,374.971,32.317,77.114,22.184,282.976,222.297,5.325,349.062,9.631,5.657,125.747,37.854,23.449,50.794,122.091,80.517,184.956,168.6,8.866,75.148,51.659,20.398,18.0,471.592,21.233,232.16,64.241,7.231,1.0,1.0,16.891,77.57,-60.730297,-22.996078,-12.435039,-1.224759
1106,6156,17144,186.33,64.954,233.615,332.966,338.851,17.571,356.366,2.292,190.684,568.388,351.435,4.132,33.111,66.782,53.367,358.237,1.0,215.944,29.05,62.71,121.657,8.897,153.656,14.486,261.121,116.355,187.641,341.478,7.742,487.975,7.079,13.932,22.0,326.381,52.847,141.636,348.292,373.808,111.416,434.835,110.117,50.053,-4.6740093,-37.56598,7.915597,-0.24192818
1107,5028,10397,131.47,34.079,169.231,125.099,134.061,45.979,111.586,38.479,2.405,240.539,36.305,26.053,294.754,271.934,25.169,120.079,2.081,303.875,232.949,346.808,53.148,76.024,198.555,150.383,292.515,14.439,47.996,187.075,277.439,49.096,29.369,64.583,25.0,45.37,61.699,34.947,319.351,67.462,1.0,154.465,163.086,190.032,57.86749,84.19331,-5.2446404,18.632597
1108,7419,6407,124.51,3.205,190.0,187.149,161.089,19.938,151.347,8.754,51.582,363.069,148.758,1.0,129.443,84.622,23.827,244.427,2.081,313.645,89.464,38.259,203.459,53.648,243.454,29.009,189.364,116.355,158.101,210.83,72.919,120.239,47.606,91.524,26.0,443.357,47.789,91.524,196.084,177.538,1.0,302.028,257.371,23.732,-30.425648,-16.57069,-2.0900853,-4.2124224
1109,3096,1152,96.79,36.285,72.654,6.171,41.542,1.0,1.0,24.263,3.81,331.056,203.677,10.395,58.086,8.805,80.222,62.12,3.162,273.344,4.237,3.329,82.801,72.075,1.0,1.0,155.727,107.396,5.028,37.951,9.99,46.09,20.251,46.262,19.0,467.559,27.556,232.16,21.366,15.538,12.567,1.0,1.0,9.375,-65.10942,-20.503853,-13.127088,-2.4491546
1110,7591,19257,34.25,7.616,103.808,11.342,325.337,12.836,219.687,3.585,145.722,497.74,41.535,1.0,266.211,484.891,168.843,25.237,9.649,92.595,200.584,813.706,135.972,15.478,114.37,309.103,80.606,96.196,1.0,394.266,358.348,49.096,94.213,26.864,19.0,21.168,95.842,43.029,480.134,1.0,1.0,120.526,177.917,619.543,40.879276,79.24962,-7.4141145,27.257963
1112,12446,9737,150.51,221.53,149.5,377.435,196.434,90.957,279.328,3.585,2.405,201.904,227.213,226.48,138.957,16.609,54.71,326.623,3.162,10.77,32.286,19.629,123.702,143.15,237.842,1.0,311.576,44.678,94.992,144.845,5.495,73.144,15.185,82.903,29.0,85.707,19.968,12.316,137.13,402.885,4.155,294.65,252.074,1.0,-38.115257,8.949753,-6.685773,-13.232657
1113,885,16391,257.68,16.437,215.962,63.05,381.472,48.346,228.384,4.877,86.709,567.284,75.533,7.263,238.857,422.453,46.653,145.37,2.081,245.254,266.393,372.423,175.851,4.949,97.533,241.673,225.242,105.156,66.794,299.248,304.408,108.215,47.606,132.476,33.0,26.546,64.228,127.087,634.486,76.808,25.186,73.306,605.909,285.745,43.833225,51.872135,4.257122,18.329123
1114,3987,7913,149.52,131.113,153.654,192.32,149.655,24.673,206.019,59.157,1.0,454.69,119.991,73.028,299.511,358.901,70.823,209.652,3.162,129.233,190.875,316.535,104.274,85.237,197.433,218.85,133.303,160.034,47.996,163.321,316.769,222.443,15.185,85.058,32.0,154.279,43.995,20.398,289.338,119.385,1.0,67.403,113.295,197.211,38.77984,68.04821,-4.629697,16.359673
1115,3583,18957,55.0,106.854,205.577,146.817,260.886,5.735,191.108,1.0,110.595,247.162,58.534,1.0,11.704,22.184,42.625,128.509,3.162,60.842,655.852,9.15,21.45,119.458,25.694,22.785,436.03,20.039,2.343,264.937,9.99,150.299,7.079,29.019,17.0,117.976,1.0,20.398,191.796,143.269,36.754,52.647,217.115,1.0,23.602066,-46.61561,14.9753895,-7.173322
1116,8130,10134,206.37,71.57,194.154,219.208,152.773,22.306,20.881,311.168,1.0,395.081,272.979,29.185,92.575,77.932,22.484,242.32,6.406,262.352,136.933,7.986,122.68,43.119,335.497,4.112,285.788,17.799,29.198,154.083,18.98,716.432,49.633,135.709,269.0,240.33,157.805,112.539,130.698,67.462,1.0,8.378,117.532,182.854,-8.410904,-31.109318,8.631018,3.385128
1117,5904,2630,148.52,1.0,160.923,128.202,162.129,5.735,265.66,4.877,248.291,549.622,51.996,22.922,245.993,269.704,309.831,327.677,41.003,201.289,255.605,190.787,691.2,24.692,191.82,152.458,105.273,358.266,52.024,205.551,275.191,65.128,69.897,155.107,641.0,401.676,43.995,149.718,49.235,6.192,2.052,14.281,3.119,292.923,20.279041,31.931957,-2.5060372,9.143782
1119,6199,13258,176.81,75.98,199.346,197.491,214.106,5.735,168.743,3.585,265.152,358.653,37.613,13.527,24.786,13.265,76.194,447.81,2.081,176.863,20.419,17.301,69.509,22.059,119.982,125.486,348.576,52.518,160.786,146.165,5.495,138.275,10.119,103.379,28.0,124.699,30.085,194.981,227.168,172.346,121.932,504.189,129.186,17.75,15.960823,-31.940826,12.250508,-9.958882
1120,2870,15049,104.46,78.185,183.769,412.596,275.439,36.509,281.813,16.508,142.911,346.51,59.842,1.0,20.029,41.138,88.278,342.43,2.081,30.311,26.892,18.465,92.004,15.478,218.76,11.374,393.424,179.073,168.843,348.077,6.619,312.624,15.185,69.971,30.0,189.237,13.646,13.932,160.711,455.846,133.499,126.428,107.998,53.642,6.732378,-35.78438,10.412131,-4.984662
1121,5493,4037,205.52,104.649,158.846,233.686,96.638,154.874,258.205,29.432,10.835,431.508,134.374,257.796,109.225,11.035,47.996,131.671,4.244,212.28,44.153,11.479,89.959,139.202,117.737,1.0,182.636,73.797,62.766,63.025,8.866,100.199,19.237,75.359,25.0,271.254,43.995,112.539,193.94,303.192,1.0,282.845,205.461,4.589,-40.097664,-5.955183,-5.7456737,-7.658351
1123,8980,7002,44.34,3.205,232.577,8.239,206.829,57.815,153.832,3.585,1.0,242.747,31.075,1.0,224.586,329.912,10.399,62.12,3.162,609.193,245.895,444.612,13.27,2.316,149.166,202.252,80.606,50.278,11.742,171.239,386.441,46.09,25.316,73.204,19.0,7.723,123.662,59.194,413.677,7.231,1.0,6.903,46.554,298.905,61.99684,77.61121,-3.2691512,21.45988
1127,11541,16042,340.4,197.272,184.808,417.767,145.496,53.081,379.974,99.22,16.456,305.667,70.302,583.489,135.389,12.15,21.141,287.633,6.406,84.046,38.759,17.301,113.477,148.415,284.985,1.0,140.03,15.559,213.153,210.83,5.495,103.205,8.092,114.155,26.0,261.843,51.582,102.84,211.09,323.962,1.0,352.199,243.599,2.196,-29.32145,10.044071,-4.320885,-15.42904
1128,2852,8617,33.68,1.0,209.731,531.525,268.162,45.979,781.313,12.631,237.051,810.135,156.603,1.0,135.389,151.519,304.46,551.082,3.162,638.504,398.011,134.899,620.646,35.221,530.807,1.0,467.424,387.385,144.673,324.322,103.26,491.983,40.514,143.252,280.0,935.462,74.344,227.311,502.644,211.808,1.0,425.981,255.252,102.695,-1.5779715,-5.9999046,1.7685034,5.047261
1129,7181,18044,131.19,20.848,259.577,82.699,295.19,22.306,283.056,10.047,145.722,434.82,50.688,13.527,194.854,163.783,46.653,73.712,2.081,113.357,132.618,311.878,165.625,16.794,106.512,217.813,184.879,68.197,53.367,336.199,268.449,59.116,33.422,8.544,19.0,103.186,40.201,13.932,387.952,40.462,22.032,477.628,483.02,213.96,37.88243,53.177547,3.234434,16.525629
1130,1011,12033,86.13,1.0,280.346,489.124,235.937,31.775,386.187,2.292,158.367,113.594,129.144,1.0,269.779,292.003,144.673,922.019,17.218,346.62,500.5,304.892,293.44,61.545,93.043,182.542,146.758,134.275,270.891,580.341,347.11,60.118,97.253,198.214,50.0,68.227,81.932,102.84,497.284,1.0,2.052,337.443,543.405,639.881,35.631973,32.48727,-0.7469023,13.13177
1131,1305,15629,78.31,12.026,200.385,80.63,358.602,60.182,151.347,2.292,171.013,465.728,51.996,1.0,486.229,469.281,143.331,45.259,6.406,407.683,490.79,405.024,59.284,2.316,31.307,355.785,206.182,96.196,27.855,197.633,489.825,147.293,63.817,158.34,24.0,52.093,23.762,44.646,408.318,15.538,9.413,30.513,113.295,363.511,51.282627,73.176094,-2.1062794,24.965586
1132,731,9555,55.29,3.205,251.269,60.981,215.146,79.121,85.493,8.754,3.81,320.018,50.688,7.263,324.486,326.567,7.714,56.851,7.487,578.661,255.605,400.367,18.383,22.059,318.66,282.131,122.091,20.039,26.512,202.911,465.102,67.132,89.147,59.194,22.0,14.445,61.699,31.714,718.093,4.115,1.0,27.561,50.791,364.708,60.482254,73.1599,-1.802429,22.18392
