cell,x,y,area µm²,ATG7,ApoE,TMEM119,E_9,IBA1,PSD95,HLA-DR,Neurofilament,CD163,CD14,CD11b,CD34,AQP4,E_8,CD3e,CD68,P2Rx7,Vimentin,Synaptophysin,Olig-2,DAPI_1,CD45,Gal3,SMA,E_7,PCNA,MAP2,E_1,GFAP,CD8,CD44,A-Beta,CD31,E_4,E_5,NeuN,E_3,CD40,S100B,HLA-A,E_10,E_6,H2A.x,CD74,Claudin5,E_2,CollagenIV,CD11c,CD4,UMAP_1,UMAP_2,TSNE_1,TSNE_2
4498,24211,2662,99.92,396.408,35.73,326.407,229.488,298.966,60.717,26.371,217.11,7.148,139.666,91.544,1.0,113.939,16.464,22.695,28.72,323.035,16.642,522.217,38.133,120.095,272.245,48.742,3.413,26.948,142.273,263.396,6.538,47.494,19.829,5.465,3.523,56.984,13.487,20.848,12.018,8.971,181.127,442.891,9.476,39.547,24.522,31.0,67.533,2.179,9.246,16.275,152.507,43.182,25.804543,37.71043,12.990723,-15.917454
4499,13191,16181,81.16,221.758,55.138,1.0,20.041,245.874,20.231,3.114,68.28,46.083,608.295,105.628,56.721,38.989,8.217,6.165,78.83,16.582,289.855,181.174,4.594,128.502,311.14,83.355,2.207,45.482,383.445,307.655,16.506,71.37,1.0,34.486,23.705,105.503,23.477,24.817,19.364,38.197,1.0,410.36,166.895,7.424,36.975,11.0,3.016,159.047,8.068,88.578,19.938,7.173,41.12102,-2.6716442,-15.515411,-6.7644763
4500,22719,3088,135.16,385.231,57.181,434.876,130.476,524.337,24.28,30.6,62.163,11.246,206.468,200.196,1.0,112.913,4.093,25.794,109.749,492.709,3.086,272.87,30.946,592.273,311.14,82.161,2.207,12.121,633.7,190.684,2.108,140.483,6.23,1.0,1.0,12.197,7.244,38.049,260.544,12.956,229.671,632.661,67.6,52.395,21.755,69.0,55.436,1.0,4.534,11.183,195.118,95.653,24.947138,23.433952,6.9282703,-11.347829
4501,22321,13457,174.25,13.575,1.0,191.906,2.269,777.88,4.036,112.0,1.0,120.88,793.52,119.713,8.96,306.963,5.124,37.158,225.962,2.731,105.28,1.0,21.363,212.569,176.03,82.161,11.859,152.981,43.382,1.0,46.409,276.196,1.0,369.346,53.977,23.394,115.885,97.592,3.449,123.218,76.372,223.301,65.178,73.275,147.668,47.0,99.791,26.948,43.41,6.092,43.611,45.24,6.0767326,-23.665405,-2.5191755,6.5673738
4502,9330,8866,144.97,280.441,22.451,230.954,139.362,176.529,53.632,29.543,192.645,10.222,76.912,68.405,4.98,36.935,6.155,21.662,30.853,684.891,26.027,322.739,99.223,93.474,230.279,34.419,8.239,102.939,89.8,257.073,24.258,41.211,14.599,57.926,21.182,65.692,49.701,73.775,20.588,52.81,259.054,587.929,28.851,103.791,70.183,37.0,34.266,21.051,18.671,20.349,42.428,59.644,9.727158,22.771599,12.835582,-8.254435
4503,12557,832,57.42,308.385,25.515,304.713,211.717,309.802,57.681,29.543,416.91,7.148,133.593,109.653,1.0,105.726,11.31,15.463,55.375,278.019,12.471,383.87,39.331,94.875,269.174,51.129,3.413,12.121,153.373,680.699,3.215,42.468,20.875,5.465,7.307,66.936,12.239,8.939,15.691,8.971,273.106,474.068,26.429,70.063,7.918,26.0,94.751,3.359,8.068,15.257,115.814,60.673,21.498642,46.68222,17.016079,-18.311049
4504,16281,4816,100.34,244.113,56.16,357.863,113.975,216.619,22.255,33.771,382.251,12.271,169.018,77.459,12.94,167.329,6.155,23.728,31.919,570.62,37.498,75.0,23.759,15.011,182.171,35.613,2.207,39.922,33.291,51.582,18.721,96.502,7.276,207.497,6.045,19.661,27.224,52.604,4.673,18.27,147.912,421.204,32.484,58.82,34.208,22.0,22.17,9.256,12.781,19.33,41.244,63.759,-10.676554,9.38858,14.077472,-0.62003255
4505,15274,13303,138.29,136.529,51.052,150.687,51.775,291.382,39.462,21.086,13.233,9.197,123.471,57.338,8.96,52.336,6.155,22.695,46.845,127.39,2.043,515.783,71.673,171.937,114.616,22.484,2.207,32.508,49.436,159.07,4.323,24.875,14.599,7.697,11.091,23.394,17.234,30.11,16.915,15.613,282.049,654.349,4.633,73.275,59.114,29.0,67.533,2.179,6.89,9.147,73.203,52.442,49.963036,13.682821,-4.905195,-14.942443
4506,8212,15761,89.97,463.474,62.288,413.182,65.738,417.069,48.571,21.086,1.0,4.074,365.377,112.671,1.0,55.416,4.093,7.199,52.176,331.692,22.899,288.957,30.946,23.418,287.598,64.258,1.0,25.095,33.291,16.807,1.0,28.645,4.138,7.697,2.261,55.74,4.746,8.939,9.57,7.642,23.995,674.681,50.647,33.122,20.371,14.0,80.638,1.0,1.0,28.495,145.405,80.22,30.513075,18.621902,2.8522587,-11.4285755
4507,534,331,191.02,73.655,1.0,222.277,9.886,229.621,1.0,28.486,129.443,127.028,338.049,91.544,28.861,1.0,1.0,43.357,69.235,1.0,2.043,1.0,20.165,173.338,271.221,1.0,1.0,19.534,103.927,1.0,1.0,2.257,1.0,124.898,3.523,8.465,37.214,52.604,2.224,28.898,86.592,315.475,31.273,204.976,114.46,21.0,39.307,2.179,32.808,14.239,31.775,71.99,-58.598255,-2.3817635,2.2024095,3.2858548
4508,8788,3981,129.91,129.543,9.172,334.0,60.661,289.215,14.158,100.371,510.694,10.222,227.723,114.683,50.088,110.859,3.062,21.662,234.491,390.558,26.027,1.0,58.496,37.429,334.682,12.935,7.033,73.284,109.982,1.0,22.043,91.475,6.23,291.212,52.716,49.519,42.209,57.897,3.449,24.912,137.692,319.541,73.655,413.77,52.195,22.0,80.638,28.128,89.355,14.239,37.693,101.826,-73.83714,-13.385113,10.179896,22.743736
4509,9728,7148,113.56,68.066,11.215,442.469,59.391,310.885,22.255,94.029,410.794,12.271,82.985,133.798,26.207,67.737,6.155,23.728,181.182,423.454,40.626,7.435,48.914,38.83,324.447,17.71,11.859,119.62,84.755,152.747,41.979,57.547,8.323,261.075,22.443,53.252,49.701,73.775,8.346,48.824,269.274,334.452,55.491,89.336,32.824,24.0,93.743,37.563,35.164,16.275,75.57,97.711,-26.862804,-0.9007149,14.927113,7.145477
4510,10405,4232,166.72,38.724,86.804,92.114,117.783,298.966,20.231,69.714,98.861,11.246,212.541,65.387,402.988,108.806,33.991,36.125,42.581,354.199,360.765,1.0,66.881,251.801,83.909,410.387,8.239,89.965,230.064,1.0,25.366,76.396,20.875,160.617,14.875,207.518,53.448,61.866,15.691,35.54,288.436,202.969,148.731,89.336,67.416,23.0,29.226,301.762,17.493,439.908,34.142,68.903,-13.863291,-92.98516,-16.639189,22.316942
4512,24893,3875,307.57,568.264,54.117,543.345,224.41,618.603,65.778,42.229,133.52,7.148,214.565,133.798,59.375,266.921,14.402,25.794,60.705,440.768,80.253,388.696,72.871,226.581,366.413,134.677,3.413,49.189,237.127,222.297,9.86,205.826,17.737,13.278,6.045,95.55,29.721,32.756,70.783,20.927,252.666,495.756,74.865,37.941,41.126,53.0,100.799,50.537,11.603,70.248,209.322,86.393,25.15262,29.754227,10.249918,-16.886019
4513,10210,7463,138.15,86.229,16.322,328.577,68.277,319.553,23.267,32.714,227.304,12.271,97.155,92.55,16.92,57.47,5.124,24.761,142.8,459.813,30.198,1.0,46.518,306.445,246.656,15.323,8.239,88.111,200.8,1.0,28.688,96.502,10.415,182.941,18.659,25.882,72.179,124.056,4.673,55.467,285.881,335.807,42.171,70.063,72.95,32.0,138.098,24.589,8.068,13.22,51.897,93.595,-38.626118,6.902464,9.409346,8.565102
4514,16589,11180,383.18,293.015,83.739,173.466,86.048,245.874,46.547,34.829,168.18,10.222,130.556,55.326,20.9,70.817,14.402,23.728,35.117,174.137,12.471,350.087,32.144,58.446,181.148,40.387,3.413,45.482,20.173,288.687,6.538,37.442,22.968,9.93,16.136,43.299,15.985,24.817,21.813,16.941,288.436,426.626,21.585,52.395,20.371,29.0,53.42,15.153,6.89,38.679,121.732,47.298,55.23957,22.18459,-2.2277546,-20.522423
4515,21168,3852,148.52,246.908,61.267,324.238,77.163,269.711,7.073,32.714,54.008,5.098,78.936,121.725,12.94,16.401,1.0,17.529,7.397,402.678,1.0,380.652,68.079,135.508,217.996,5.774,1.0,28.801,53.473,437.272,1.0,17.336,2.046,1.0,1.0,1.0,1.0,2.323,49.971,1.0,121.084,410.36,1.0,54.002,7.918,25.0,15.113,1.0,1.0,13.22,64.917,53.471,45.50228,36.594894,10.589422,-11.939266
4517,12931,2302,285.96,253.894,29.601,326.407,212.986,383.48,52.62,31.657,294.584,7.148,115.374,112.671,23.554,114.966,5.124,14.43,16.993,482.321,8.3,432.13,29.748,99.079,256.891,55.903,3.413,49.189,104.936,336.108,4.323,122.891,15.645,16.627,3.523,34.59,17.234,26.14,34.055,10.299,168.352,479.49,17.953,50.789,28.673,29.0,69.549,3.359,6.89,16.275,67.284,37.009,17.642672,35.921753,13.853598,-13.293677
4518,5679,8471,35.25,10.78,58.202,1.0,46.698,272.962,17.195,17.914,1.0,9.197,7.073,18.103,247.765,6.134,65.95,35.092,14.86,4.463,314.882,10.652,15.374,122.898,4.071,65.452,28.75,545.909,114.018,1.0,183.744,1.0,7.276,1.0,56.5,237.376,248.253,235.203,16.915,315.844,222.006,129.772,264.978,90.942,346.914,22.0,35.274,418.528,163.573,392.046,45.979,43.182,-20.810383,-110.87772,-25.001598,22.65195
4519,9356,9386,53.01,59.683,52.074,1.0,55.583,194.949,16.182,10.514,3.039,10.222,61.729,17.097,438.809,14.347,29.867,25.794,15.926,141.241,344.08,55.696,32.144,230.784,19.424,151.387,10.652,329.058,139.245,16.807,41.979,12.309,10.415,11.046,31.273,213.738,149.601,157.135,15.691,86.021,259.054,350.718,490.207,65.244,85.403,18.0,17.129,522.32,24.561,384.917,51.897,52.442,-13.99682,-104.557274,-21.166101,24.70473
4520,25264,5006,315.38,203.594,44.923,379.557,149.517,421.403,63.754,25.314,56.047,9.197,231.772,75.447,4.98,431.196,12.341,24.761,95.889,328.229,58.354,416.043,46.518,93.474,387.908,75.0,3.413,65.87,141.264,38.937,10.968,258.604,18.783,47.88,12.352,65.692,24.726,19.525,10.794,8.971,310.153,587.929,66.389,45.971,48.044,37.0,59.468,16.333,13.959,26.459,201.037,77.134,32.818092,16.74746,-4.372704,-11.239893
4521,7891,2802,135.88,185.431,14.279,337.254,176.174,159.193,13.146,35.886,559.624,6.123,100.191,129.773,44.781,182.73,5.124,17.529,25.522,587.934,52.097,1.0,60.892,36.028,276.339,21.29,8.239,56.603,114.018,1.0,35.334,101.528,8.323,296.793,103.17,44.543,47.204,63.189,2.224,44.839,101.922,205.68,49.436,592.048,50.812,17.0,38.299,25.769,143.546,15.257,25.857,75.076,-78.84357,-12.662579,11.274666,24.385225
4523,10986,5812,108.44,164.473,18.365,226.616,116.513,239.373,26.304,78.171,441.376,11.246,142.702,119.713,19.574,103.672,5.124,22.695,95.889,587.934,50.011,1.0,56.101,19.215,315.235,39.194,5.826,49.189,69.618,1.0,19.828,116.608,12.507,307.955,12.352,30.858,33.468,57.897,4.673,30.226,253.944,390.027,71.233,79.699,31.44,24.0,88.702,17.512,19.849,12.202,69.652,80.22,-22.30611,-1.4003639,15.945371,4.662523
4524,9386,16582,32.69,469.063,53.095,251.564,11.155,176.529,30.353,13.686,56.047,14.32,141.69,51.302,1.0,58.496,6.155,12.364,12.728,54.672,8.3,298.609,3.396,9.407,313.188,36.806,1.0,21.388,4.027,45.259,3.215,106.555,1.0,1.0,4.784,32.102,13.487,18.201,20.588,7.642,4.832,316.83,11.898,7.424,17.604,10.0,7.048,8.077,1.0,21.367,76.754,21.577,77.911545,-25.47715,-16.013212,-15.619154
4525,21907,1785,267.91,341.917,61.267,379.557,169.827,363.977,46.547,27.429,400.6,5.098,93.106,101.604,1.0,71.844,8.217,13.397,28.72,406.14,2.043,375.826,2.198,101.881,306.023,26.065,2.207,39.922,130.164,247.589,6.538,34.928,8.323,2.116,4.784,43.299,27.224,34.079,12.018,22.255,32.937,480.845,13.109,25.092,20.371,20.0,74.589,2.179,6.89,15.257,120.549,32.894,15.610239,39.68805,15.009508,-14.863838
4526,4905,890,145.97,98.804,11.215,211.43,131.746,215.536,13.146,30.6,688.067,3.049,112.337,89.532,34.167,121.126,1.0,20.629,23.39,532.53,35.412,41.217,75.266,134.107,219.019,17.71,1.0,12.121,176.582,1.0,5.43,47.494,13.553,132.712,72.898,23.394,20.98,23.494,3.449,20.927,153.022,295.142,24.007,185.703,30.057,17.0,49.387,5.718,75.218,13.22,22.306,91.538,-72.847046,-3.1533127,13.297563,20.935986
4527,20675,15715,121.95,14.972,24.494,207.091,4.808,537.339,30.353,13.686,56.047,2.025,105.252,40.236,1.0,133.447,6.155,7.199,48.978,1.0,30.198,208.522,1.0,167.734,154.535,4.581,4.62,51.043,16.136,61.066,8.753,87.706,1.0,1.0,21.182,29.614,7.244,49.958,2.224,30.226,1.0,227.368,10.687,9.031,16.22,20.0,60.476,9.256,10.425,4.055,70.835,29.807,73.31305,-13.006044,-18.373024,-9.935524
4528,15179,2432,212.77,149.103,41.859,337.254,124.13,268.628,47.559,36.943,192.645,10.222,129.544,73.435,10.287,51.309,7.186,18.563,87.36,428.648,8.3,375.826,29.748,185.948,199.572,34.419,3.413,89.965,115.027,209.652,3.215,39.955,9.369,33.37,1.0,14.685,17.234,40.695,13.243,15.613,216.896,497.111,17.953,47.577,46.661,23.0,108.864,3.359,5.712,11.183,56.632,59.644,16.680212,23.015497,9.661595,-9.531266
4529,13860,12140,298.61,432.736,159.328,131.163,84.779,279.463,44.523,34.829,60.124,14.32,204.444,48.284,209.291,80.058,15.433,28.893,69.235,210.496,134.478,251.957,66.881,149.519,191.383,193.161,3.413,52.896,59.527,190.684,4.323,122.891,19.829,15.511,16.136,64.448,12.239,20.848,21.813,15.613,398.301,418.493,85.764,44.365,23.139,29.0,69.549,123.664,6.89,98.761,105.161,97.711,32.57016,5.837679,-1.2351625,-8.140164
4530,2100,1289,60.26,27.547,2.021,212.515,7.347,271.879,1.0,22.143,243.614,8.172,101.204,106.634,32.841,47.202,1.0,11.331,34.051,146.435,22.899,1.0,77.662,58.446,180.124,1.0,2.207,208.584,58.518,1.0,12.075,32.415,1.0,379.392,31.273,2.244,50.95,120.086,1.0,30.226,9.942,333.096,140.255,648.262,77.101,13.0,13.097,5.718,46.945,6.092,14.02,43.182,-71.8607,-10.935791,7.4902143,26.26214
4531,12000,7632,251.71,56.888,14.279,263.495,50.506,266.461,8.085,12.629,68.28,11.246,277.319,71.423,19.574,51.309,2.031,21.662,39.382,342.08,47.926,2.609,66.881,216.773,158.629,24.871,2.207,78.844,37.327,1.0,9.86,88.962,4.138,400.6,2.261,1.0,47.204,56.574,4.673,23.584,216.896,361.562,28.851,90.942,53.579,30.0,38.299,3.359,3.356,8.128,14.02,87.422,-30.714134,14.172129,6.657649,4.526361
4532,10238,4504,28.57,93.215,4.064,281.935,163.48,343.39,11.122,43.286,235.459,14.32,76.912,82.489,18.247,56.443,2.031,29.927,37.25,587.934,24.984,1.0,295.669,505.404,237.444,20.097,4.62,69.577,189.7,1.0,15.398,141.74,12.507,189.638,13.614,15.929,34.716,61.866,13.243,22.255,276.939,442.891,24.007,81.305,24.522,43.0,20.153,6.897,24.561,11.183,30.591,82.278,-40.450584,5.798792,8.930844,10.992862
4533,5705,11899,215.61,182.636,28.58,211.43,12.424,350.975,28.328,13.686,1.0,19.443,110.313,56.332,60.701,27.695,4.093,18.563,46.845,52.941,90.681,216.565,26.155,298.038,151.464,82.161,11.859,38.069,34.3,61.066,1.0,22.362,9.369,9.93,2.261,33.346,4.746,3.646,24.261,2.328,227.116,467.29,21.585,45.971,7.918,27.0,76.605,31.666,2.178,86.541,72.019,61.701,46.182682,5.362049,-3.7521777,-13.344835
4534,19330,5130,67.08,488.624,40.837,200.583,196.484,259.96,51.608,46.457,104.978,9.197,80.96,92.55,1.0,85.191,9.248,22.695,9.529,397.484,9.342,406.391,32.144,82.265,216.972,96.484,2.207,23.241,82.736,193.845,3.215,139.226,20.875,6.581,2.261,33.346,10.99,15.555,21.813,8.971,195.179,438.825,13.109,50.789,25.906,46.0,16.121,2.179,2.178,19.33,130.018,38.038,39.47613,30.973759,3.7535324,-23.02632
4535,7376,7927,115.55,93.215,137.877,5.339,68.277,170.028,39.462,12.629,3.039,16.369,27.316,19.109,272.972,42.069,40.176,33.026,24.456,99.688,228.33,39.609,32.144,438.15,24.542,166.903,17.891,214.145,190.709,29.453,67.452,39.955,13.553,5.465,35.057,177.66,119.631,150.519,40.176,143.145,243.724,200.258,257.713,34.728,280.499,32.0,26.202,254.583,26.917,312.615,53.081,40.096,-21.224064,-98.943596,-19.732016,19.944235
4536,17038,11624,164.44,313.973,47.988,260.241,56.853,359.643,41.486,21.086,219.149,9.197,155.86,72.429,34.167,89.298,10.279,27.86,60.705,111.808,41.669,342.043,30.946,13.61,184.218,57.097,4.62,51.043,20.173,149.585,7.645,31.158,16.691,6.581,18.659,33.346,20.98,38.049,21.813,20.927,293.546,517.444,24.007,41.153,24.522,29.0,49.387,12.795,4.534,30.532,119.365,69.932,50.115597,18.257326,-1.4993649,-17.833845
4537,17209,12632,68.36,309.782,71.482,189.736,67.008,226.371,37.438,27.429,54.008,9.197,163.957,66.393,1.0,128.313,10.279,25.794,15.926,44.284,1.0,393.522,18.968,16.412,162.723,40.387,9.446,38.069,9.073,462.563,3.215,24.875,15.645,5.465,17.398,38.323,43.457,38.049,70.783,28.898,224.561,520.155,9.476,55.608,32.824,33.0,26.202,4.538,9.246,13.22,99.243,35.98,59.215073,24.710041,-3.7458792,-22.46802
4538,2788,10194,190.31,130.94,36.752,452.231,120.321,316.303,57.681,32.714,5.078,13.295,147.763,111.665,1.0,92.378,17.495,24.761,67.102,208.764,54.183,491.652,52.507,139.711,294.763,40.387,7.033,47.336,96.864,38.937,8.753,97.758,22.968,42.299,19.92,90.574,18.482,31.433,8.346,27.569,344.646,348.007,36.116,74.881,18.988,47.0,105.84,13.974,4.534,21.367,103.977,77.134,41.635277,16.21323,-6.182441,-13.21599
4539,16714,6015,229.96,313.973,35.73,345.932,120.321,298.966,54.644,52.8,164.102,11.246,146.751,91.544,3.653,112.913,7.186,21.662,51.11,413.066,23.942,282.522,29.748,136.909,215.949,47.548,3.413,49.189,146.309,269.718,9.86,119.121,14.599,35.602,6.045,35.834,30.97,28.787,13.243,23.584,222.006,490.334,20.375,47.577,34.208,31.0,124.993,6.897,10.425,18.312,64.917,73.019,18.477089,24.027916,10.083048,-10.325099
4540,3322,3655,64.24,16.369,67.396,3.169,72.085,151.608,10.109,71.829,3.039,12.271,129.544,37.218,369.821,85.191,10.279,27.86,26.588,394.021,479.644,1.0,80.058,110.288,23.518,413.968,3.413,204.878,208.873,1.0,8.753,87.706,13.553,105.923,26.227,231.156,64.686,184.922,21.813,129.86,279.494,220.59,344.898,278.857,223.769,19.0,14.105,432.681,99.958,396.119,70.835,92.566,-11.224038,-95.531395,-16.559258,23.41365
4541,4708,12863,94.37,1.0,22.451,158.28,12.424,284.881,55.657,22.143,9.155,10.222,113.35,42.248,6.307,64.657,7.186,23.728,61.772,1.0,30.198,420.87,44.122,129.903,139.181,15.323,3.413,23.241,4.027,1.0,3.215,135.457,19.829,75.785,17.398,50.763,22.229,22.171,7.121,15.613,336.981,391.383,24.007,45.971,42.51,29.0,50.396,4.538,5.712,24.422,17.571,42.153,55.018276,0.5345726,-7.8845406,-12.090469
4542,20345,2490,204.38,336.329,57.181,504.296,205.37,430.072,66.79,57.029,280.312,8.172,146.751,156.937,2.327,97.512,10.279,24.761,25.522,392.289,4.128,443.391,16.572,27.621,303.975,41.581,2.207,32.508,81.727,310.816,2.108,76.396,11.461,2.116,1.0,38.323,20.98,23.494,16.915,8.971,215.619,525.577,25.218,42.759,23.139,19.0,55.436,1.0,4.534,12.202,98.059,44.211,21.01187,37.281204,13.204861,-14.951177
4544,17871,16956,147.67,59.683,41.859,126.824,3.539,183.03,20.231,7.343,43.814,2.025,106.264,19.109,6.307,60.55,8.217,5.132,10.596,2.731,12.471,313.087,1.0,6.604,91.074,11.742,1.0,45.482,1.0,152.747,4.323,27.389,1.0,1.0,4.784,7.22,19.731,18.201,8.346,24.912,2.277,419.848,9.476,18.667,13.453,10.0,10.073,5.718,3.356,10.165,32.959,5.115,79.57268,-17.39209,-18.83064,-12.691895
4545,8739,10579,64.81,3.794,40.837,1.0,26.388,324.971,8.085,67.6,1.0,14.32,11.122,10.054,200.004,1.0,50.486,30.96,22.323,9.657,185.575,1.0,16.572,236.388,4.071,128.71,22.717,532.935,75.673,4.161,119.507,6.026,8.323,5.465,72.898,262.258,229.521,113.47,23.037,197.612,170.907,132.483,421.185,70.063,129.68,25.0,41.323,370.17,31.63,145.606,38.877,31.865,-21.103642,-110.25957,-24.850971,22.377995
4546,15744,16258,117.11,177.048,44.923,59.573,14.963,142.94,37.438,35.886,109.055,2.025,107.277,12.066,1.0,31.802,8.217,4.099,19.125,46.016,10.385,393.522,12.978,52.842,97.215,6.968,2.207,52.896,1.0,250.75,9.86,47.494,1.0,1.0,17.398,24.638,19.731,27.464,4.673,34.211,1.0,655.704,8.265,12.243,23.139,13.0,13.097,5.718,10.425,7.11,47.162,5.115,79.153564,-22.977547,-18.838709,-15.760793
4547,11408,1830,200.12,469.063,42.88,327.492,234.565,365.061,63.754,38.0,239.537,7.148,110.313,123.737,30.187,115.993,10.279,11.331,30.853,537.724,11.428,436.957,56.101,73.858,373.578,79.774,7.033,71.43,136.218,326.623,17.613,144.253,22.968,3.232,42.625,75.645,27.224,38.049,16.915,30.226,76.372,483.556,33.695,111.822,54.963,39.0,49.387,10.436,65.794,19.33,137.12,53.471,18.620567,39.68666,14.7979555,-14.1070385
4548,4159,1792,89.97,63.874,13.258,279.765,105.089,458.243,15.17,399.543,416.91,147.52,430.155,142.852,55.394,45.149,4.093,17.529,397.615,499.634,46.883,4.217,58.496,504.003,387.908,51.129,2.207,36.215,382.436,1.0,12.075,102.785,13.553,156.152,46.409,29.614,19.731,32.756,8.346,24.912,117.252,432.047,168.105,241.916,35.591,14.0,243.946,13.974,69.328,35.624,80.305,102.855,-56.648827,-13.655579,2.4762583,18.052582
4549,8912,4834,87.41,160.281,10.193,383.896,60.661,491.832,14.158,177.543,416.91,24.566,341.085,164.985,42.127,84.164,2.031,24.761,181.182,454.619,116.751,4.217,68.079,104.683,493.335,60.677,3.413,60.31,139.245,1.0,9.86,97.758,11.461,277.818,42.625,38.323,33.468,55.25,4.673,32.883,342.091,269.388,78.498,453.923,35.591,30.0,115.92,8.077,98.779,14.239,127.65,106.97,-68.38896,-18.523972,6.2872715,23.505468
4550,6732,8347,124.36,83.435,208.359,1.0,1.0,373.729,6.061,35.886,1.0,59.403,55.657,418.508,233.171,1.0,69.043,36.125,54.308,1.0,169.933,1.0,24.957,361.088,284.528,207.484,86.663,403.195,371.336,1.0,55.269,1.0,8.323,11.046,2.261,65.692,89.661,276.221,4.673,115.247,124.917,1.0,74.865,4.212,251.442,26.0,15.113,154.329,12.781,60.064,139.487,73.019,10.272217,105.46242,-26.67736,10.185686
4551,15318,13309,58.13,1.0,56.16,1.0,12.424,373.729,43.511,11.571,1.0,12.271,6.061,12.066,190.717,12.294,56.672,40.257,20.191,1.0,227.287,1.0,14.176,108.886,1.0,108.419,31.163,67.724,24.209,1.0,111.754,4.77,7.276,1.0,89.295,157.755,215.785,347.673,9.57,224.181,206.676,101.307,132.989,12.243,204.398,33.0,46.363,233.353,115.272,270.862,22.306,25.692,-23.032286,-108.97476,-24.70983,21.07397
4552,26042,13747,154.64,381.039,2.021,2.085,59.391,741.04,10.109,6.286,1.0,843.234,654.854,67.399,32.841,1.0,14.402,23.728,116.146,1.0,11.428,1.0,34.54,398.919,49.108,46.355,3.413,65.87,4.027,1.0,13.183,1.0,14.599,8.813,16.136,28.37,74.676,30.11,13.243,20.927,253.944,1.0,117.247,33.122,110.309,21.0,37.291,4.538,25.739,10.165,57.815,248.95,6.2207184,-48.442013,-9.558829,10.035299
4553,6926,5166,172.12,137.926,5.086,289.528,55.583,300.05,12.134,66.543,496.422,13.295,163.957,124.743,71.315,201.211,2.031,26.827,115.08,555.038,69.825,1.0,60.892,118.694,311.14,59.484,17.891,84.404,108.973,1.0,34.226,114.094,4.138,431.854,82.989,63.204,59.691,76.421,4.673,39.525,153.022,360.206,79.709,630.595,77.101,23.0,88.702,37.563,92.889,17.294,58.999,90.509,-76.67804,-17.323383,9.39491,24.639288
4554,10045,7187,83.57,68.066,16.322,242.886,122.86,291.382,36.426,34.829,308.855,12.271,124.483,97.58,16.92,96.485,5.124,23.728,167.322,560.232,35.412,47.652,59.694,285.428,274.292,29.645,4.62,84.404,172.545,16.807,24.258,117.864,262.518,268.888,9.83,34.59,18.482,59.22,5.897,12.956,315.263,475.423,38.538,82.912,35.591,31.0,84.67,15.153,17.493,44.789,47.162,64.788,-35.069145,4.236697,11.464971,7.7692776
4555,4172,4220,94.23,55.491,12.236,246.14,78.432,295.716,13.146,28.486,425.065,8.172,53.632,138.828,66.008,99.565,1.0,19.596,13.794,567.158,36.455,1.0,141.147,195.756,215.949,11.742,3.413,64.017,81.727,4.161,5.43,51.264,4.138,268.888,46.409,8.465,43.457,47.311,8.346,43.511,136.414,326.319,31.273,376.83,146.284,20.0,24.186,10.436,69.328,17.294,14.02,73.019,-73.6691,-9.407232,12.204906,22.116758
4556,16928,3431,66.52,272.057,41.859,409.928,124.13,188.448,28.328,34.829,176.335,6.123,86.021,87.52,3.653,94.432,5.124,18.563,56.441,636.412,20.813,113.609,95.629,114.491,210.831,11.742,2.207,30.655,67.6,178.038,10.968,97.758,5.184,200.8,6.045,12.197,30.97,36.726,7.121,22.255,103.199,570.308,20.375,73.275,50.812,27.0,36.283,5.718,12.781,15.257,43.611,52.442,-6.518755,14.225861,12.734369,-2.4716117
4557,7108,12573,284.97,332.137,56.16,297.121,121.591,346.641,64.766,23.2,11.194,12.271,201.407,76.453,238.478,30.775,15.433,27.86,32.985,219.153,97.98,552.783,71.673,222.377,267.127,152.581,4.62,56.603,148.327,162.231,5.43,12.309,25.06,17.743,18.659,132.873,30.97,38.049,30.382,22.255,430.238,506.6,95.451,52.395,32.824,36.0,74.589,122.484,6.89,90.615,131.201,55.528,37.98853,18.178055,-0.4403132,-11.582141
4558,16695,17166,91.96,146.309,79.653,1.0,1.0,88.765,6.061,2.057,3.039,3.049,18.207,1.0,101.829,70.817,24.712,9.265,7.397,18.314,193.918,7.435,6.989,232.185,2.024,224.194,5.826,151.128,4.027,1.0,38.656,242.268,2.046,1.0,31.273,69.425,74.676,90.976,16.915,82.036,1.0,536.421,129.356,29.91,133.831,8.0,5.032,183.816,24.561,156.807,14.02,4.087,-26.715298,-102.22974,-22.246761,17.151854
4559,9564,2407,217.46,231.538,17.344,375.218,223.141,322.804,40.474,33.771,459.724,7.148,151.812,85.508,6.307,131.394,4.093,18.563,24.456,466.738,18.728,206.913,27.353,191.553,246.656,27.258,4.62,56.603,210.891,76.873,16.506,93.989,14.599,98.109,43.886,29.614,30.97,34.079,4.673,34.211,130.027,399.516,25.218,174.46,35.591,26.0,92.735,8.077,62.259,13.22,44.795,62.73,-2.186554,24.386354,16.084734,-4.0007553
4560,14833,11187,189.03,389.422,43.902,204.922,136.823,255.626,52.62,28.486,153.908,10.222,161.933,64.381,1.0,114.966,11.31,23.728,58.573,357.662,23.942,398.348,35.737,8.006,203.666,57.097,7.033,65.87,22.191,380.367,22.043,114.094,18.783,11.046,35.057,49.519,20.98,16.878,34.055,23.584,283.326,510.666,17.953,68.457,18.988,27.0,45.355,12.795,9.246,61.083,131.201,53.471,50.31563,34.237167,0.9413263,-22.84201
