class,cell,x,y,area_um2,perimeter_um,cell_circularity,cell_solidity,Neurofilament,CD3e,CD45,CD4,NeuN,ATG7,A-Beta,S100B,IBA1,CD68,MAP2,CD31,HLA-A,GFAP,CD11b,SMA,DAPI_1,GalMac3,CollagenIV,CD14,PSD-95,CD11c,CD34,Synaptophysin,AQP4,P2Ry12,CD40,Claudin5,HLA-DR,Trem2,iNOS,CD163,CD74,ApoE,H2A.x,PCNA,TMEM119,CD44,P2Rx7_Park7,CD8,Vimentin,UMAP_1,UMAP_2,TSNE_1,TSNE_2
diffuse,1003243,13271,13823,453.96,194.35,0.15,0.64,342.122,136.348,474.753,142.163,63.9,614.153,523.987,116.358,227.293,19.673,531.719,128.726,11.057,111.561,97.758,15.637,49.436,135.194,15.199,132.72,236.719,160.003,1.0,164.938,90.76,481.69,406.609,6.286,39.383,22.389,129.596,15.419,39.485,75.502,63.83,363.304,262.786,1.0,507.22,653.89,23.913,31.418758,-15.62377,14.180574,-2.2020664
diffuse,1003244,14695,13869,235.65,182.13,0.09,0.49,1.0,179.316,80.817,286.584,4.7,161.451,54.238,946.935,536.376,31.084,14.875,43.195,42.346,952.617,57.547,26.615,103.927,96.427,4.043,1000.0,83.315,53.304,68.959,537.215,1000.0,782.644,534.301,13.686,27.972,271.51,153.41,22.628,34.674,189.512,227.189,307.36,16.045,973.498,1.0,3.622,1000.0,-34.511063,-5.3621845,-12.753123,-15.574124
diffuse,1003245,14231,13847,202.68,108.23,0.22,0.64,166.688,147.09,389.786,149.764,15.8,596.962,257.796,65.6,243.851,36.271,656.594,124.164,8.822,143.15,86.449,19.297,37.327,126.248,14.185,151.96,212.399,116.068,1.0,142.738,185.507,469.151,416.624,6.286,22.785,24.906,110.545,19.538,33.071,40.508,76.396,219.448,169.506,6.761,3.24,297.291,46.826,9.515011,-12.219131,0.9005377,-16.264307
diffuse,1003246,12225,13890,1207.46,520.64,0.06,0.63,303.137,130.977,500.5,116.102,156.4,409.769,279.718,28.686,111.387,13.449,406.844,100.216,2.117,10.872,96.502,4.659,43.382,102.391,7.085,113.48,201.174,150.588,14.592,422.8,5.987,402.272,256.383,2.057,26.935,3.516,65.298,14.389,15.432,38.251,51.264,200.8,232.696,1.0,435.543,459.858,5.583,17.971245,-19.94479,6.972057,-14.562187
diffuse,1003247,9973,13858,270.12,108.58,0.29,0.76,512.683,142.794,734.802,105.243,63.9,610.333,408.116,37.915,205.215,20.71,642.719,115.041,19.997,70.101,153.049,15.637,25.218,132.212,11.142,172.68,191.82,257.288,1.0,328.877,165.561,473.331,286.429,7.343,35.234,16.098,109.354,24.688,41.088,46.153,51.264,563.104,512.536,1.0,630.415,719.441,1.0,38.454018,-17.783516,17.302574,0.12858002
diffuse,1003248,13742,13886,1258.41,378.8,0.11,0.65,161.815,141.719,477.327,155.193,71.3,600.782,210.821,97.901,232.812,18.636,521.312,119.603,8.822,81.947,97.758,15.637,31.273,123.266,11.142,119.4,234.848,136.99,1.0,170.062,85.774,431.531,379.068,5.229,34.196,22.389,112.926,18.508,36.278,46.153,57.547,389.944,286.858,1.0,157.794,467.724,37.661,12.161427,-12.851532,2.5072212,-16.21447
diffuse,1003249,11832,13946,5120.62,1396.89,0.03,0.57,283.644,143.868,667.858,119.36,115.7,455.612,433.169,33.3,177.619,20.71,386.031,92.233,5.47,14.82,130.43,8.319,73.655,105.373,13.171,113.48,201.174,210.215,14.592,475.738,5.987,398.092,248.872,4.171,32.121,6.033,73.633,17.478,15.432,98.078,63.83,344.656,353.057,1.0,538.578,451.992,14.748,16.721466,-1.2116718,8.296316,-17.09713
diffuse,1003250,6722,13887,294.63,176.33,0.12,0.66,234.912,140.645,140.036,205.143,8.4,478.533,123.135,418.596,94.829,16.561,28.75,1.0,11.057,107.613,121.634,1.0,134.2,42.749,18.242,114.96,45.899,58.534,361.184,407.431,227.063,260.155,198.797,3.114,32.121,7.291,55.772,18.508,21.846,80.017,57.547,251.416,253.759,234.907,451.222,87.528,19.33,19.533995,-78.3163,-8.46463,15.846044
diffuse,1003251,11629,13883,447.21,152.27,0.24,0.73,337.249,139.571,693.606,117.188,112.0,360.105,398.721,10.229,111.387,14.486,660.063,93.373,2.117,14.82,107.811,4.659,31.273,69.588,14.185,80.92,203.045,198.708,7.796,491.108,2.662,389.732,243.865,1.0,32.121,3.516,62.917,15.419,10.621,29.22,26.132,248.752,268.804,1.0,471.381,465.102,1.0,17.404625,-31.021805,11.338202,-9.088788
diffuse,1003252,9731,13901,253.49,127.22,0.2,0.7,717.356,152.461,747.675,129.133,49.1,491.904,314.166,49.45,370.796,52.869,372.156,118.462,36.758,83.921,228.445,11.978,37.327,162.033,12.156,276.28,214.27,251.012,143.714,255.446,22.609,444.071,371.556,6.286,142.084,13.582,106.973,89.571,58.727,50.668,51.264,326.008,488.464,1.0,601.296,674.866,152.225,39.8862,-20.949047,15.266924,-0.7009698
diffuse,1003253,10719,13947,1204.9,367.4,0.11,0.68,517.556,129.903,433.557,88.955,119.4,415.499,445.696,14.843,78.271,15.523,399.906,78.548,11.057,28.64,93.989,8.319,122.091,117.301,22.298,101.64,193.691,168.372,14.592,556.0,74.138,406.452,268.902,5.229,22.785,13.582,92.684,16.448,25.053,49.539,51.264,310.024,322.967,1.0,616.975,585.717,23.913,23.118355,-35.489166,14.492507,-9.855129
diffuse,1003254,11078,13900,284.54,121.28,0.24,0.72,234.912,134.2,580.317,106.329,223.0,472.803,326.693,3.307,116.906,14.486,347.875,76.267,3.235,4.949,142.996,4.659,116.036,63.624,9.114,89.8,193.691,192.431,1.0,571.369,1.0,360.473,246.368,1.0,22.785,11.065,54.582,16.448,7.414,50.668,132.943,389.944,359.075,1.0,704.332,412.661,1.0,18.188614,-35.45609,11.691592,-10.563699
diffuse,1003255,12102,13901,321.35,159.14,0.16,0.59,181.307,140.645,384.637,94.385,108.3,392.577,639.859,35.607,56.193,13.449,323.594,84.25,2.117,1.0,82.679,8.319,97.873,129.23,8.099,131.24,204.916,143.266,1.0,422.8,1.0,427.351,246.368,1.0,24.86,3.516,73.633,14.389,12.225,57.441,88.962,200.8,184.551,1.0,632.655,491.323,1.0,18.153587,-28.327904,14.28193,-6.2656145
diffuse,1003256,13656,13911,351.7,142.41,0.22,0.65,244.659,135.274,451.58,121.532,41.7,497.635,373.668,70.215,265.928,17.598,514.375,111.62,9.94,76.024,93.989,15.637,37.327,105.373,10.128,141.6,234.848,130.713,1.0,129.077,40.894,427.351,451.677,6.286,38.346,19.873,123.642,17.478,45.899,56.312,63.83,310.024,265.795,1.0,260.83,569.984,42.243,14.793613,-13.86689,1.869145,-15.553996
diffuse,1003257,10096,13941,748.88,259.02,0.14,0.67,439.585,138.497,752.825,94.385,75.0,516.736,198.295,28.686,105.867,17.598,594.156,121.884,15.527,87.87,106.555,15.637,19.164,126.248,12.156,143.08,225.494,267.749,1.0,281.062,135.641,423.172,286.429,7.343,27.972,18.615,104.591,21.598,33.071,43.895,51.264,536.464,455.364,1.0,616.975,635.535,5.583,38.273212,-16.907207,15.633482,0.5782583
diffuse,1003258,12675,13932,811.2,284.42,0.13,0.55,298.263,136.348,729.652,113.93,60.2,661.906,420.643,40.222,348.718,39.383,531.719,99.075,3.235,115.51,135.457,1.0,19.164,108.355,13.171,92.76,229.236,211.261,1.0,214.462,37.569,327.033,221.331,1.0,39.383,6.033,48.628,16.448,15.432,58.569,44.981,379.288,509.527,1.0,301.148,129.48,10.165,23.058147,-12.148058,8.242566,-4.108851
diffuse,1003259,12882,13917,301.03,114.7,0.29,0.74,205.673,133.126,737.376,143.249,67.6,677.187,301.639,54.065,359.757,29.009,406.844,102.497,6.587,52.332,180.694,4.659,25.218,114.319,19.256,104.6,229.236,166.28,1.0,180.308,69.151,431.531,318.977,2.057,45.607,6.033,67.679,16.448,23.449,48.41,51.264,341.992,419.256,1.0,339.226,276.315,33.078,24.499306,-13.012314,10.143351,-3.5712488
diffuse,1003260,14488,13980,1755.01,376.48,0.16,0.77,88.717,152.461,145.186,156.279,4.7,197.744,320.429,72.522,326.641,22.785,188.312,100.216,25.584,314.915,80.166,22.956,109.982,78.534,5.057,265.92,212.399,31.336,109.735,216.169,326.797,577.828,459.188,7.343,30.047,56.36,133.168,17.478,44.295,93.563,246.038,38.296,61.181,160.01,1.0,90.15,133.894,-21.932066,-9.304367,-4.3039255,-16.334368
diffuse,1003261,7426,13960,807.29,335.68,0.09,0.57,195.927,126.681,312.544,163.88,8.4,472.803,223.348,464.739,337.68,26.935,63.438,10.123,11.057,131.304,136.713,1.0,85.764,90.463,17.227,188.96,105.764,106.653,75.755,424.508,212.103,444.071,243.865,1.0,39.383,17.356,81.968,19.538,33.071,80.017,57.547,475.192,377.13,352.436,713.291,276.315,83.486,18.896673,-75.09456,-7.7518044,16.30241
diffuse,1003262,12979,13919,309.56,129.63,0.23,0.67,200.8,135.274,577.742,100.9,41.7,648.535,323.561,60.986,150.022,16.561,500.5,117.322,3.235,32.589,96.502,4.659,31.273,105.373,14.185,138.64,240.461,144.312,1.0,139.323,22.609,427.351,356.534,2.057,31.084,4.775,81.968,14.389,17.035,47.281,51.264,259.408,232.696,1.0,444.502,486.079,10.165,26.166054,-15.081333,12.770601,-3.0988803
diffuse,1003263,10953,13939,685.63,266.93,0.12,0.64,478.571,119.161,487.626,92.213,189.7,371.566,517.724,19.457,78.271,12.411,368.688,84.25,6.587,8.897,88.962,8.319,109.982,93.445,10.128,97.2,206.787,175.694,1.0,521.846,10.973,339.573,226.338,2.057,44.57,8.549,78.396,16.448,18.639,59.698,88.962,251.416,271.813,1.0,610.256,554.252,1.0,24.49762,-37.14885,15.227413,-10.187149
diffuse,1003264,10336,13934,301.74,110.31,0.31,0.82,585.78,126.681,577.742,93.299,56.5,486.174,408.116,14.843,116.906,15.523,580.281,111.62,18.879,62.204,119.121,11.978,31.273,123.266,14.185,120.88,180.596,217.537,7.796,322.046,10.973,377.192,263.895,9.457,25.897,16.098,97.447,18.508,34.674,47.281,44.981,485.848,446.337,1.0,643.854,638.157,1.0,36.311676,-21.821041,16.193062,-2.0627341
diffuse,1003265,5641,13947,340.9,173.61,0.14,0.65,152.068,117.013,44.771,186.684,1.0,216.845,107.476,340.152,17.558,15.523,77.312,2.14,13.292,129.33,77.653,4.659,140.255,51.696,12.156,92.76,45.899,16.691,252.449,363.031,148.938,335.393,188.782,6.286,27.972,11.065,86.731,16.448,42.692,56.312,19.849,104.896,187.56,215.318,592.336,84.906,46.826,19.864382,-78.56484,-9.044576,15.486129
diffuse,1003266,14081,13942,354.11,210.65,0.1,0.64,142.322,146.016,521.098,148.678,30.6,589.321,182.636,60.986,288.006,25.897,521.312,116.182,7.705,48.383,102.785,19.297,19.164,129.23,10.128,151.96,266.652,130.713,1.0,156.4,185.507,506.77,384.075,4.171,34.196,19.873,116.498,17.478,42.692,45.024,76.396,347.32,274.822,1.0,16.679,357.598,37.661,11.651005,-11.811924,1.5619575,-16.414179
diffuse,1003267,11414,13972,1548.92,349.73,0.16,0.69,269.024,151.387,727.077,139.991,252.6,409.769,342.351,10.229,105.867,18.636,337.469,88.812,3.235,4.949,121.634,1.0,79.709,69.588,19.256,63.16,197.433,227.998,28.184,463.785,2.662,301.954,168.752,2.057,39.383,8.549,43.865,19.538,5.811,24.705,126.66,344.656,335.003,1.0,567.697,368.087,5.583,17.378704,-31.878769,10.852541,-9.483379
diffuse,1003268,7969,13964,276.23,113.34,0.27,0.78,366.488,110.568,351.165,120.446,30.6,610.333,761.994,353.995,183.138,21.748,618.438,51.178,15.527,194.482,99.015,8.319,61.545,176.943,15.199,224.48,283.489,189.293,21.388,253.738,361.704,573.649,311.466,3.114,26.935,21.131,131.977,16.448,28.26,94.692,63.83,520.48,356.066,171.533,787.209,735.173,10.165,35.6671,-15.346144,-3.6219301,15.066757
diffuse,1003269,11574,13955,237.14,91.31,0.36,0.79,463.951,148.165,752.825,151.936,186.0,335.273,420.643,7.921,232.812,18.636,573.344,94.514,4.352,4.949,146.766,4.659,37.327,63.624,12.156,97.2,197.433,226.952,14.592,468.908,1.0,368.833,241.361,1.0,85.028,4.775,55.772,15.419,17.035,25.834,32.415,294.04,410.229,1.0,596.816,423.15,1.0,19.606972,-32.177963,14.168158,-6.6617637
diffuse,1003270,10434,13995,557.43,176.36,0.23,0.68,722.229,139.571,544.271,105.243,78.7,405.948,367.404,77.136,111.387,21.748,313.188,110.479,21.114,70.101,111.581,15.637,188.691,120.284,13.171,116.44,214.27,211.261,1.0,402.308,40.894,414.812,278.917,10.514,30.047,21.131,115.308,20.568,44.295,46.153,139.226,461.872,410.229,1.0,554.258,609.315,19.33,32.92888,-28.874302,15.926722,-3.927629
diffuse,1003271,6085,13989,242.12,221.31,0.06,0.49,181.307,123.458,165.784,217.088,4.7,425.05,60.502,328.617,265.928,22.785,18.344,3.281,18.879,101.69,115.351,1.0,109.982,45.731,24.327,63.16,21.579,63.764,272.837,485.985,160.574,260.155,216.323,6.286,66.355,16.098,58.154,18.508,33.071,55.183,51.264,304.696,422.265,236.059,525.139,58.685,78.904,18.813833,-77.76247,-8.6426525,16.042715
diffuse,1003272,13176,13965,216.32,92.47,0.32,0.76,493.19,143.868,582.892,155.193,186.0,558.759,433.169,70.215,216.254,34.196,753.719,129.866,8.822,68.126,104.042,11.978,31.273,108.355,11.142,125.32,210.528,191.385,1.0,139.323,49.205,477.51,359.038,5.229,32.121,22.389,106.973,14.389,36.278,54.054,51.264,331.336,232.696,1.0,451.222,593.583,5.583,32.496506,-16.671,14.236808,-2.1364906
diffuse,1003273,11166,14072,1756.5,729.58,0.04,0.47,244.659,134.2,721.928,101.986,56.5,474.713,483.276,26.379,315.602,37.308,500.5,88.812,6.587,22.717,169.385,4.659,79.709,84.499,11.142,91.28,180.596,249.965,41.776,537.215,1.0,285.234,191.286,2.057,37.308,4.775,54.582,20.568,45.899,83.403,82.679,288.712,497.491,1.0,655.054,336.622,10.165,15.768314,-7.4075603,9.61582,-15.6511965
diffuse,1003274,13888,13981,231.81,232.58,0.05,0.5,410.346,143.868,554.57,155.193,97.2,635.164,91.818,95.594,194.177,24.86,767.594,124.164,5.47,32.589,96.502,19.297,19.164,135.194,11.142,150.48,229.236,156.865,1.0,161.523,119.018,460.791,364.045,5.229,27.972,17.356,106.973,18.508,33.071,38.251,70.113,381.952,256.768,1.0,32.359,378.575,42.243,12.540096,-12.662537,2.8067238,-16.98348
diffuse,1003275,9221,13988,444.22,132.56,0.32,0.83,688.117,115.939,503.075,103.072,71.3,537.748,505.197,70.215,276.967,15.523,396.438,110.479,23.349,141.176,105.298,15.637,73.655,153.087,46.64,183.04,223.624,236.366,89.347,204.215,178.859,498.41,346.519,20.029,27.972,21.131,133.168,17.478,45.899,56.312,57.547,488.512,428.283,1.0,608.016,758.772,65.156,39.610664,-22.509369,15.761824,-1.0567718
diffuse,1003276,9899,14063,1192.89,423.37,0.08,0.58,361.615,138.497,747.675,146.507,189.7,398.308,251.533,51.758,227.293,29.009,431.125,125.305,16.644,164.868,136.713,11.978,79.709,114.319,12.156,134.2,204.916,276.117,82.551,332.292,7.649,410.632,288.932,7.343,36.271,29.938,120.07,20.568,47.502,38.251,139.226,584.416,440.319,1.0,612.496,698.465,5.583,45.41311,-16.49889,13.680566,2.705251
diffuse,1003277,13978,14010,651.52,237.29,0.15,0.67,244.659,151.387,657.559,156.279,38.0,596.962,307.903,77.136,299.044,25.897,618.438,123.024,8.822,111.561,114.094,19.297,31.273,108.355,11.142,134.2,201.174,156.865,1.0,144.446,100.734,439.891,371.556,3.114,35.234,24.906,108.163,18.508,34.674,54.054,63.83,475.192,386.157,1.0,12.2,352.354,28.495,13.452791,-12.017338,2.4720316,-16.80771
diffuse,1003278,10524,14015,347.51,170.56,0.15,0.6,629.639,126.681,513.374,155.193,578.2,274.149,292.245,19.457,116.906,20.71,413.781,123.024,12.174,127.356,100.272,11.978,194.745,108.355,20.27,106.08,182.466,239.505,28.184,743.846,15.96,448.251,331.496,13.686,15.523,32.455,120.07,18.508,42.692,35.993,572.755,416.584,229.687,1.0,572.177,661.756,42.243,30.409096,-38.499466,19.313972,-9.938
diffuse,1003279,9573,14054,1046.78,371.7,0.1,0.64,668.624,117.013,541.696,87.87,56.5,358.195,276.586,17.15,243.851,26.935,469.281,112.76,16.644,85.895,165.615,15.637,43.382,117.301,11.142,146.04,253.556,177.786,1.0,207.631,19.285,481.69,326.489,11.571,24.86,17.356,130.787,25.718,71.555,41.637,57.547,381.952,494.482,1.0,552.018,677.488,14.748,37.645325,-20.97417,13.96759,-0.1935133
diffuse,1003280,12812,14062,2176.21,501.74,0.11,0.69,142.322,152.461,647.26,202.972,248.9,619.883,523.987,14.843,337.68,65.318,372.156,92.233,9.94,60.229,156.819,4.659,158.418,123.266,10.128,75.0,182.466,189.293,7.796,250.323,75.8,360.473,286.429,1.0,72.579,21.131,141.503,25.718,42.692,418.661,132.943,565.768,344.03,1.0,162.274,221.252,37.661,29.714912,-7.9318,9.116299,-2.3993092
diffuse,1003281,13544,14107,4503.5,1056.6,0.05,0.64,264.151,154.61,510.799,180.168,167.5,606.512,188.9,90.979,288.006,23.822,517.844,135.568,16.644,111.561,105.298,15.637,97.873,144.14,12.156,135.68,251.685,158.957,41.776,183.723,127.329,469.151,414.12,11.571,37.308,32.455,130.787,16.448,37.881,109.366,88.962,467.2,259.777,1.0,352.666,577.85,55.991,20.084532,-3.4389572,7.556481,-17.02398
diffuse,1003282,12568,14027,210.92,136.23,0.14,0.58,278.771,128.829,685.881,94.385,60.2,512.916,289.113,5.614,138.983,18.636,739.844,113.901,1.0,24.692,96.502,1.0,13.109,81.516,10.128,64.64,234.848,170.464,1.0,171.769,1.0,235.075,151.226,1.0,25.897,3.516,40.293,13.359,2.604,34.864,44.981,246.088,301.904,1.0,220.511,129.48,5.583,-3.5558615,19.144032,-3.2445638,-2.3031788
diffuse,1003283,13080,14071,1031.15,404.65,0.08,0.61,156.941,159.981,696.18,196.457,67.6,673.367,536.514,65.6,326.641,31.084,472.75,120.743,15.527,76.024,150.536,15.637,61.545,159.051,22.298,150.48,212.399,241.597,1.0,159.815,60.84,448.251,381.571,4.171,79.841,17.356,149.838,42.196,45.899,365.607,57.547,507.16,431.292,1.0,377.305,528.031,14.748,33.783314,-7.4507236,20.40587,-0.43252823
diffuse,1003284,10969,14028,192.87,79.29,0.39,0.78,527.302,126.681,384.637,73.753,82.4,476.623,404.984,30.993,78.271,12.411,313.188,64.863,6.587,12.846,91.475,4.659,67.6,87.481,10.128,88.32,169.371,139.082,1.0,574.785,20.947,327.033,233.85,3.114,23.822,4.775,55.772,14.389,12.225,33.736,38.698,190.144,241.723,1.0,614.735,470.346,1.0,17.36245,-37.26359,14.530079,-10.165001
diffuse,1003285,10160,14043,455.67,171.31,0.2,0.72,478.571,140.645,809.469,155.193,100.9,388.757,242.138,14.843,166.58,27.972,375.625,123.024,26.701,12.846,244.781,11.978,109.982,123.266,15.199,141.6,242.331,301.223,1.0,322.046,47.542,498.41,356.534,10.514,34.196,17.356,112.926,29.837,76.366,46.153,76.396,459.208,521.563,1.0,608.016,722.063,5.583,41.868637,-18.695032,15.934489,0.8320715
diffuse,1003286,12201,14064,371.24,150.98,0.2,0.72,166.688,126.681,600.915,233.376,604.1,354.375,430.038,65.6,155.541,18.636,458.875,115.041,2.117,113.536,96.502,4.659,79.709,90.463,11.142,94.24,210.528,165.234,7.796,489.4,65.827,435.711,241.361,2.057,26.935,29.938,68.87,13.359,17.035,33.736,176.925,363.304,145.434,2.152,478.101,556.874,5.583,29.220848,-33.82467,19.0992,-8.990555
diffuse,1003287,2414,14071,331.66,223.46,0.08,0.57,381.107,166.426,176.082,213.83,8.4,493.815,123.135,513.189,100.348,33.159,39.156,45.476,35.641,172.765,86.449,15.637,152.364,159.051,44.611,184.52,90.798,53.304,109.735,468.908,449.802,540.209,306.459,13.686,32.121,18.615,123.642,20.568,79.573,98.078,70.113,403.264,232.696,189.969,599.056,572.606,37.661,22.558174,-74.944626,-7.373979,15.707704
diffuse,1003288,11531,14051,252.21,91.13,0.38,0.82,332.376,127.755,721.928,135.648,278.5,375.386,577.226,1.0,183.138,13.449,406.844,77.408,2.117,1.0,158.075,1.0,73.655,30.821,7.085,52.8,113.247,197.662,82.551,622.6,1.0,281.054,158.737,1.0,21.748,7.291,35.53,15.419,5.811,24.705,82.679,248.752,310.931,1.0,424.343,242.228,1.0,12.339573,-35.594376,9.966643,-10.181811
diffuse,1003289,7845,14071,317.52,117.59,0.29,0.75,463.951,121.31,456.729,177.997,19.5,533.927,292.245,194.801,850.978,90.215,396.438,43.195,23.349,145.125,243.525,8.319,140.255,111.337,14.185,214.12,264.781,131.759,41.776,349.369,145.614,515.13,354.03,5.229,37.308,18.615,124.833,23.658,90.798,74.373,145.509,714.952,437.31,195.73,681.933,632.913,37.661,19.698786,-67.92815,15.239571,10.847464
diffuse,1003290,11948,14108,1951.0,468.15,0.11,0.7,200.8,147.09,564.869,121.532,89.8,415.499,373.668,7.921,161.061,18.636,229.938,75.127,3.235,14.82,122.891,4.659,176.582,96.427,7.085,79.44,186.208,172.556,1.0,395.477,10.973,293.594,258.887,1.0,79.841,3.516,160.554,25.718,10.621,525.898,32.415,405.928,241.723,1.0,386.265,339.244,23.913,21.833504,-10.534737,9.024386,-1.8337898
diffuse,1003291,11101,14082,310.13,117.02,0.28,0.72,195.927,133.126,670.433,96.557,75.0,434.6,502.066,12.536,392.873,21.748,340.938,81.969,3.235,85.895,165.615,1.0,109.982,60.642,8.099,77.96,146.921,199.754,82.551,675.538,1.0,251.795,176.263,1.0,29.009,3.516,41.484,20.568,39.485,38.251,70.113,272.728,452.355,1.0,637.135,247.472,28.495,7.753069,-40.464157,9.126992,-11.969146
diffuse,1003292,13771,14088,200.4,86.7,0.34,0.73,195.927,147.09,714.204,195.371,226.7,585.501,151.32,72.522,332.16,22.785,434.594,127.586,6.587,93.792,178.181,11.978,25.218,123.266,15.199,146.04,274.135,150.588,21.388,214.462,99.072,477.51,414.12,4.171,45.607,26.164,103.4,19.538,58.727,40.508,70.113,539.128,172.515,2.152,50.278,423.15,28.495,13.539005,-11.602779,2.4062903,-17.148653
diffuse,1003293,14350,14090,398.67,146.09,0.23,0.77,176.434,155.684,132.312,129.133,4.7,241.677,285.981,88.672,183.138,17.598,320.125,115.041,22.232,231.994,71.37,33.934,37.327,111.337,9.114,236.32,227.365,44.935,1.0,205.923,416.557,607.088,466.699,8.4,30.047,36.229,134.359,18.508,45.899,65.342,63.83,22.312,82.244,85.114,1.0,208.142,55.991,-19.077543,-11.606602,-3.4835138,-15.927214
diffuse,1003294,7672,14139,778.72,277.41,0.13,0.69,327.502,135.274,472.178,199.714,38.0,595.052,436.301,409.367,475.663,75.692,195.25,46.616,31.171,196.457,357.875,19.297,97.873,144.14,23.313,237.8,219.882,214.399,116.531,320.338,308.512,552.749,356.534,5.229,52.869,32.455,129.596,21.598,49.106,89.047,82.679,704.296,316.949,248.734,731.211,611.937,51.408,20.854359,-70.05008,-6.002909,16.385563
diffuse,1003295,13992,14099,396.33,271.97,0.07,0.49,137.449,163.203,606.064,195.371,160.1,459.432,79.292,56.372,690.917,46.645,556.0,133.288,14.409,83.921,163.102,15.637,424.818,490.063,10.128,172.68,272.264,160.003,1.0,188.846,67.489,527.669,346.519,4.171,53.907,31.196,148.647,20.568,135.697,43.895,321.434,587.08,431.292,2.152,23.399,491.323,19.33,21.16378,-11.525892,23.695427,1.4805694
diffuse,1003296,9758,14149,1249.67,459.87,0.07,0.67,390.854,153.535,714.204,122.617,200.8,404.038,404.984,17.15,288.006,22.785,340.938,124.164,17.762,151.047,180.694,15.637,85.764,126.248,13.171,153.44,223.624,245.781,41.776,313.508,30.92,402.272,323.985,7.343,38.346,24.906,103.4,20.568,49.106,48.41,214.623,472.528,557.672,1.0,708.812,659.134,42.243,45.735645,-16.63605,13.784353,2.1973546
diffuse,1003297,7906,14135,430.94,162.99,0.2,0.69,688.117,133.126,255.899,138.905,8.4,489.994,326.693,360.917,299.044,60.131,49.563,40.914,25.584,172.765,198.287,15.637,73.655,135.194,13.171,209.68,167.5,108.746,48.571,306.677,192.156,594.548,431.647,8.4,110.963,28.68,136.74,23.658,74.762,75.502,32.415,326.008,172.515,384.699,717.771,625.047,74.321,23.46386,-72.99408,-6.406396,15.50938
