class,cell,x,y,area_um2,perimeter_um,cell_circularity,cell_solidity,PSD-95,NeuN,CD68,CD11c,E5,E9,CD8,H2A.x,CD3e,ATG7,CD163,ApoE,E7,Olig2,HLA-A,SMA,TMEM119,Vimentin,CD11b,Synaptophysin,a-Beta,Neurofilament,CD4,CD40,CD45,CD34,PCNA,Claudin-5,E2,E10,DAPI_1,CD31,HLA-DR,Gal3,AQP4,GFAP,E6,CD74,IBA1,CD14,P2Rx7,MAP2,CD44,E3,CollagenIV,S100B,E4,E1,E8,UMAP_1,UMAP_2,TSNE_1,TSNE_2
diffuse,1000967,20840,16510,1148.76,315.91,0.14,0.7,323.686,88.214,52.137,85.331,116.625,112.753,148.628,13.487,162.312,218.174,38.937,9.621,173.334,14.811,68.328,6.286,431.941,36.053,118.727,678.352,607.431,27.152,125.725,615.619,99.053,4.828,191.649,11.53,42.248,98.154,19.92,168.64,20.051,72.271,389.5,311.867,188.651,14.232,132.556,298.741,317.756,475.411,7.429,149.177,4.82,363.684,226.499,6.383,285.076,17.676224,32.262074,-1.0826664,9.746831
diffuse,1000968,11574,16515,624.16,276.18,0.1,0.59,76.146,215.071,75.879,158.851,26.437,234.664,191.627,113.387,115.616,259.799,525.791,243.476,40.044,120.696,61.049,4.964,163.303,9.763,106.955,290.483,355.484,320.052,159.305,399.039,188.579,100.517,344.168,18.111,213.275,129.835,118.307,173.202,79.586,131.462,18.76,176.051,130.078,82.045,264.111,388.847,329.939,247.329,1.0,24.9,2.91,459.212,38.793,5.306,204.588,35.468155,9.9915905,1.4165077,4.7215643
diffuse,1000969,17896,16504,209.21,142.37,0.13,0.6,357.944,28.75,43.005,145.877,46.094,51.797,95.597,13.487,143.916,420.87,32.614,69.971,53.508,1.0,19.197,3.643,431.941,15.605,76.682,776.739,419.935,84.686,99.341,307.334,167.263,4.828,237.405,8.897,11.06,60.137,23.705,240.486,22.433,78.311,49.84,233.396,119.231,14.232,79.111,134.2,326.458,639.63,2.286,52.384,8.641,604.934,50.131,2.077,127.256,11.817322,30.120571,-8.832607,-2.6509514
diffuse,1000970,13815,16513,984.74,365.14,0.09,0.67,23.102,1.0,64.921,36.679,79.625,315.939,158.661,13.487,122.691,84.25,70.551,192.825,104.67,10.207,95.623,8.929,9.395,38.974,113.682,61.545,162.129,252.058,141.316,664.398,49.316,12.483,56.924,54.964,125.749,148.844,27.489,120.743,20.051,133.878,436.12,215.287,108.384,47.311,128.444,357.506,21.885,14.685,56.286,63.139,6.73,776.561,91.704,49.443,231.417,52.33333,30.757706,6.189862,4.8874154
diffuse,1000971,21798,16508,238.42,144.99,0.14,0.68,133.611,16.857,39.353,17.218,120.094,41.637,157.228,13.487,186.367,15.478,38.937,4.233,157.178,5.604,73.787,6.286,82.151,47.737,95.182,303.727,446.302,58.534,107.736,646.838,8.105,1.0,23.878,15.478,128.767,48.521,35.057,109.339,11.716,77.103,245.2,287.722,226.616,10.924,25.667,161.624,14.923,251.89,10.0,169.492,2.91,216.344,212.642,68.82,244.043,32.555733,40.090553,4.2504296,9.598832
diffuse,1000972,17074,16601,1053.67,358.97,0.1,0.61,162.343,12.893,57.616,118.847,59.969,65.342,107.063,13.487,119.861,171.12,45.259,96.913,50.815,1.0,48.311,28.75,269.639,88.632,96.864,610.239,173.848,48.073,131.721,535.621,97.632,35.448,123.015,29.957,4.018,53.801,16.136,186.887,12.907,91.599,564.88,242.45,97.537,19.194,75.0,326.165,49.732,206.274,3.571,41.629,29.652,637.316,47.612,1.0,135.147,19.118893,53.636772,1.5508792,8.3604355
diffuse,1000973,16404,16716,9932.4,1747.83,0.04,0.5,164.553,68.393,70.4,136.146,69.219,92.434,107.063,88.413,126.936,205.505,32.614,72.126,69.664,5.604,42.852,6.286,238.857,94.474,108.636,648.08,311.54,68.995,149.711,533.67,113.263,35.448,186.565,31.273,12.066,69.642,50.193,186.887,15.288,108.51,302.92,230.378,92.114,19.194,91.444,255.647,56.693,247.329,2.286,44.019,41.113,572.551,38.793,4.23,152.507,-10.787861,33.224712,-3.474804,5.865591
diffuse,1000974,16787,16581,561.76,175.31,0.23,0.73,132.506,230.929,55.79,105.873,73.844,112.753,111.363,63.438,112.786,77.011,26.291,47.34,66.972,1.0,26.475,6.286,224.866,44.816,69.955,614.023,326.188,53.304,112.533,488.793,72.053,27.793,138.267,24.692,3.012,63.305,31.273,211.976,11.716,85.559,396.16,55.326,97.537,19.194,38.0,181.212,37.549,224.521,3.571,59.554,2.91,562.836,65.248,1.0,150.929,20.914108,50.04989,1.7368307,9.115215
diffuse,1000975,21180,16582,740.99,302.13,0.1,0.68,215.387,115.964,44.832,36.679,115.469,105.98,137.162,13.487,162.312,55.293,38.937,6.388,169.295,10.207,75.607,6.286,194.084,44.816,101.909,441.847,513.683,1.0,104.138,656.594,35.105,4.828,115.389,19.427,83.495,83.37,46.409,142.411,14.098,79.519,178.6,242.45,199.498,15.886,29.778,157.706,98.463,361.37,11.286,151.567,10.551,96.528,215.161,24.683,251.934,28.754555,39.050476,3.3949602,10.381842
diffuse,1000976,17627,16584,250.5,124.91,0.2,0.65,93.827,179.393,74.053,141.552,61.125,129.685,61.198,13.487,104.296,308.663,26.291,95.835,77.743,1.0,13.738,3.643,269.639,74.026,85.091,579.966,293.962,16.691,140.116,324.895,134.579,12.483,196.733,12.846,3.012,75.978,42.625,194.87,23.623,50.527,274.06,260.559,70.42,10.924,83.222,122.447,14.923,352.247,4.857,40.434,2.91,659.984,38.793,1.0,165.133,19.291645,47.656017,1.2679824,9.360164
diffuse,1000977,15027,16616,1020.2,336.6,0.11,0.59,104.878,84.25,55.79,153.445,53.031,349.803,131.429,38.462,117.031,187.408,38.937,46.262,72.357,37.829,102.902,6.286,275.235,68.184,103.591,625.375,396.499,95.147,149.711,527.816,117.526,39.276,262.824,28.64,17.097,185.804,69.114,188.027,17.67,142.334,296.26,163.979,91.029,25.81,103.778,271.318,47.991,156.096,11.286,40.434,73.585,674.556,52.651,13.918,239.308,16.560614,48.0571,1.0879582,8.728934
diffuse,1000978,22014,16600,210.78,135.97,0.14,0.57,88.302,1.0,35.7,5.325,79.625,17.932,140.029,1.0,176.462,8.239,38.937,25.786,95.245,1.0,71.967,6.286,62.563,62.342,115.364,129.659,434.584,11.461,110.134,674.154,6.684,1.0,6.084,22.059,134.804,24.233,4.784,92.233,15.288,75.895,593.74,366.193,178.889,14.232,33.889,267.4,6.221,101.356,33.143,136.032,2.91,287.585,184.927,72.05,152.507,40.30969,38.813255,5.5025396,8.1302595
diffuse,1000979,15641,16605,234.73,140.33,0.15,0.53,162.343,242.821,50.311,195.61,35.688,89.047,81.264,38.462,119.861,171.12,26.291,5.311,69.664,1.0,19.197,4.964,325.605,9.763,85.091,710.517,138.692,48.073,129.323,432.209,150.211,1.0,270.45,26.008,6.03,86.538,31.273,258.733,5.763,91.599,356.2,94.562,67.166,9.27,42.111,275.235,60.174,265.575,1.0,14.145,4.82,622.744,2.26,1.0,139.882,18.88552,51.014153,1.2442979,9.225145
diffuse,1000980,16993,16619,359.8,160.43,0.18,0.64,118.139,112.0,52.137,108.036,66.906,92.434,101.33,13.487,114.201,178.359,45.259,79.67,62.933,1.0,41.033,6.286,264.042,24.368,73.318,661.324,346.695,58.534,122.127,430.258,96.211,1.0,168.771,16.794,1.0,55.913,8.568,198.291,10.526,80.727,558.22,115.689,79.098,12.578,58.556,286.988,68.876,188.027,1.0,47.604,4.82,617.887,46.352,1.0,149.351,20.419327,52.26647,1.6295258,8.7091875
diffuse,1000981,11459,16631,837.21,314.92,0.11,0.58,141.346,12.893,75.879,179.393,22.969,254.983,180.161,50.95,92.976,429.918,32.614,445.0,31.966,42.433,70.148,4.964,387.168,21.447,93.5,498.608,211.933,393.277,156.906,301.48,208.474,62.241,361.962,26.008,245.468,158.348,53.977,199.432,33.149,139.918,83.14,136.816,104.046,44.003,243.556,157.706,566.636,365.932,1.0,23.705,12.461,520.739,37.533,3.153,217.213,50.673683,4.622925,2.177473,-7.8111067
diffuse,1000982,19512,16631,884.47,408.29,0.07,0.56,278.377,52.536,43.005,72.357,79.625,346.417,147.195,13.487,163.727,181.978,26.291,10.699,76.396,14.811,44.672,6.286,292.025,21.447,98.545,710.517,510.754,16.691,102.939,596.107,57.842,27.793,156.061,18.111,32.187,172.076,23.705,183.466,17.67,87.975,105.34,112.671,174.55,15.886,33.889,130.282,331.679,402.425,3.571,153.957,2.91,311.872,164.77,14.995,304.014,18.497412,37.459167,-1.3100536,9.57654
diffuse,1000983,14129,16631,307.21,179.88,0.12,0.52,8.736,4.964,50.311,51.815,77.312,343.031,164.395,13.487,126.936,171.12,38.937,253.175,122.173,5.604,133.836,8.929,9.395,112.0,103.591,42.625,106.466,131.759,154.508,736.592,45.053,8.655,112.847,60.229,103.616,167.852,31.273,118.462,18.861,161.661,429.46,354.121,96.453,37.387,70.889,400.6,41.03,1.0,152.714,67.919,8.641,812.182,92.963,41.907,262.981,55.321297,30.511887,6.562081,4.6474605
diffuse,1000984,15688,16629,188.82,163.37,0.09,0.56,165.658,32.714,53.963,145.877,40.312,89.047,95.597,13.487,126.936,214.554,26.291,17.165,68.318,1.0,28.295,3.643,252.849,36.053,113.682,685.92,159.199,84.686,119.729,525.865,107.579,12.483,181.481,15.478,17.097,71.754,12.352,182.325,4.572,108.51,205.24,176.051,100.792,24.156,70.889,232.141,47.991,160.658,2.286,8.17,4.82,621.125,2.26,4.23,138.303,20.214352,51.181076,1.5698951,8.892565
diffuse,1000985,15291,16652,973.51,247.11,0.2,0.78,154.607,12.893,52.137,124.253,55.344,92.434,98.463,63.438,139.671,167.5,32.614,32.252,72.357,74.659,46.492,4.964,370.378,30.211,110.318,776.739,361.343,105.607,124.526,492.695,124.632,73.724,196.733,18.111,13.073,68.586,57.761,183.466,6.954,110.926,276.28,154.924,80.182,15.886,157.222,251.729,60.174,156.096,2.286,23.705,4.82,577.408,4.779,5.306,138.303,17.330952,51.508747,1.169859,8.978341
diffuse,1000986,15798,16664,467.96,143.42,0.29,0.82,198.811,20.821,53.963,98.305,47.25,75.502,114.23,13.487,122.691,172.929,26.291,29.019,68.318,1.0,33.754,4.964,250.05,21.447,135.545,689.705,431.654,58.534,105.337,582.449,63.526,1.0,130.641,18.111,16.091,67.53,12.352,162.938,3.381,115.758,327.34,52.308,88.86,10.924,42.111,216.471,65.395,279.26,1.0,20.12,2.91,622.744,4.779,2.077,117.787,19.62567,48.9529,1.306059,9.124137
diffuse,1000987,20736,16745,4448.78,706.58,0.11,0.77,229.753,108.036,41.179,41.003,110.844,99.207,141.462,13.487,165.142,89.679,38.937,8.544,163.91,10.207,66.508,4.964,213.672,36.053,95.182,589.426,607.431,21.921,105.337,674.154,45.053,4.828,123.015,12.846,57.338,83.37,31.273,135.568,16.479,75.895,334.0,275.65,179.974,9.27,46.222,185.129,187.225,324.877,12.571,137.227,6.73,182.342,198.784,10.689,250.355,14.233831,36.9315,-1.2521845,7.6843705
diffuse,1000988,15549,16677,839.06,258.8,0.16,0.7,171.184,119.929,79.532,158.851,39.156,85.661,89.864,25.975,128.351,223.603,26.291,13.932,66.972,1.0,30.115,4.964,345.193,18.526,93.5,797.551,630.868,241.597,122.127,440.014,172.947,8.655,252.656,15.478,6.03,74.922,23.705,224.521,3.381,101.262,334.0,109.653,67.166,19.194,70.889,294.824,93.242,311.192,1.0,17.73,4.82,634.078,3.52,5.306,127.256,17.171158,47.182514,0.49425024,9.340069
diffuse,1000989,20260,16733,3539.86,849.99,0.06,0.69,290.533,234.893,59.442,81.006,71.531,366.736,145.762,25.975,160.897,191.027,32.614,6.388,71.011,56.244,39.213,4.964,465.521,33.132,108.636,655.648,674.812,16.691,131.721,594.156,94.789,4.828,267.908,7.581,11.06,180.524,57.761,156.096,21.242,62.607,274.06,157.943,165.873,17.54,120.222,169.459,265.544,466.288,6.143,133.642,2.91,253.583,148.393,8.536,315.062,4.735059,32.441616,-2.3645544,7.333671
diffuse,1000990,17246,16656,189.03,110.67,0.19,0.67,171.184,84.25,53.963,96.143,70.375,126.298,91.297,13.487,109.956,187.408,32.614,67.816,73.704,1.0,22.836,4.964,387.168,15.605,133.864,606.455,144.551,32.382,129.323,467.33,109.0,31.621,115.389,24.692,2.006,59.081,31.273,170.921,23.623,104.886,165.28,103.616,100.792,44.003,264.111,114.612,49.732,197.151,1.0,57.164,2.91,546.645,48.871,1.0,163.555,21.02243,50.591446,1.6661923,9.408592
diffuse,1000991,14898,16661,342.89,119.81,0.3,0.76,78.356,4.964,50.311,168.581,57.656,356.576,122.829,113.387,80.241,169.31,45.259,85.058,61.586,1.0,95.623,6.286,227.664,88.632,85.091,668.892,428.724,152.681,184.49,469.281,100.474,4.828,222.153,23.375,15.085,184.748,46.409,185.747,10.526,114.55,660.34,266.595,70.42,10.924,50.333,408.435,21.885,142.411,1.0,40.434,8.641,619.506,62.729,18.224,240.886,20.278893,53.147514,2.034117,9.36761
diffuse,1000992,17506,16723,2680.91,616.62,0.09,0.61,108.194,32.714,85.011,145.877,59.969,95.82,84.131,50.95,122.691,288.755,26.291,201.447,57.547,19.415,57.41,3.643,202.479,141.211,106.955,564.83,296.891,58.534,182.091,475.135,103.316,96.69,186.565,39.17,7.036,62.249,57.761,167.5,17.67,72.271,429.46,239.432,91.029,12.578,62.667,212.553,25.366,210.836,3.571,39.239,39.203,545.026,46.352,2.077,143.038,12.447956,48.62462,0.77115744,8.042581
diffuse,1000993,15187,16700,716.83,329.04,0.08,0.6,180.024,56.5,55.79,135.065,46.094,95.82,82.697,50.95,115.616,212.745,38.937,34.408,71.011,97.677,51.951,6.286,434.739,38.974,96.864,859.989,220.721,136.99,129.323,436.111,143.105,35.448,250.115,23.375,9.048,79.146,69.114,217.678,11.716,113.342,58.72,179.069,59.573,24.156,161.333,232.141,47.991,247.329,3.571,16.535,6.73,622.744,2.26,3.153,147.773,16.003902,51.660923,0.7202747,9.288634
diffuse,1000994,15722,16685,205.45,69.03,0.54,0.87,170.079,4.964,44.832,69.114,53.031,68.729,108.496,1.0,111.371,109.587,26.291,20.398,61.586,5.604,26.475,6.286,149.311,15.605,75.0,691.597,428.724,121.298,108.935,551.23,49.316,1.0,79.802,23.375,14.079,55.913,19.92,157.236,1.0,125.422,296.26,70.417,87.775,19.194,5.111,204.718,32.328,151.534,1.0,21.315,2.91,493.214,9.818,5.306,128.834,22.121735,49.52769,2.0261252,9.177099
diffuse,1000995,18364,16690,231.31,159.11,0.11,0.63,339.157,76.321,55.79,136.146,62.281,68.729,95.597,1.0,155.237,321.332,26.291,6.388,73.704,1.0,8.279,3.643,448.731,18.526,106.955,782.415,235.37,6.23,122.127,404.893,143.105,4.828,217.069,8.897,14.079,55.913,27.489,208.555,27.195,60.191,120.88,197.178,142.01,12.578,103.778,157.706,206.369,479.973,2.286,57.164,2.91,273.013,66.508,4.23,146.194,15.937109,35.062454,-0.4327524,10.140599
diffuse,1000996,21067,16721,748.52,238.08,0.17,0.71,198.811,20.821,39.353,35.597,118.938,92.434,142.895,1.0,162.312,53.484,38.937,6.388,166.602,5.604,55.59,4.964,196.882,85.711,98.545,434.278,349.625,11.461,99.341,705.373,39.368,1.0,62.008,14.162,70.417,82.314,23.705,123.024,16.479,79.519,242.98,336.012,191.906,19.194,50.333,189.047,77.578,338.562,12.571,126.472,2.91,167.77,188.706,11.765,248.777,30.69072,39.705074,3.700962,9.978637
diffuse,1000997,17211,16819,7076.46,1055.73,0.08,0.71,124.77,84.25,50.311,102.63,64.594,85.661,115.663,13.487,117.031,154.832,32.614,64.583,60.24,14.811,33.754,4.964,149.311,41.895,91.818,523.205,308.61,21.921,129.323,568.791,72.053,31.621,117.931,24.692,8.042,53.801,35.057,149.253,16.479,97.638,351.76,176.051,104.046,22.502,99.667,216.471,34.068,146.973,3.571,48.799,14.371,511.024,58.95,2.077,139.882,5.629921,43.28594,-1.4398352,6.6876016
diffuse,1000998,16863,16804,3043.62,802.81,0.06,0.64,167.868,119.929,52.137,97.224,71.531,99.207,121.396,25.975,108.541,142.163,32.614,33.33,68.318,1.0,35.574,7.607,185.689,30.211,100.227,674.568,188.496,32.382,117.33,547.328,66.368,27.793,123.015,28.64,6.03,56.969,19.92,186.887,15.288,101.262,271.84,85.508,100.792,22.502,70.889,185.129,65.395,183.466,2.286,61.944,12.461,545.026,63.989,2.077,144.616,9.787132,46.434055,-0.25113332,7.714151
diffuse,1000999,21686,16737,336.77,192.26,0.11,0.61,114.824,8.929,43.005,12.893,120.094,95.82,137.162,1.0,166.557,17.288,32.614,4.233,174.681,1.0,57.41,4.964,118.529,53.579,88.455,231.83,255.877,1.0,99.341,662.447,16.632,1.0,26.42,11.53,54.32,77.034,42.625,99.075,11.716,48.111,345.1,257.541,170.212,5.962,25.667,255.647,4.481,306.63,10.0,137.227,1.0,111.1,198.784,10.689,259.825,32.468384,40.661022,4.501845,9.593233
diffuse,1001000,19010,16820,1924.14,530.53,0.09,0.59,275.062,266.607,48.484,100.468,51.875,89.047,86.997,25.975,169.387,295.995,26.291,8.544,87.167,5.604,8.279,3.643,364.782,44.816,105.273,649.972,736.334,42.843,123.327,360.016,90.526,20.138,252.656,7.581,10.054,63.305,69.114,154.955,22.433,49.319,25.42,320.921,111.638,4.308,62.667,79.353,122.829,571.205,3.571,53.579,4.82,264.917,56.43,4.23,152.507,12.345222,35.854317,-1.7986398,8.798468
diffuse,1001001,19914,16890,5796.16,1309.95,0.04,0.58,298.269,72.357,44.832,66.951,73.844,370.122,147.195,13.487,156.652,209.125,26.291,5.311,72.357,10.207,44.672,6.286,367.58,27.289,96.864,644.295,680.672,11.461,111.334,566.84,86.263,4.828,196.733,12.846,23.133,181.58,31.273,162.938,20.051,74.687,307.36,188.124,170.212,12.578,83.222,157.706,211.591,516.466,4.857,144.397,2.91,190.438,157.212,9.612,316.64,-0.8048754,32.698334,-3.4996676,5.4948306
diffuse,1001002,15951,16772,616.13,204.47,0.19,0.69,184.445,115.964,53.963,113.442,69.219,68.729,107.063,13.487,150.992,162.071,32.614,10.699,69.664,14.811,30.115,6.286,182.891,47.737,96.864,786.199,159.199,37.613,129.323,545.377,79.158,4.828,143.351,26.008,22.127,60.137,42.625,189.168,2.191,112.134,320.68,142.852,89.945,12.578,25.667,192.965,14.923,219.959,2.286,27.289,2.91,485.118,7.299,8.536,155.664,19.576626,50.798637,1.426207,9.230135
diffuse,1001003,15789,16830,1393.15,535.76,0.06,0.5,172.289,92.179,147.106,109.117,49.563,68.729,89.864,50.95,142.501,196.457,32.614,23.631,71.011,1.0,28.295,4.964,280.832,53.579,108.636,657.54,408.217,37.613,136.519,475.135,97.632,8.655,201.817,26.008,22.127,60.137,38.841,167.5,23.623,96.43,267.4,142.852,76.928,34.079,116.111,212.553,7.962,201.712,2.286,16.535,2.91,553.122,7.299,5.306,146.194,13.966467,48.777203,0.66897815,8.655729
diffuse,1001004,14337,16777,283.9,161.55,0.14,0.6,15.366,1.0,52.137,50.734,56.5,305.78,155.795,13.487,128.351,176.549,38.937,233.777,99.284,1.0,139.295,6.286,3.798,74.026,105.273,42.625,59.592,607.723,172.497,635.131,45.053,4.828,110.305,41.802,65.387,161.516,35.057,97.935,24.814,141.126,584.86,248.486,95.368,35.733,83.222,522.047,13.183,1.0,130.857,41.629,14.371,875.327,63.989,30.066,239.308,55.177383,29.629223,7.1260614,3.940252
diffuse,1001005,15524,16791,610.52,177.44,0.24,0.79,224.228,100.107,50.311,154.526,53.031,89.047,91.297,25.975,128.351,214.554,32.614,36.563,87.167,1.0,39.213,4.964,283.63,21.447,90.136,895.937,759.771,136.99,135.319,422.453,145.947,4.828,250.115,16.794,6.03,70.698,46.409,211.976,4.572,97.638,229.66,197.178,75.844,9.27,58.556,255.647,54.953,343.123,1.0,20.12,4.82,629.22,3.52,8.536,146.194,16.39916,45.03556,0.30482063,9.753008
diffuse,1001006,14920,16879,3687.39,595.7,0.13,0.72,62.885,84.25,86.837,138.308,49.563,312.553,141.462,63.438,119.861,236.272,102.165,343.699,62.933,51.641,115.639,6.286,166.101,135.368,122.091,413.466,329.117,152.681,293.624,527.816,117.526,23.966,275.534,24.692,92.55,191.085,84.25,149.253,36.721,127.838,453.88,251.505,96.453,20.848,116.111,522.047,9.702,133.288,40.857,36.849,14.371,591.981,53.91,11.765,220.37,12.931277,47.623188,1.0088162,6.6076775
diffuse,1001007,13768,16875,4221.3,733.97,0.1,0.75,113.719,20.821,48.484,142.633,63.438,326.098,165.828,25.975,102.881,149.402,32.614,64.583,80.435,60.848,77.426,7.607,177.294,41.895,76.682,483.472,528.331,372.356,125.725,559.035,109.0,20.138,150.977,35.221,83.495,162.572,61.545,189.168,20.051,139.918,242.98,127.761,112.723,42.349,62.667,232.141,150.676,274.699,7.429,58.359,16.281,648.65,66.508,33.295,218.791,11.552838,45.478603,-0.41604793,7.3110785
diffuse,1001008,16404,16802,278.79,101.22,0.34,0.77,213.177,12.893,61.269,188.042,57.656,102.593,88.43,138.362,141.086,310.473,32.614,47.34,83.128,1.0,33.754,6.286,417.95,68.184,118.727,782.415,408.217,11.461,154.508,541.475,182.895,4.828,237.405,24.692,8.042,75.978,50.193,207.414,9.335,102.47,493.84,311.867,104.046,20.848,112.0,283.071,79.319,206.274,3.571,36.849,4.82,655.126,32.494,3.153,185.649,17.722563,52.74775,0.766228,9.323405
diffuse,1001009,15374,16841,717.75,238.43,0.16,0.65,183.34,127.857,70.4,143.714,51.875,75.502,105.63,463.038,136.841,163.88,38.937,39.796,68.318,5.604,42.852,4.964,252.849,103.237,113.682,784.307,399.428,89.916,132.921,533.67,80.579,8.655,267.908,18.111,13.073,64.362,61.545,175.483,15.288,109.718,331.78,227.36,78.013,12.578,62.667,290.906,27.106,210.836,2.286,16.535,2.91,661.603,4.779,6.383,133.569,17.40973,50.36721,0.9124854,8.746189
diffuse,1001010,20894,16821,676.61,222.01,0.17,0.68,164.553,4.964,39.353,21.542,115.469,85.661,128.562,1.0,156.652,40.815,32.614,10.699,153.139,5.604,70.148,6.286,138.118,36.053,100.227,407.79,460.95,21.921,99.341,713.178,20.895,1.0,31.504,16.794,75.447,68.586,16.136,112.76,14.098,85.559,484.96,293.758,179.974,15.886,33.889,196.882,56.693,261.014,15.143,134.837,2.91,216.344,187.446,13.918,212.479,33.13472,39.55281,4.2843733,9.467427
diffuse,1001011,14219,16816,192.02,84.88,0.33,0.76,19.787,1.0,50.311,47.49,72.688,282.075,150.062,25.975,159.482,147.592,38.937,184.204,92.553,5.604,135.656,6.286,12.193,401.184,108.636,142.903,255.877,220.675,142.515,644.887,64.947,169.414,178.939,95.767,55.326,131.947,23.705,142.411,12.907,156.83,369.52,453.719,81.267,15.886,46.222,302.659,25.366,14.685,51.143,59.554,151.901,914.186,71.547,32.219,221.948,55.940624,31.873474,7.237561,4.4482045
diffuse,1001012,21831,16831,397.25,172.82,0.17,0.61,56.254,80.286,61.269,18.299,81.938,17.932,114.23,25.975,172.217,11.859,38.937,17.165,118.133,1.0,88.344,4.964,233.261,85.711,152.364,99.386,583.994,6.23,161.703,553.182,19.474,1.0,39.13,16.794,58.344,31.625,61.545,102.497,21.242,49.319,624.82,366.193,143.094,40.695,186.0,565.141,1.0,188.027,12.571,146.787,2.91,548.264,227.759,36.525,207.744,48.093506,41.82172,6.920377,7.3184996
diffuse,1001013,16720,16902,2771.3,565.45,0.11,0.77,203.231,131.821,57.616,111.279,62.281,92.434,98.463,50.95,105.711,218.174,26.291,38.718,61.586,28.622,22.836,6.286,347.992,36.053,83.409,746.466,276.384,95.147,135.319,484.891,97.632,43.103,224.695,20.743,3.012,69.642,50.193,188.027,9.335,89.183,411.7,188.124,83.436,24.156,116.111,247.812,93.242,283.822,1.0,55.969,2.91,595.219,57.69,1.0,149.351,13.739268,49.63501,0.38480282,8.62033
diffuse,1001014,18114,16929,1695.24,500.36,0.09,0.66,235.279,282.464,52.137,101.549,62.281,65.342,98.463,38.462,142.501,294.185,32.614,11.777,83.128,5.604,10.098,4.964,392.765,18.526,106.955,769.17,352.554,37.613,114.932,360.016,131.737,8.655,275.534,14.162,20.115,64.362,46.409,202.853,24.814,60.191,167.5,136.816,122.485,20.848,99.667,134.2,126.31,589.452,1.0,73.894,4.82,378.256,62.729,4.23,154.085,12.959002,37.601204,-0.45321152,9.633797
diffuse,1001015,17577,16866,283.55,101.52,0.35,0.78,134.716,24.786,68.574,176.149,47.25,78.888,118.529,13.487,196.272,276.087,64.228,27.942,56.201,1.0,31.934,3.643,328.403,36.053,145.636,725.653,282.243,6.23,137.718,377.576,187.158,27.793,178.939,12.846,1.0,48.521,80.466,182.325,42.675,56.567,418.36,124.743,66.081,9.27,140.778,255.647,13.183,206.274,1.0,27.289,73.585,582.266,46.352,1.0,161.976,19.192547,51.889725,1.3828031,9.091756
