cell,x,y,area µm²,PSD-95,NeuN,CD68,CD11c,E5,E9,CD8,H2A.x,CD3e,ATG7,CD163,ApoE,E7,Olig2,HLA-A,SMA,TMEM119,Vimentin,CD11b,Synaptophysin,a-Beta,CD4,CD40,CD45,CD34,PCNA,Claudin-5,E2,E10,DAPI_1,CD31,HLA-DR,Gal3,AQP4,GFAP,E6,CD74,IBA1,CD14,P2Rx7,MAP2,CD44,E3,CollagenIV,S100B,E4,E1,E8,None,UMAP_1,UMAP_2,TSNE_1,TSNE_2
69,14291,2298,41.93,159.537,9.466,37.773,41.776,2.722,57.458,68.609,22.956,195.953,166.446,8.028,214.052,14.261,208.892,103.63,1.0,23.752,329.168,81.415,1.0,1.0,8.53,128.731,317.29,188.629,127.31,219.172,142.563,175.394,112.0,154.39,126.55,39.383,132.049,665.897,704.082,81.448,56.872,217.678,138.337,488.287,12.327,387.61,10.0,227.399,352.036,2.693,4.513,33.678,11.520418,0.2000103,1.714367,2.5168636
70,25279,9158,126.49,687.27,24.987,139.512,189.587,171.519,101.37,67.6,10.148,140.101,474.155,6.02,51.969,7.631,41.462,8.643,2.212,497.398,15.497,277.297,728.873,369.28,28.611,170.269,361.452,302.221,6.219,165.203,3.302,61.284,187.254,23.287,185.95,35.234,119.953,5.962,265.768,218.331,175.322,402.425,81.368,611.636,145.98,35.022,4.6,14.198,579.021,90.741,1.0,85.028,2.428194,-62.229897,1.811315,24.346859
71,3983,11471,132.89,118.274,6.644,456.985,248.711,138.793,22.956,48.427,13.808,139.047,423.573,8.028,111.094,77.251,12.162,62.141,4.637,17.547,69.533,144.303,1.0,3.16,292.166,260.615,371.0,395.529,4.132,116.976,35.528,24.683,70.61,67.862,153.55,223.0,298.381,282.175,152.296,87.452,326.178,483.394,251.259,79.161,5.531,285.545,247.6,2.015,418.02,90.741,36.135,100.589,17.280466,47.635025,-6.5338984,-16.006603
72,8568,870,325.19,296.357,6.644,148.092,127.404,21.669,1.0,38.336,15.637,114.81,384.582,2.004,11.194,1.0,16.348,3.184,1.0,539.798,4.954,103.065,301.326,1.0,41.161,143.269,195.548,226.155,3.088,209.986,1.0,93.58,10.407,134.724,11.8,37.308,77.614,133.318,170.096,128.276,273.658,392.161,20.329,430.888,170.898,1.0,1.0,6.076,411.421,1.0,1.0,144.159,14.108578,-64.185524,-3.8872743,20.954716
73,13171,4492,125.36,131.304,8.055,57.385,97.842,40.616,1.0,80.718,21.126,191.737,242.32,4.012,128.423,2.105,134.944,22.836,1.0,25.82,39.22,223.687,5.171,1.0,48.691,192.077,323.258,302.221,22.922,209.986,1.0,47.29,4.763,132.102,11.8,90.215,77.614,197.823,267.993,166.7,129.507,256.452,110.87,308.76,1.0,322.659,1.0,7.091,561.865,55.183,1.0,39.902,11.078491,3.528244,2.966678,0.022089567
76,5312,1697,87.13,259.437,33.453,427.567,79.493,1.0,76.278,23.2,8.319,48.421,162.231,33.129,8.136,41.888,42.858,3.184,1.0,502.568,1.0,202.037,219.987,1.0,68.771,167.154,242.097,232.241,23.966,110.086,2.151,48.366,183.492,74.417,59.05,66.355,12.089,12.578,1.0,7.004,209.963,270.137,77.298,234.263,170.898,1.0,2.8,6.076,138.247,41.637,1.0,1.0,15.831823,-62.50685,-4.5332727,20.489311
77,14447,9052,116.83,218.174,13.699,309.893,193.664,123.291,201.741,115.027,17.467,150.639,250.75,9.032,55.028,130.295,47.043,13.01,4.637,5.137,49.764,98.941,7.257,2.08,38.651,272.038,572.71,162.26,16.658,363.855,21.717,116.186,243.695,399.551,84.7,143.121,314.511,100.238,69.973,176.305,434.57,363.651,148.51,58.4,3.265,168.015,67.6,6.076,337.519,183.868,22.081,102.145,20.709759,22.70589,-7.5068493,-4.9627686
78,18210,11984,264.5,465.752,26.398,187.317,210.994,2.722,43.344,172.545,11.978,145.37,231.782,7.024,80.512,3.21,38.672,3.184,1.0,437.416,4.954,206.161,365.979,6.4,98.892,193.115,224.194,246.44,14.571,193.91,2.151,91.427,179.729,70.484,95.5,66.355,92.735,30.772,76.648,149.889,307.181,440.058,71.195,419.896,107.469,1.0,1.0,17.244,280.773,7.773,2.171,53.907,12.726711,-56.100113,-2.9938424,18.580105
81,12848,13124,125.36,9.687,2.411,698.461,192.645,126.736,121.758,109.982,10.148,181.199,62.12,7.024,72.357,42.993,2.395,54.498,2.212,10.307,86.666,323.69,5.171,2.08,58.731,86.154,294.613,250.496,7.263,174.39,10.207,158.17,157.153,201.587,46.9,136.897,105.84,67.159,178.996,226.736,363.054,334.0,178.012,35.196,3.265,279.359,200.8,1.0,340.159,209.266,15.054,304.435,24.24869,36.69834,-7.887661,-11.783989
82,623,8760,334.57,472.267,22.165,111.319,112.113,614.179,617.338,43.382,10.148,184.361,409.873,6.02,2.019,247.435,41.462,49.039,9.487,174.739,11.544,187.604,391.006,6.4,201.804,215.962,429.484,197.757,13.527,167.5,38.98,60.208,678.288,35.087,204.85,34.196,52.412,168.051,76.648,428.457,94.866,261.014,26.433,401.577,236.592,1.0,271.0,16.229,427.258,273.608,115.774,559.631,-22.304977,-55.729843,9.487474,21.160465
83,12118,9749,92.38,229.033,9.466,81.901,134.54,154.295,5.705,107.964,11.978,135.886,23.13,146.583,59.105,20.892,48.439,39.213,5.85,2.034,76.123,157.706,1.0,2.08,91.362,188.962,404.419,74.023,22.922,45.783,24.018,231.373,44.271,153.079,94.15,133.785,238.905,108.508,147.846,217.13,303.829,203.993,276.691,1.0,1.0,206.676,8.2,5.061,404.823,214.346,45.504,159.72,16.12772,32.36893,0.55358076,-9.140657
84,2834,12196,185.62,7.515,1.0,193.445,242.595,235.248,18.251,37.327,13.808,173.823,340.323,7.024,75.415,174.499,16.348,67.6,10.699,2.034,47.128,105.127,1.0,6.4,191.764,286.577,360.258,359.017,4.132,113.531,71.206,25.76,117.644,175.366,207.55,494.794,209.671,106.854,72.198,98.258,203.258,522.168,127.147,27.868,1.0,127.808,375.4,1.0,474.766,287.154,100.549,183.061,7.693918,45.645035,-1.2878971,-17.38583
85,18445,2522,154.21,70.496,34.864,220.412,86.629,42.338,91.961,50.445,26.615,186.468,66.335,63.249,76.435,18.681,74.948,5.367,1.0,13.41,44.492,113.375,3.086,1.0,176.704,173.385,215.839,145.018,28.141,244.434,1.0,93.58,183.492,451.992,6.4,281.093,57.452,95.276,98.898,179.907,399.93,223.38,151.562,119.463,5.531,191.212,1.0,41.61,390.306,50.103,3.342,44.57,29.889526,12.606213,-2.2442646,-3.528064
86,10104,7805,117.82,176.911,16.521,259.637,203.858,44.06,40.207,84.755,26.615,189.63,137.994,9.032,80.512,7.631,27.51,6.459,1.0,45.469,82.712,213.378,26.027,1.0,1.0,278.269,421.129,267.738,30.229,389.117,2.151,69.897,177.847,319.579,23.95,39.383,82.654,123.394,187.895,266.359,430.101,361.37,152.579,95.038,14.592,183.48,4.6,7.091,359.954,4.386,2.171,102.145,27.722906,20.426788,-5.8341513,-5.3161983
87,22167,6228,358.17,454.893,32.042,116.222,190.606,9.612,43.344,69.618,8.319,133.778,249.696,22.084,10.174,36.363,21.929,2.092,1.0,294.702,1.0,120.591,391.006,1.0,76.302,112.115,312.516,310.335,10.395,157.166,1.0,38.678,81.898,83.594,46.9,78.804,77.614,115.124,45.499,94.656,149.621,397.863,81.368,466.304,256.98,1.0,1.0,12.168,267.576,12.853,1.0,4.112,3.6097736,-58.958702,-0.738183,20.550472
88,12214,2849,97.22,68.324,10.877,101.513,212.013,30.281,557.743,26.227,6.489,207.544,389.851,25.096,131.482,215.387,38.672,86.161,1.0,162.329,168.379,211.316,32.284,1.0,8.53,235.692,223.0,392.486,217.085,289.217,103.432,163.553,238.051,90.15,80.65,733.393,185.477,194.515,174.546,49.029,93.748,497.079,120.025,318.531,7.796,116.983,91.0,227.399,403.503,116.139,1.0,365.121,-2.2056751,17.660767,8.2452,-11.051541
89,24841,9885,102.19,422.317,33.453,106.416,224.246,83.676,80.983,84.755,17.467,180.146,480.478,53.209,47.892,5.42,47.043,22.836,1.0,239.891,35.266,218.533,245.015,1.0,13.55,278.269,343.548,304.25,20.834,483.276,3.302,48.366,85.661,248.783,95.5,90.215,137.09,101.892,225.719,227.936,492.678,583.75,295.003,336.85,59.898,2.546,6.4,18.259,414.061,72.115,1.0,145.715,13.768417,-45.513218,-2.4112434,12.470657
90,5504,8918,230.82,59.637,27.809,227.767,163.083,352.372,416.597,63.564,17.467,376.152,678.592,572.287,61.144,224.228,45.648,494.495,15.549,26.854,370.024,711.331,5.171,1.0,11.04,672.885,644.323,322.506,406.028,437.345,332.465,291.657,377.271,272.382,406.0,74.654,426.407,158.127,234.619,360.016,171.97,445.76,565.608,207.395,3.265,93.786,19.0,265.979,258.338,23.012,85.324,380.682,-35.970295,34.844185,13.183049,-24.221497
93,2840,2974,403.93,233.376,32.042,198.348,187.548,1.0,52.754,7.055,19.297,188.576,491.016,6.02,43.814,172.289,47.043,44.672,2.212,618.394,19.451,142.241,332.61,10.72,101.402,213.885,228.968,256.582,10.395,286.921,25.169,4.23,136.458,141.28,202.15,60.131,17.129,82.045,167.871,4.602,274.775,349.966,46.779,302.654,216.204,1.0,143.2,20.29,297.929,29.785,5.685,159.72,18.302483,-67.61289,-6.2164655,22.039598
94,21347,2668,113.42,550.45,17.932,221.638,215.071,2.722,4.137,53.473,15.637,223.351,109.541,10.036,79.493,7.631,28.905,7.551,1.0,391.913,16.815,249.461,297.154,1.0,56.221,151.577,219.419,327.577,6.219,393.71,1.0,28.989,14.169,375.953,23.95,82.953,82.654,55.581,181.22,147.488,413.339,514.185,62.039,379.594,121.061,1.0,1.0,9.122,163.321,9.466,1.0,57.019,18.247116,-53.33893,-4.852892,17.183813
95,12076,1328,198.27,331.104,13.699,205.703,131.482,64.729,41.776,54.482,10.148,129.563,218.082,14.052,123.327,3.21,34.486,9.734,1.0,472.578,4.954,355.65,326.353,1.0,58.731,150.538,305.355,235.283,10.395,193.91,1.0,160.323,113.881,221.252,18.55,194.991,75.597,239.172,136.722,129.477,482.621,346.545,97.645,614.078,134.653,1.0,17.2,9.122,464.209,14.546,2.171,89.696,13.925983,-48.514324,-3.3699036,15.803507
96,39,15513,137.01,1.0,1.0,228.993,250.75,181.853,145.283,44.391,22.956,158.016,75.82,6.02,10.174,83.882,3.791,76.334,7.062,1.0,68.215,86.57,3.086,5.32,129.013,429.885,336.387,220.07,9.351,102.048,49.339,30.066,132.695,146.524,140.05,103.701,229.832,143.242,132.272,123.474,196.554,369.353,133.251,1.0,19.122,164.923,325.0,1.0,410.102,161.856,32.621,158.164,15.479553,43.364098,-3.7476807,-13.934814
97,9489,2516,191.16,426.661,85.661,211.832,166.141,4.445,40.207,58.518,26.615,117.972,450.972,18.068,21.388,15.366,86.11,10.826,1.0,416.733,2.318,143.272,332.61,1.0,16.06,251.269,497.516,302.221,7.263,484.424,1.0,47.29,168.441,276.315,25.3,284.206,65.517,34.079,150.071,74.244,366.406,579.188,105.783,491.951,268.306,18.011,1.0,8.107,435.176,28.092,1.0,72.579,13.034588,-52.059364,-2.8773282,16.274107
98,21870,10015,283.97,257.265,12.288,69.643,92.745,116.402,118.622,89.8,8.319,151.693,221.244,40.157,21.388,75.041,48.439,20.652,2.212,85.801,10.226,157.706,38.541,13.96,46.181,123.538,380.548,98.364,12.483,111.234,3.302,132.334,70.61,111.126,42.85,243.748,331.648,125.048,114.472,213.528,242.369,292.945,162.753,192.74,12.327,56.672,6.4,10.137,300.568,16.239,9.198,172.168,8.937885,-3.5899858,5.7787886,1.0910041
99,12143,5711,48.75,220.346,6.644,182.413,118.23,71.619,24.524,35.309,6.489,107.434,328.731,15.056,122.307,29.732,41.462,4.275,1.0,54.776,49.764,137.087,51.054,1.0,103.912,349.923,387.71,255.568,13.527,65.303,2.151,39.754,48.034,48.197,53.65,268.645,100.799,149.858,247.969,92.255,320.591,397.863,99.679,269.68,34.98,283.998,1.0,6.076,387.667,50.103,1.0,116.15,8.043953,3.1731682,0.33565181,2.9479563
100,9132,12192,123.37,302.872,1.0,241.25,173.277,57.84,7.273,115.027,6.489,184.361,245.481,523.09,175.315,9.841,21.929,188.79,2.212,12.376,196.055,484.52,1.0,2.08,93.872,427.808,593.0,435.083,16.658,113.531,28.622,135.564,83.78,11.488,76.6,405.579,445.56,462.459,267.993,245.947,100.453,456.024,798.572,149.995,1.0,498.954,46.0,8.107,782.252,95.82,4.513,72.579,-21.152546,39.976334,6.108436,-22.65914
101,3071,224,226.41,246.407,30.631,30.418,240.556,75.064,1.0,4.027,4.659,86.358,407.766,1.0,3.039,71.726,6.581,28.295,2.212,170.602,10.226,340.186,670.476,2.08,91.362,103.808,40.387,359.017,6.219,149.128,2.151,7.459,6.644,19.354,152.2,88.14,3.016,216.017,7.675,35.821,89.279,246.188,18.294,218.386,386.102,1.0,4.6,5.061,234.584,11.159,20.91,63.243,14.695934,-74.14018,-4.880919,24.954906
103,14138,10335,122.94,159.537,12.288,340.537,105.997,87.121,146.851,76.682,13.808,181.199,29.453,6.02,66.241,67.305,33.091,5.367,5.85,4.102,86.666,144.303,5.171,3.16,23.59,188.962,461.71,115.606,13.527,218.024,38.98,98.962,172.203,256.65,111.7,119.262,130.033,105.2,158.971,134.28,375.346,404.705,131.216,3.443,1.0,299.463,168.4,7.091,407.462,46.717,30.279,2.556,24.48546,27.74636,-4.173988,-8.420229
104,20960,13731,89.68,90.041,1.0,51.256,209.974,214.579,96.666,95.855,2.83,126.402,306.601,7.024,4.058,160.133,2.395,20.652,2.212,77.528,7.59,118.529,140.735,2.08,6.02,149.5,442.613,128.791,1.0,224.914,5.604,150.635,217.356,229.118,73.9,149.346,245.962,34.079,72.198,348.008,203.258,239.346,81.368,180.527,32.714,7.186,11.8,2.015,146.165,87.354,9.198,181.505,9.0994835,-3.3033905,6.3301396,0.73982155
105,4040,12680,88.83,22.717,5.233,164.027,245.653,118.124,1.0,59.527,54.06,222.297,214.921,170.679,59.105,31.942,147.501,93.803,7.062,17.547,40.538,147.396,1.0,5.32,81.322,273.077,209.871,241.369,26.053,525.762,61.999,73.126,36.746,437.571,169.75,229.224,88.702,186.245,67.748,137.882,312.768,422.952,290.934,13.213,1.0,168.015,218.8,2.015,501.16,73.808,119.287,136.379,24.340332,40.37744,-7.172377,-11.642234
106,19295,3167,113.99,194.285,29.22,54.934,144.734,142.238,153.124,82.736,10.148,164.339,175.93,8.028,63.183,89.407,24.719,9.734,1.0,11.342,11.544,47.393,78.167,1.0,38.651,104.846,237.323,71.995,10.395,314.479,2.151,118.339,125.169,332.689,15.85,109.925,168.34,353.296,92.223,165.499,208.846,235.925,102.731,154.88,30.449,109.251,15.4,6.076,423.299,14.546,1.0,239.079,20.427954,7.6663475,1.1563925,-3.0817711
107,2128,10280,109.01,520.046,22.165,330.731,96.822,32.003,16.683,85.764,26.615,188.576,161.177,8.028,32.601,156.817,44.253,35.938,9.487,209.901,16.815,228.842,343.038,4.24,73.791,227.385,534.516,291.065,11.439,317.924,43.584,90.35,219.237,223.874,180.55,171.131,73.581,96.93,150.071,74.244,624.537,651.034,89.506,410.126,252.449,58.218,281.8,12.168,320.363,143.231,132.17,228.187,-9.603645,-44.6472,-1.213893,12.777419
108,17837,6931,96.36,272.467,8.055,78.223,57.066,7.89,27.661,78.7,11.978,127.456,43.152,329.315,99.881,30.837,42.858,32.662,1.0,57.879,18.133,247.399,138.649,1.0,73.791,234.654,404.419,193.701,23.966,34.3,2.151,103.268,89.424,18.043,44.2,345.411,164.308,211.055,130.047,139.083,89.279,245.048,426.236,16.877,59.898,203.584,6.4,11.152,336.199,2.693,1.0,10.336,-9.254292,37.878693,4.4654,-19.795809
109,19579,4130,140.71,242.063,6.644,168.93,132.501,1.0,35.502,49.436,8.319,144.316,16.807,5.016,90.706,3.21,27.51,2.092,1.0,33.059,74.805,168.015,55.225,1.0,11.04,274.115,325.645,239.34,5.176,84.824,3.302,9.612,202.305,16.732,13.15,144.159,88.702,541.849,452.664,11.806,297.124,482.253,260.414,139.004,68.959,140.18,1.0,56.838,470.807,45.024,1.0,4.112,10.813517,7.336277,1.2968806,3.7225938
110,8254,6363,183.91,537.42,19.343,52.482,95.803,4.445,68.436,74.664,6.489,186.468,284.472,7.024,43.814,52.939,38.672,2.092,1.0,66.152,11.544,211.316,351.38,1.0,118.972,196.231,502.29,189.644,18.746,144.534,1.0,21.454,313.305,35.087,29.35,34.196,102.815,247.442,52.174,99.459,57.99,177.764,65.091,483.402,381.571,27.289,6.4,10.137,493.242,4.386,1.0,81.916,-7.5316277,-50.080868,5.368198,17.187881
111,12290,1920,94.8,268.124,33.453,213.058,123.327,54.395,32.366,70.627,21.126,125.348,180.146,17.064,119.249,2.105,26.115,3.184,1.0,298.839,18.133,294.824,242.929,1.0,26.101,146.385,289.839,309.321,5.176,354.669,1.0,201.231,157.153,466.413,13.15,271.757,79.63,123.394,207.92,145.087,707.228,386.459,101.714,501.721,200.347,2.546,8.2,8.107,332.24,7.773,1.0,61.687,18.329533,-39.78459,-5.318677,11.000878
112,5456,16382,36.53,7.515,23.576,422.664,445.453,68.174,15.115,124.109,2.83,137.994,210.706,46.181,161.044,33.048,21.929,94.895,31.309,3.068,118.297,236.059,1.0,4.24,83.832,434.038,591.806,344.818,41.712,253.621,58.546,58.055,115.763,73.106,169.75,495.832,402.213,333.449,245.744,116.269,41.228,554.099,480.154,20.54,1.0,444.828,37.0,37.549,629.169,139.844,63.072,69.467,-6.691759,33.183167,3.270761,-17.235409
113,23173,7925,71.35,181.254,17.932,78.223,114.152,1.0,1.0,54.482,35.764,180.146,308.709,7.024,111.094,10.946,143.316,25.02,1.0,290.565,86.666,130.901,5.171,1.0,36.141,161.962,308.935,163.274,23.966,195.059,1.0,41.907,16.051,323.512,7.75,109.925,113.904,270.598,190.12,21.412,137.329,198.291,93.575,289.22,1.0,392.249,1.0,81.204,283.412,2.693,1.0,4.112,11.796507,-1.2846355,3.1742742,0.29085255
115,11477,3135,183.63,422.317,8.055,123.577,123.327,2.722,349.16,60.536,8.319,97.949,267.611,10.036,104.978,79.461,28.905,1.0,1.0,79.596,6.272,114.406,363.894,1.0,139.053,138.077,228.968,295.122,11.439,141.09,1.0,104.345,251.22,25.909,15.85,93.327,52.412,239.172,185.67,40.624,101.57,356.808,90.523,484.623,173.163,45.847,29.8,9.122,420.659,68.729,1.0,245.304,0.6207056,-42.690193,3.8463125,15.434505
116,19589,10959,280.56,537.42,26.398,119.899,141.676,19.947,27.661,88.791,19.297,110.595,197.006,7.024,15.271,24.207,35.881,41.397,1.0,538.764,33.949,210.285,464.002,1.0,53.711,161.962,440.226,222.098,63.633,236.397,51.641,107.574,93.186,94.083,150.85,53.907,91.727,32.425,52.174,94.656,422.279,357.949,64.073,505.385,168.633,4.093,1.0,41.61,311.125,2.693,1.0,44.57,12.2715225,-57.957497,-3.1134863,18.566463
117,3030,17183,81.87,3.172,1.0,65.966,42.795,69.897,62.163,87.782,1.0,91.627,26.291,7.024,58.086,3.21,2.395,68.692,5.85,7.205,80.077,91.724,1.0,4.24,307.226,213.885,230.161,150.089,1.0,15.928,34.377,55.902,130.814,6.244,104.95,6.187,80.638,318.563,227.944,58.635,37.876,294.086,227.86,1.0,1.0,270.08,155.8,1.0,564.505,131.378,71.27,83.472,13.715389,44.298058,-2.9320977,-15.344858
118,22656,14485,20.47,61.809,1.0,95.384,246.672,4.445,55.89,43.382,2.83,96.896,399.335,118.47,71.338,47.414,3.791,30.479,2.212,202.661,40.538,131.932,96.937,104.68,1.0,247.115,409.194,127.777,1.0,25.114,2.151,139.87,134.576,33.776,125.2,119.262,242.937,424.417,410.39,26.215,243.487,267.856,423.184,211.059,3.265,70.59,1.0,9.122,516.996,14.546,1.0,7.224,5.720518,-0.5163841,8.388589,1.1605158
119,6115,9199,125.64,372.367,16.521,238.799,177.354,156.017,140.578,125.118,22.956,207.544,208.598,12.044,88.667,76.146,40.067,43.58,3.425,262.643,3.636,291.731,136.564,1.0,33.631,271.0,665.806,359.017,16.658,321.369,11.358,164.629,228.644,202.898,90.1,60.131,119.953,189.553,16.575,269.962,240.134,489.096,124.095,396.692,23.653,93.786,64.0,9.122,394.266,117.832,20.91,137.935,0.18903351,-33.90002,-0.4928086,10.388848
120,24428,140,136.44,1.0,12.288,216.735,179.393,6.167,84.119,16.136,22.956,194.899,427.788,67.265,255.847,146.872,21.929,112.364,1.0,28.922,352.891,692.774,1.0,1.0,103.912,424.692,410.387,553.746,193.075,352.372,70.055,222.761,313.305,155.701,50.95,82.953,213.703,426.071,227.944,109.065,72.517,340.842,590.023,622.627,1.0,112.344,1.0,209.125,366.552,105.98,1.0,165.944,-29.52124,28.66368,14.691002,-20.149363
121,5388,10956,244.46,159.537,17.932,407.955,204.878,128.459,167.239,104.936,57.72,234.943,262.342,7.024,113.133,170.079,91.691,73.059,2.212,143.714,142.02,184.511,1.0,1.0,108.932,417.423,541.677,334.676,37.536,358.114,9.056,119.416,285.085,252.717,73.9,156.607,114.912,141.588,216.82,235.141,585.426,441.199,265.501,131.676,7.796,202.037,40.6,9.122,425.938,292.234,3.342,131.71,3.9804935,15.306795,-8.893255,-4.695693
122,8467,13774,157.91,9.687,1.0,123.577,127.404,180.131,57.458,124.109,6.489,171.715,170.661,154.615,58.086,76.146,88.901,188.79,3.425,1.0,223.732,237.09,1.0,3.16,26.101,214.923,379.355,301.207,2.044,169.797,21.717,291.657,166.559,176.677,113.05,705.383,893.144,40.695,85.548,309.585,265.836,239.346,214.635,4.664,1.0,209.769,55.0,1.0,229.305,107.673,29.108,165.944,-3.220955,40.49714,6.0532556,-15.330294
123,1552,1791,76.47,229.033,256.394,51.256,269.099,1.0,5.705,41.364,21.126,248.642,419.358,11.04,25.465,39.678,26.115,34.846,2.212,611.155,6.272,158.737,274.213,4.24,83.832,214.923,165.71,361.046,19.79,251.324,9.056,2.077,117.644,37.709,258.85,579.86,18.137,85.353,14.35,1.0,122.802,487.955,104.766,389.364,288.694,1.0,148.6,7.091,189.715,89.047,2.171,2.556,16.765347,-68.02753,-5.762024,22.333849
124,23330,5049,70.5,77.011,33.453,287.829,77.454,345.483,228.402,99.891,19.297,306.601,35.775,607.428,7.116,83.882,33.091,213.902,438.669,3.068,156.517,616.483,1.0,1.0,1.0,417.423,465.29,112.563,60.502,258.214,253.052,209.843,185.373,602.76,242.65,194.991,212.695,5.962,29.924,421.252,326.178,191.449,360.111,82.825,1.0,27.289,38.8,65.976,69.624,219.425,9.198,169.056,-41.198235,36.188644,12.24824,-26.80189
126,8654,9265,67.65,305.043,10.877,123.577,583.07,152.572,149.987,99.891,43.082,189.63,234.943,50.197,170.218,60.675,65.182,50.131,1.0,293.668,178.922,194.82,82.338,5.32,176.704,267.885,416.355,448.268,11.439,220.321,2.151,133.411,279.441,63.929,122.5,196.028,121.969,288.791,178.996,226.736,163.03,226.801,176.995,350.284,55.367,333.485,26.2,9.122,301.888,155.083,2.171,75.692,-5.6145535,-6.76752,-11.742333,3.7415128
127,18962,8487,74.05,237.72,27.809,334.409,273.177,32.003,162.534,59.527,32.104,112.703,245.481,5.016,24.446,89.407,231.216,20.652,1.0,376.401,11.544,226.78,236.672,1.0,76.302,233.615,526.161,306.278,16.658,206.541,1.0,54.825,217.356,336.622,50.95,216.776,90.718,85.353,41.049,153.492,277.01,239.346,64.073,286.778,109.735,2.546,2.8,10.137,556.587,38.251,1.0,119.262,10.930332,-37.929337,-0.6352962,11.808847
128,25349,3677,148.1,14.03,9.466,331.957,466.86,1.0,1.0,18.155,46.742,396.174,609.041,21.08,178.373,1.0,23.324,30.479,1.0,594.609,202.645,204.099,5.171,8.56,111.442,289.692,354.29,449.282,44.843,305.293,1.0,91.427,164.678,213.386,19.9,558.075,236.889,169.705,89.998,65.839,215.55,547.257,500.5,323.416,1.0,283.998,2.8,291.36,191.034,34.864,1.0,11.893,4.0858727,-18.62078,-7.876518,6.593643
129,13154,6251,148.24,155.193,13.699,411.632,178.373,57.84,4.137,32.282,37.593,131.671,166.446,5.016,90.706,1.0,59.601,1.0,1.0,7.205,8.908,145.334,7.257,1.0,68.771,303.192,392.484,199.786,9.351,285.772,1.0,73.126,34.864,374.642,21.25,52.869,85.678,25.81,56.624,110.266,342.94,286.103,130.199,110.914,5.531,118.529,1.0,5.061,358.634,29.785,1.0,4.112,29.661512,21.019464,-4.737411,-5.885832
130,11926,2909,109.87,278.983,8.055,26.741,119.249,11.334,487.17,22.191,4.659,97.949,274.987,8.028,93.764,120.35,14.953,1.0,1.0,618.394,1.0,148.427,238.758,1.0,96.382,115.231,145.419,405.671,2.044,133.052,1.0,55.902,405.492,49.508,10.45,170.093,24.186,63.851,74.423,38.222,121.685,375.055,32.537,438.215,304.551,25.743,35.2,7.091,474.766,63.649,1.0,287.318,4.4856167,-49.516438,0.95577335,16.942938
