cell,x,y,area µm²,ATG7,ApoE,TMEM119,E_9,IBA1,PSD95,HLA-DR,Neurofilament,CD163,CD14,CD11b,CD34,AQP4,E_8,CD3e,CD68,P2Rx7,Vimentin,Synaptophysin,Olig-2,DAPI_1,CD45,Gal3,SMA,E_7,PCNA,MAP2,E_1,GFAP,CD8,CD44,A-Beta,CD31,E_4,E_5,NeuN,E_3,CD40,S100B,HLA-A,E_10,E_6,H2A.x,CD74,Claudin5,E_2,CollagenIV,CD11c,CD4,UMAP_1,UMAP_2,TSNE_1,TSNE_2
2926,21398,3284,134.74,645.91,21.104,9.189,122.859,95.543,7.329,7.116,1.0,6.761,157.685,18.355,1.0,276.724,1.0,20.408,9.056,518.116,118.08,4.364,38.121,3.148,16.269,210.667,1.0,4.798,2.045,1.0,1.0,507.754,3.334,11.385,1.0,1.0,1.0,2.08,3.491,1.0,119.208,141.355,3.108,58.655,3.273,12.033,1.0,1.0,1.0,4.08,53.209,18.113,27.252052,-19.875242,16.641367,8.277944
2927,13408,9624,146.39,173.05,31.929,36.825,54.087,71.382,22.098,11.194,41.079,10.218,91.436,24.863,2.668,89.911,2.036,18.365,12.078,344.229,77.357,160.773,31.57,139.571,27.175,84.25,4.005,63.675,3.09,49.887,9.147,210.334,4.501,61.231,4.006,8.194,32.219,62.56,8.474,16.03,97.584,218.757,5.215,63.896,19.184,93.277,14.542,7.129,4.099,11.267,19.072,25.601,-12.4597435,21.369766,-10.902655,2.7214022
2928,17888,14207,99.63,304.03,52.033,6.118,42.022,75.584,14.714,13.233,63.345,7.913,47.269,17.27,29.352,69.931,6.182,36.752,13.085,14.638,140.987,80.045,29.387,31.077,7.544,137.694,8.511,82.667,15.63,1.0,17.294,440.394,12.671,6.192,25.048,47.25,46.318,75.52,13.456,49.096,197.052,655.304,60.013,47.124,53.28,19.054,14.542,62.288,26.827,97.512,69.273,20.253,50.369453,13.918564,10.850734,-4.0659137
2929,10380,11232,208.36,309.58,90.693,14.306,85.457,53.524,44.251,9.155,23.266,12.522,79.868,19.44,151.1,52.948,8.254,20.408,14.092,397.645,55.722,310.455,31.57,11.742,53.349,88.361,4.005,52.279,13.54,137.034,9.147,368.889,15.005,52.923,14.026,43.139,7.042,13.96,18.439,12.022,211.468,477.795,22.076,56.558,7.819,26.075,11.417,38.794,5.132,59.523,42.165,22.392,29.707596,7.701847,6.8958316,3.6913097
2930,11180,13275,261.23,241.87,39.661,3.047,49.261,34.615,32.647,8.136,23.266,10.218,52.527,14.016,89.392,25.975,3.073,24.494,13.085,210.119,14.999,248.227,29.387,112.716,33.718,63.694,2.502,29.489,6.225,77.519,2.018,241.423,12.671,6.192,7.012,16.417,11.071,13.96,39.615,6.01,178.312,447.867,2.054,52.365,12.365,57.169,7.25,1.0,2.033,9.214,77.306,20.253,32.873856,28.728844,2.1863067,-2.8986306
2931,4452,1506,123.65,39.85,25.743,35.801,144.576,40.918,6.275,33.62,299.364,15.979,194.491,27.033,92.728,124.876,1.0,18.365,23.155,664.727,39.178,1.0,44.672,211.542,94.793,69.861,4.005,56.078,78.328,1.0,15.257,183.39,9.169,102.769,61.12,16.417,40.275,47.44,3.491,30.058,19.74,222.885,17.861,282.984,48.734,109.325,11.417,16.322,120.839,19.481,9.032,40.575,-59.887577,-12.304768,-25.865927,1.3714694
2933,6500,8396,184.48,779.11,140.18,16.353,163.88,70.331,45.306,16.291,20.297,68.983,203.955,55.235,111.073,260.74,6.182,27.558,22.148,765.877,158.804,160.773,73.059,10.668,103.517,197.306,248.872,162.435,95.048,9.502,10.165,355.417,12.671,8.269,9.016,33.889,16.106,55.0,10.965,17.032,254.714,377.689,70.551,134.13,33.959,31.09,9.334,51.052,16.496,36.935,95.378,50.201,33.327442,-24.238007,19.00102,6.144109
2934,15482,12070,237.07,357.31,56.672,1.0,60.12,34.615,27.373,8.136,6.938,9.066,47.269,11.847,69.379,97.903,6.182,23.472,12.078,158.976,86.265,271.773,20.652,111.642,14.087,97.611,4.005,82.667,8.315,73.268,12.202,268.367,9.169,2.038,14.026,16.417,31.212,66.88,23.421,18.034,191.286,712.065,17.861,46.076,40.778,61.181,8.292,21.429,14.43,68.764,76.302,18.113,43.9157,17.548767,6.001754,-1.6218104
2935,20463,7875,182.64,500.5,53.579,43.99,63.739,70.331,48.471,14.252,41.079,11.37,87.229,19.44,27.684,59.941,7.218,24.494,11.071,249.898,12.454,312.136,23.928,55.784,90.43,147.972,5.507,73.171,36.529,122.155,6.092,475.629,16.172,2.038,5.008,30.806,18.12,31.24,45.843,14.026,162.455,644.983,6.269,55.51,49.87,39.114,10.375,5.086,8.232,14.347,123.49,27.74,35.999344,3.6994362,9.198502,2.9693563
2936,10630,13455,107.31,369.52,50.486,3.047,61.326,24.11,27.373,9.155,3.969,11.37,48.321,14.016,37.691,16.984,5.145,23.472,13.085,260.126,45.541,179.273,40.305,282.439,31.537,145.917,2.502,50.38,12.495,47.762,3.037,108.776,11.504,6.192,11.02,16.417,24.162,31.24,14.702,18.034,143.714,508.756,3.108,72.282,48.734,88.262,8.292,4.064,3.066,10.24,93.37,30.949,27.041386,29.125881,-0.3556357,-1.7357228
2937,25293,5344,82.72,90.91,82.961,52.178,98.728,56.675,81.173,12.213,75.22,9.066,185.026,18.355,4.336,629.371,15.508,26.537,19.127,148.747,148.623,672.045,42.489,97.677,186.404,79.111,4.005,48.481,29.214,5.251,13.22,423.813,17.339,42.538,18.034,32.861,26.176,21.52,7.228,11.02,224.442,650.144,16.807,34.545,35.096,57.169,14.542,6.107,17.529,28.721,110.438,24.531,72.967705,8.292267,13.857509,-13.393092
2938,4657,5668,68.93,543.79,318.02,34.778,247.13,24.11,40.032,16.291,38.11,18.284,163.995,29.202,251.167,295.705,18.617,36.752,21.141,779.515,462.958,103.591,117.823,137.423,112.242,499.472,5.507,25.69,166.107,15.879,5.073,357.49,30.176,18.654,53.104,202.444,4.021,17.2,43.352,13.024,463.74,463.347,310.816,154.047,8.956,33.096,16.626,246.153,119.806,430.17,99.394,63.036,50.767525,-22.041294,22.131226,-1.7041527
2940,16268,2473,134.03,407.26,31.929,26.589,112.0,34.615,23.153,13.233,36.626,7.913,99.848,20.524,111.073,120.88,2.036,18.365,7.042,401.055,64.631,143.955,8.643,221.21,45.715,89.389,2.502,88.365,45.934,77.519,2.018,220.697,3.334,6.192,2.002,6.139,11.071,23.68,5.983,4.006,41.364,310.607,2.054,34.545,33.959,58.172,3.083,2.021,4.099,7.16,44.173,26.67,1.3892651,19.52641,-6.3359256,4.5903664
2941,2252,9562,88.26,113.11,13.372,28.636,2.207,15.707,17.879,11.194,1.0,12.522,180.82,18.355,211.14,171.829,3.073,23.472,13.085,2.137,320.425,93.5,18.469,309.294,55.531,47.25,4.005,54.179,43.844,1.0,13.22,166.809,3.334,9.308,40.078,35.944,20.134,37.72,9.719,18.034,51.455,300.287,9.43,194.93,20.321,137.41,6.209,12.236,62.986,9.214,28.109,38.436,74.184456,24.165308,7.7505884,-16.391716
2942,14744,6140,93.95,33.19,174.201,1.0,122.859,76.634,23.153,15.271,48.501,15.979,284.926,22.694,839.893,181.819,24.835,36.752,25.169,227.167,431.143,1.0,63.233,258.806,14.087,373.056,7.009,94.063,245.525,1.0,28.495,141.938,22.007,72.654,7.012,174.694,25.169,89.56,32.141,36.07,403.195,409.682,403.551,38.738,23.73,27.078,18.709,289.055,17.529,313.123,9.032,53.41,59.76333,-17.072891,20.488295,-5.9946446
2943,2708,2697,135.16,139.75,48.94,58.32,156.641,92.391,4.165,239.537,52.954,75.896,273.359,54.15,11.007,144.856,1.0,16.322,47.325,761.331,191.892,1.0,164.77,161.055,88.249,112.0,1.0,122.551,80.418,1.0,1.0,188.572,5.668,196.231,30.058,1.0,17.113,12.88,2.246,2.002,45.688,269.326,69.497,526.183,26.003,14.039,16.626,10.193,90.879,52.336,7.024,98.333,-64.96802,-21.1027,-29.577847,1.8437657
2944,19734,16506,215.75,480.52,45.847,6.118,8.239,64.028,11.549,3.039,1.0,2.152,50.424,2.085,162.775,82.918,6.182,7.129,5.028,101.014,348.423,201.136,8.643,99.826,31.537,195.25,1.0,126.35,5.18,86.021,9.147,621.748,1.0,1.0,12.022,21.556,37.254,45.28,3.491,23.044,1.0,687.296,30.506,54.462,35.096,30.087,1.0,78.632,13.397,37.962,108.43,3.139,46.004204,-1.2678547,12.555015,-1.498095
2945,16100,12701,97.5,319.57,98.426,1.0,21.511,25.161,16.824,8.136,6.938,10.218,72.507,81.267,54.369,32.968,4.109,25.515,16.106,87.375,210.981,112.0,39.213,224.432,57.712,133.583,2.502,48.481,13.54,79.645,5.073,235.205,10.336,7.231,14.026,27.722,16.106,31.24,23.421,15.028,176.87,552.101,49.475,52.365,36.232,96.286,7.25,43.902,9.265,67.737,122.486,28.809,37.01287,29.948153,1.5629089,-4.3265004
2946,2183,3464,329.74,186.37,52.033,12.259,89.076,35.666,9.439,26.485,87.095,37.872,226.038,50.896,146.097,196.804,3.073,25.515,17.113,684.048,296.246,1.0,173.505,153.535,45.715,224.028,31.045,97.861,74.149,1.0,1.0,168.882,5.668,131.846,6.01,42.111,5.028,11.8,8.474,9.016,194.169,184.7,91.627,240.005,44.188,18.051,7.25,54.117,24.761,139.607,9.032,55.549,-48.428406,2.932228,-17.881811,11.490687
2947,16357,9087,99.92,350.65,50.486,32.731,98.728,33.565,50.581,15.271,228.113,11.37,67.249,18.355,11.007,81.919,6.182,24.494,13.085,269.218,3.545,337.364,34.846,105.197,58.802,91.444,5.507,76.97,17.72,236.934,8.128,188.572,16.172,6.192,8.014,30.806,34.233,40.96,24.667,41.08,230.208,507.724,5.215,68.089,33.959,63.187,9.334,6.107,17.529,12.294,93.37,24.531,28.819818,10.7930355,4.871668,4.1885853
2948,4873,13275,88.12,1.0,1.0,1.0,1.0,7.303,34.757,7.116,1.0,10.218,656.134,19.44,1.0,707.293,1.0,25.515,14.092,1.0,237.706,38.0,44.672,6.371,142.779,54.444,2.502,35.186,1.0,1.0,6.092,620.712,10.336,573.192,46.09,15.389,12.078,7.48,4.737,5.008,260.481,918.47,29.453,73.331,14.638,29.084,10.375,4.064,11.331,4.08,10.036,26.67,-96.74903,77.42215,16.412628,-22.472473
2949,18740,5537,136.73,275.17,31.929,25.566,56.5,51.423,25.263,10.174,64.829,9.066,38.857,19.44,61.04,52.948,2.036,19.387,11.071,330.59,92.628,113.682,16.285,138.497,24.993,104.806,1.0,50.38,32.349,224.181,2.018,261.113,9.169,6.192,2.002,16.417,13.085,22.6,108.125,8.014,60.104,607.831,4.161,74.379,41.915,72.214,4.125,2.021,2.033,6.134,35.137,15.974,30.696114,20.736597,-0.3113914,1.4700145
2950,9407,9569,174.96,246.31,36.568,7.141,95.109,30.413,38.977,7.116,24.75,11.37,55.682,16.186,189.459,42.958,3.073,20.408,12.078,426.058,35.361,189.364,27.203,157.832,53.349,84.25,2.502,54.179,17.72,96.649,6.092,184.426,11.504,11.385,6.01,17.444,19.127,23.68,12.211,9.016,130.74,462.315,4.161,77.524,13.502,62.184,7.25,4.064,3.066,9.214,28.109,27.74,10.971899,24.554718,-4.3829055,2.2593648
2951,20675,6094,170.41,430.57,70.59,66.508,184.391,54.574,53.746,17.31,185.065,9.066,93.539,25.948,2.668,66.934,9.29,20.408,13.085,320.362,51.904,408.0,23.928,105.197,173.317,124.333,4.005,54.179,79.373,181.67,8.128,318.11,13.838,2.038,4.006,36.972,18.12,35.56,17.193,19.036,135.065,524.237,8.377,43.979,35.096,65.193,8.292,7.129,6.165,16.401,191.764,29.879,20.83032,2.644577,5.0102334,9.447924
2952,16176,3200,35.53,229.66,28.836,9.189,95.109,10.454,3.11,7.116,49.985,10.218,124.035,14.016,111.073,112.888,1.0,14.279,14.092,687.457,135.897,43.045,22.836,410.268,26.084,71.917,2.502,48.481,55.339,15.879,4.055,265.258,2.167,85.115,3.004,2.028,20.134,22.6,4.737,10.018,25.506,319.896,3.108,53.413,38.505,210.63,3.083,2.021,9.265,8.187,15.056,34.157,-46.774937,9.986698,-22.192223,8.213685
2953,5349,11359,61.26,388.39,79.868,14.306,5.826,53.524,36.867,12.213,9.906,41.329,142.963,37.879,26.017,149.851,6.182,24.494,13.085,115.788,73.539,115.364,58.866,33.226,162.41,188.056,106.158,52.279,76.238,32.883,8.128,335.727,15.005,20.731,17.032,25.667,5.028,9.64,15.948,5.008,250.39,795.659,18.915,77.524,7.819,29.084,10.375,9.172,11.331,46.176,146.583,37.366,45.017357,4.8556595,11.009406,-1.7388439
2954,13759,6847,156.34,123.1,48.94,66.508,121.652,70.331,11.549,32.601,93.033,11.37,181.872,76.928,136.09,128.872,3.073,24.494,30.205,619.266,115.535,6.045,38.121,109.494,87.158,61.639,5.507,107.357,21.9,20.13,18.312,251.786,6.835,190.0,10.018,12.306,30.205,42.04,4.737,27.052,136.506,215.661,21.022,93.248,28.276,85.253,14.542,10.193,17.529,10.24,9.032,50.201,-40.145252,10.561295,-17.424685,8.30849
2955,11377,4644,117.82,124.21,19.557,17.377,203.696,10.454,16.824,13.233,72.251,28.654,253.379,23.779,107.738,128.872,2.036,25.515,17.113,734.055,67.176,6.045,44.672,321.11,26.084,96.583,2.502,50.38,64.744,7.377,9.147,269.404,11.504,140.154,6.01,5.111,25.169,43.12,8.474,23.044,104.792,276.551,13.646,89.055,27.14,260.78,6.209,5.086,22.695,9.214,5.016,37.366,-52.291092,9.854431,-21.64071,9.5001135
2956,5444,13927,65.52,1.0,14.918,95.168,1.0,159.621,25.263,15.271,1.0,12.522,335.402,44.388,1.0,340.66,2.036,25.515,69.48,1.0,156.259,4.364,43.58,11.742,78.433,38.0,1.0,56.078,1.0,1.0,3.037,483.919,10.336,622.0,35.068,7.167,10.064,10.72,4.737,9.016,361.39,178.508,33.668,59.703,13.502,30.087,34.335,4.064,7.199,4.08,5.016,60.897,-91.8477,72.44154,17.544722,-24.384357
2957,22924,2683,40.79,447.22,82.961,109.498,225.413,51.423,64.295,16.291,51.47,6.761,34.651,24.863,1.0,51.949,11.363,24.494,11.071,321.498,46.814,535.818,7.551,519.835,257.294,43.139,4.005,147.241,157.747,217.804,6.092,20.69,8.002,1.0,1.0,35.944,16.106,60.4,349.778,20.038,70.195,319.896,6.269,26.158,60.099,70.208,4.125,4.064,13.397,15.374,143.571,32.018,14.669046,14.015211,1.7757514,9.598562
2958,8499,2248,128.48,278.5,48.94,55.249,239.891,16.757,36.867,414.871,309.755,12.522,213.419,43.303,21.013,264.736,2.036,17.344,12.078,504.478,114.262,36.318,46.856,48.265,141.689,103.778,52.077,29.489,122.218,32.883,34.606,245.568,18.506,132.885,73.144,54.444,30.205,32.32,12.211,29.056,41.364,171.284,43.152,379.425,49.87,20.057,7.25,19.387,114.64,65.683,38.149,42.714,-55.999836,-13.190056,-26.348513,3.0710886
2960,134,4107,152.93,575.98,485.036,77.767,230.239,92.391,52.691,23.427,88.579,12.522,81.972,58.489,6.003,112.888,25.871,31.644,27.183,757.922,191.892,271.773,85.069,56.858,142.779,375.111,2.502,38.985,137.892,58.389,5.073,270.44,26.675,12.423,19.036,18.472,16.106,12.88,162.933,7.012,279.221,571.71,134.832,95.344,31.686,49.145,17.667,44.923,100.177,139.607,123.49,72.663,39.19916,-22.040436,21.313196,3.939048
2961,16725,9682,84.57,332.89,76.776,7.141,35.989,17.808,21.043,9.155,66.314,11.37,44.115,12.932,17.678,29.971,3.073,22.451,11.071,258.99,50.632,260.0,18.469,197.577,22.812,99.667,4.005,80.768,12.495,126.406,4.055,95.304,10.336,2.038,5.008,14.361,12.078,19.36,19.685,10.018,129.299,710.001,5.215,46.076,15.775,76.226,6.209,6.107,2.033,12.294,66.261,25.601,37.95593,24.67807,3.2663581,-1.3259875
2963,11244,10454,130.19,121.99,13.372,12.259,28.75,25.161,14.714,9.155,20.297,12.522,209.213,19.44,109.406,55.945,2.036,22.451,16.106,352.184,329.334,61.545,38.121,197.577,23.903,66.778,2.502,33.287,7.27,11.628,6.092,214.479,4.501,133.923,9.016,9.222,10.064,8.56,15.948,6.01,100.468,375.625,6.269,61.8,16.911,78.232,5.167,4.064,4.099,8.187,10.036,35.227,-26.481125,16.752235,-13.587455,4.3595953
2964,13974,14520,228.97,69.82,28.836,26.589,8.239,193.237,11.549,8.136,20.297,54.003,171.356,19.44,99.399,54.946,4.109,8.15,23.155,15.775,110.445,123.773,1.0,170.723,22.812,42.111,28.041,52.279,51.159,81.77,5.073,420.704,1.0,63.308,7.012,13.333,9.056,19.36,4.737,11.02,1.0,569.646,29.453,39.786,23.73,11.03,33.293,15.301,3.066,51.309,18.068,12.766,62.58544,24.641657,7.874883,-11.197907
2965,22433,7046,49.75,259.63,47.393,30.683,90.283,26.211,40.032,15.271,1.0,13.675,19.928,17.27,1.0,32.968,5.145,25.515,16.106,160.113,45.541,125.455,28.295,470.423,89.34,212.722,2.502,14.295,49.069,86.021,4.055,54.888,11.504,1.0,2.002,11.278,10.064,33.4,24.667,10.018,129.299,532.493,3.108,39.786,13.502,187.56,6.209,3.043,1.0,11.267,203.812,42.714,27.48211,33.81063,-2.0869224,-3.789538
2966,18075,482,76.61,393.94,42.754,21.471,57.707,67.18,10.494,7.116,109.361,4.457,52.527,22.694,172.781,60.94,1.0,12.236,7.042,290.812,63.358,115.364,5.367,221.21,96.974,115.083,1.0,33.287,76.238,71.143,2.018,362.671,6.835,1.0,3.004,8.194,17.113,7.48,22.176,4.006,9.649,442.707,8.377,14.627,21.457,117.349,2.042,11.215,5.132,41.042,144.575,19.183,15.343111,20.902615,-2.6730616,1.4122019
2967,12943,7303,177.23,143.08,19.557,1.0,42.022,1.0,3.11,9.155,29.204,12.522,124.035,17.27,64.376,48.952,1.0,20.408,13.085,503.341,93.901,1.0,15.193,210.468,24.993,50.333,1.0,94.063,9.36,5.251,3.037,273.549,2.167,139.115,2.002,2.028,20.134,37.72,3.491,8.014,61.545,275.519,3.108,107.923,19.184,146.437,2.042,2.021,3.066,6.134,4.012,32.018,-30.416382,15.537449,-15.395228,5.0482273
2968,9729,8451,237.21,157.51,21.104,5.094,50.467,9.404,14.714,10.174,48.501,11.37,101.952,18.355,92.728,75.925,2.036,22.451,13.085,595.399,79.902,6.045,74.151,146.016,58.802,91.444,4.005,95.962,22.945,13.753,9.147,230.024,3.334,205.577,9.016,10.25,23.155,32.32,5.983,25.048,88.935,269.326,5.215,106.875,44.188,58.172,4.125,9.172,16.496,10.24,5.016,40.575,-37.301437,11.7180195,-16.806341,6.9866796
2969,12519,4595,123.65,188.59,36.568,4.071,307.457,3.101,12.604,11.194,82.642,17.131,177.665,20.524,79.386,67.933,2.036,23.472,15.099,922.717,112.99,1.0,51.223,292.106,7.544,160.306,2.502,78.869,50.114,1.0,6.092,287.021,11.504,99.654,6.01,5.111,17.113,25.84,5.983,10.018,65.87,301.319,7.323,77.524,32.823,200.599,5.167,5.086,7.199,7.16,4.012,33.088,-54.87552,13.789444,-22.073568,10.96969
2970,11052,3213,112.85,55.39,44.3,3.047,183.185,7.303,3.11,15.271,35.141,12.522,165.046,27.033,584.723,29.971,1.0,14.279,11.071,762.468,55.722,1.0,9.734,340.445,58.802,63.694,2.502,78.869,89.823,1.0,5.073,297.384,4.501,59.154,6.01,5.111,10.064,17.2,3.491,15.028,5.325,253.846,3.108,114.213,36.232,231.693,2.042,4.064,7.199,4.08,5.016,22.392,-39.550003,3.7793007,-20.903322,4.8784366
2971,6328,6316,102.05,156.4,18.011,4.071,92.696,6.252,28.428,8.136,64.829,15.979,47.269,14.016,109.406,62.938,4.109,21.429,14.092,663.59,87.538,108.636,55.59,303.923,19.54,137.694,4.005,57.977,26.079,11.628,13.22,118.103,9.169,20.731,22.042,16.417,16.106,40.96,10.965,23.044,109.117,445.803,10.484,217.992,71.464,213.639,6.209,8.15,69.184,23.588,18.068,34.157,-3.854702,15.162115,-12.195503,9.253811
2972,7593,3986,164.73,144.19,11.825,134.064,91.489,93.442,9.439,48.911,278.582,19.436,240.76,84.521,162.775,180.82,1.0,22.451,44.303,574.942,97.718,1.0,45.764,37.523,178.77,28.75,5.507,37.086,106.543,1.0,11.183,246.605,4.501,266.846,58.114,23.611,28.191,30.16,2.246,31.06,65.87,171.284,32.614,658.264,38.505,18.051,56.211,16.322,158.03,10.24,26.101,68.384,-67.2925,-19.90747,-29.858643,1.4532609
2973,23979,932,87.98,343.99,101.519,63.438,121.652,56.675,83.283,16.291,220.691,2.152,57.785,21.609,2.668,235.765,8.254,11.215,12.078,296.495,54.45,576.182,5.367,94.455,231.119,83.222,4.005,40.884,101.318,88.147,5.073,198.935,4.501,1.0,14.026,53.417,15.099,7.48,34.632,12.022,12.532,427.226,4.161,10.434,21.457,50.148,3.083,5.086,10.298,13.321,205.82,20.253,15.48889,3.2497272,3.7652164,11.312608
2974,10988,14496,140.0,312.91,28.836,10.212,13.065,40.918,5.22,3.039,6.938,2.152,10.464,3.169,144.429,1.999,4.109,8.15,3.014,46.461,37.906,155.727,1.0,156.758,30.447,22.583,1.0,99.76,1.0,22.255,8.128,184.426,1.0,1.0,6.01,8.194,19.127,17.2,4.737,13.024,1.0,559.325,1.0,39.786,26.003,34.099,1.0,2.021,6.165,6.134,30.117,4.209,53.74018,29.180164,4.5866094,-7.3327923
2975,14542,10848,354.61,607.06,47.393,11.236,159.054,45.12,44.251,10.174,76.704,10.218,100.9,17.27,12.674,135.865,7.218,21.429,13.085,416.966,62.085,271.773,40.305,76.194,32.628,108.917,7.009,44.683,13.54,168.917,13.22,526.408,20.84,15.538,27.052,28.75,15.099,7.48,23.421,17.032,248.948,643.951,4.161,54.462,12.365,45.133,14.542,7.129,6.165,11.267,80.318,22.392,31.421852,-3.9371128,11.021684,4.6980352
2976,19773,4906,191.16,466.09,47.393,49.108,133.717,81.886,36.867,17.31,47.016,7.913,103.003,29.202,76.05,123.877,4.109,19.387,11.071,228.304,46.814,256.636,7.551,57.932,89.34,78.083,1.0,35.186,56.384,183.796,2.018,328.473,13.838,3.077,1.0,9.222,9.056,16.12,17.193,4.006,150.922,552.101,3.108,42.931,30.549,35.102,4.125,1.0,2.033,10.24,101.402,27.74,31.57779,6.830862,7.25542,3.4767387
2977,7692,8950,64.24,288.49,31.929,11.236,89.076,27.262,16.824,13.233,1.0,19.436,14.671,21.609,89.392,11.989,7.218,25.515,18.12,387.416,34.088,41.364,70.875,485.461,53.349,96.583,5.507,141.544,50.114,45.636,16.275,88.05,8.002,5.154,11.02,25.667,37.254,65.8,20.93,26.05,112.0,559.325,6.269,112.116,94.195,200.599,9.334,9.172,14.43,12.294,65.257,35.227,19.595383,31.44059,-2.8849177,-3.5273438
2978,15399,16205,97.64,87.58,59.765,1.0,7.033,5.202,12.604,3.039,30.688,2.152,1.0,1.0,9.339,26.974,3.073,6.107,3.014,13.502,13.726,216.273,1.0,140.645,2.091,17.444,5.507,46.582,1.0,92.398,8.128,129.502,1.0,1.0,20.038,14.361,26.176,30.16,14.702,25.048,1.0,676.976,5.215,19.869,40.778,48.142,1.0,7.129,5.132,3.053,28.109,1.0,60.968475,30.946674,5.964726,-9.6231785
2979,9508,763,141.56,198.58,39.661,83.909,110.793,114.451,16.824,14.252,128.658,5.609,44.115,57.404,171.114,29.971,4.109,13.258,21.141,288.539,21.362,83.409,6.459,178.242,134.055,95.556,4.005,21.892,79.373,45.636,7.11,90.122,15.005,1.0,22.042,34.917,16.106,25.84,12.211,15.028,29.831,610.927,11.538,61.8,15.775,113.337,21.834,8.15,43.357,11.267,107.426,17.044,14.682121,30.759083,-3.7555232,-1.2803657
2980,19704,9140,168.42,371.74,62.858,22.495,32.37,94.492,45.306,13.233,107.877,12.522,243.915,20.524,42.694,207.793,8.254,26.537,13.085,91.922,185.529,229.727,26.111,16.039,92.611,75.0,10.014,114.954,23.99,122.155,15.257,604.131,17.339,46.692,12.022,34.917,25.169,39.88,10.965,27.052,207.143,580.998,9.43,58.655,24.867,25.072,11.417,6.107,12.364,13.321,97.386,23.461,41.516594,1.5444069,11.357763,-0.7201771
2981,16353,5296,164.73,136.42,16.464,23.518,25.13,29.363,8.384,10.174,58.892,10.218,98.797,22.694,249.499,83.917,1.0,18.365,14.092,334.0,179.166,26.227,10.826,177.168,11.906,63.694,2.502,82.667,4.135,49.887,7.11,344.018,2.167,129.769,3.004,6.139,22.148,31.24,8.474,12.022,44.247,223.917,6.269,72.282,31.686,98.292,5.167,4.064,6.165,5.107,4.012,27.74,-23.326115,16.255667,-14.850324,2.1508005
2982,8448,14922,217.32,558.22,121.622,6.118,27.543,60.877,15.769,5.078,1.0,7.913,264.946,7.508,152.768,150.85,8.254,11.215,7.042,106.696,204.618,132.182,32.662,117.013,75.162,266.167,106.158,177.629,35.484,20.13,3.037,509.827,1.0,67.462,6.01,51.361,21.141,20.44,17.193,9.016,32.714,527.333,70.551,71.234,22.594,13.036,2.042,102.126,5.132,124.207,53.209,11.696,44.247955,-6.538124,14.695969,0.60012496
2983,22793,12060,124.65,2.11,2.546,36.825,2.207,139.662,14.714,28.523,1.0,39.024,415.322,54.15,1.0,836.164,1.0,26.537,64.445,1.0,144.805,1.0,27.203,17.113,79.524,80.139,4.005,19.992,1.0,1.0,16.275,738.851,3.334,627.192,51.1,4.083,15.099,23.68,3.491,15.028,139.39,525.269,38.937,30.352,8.956,31.09,19.751,7.129,9.265,4.08,21.08,30.949,-96.70207,73.72943,17.580303,-22.733566
2984,12618,17065,81.16,39.85,27.289,1.0,3.413,4.151,2.055,2.019,1.0,2.152,4.155,1.0,24.349,1.999,1.0,5.086,3.014,16.911,16.271,44.727,1.0,243.768,1.0,54.444,1.0,54.179,1.0,1.0,1.0,75.614,1.0,1.0,2.002,1.0,10.064,12.88,3.491,8.014,1.0,847.26,1.0,21.965,12.365,65.193,1.0,1.0,1.0,2.027,23.088,2.07,61.896667,34.455055,4.8765063,-9.9842615
2985,12960,6867,184.2,118.66,33.475,15.33,127.685,7.303,13.659,10.174,90.064,17.131,141.912,16.186,66.043,85.915,4.109,21.429,12.078,513.57,116.808,2.682,33.754,168.574,6.453,64.722,4.005,97.861,7.27,9.502,22.385,203.08,8.002,245.038,8.014,8.194,31.212,64.72,3.491,21.04,140.831,313.704,18.915,80.668,31.686,112.334,6.209,11.215,17.529,6.134,3.008,33.088,-35.517128,13.521769,-16.579828,6.763026
