cell,x,y,area µm²,CD40,SMA,MAP2,CD8,CD31,Synaptophysin,AQP4,CD34,PCNA,IBA1,S100B,CD163,Claudin5,GFAP,PSD-95,Trem2,NeuN,HLA-DR,CD14,CD11b,CD3e,P2Rx7(Park7),DAPI_1,CD11c,CD4,GalMac3,ApoE,CD45,HLA-A,CD68,Vimentin,A-Beta,H2A.x,TMEM119,CD74,P2Ry12,CollagenIV,CD44,Neurofilament,ATG7,iNOS,UMAP_1,UMAP_2,TSNE_1,TSNE_2
83,9929,289,5.4,95.403,1.0,1.0,191.334,10.45,358.25,183.807,85.126,190.966,168.436,688.195,3.033,12.03,339.123,333.285,47.845,1.0,29.084,114.332,98.0,24.446,529.965,95.358,10.454,164.124,51.758,17.532,273.068,12.997,44.072,56.769,5.832,72.898,175.556,19.351,39.671,22.171,479.136,41.55,276.926,13.288,-32.465317,-18.359383,-3.6705606,-12.270147
84,7520,14032,322.06,87.038,1.0,232.556,255.785,92.8,86.74,82.104,2.502,204.376,345.987,84.148,4.049,1.0,21.492,232.528,3.179,20.512,133.398,130.072,184.0,77.454,228.301,24.964,263.618,201.44,43.682,68.309,379.345,16.269,217.751,2.212,5.832,84.25,658.944,184.513,138.497,23.494,7.104,168.729,359.457,78.413,-3.8586178,47.986565,1.3248407,11.423481
85,3335,16546,193.3,171.882,1.0,65.505,85.593,21.25,329.67,150.335,37.054,108.275,143.714,157.514,29.456,2.576,187.138,16.006,18.431,1.0,301.904,347.292,142.0,33.62,267.587,102.847,19.909,191.844,192.494,47.053,134.909,42.443,281.665,93.141,2.208,16.136,194.355,542.364,18.187,8.939,45.762,98.688,103.24,7.144,-64.908646,42.665146,14.295603,-9.77678
88,3400,17178,135.73,108.548,1.0,1.0,313.188,49.6,456.98,1.0,2.502,661.413,287.552,1.0,30.472,13.606,1.0,22.438,224.332,1.0,72.214,580.252,535.0,102.939,86.588,234.649,156.47,329.38,126.74,188.755,714.116,208.216,220.53,156.184,1.0,1.0,1.0,22.792,11.742,4.97,127.147,1.0,196.858,32.948,25.851868,-9.846062,-17.126219,3.7785525
89,11439,3185,226.13,271.065,3.842,25.81,351.456,83.35,538.823,167.071,49.072,466.977,356.1,235.771,7.098,32.514,103.462,273.26,90.333,24.414,216.648,175.195,216.0,161.044,448.586,372.442,51.423,326.181,51.758,110.819,311.328,94.793,234.424,13.124,10.664,209.125,469.617,343.94,159.981,34.079,81.368,104.218,226.422,158.284,-16.678082,-17.209663,-7.211814,-10.658551
91,5898,11588,235.22,212.511,3.842,227.594,282.976,68.5,173.779,98.84,43.063,246.839,345.987,170.965,8.114,7.303,108.585,204.659,33.683,12.707,115.343,139.517,92.0,62.163,281.618,171.744,180.631,232.359,41.375,88.383,324.081,40.262,126.049,8.274,2.208,129.659,417.25,261.359,112.716,24.817,41.692,153.983,382.862,100.531,2.8765182,41.648468,1.394887,5.6867533
92,10504,7450,128.48,189.806,2.421,88.661,324.265,137.35,223.144,17.736,22.032,231.195,284.181,106.158,4.049,21.484,79.554,181.077,32.593,14.658,127.38,120.628,135.0,66.241,284.424,176.237,231.054,234.491,50.604,87.202,362.34,21.722,66.303,5.85,61.399,154.256,483.044,186.807,104.123,28.787,22.364,225.867,421.048,58.753,5.405365,48.51401,2.5500567,7.067945
93,5313,2321,348.22,147.982,2.421,67.159,230.609,96.85,167.283,1.0,107.66,244.604,392.06,131.836,4.049,149.117,115.415,41.732,19.52,40.023,113.337,157.356,124.0,65.221,233.913,231.654,155.42,267.542,117.512,50.596,179.545,95.883,113.544,85.867,7.04,129.659,325.944,366.879,37.523,106.854,1.0,150.297,296.635,25.576,15.993111,22.421429,2.71829,-0.0077803843
95,15247,10912,80.02,409.682,2.421,85.353,273.912,153.55,95.834,163.209,127.189,367.523,664.003,157.514,33.521,197.964,226.415,253.966,161.145,16.609,156.467,170.998,448.0,102.939,166.565,384.424,187.984,375.225,141.737,108.457,486.684,172.226,296.949,145.273,3.416,284.807,567.637,331.324,217.987,154.489,63.056,2.843,343.444,216.037,1.369894,17.636015,-7.6070347,6.5855136
96,11237,3350,189.74,269.87,2.421,52.273,354.477,60.4,498.551,266.198,62.592,342.94,284.181,265.118,28.439,37.241,86.385,256.109,52.203,6.854,221.663,172.047,153.0,120.268,364.4,197.205,141.763,409.343,81.751,100.191,297.512,86.068,238.592,15.549,8.248,154.256,442.762,304.944,155.684,84.36,96.627,150.297,352.067,137.395,-20.26021,-11.319283,-7.743909,-8.015683
97,7588,11538,110.72,169.492,1.0,60.543,248.736,36.1,246.528,201.83,5.507,152.973,345.987,188.083,4.049,2.576,71.015,208.946,52.203,10.756,125.373,120.628,109.0,79.493,235.316,297.555,85.038,252.616,58.679,61.223,231.62,16.269,96.871,4.637,2.208,165.608,344.742,349.675,142.794,20.848,17.277,24.961,252.29,104.218,-28.022902,35.06913,4.387263,-4.205434
98,8449,18074,204.24,70.309,1.0,153.166,90.628,34.75,256.921,38.334,7.009,76.987,277.439,89.039,18.277,1.0,19.785,13.863,1.0,10.756,76.226,104.888,182.0,20.368,283.021,41.439,106.047,215.3,17.15,89.564,334.709,3.181,223.309,1.0,1.0,23.705,519.298,186.807,18.187,14.232,1.0,146.611,270.767,1.0,11.473213,79.871,12.331444,0.608662
99,10391,15421,362.14,96.598,1.0,340.065,243.701,125.2,124.414,132.312,7.009,189.849,245.974,115.94,2.016,13.606,55.646,206.803,8.626,45.877,88.262,130.072,147.0,35.659,224.091,39.942,226.852,181.182,51.758,70.67,381.47,12.997,160.784,15.549,34.823,65.33,474.988,85.875,175.019,31.433,14.225,231.397,450.612,3.458,-7.164095,53.53195,3.7705069,11.854494
101,7963,18639,346.23,16.535,1.0,229.248,74.515,14.5,353.053,137.461,7.009,44.581,229.118,124.499,2.016,4.151,82.969,9.575,1.0,14.658,74.22,79.703,153.0,20.368,302.664,42.937,60.877,90.558,39.068,71.851,211.428,5.362,71.861,13.124,1.0,18.028,421.278,51.466,16.039,14.232,1.0,214.808,167.295,1.0,6.799671,84.524284,13.888963,-0.39789835
102,11683,8109,109.01,237.605,3.842,197.823,320.237,171.1,164.685,2.287,14.52,196.554,240.355,103.712,3.033,21.484,81.262,249.678,12.984,20.512,102.304,99.641,171.0,64.202,323.711,71.394,268.871,251.55,42.529,94.287,315.579,15.178,69.082,3.425,8.248,114.523,436.048,212.04,84.787,26.14,5.069,168.729,446.916,57.524,-1.2586765,52.35437,3.5303907,9.910552
103,1637,3261,2.98,30.874,8.105,204.439,301.103,103.6,123.114,92.403,41.561,215.55,126.858,170.965,2.016,18.333,113.708,155.352,26.057,24.414,28.081,63.962,48.0,32.601,204.448,29.457,195.338,101.22,60.986,64.766,294.323,19.54,26.01,21.61,2.208,99.386,235.98,20.498,11.742,24.817,10.156,2.843,451.843,1.0,-9.315379,61.620583,8.543539,8.788935
104,9161,12266,21.89,102.573,1.0,1.0,47.325,6.4,65.954,616.363,32.547,150.738,33.588,356.825,6.081,16.757,841.185,24.582,185.112,77.096,41.12,273.836,78.0,66.241,5.209,540.19,97.644,160.925,117.512,47.053,72.205,70.799,96.871,95.566,2.208,33.165,18.456,1.0,142.794,662.589,33.554,1.0,33.027,14.517,-41.014057,28.197296,3.4091516,-10.983998
105,647,6020,151.94,128.862,6.684,60.543,225.574,53.65,337.464,131.024,2.502,262.483,293.171,78.034,10.146,19.909,94.923,142.489,43.487,1.0,141.422,183.59,83.0,60.124,166.565,165.753,43.019,186.513,43.682,89.564,143.411,29.356,127.438,10.699,7.04,91.818,303.117,433.403,76.194,14.232,22.364,15.745,129.109,51.38,-39.762344,32.072838,6.620024,-9.377036
106,16039,1383,136.87,120.498,1.0,247.442,295.06,295.3,190.667,147.76,10.014,204.376,310.027,205.202,9.13,4.151,55.646,457.624,89.243,283.92,228.684,136.369,179.0,220.168,304.067,119.322,134.41,301.66,54.065,55.319,284.759,53.349,177.458,27.672,2.208,335.892,276.262,155.839,134.2,32.756,23.381,170.572,507.275,164.428,-9.989107,30.520767,-5.311707,12.645911
107,560,13225,143.41,302.134,2.421,2.654,280.962,30.7,230.939,61.506,92.638,321.708,186.416,351.934,183.93,64.028,199.092,54.594,34.772,18.561,529.587,461.673,281.0,107.016,297.052,312.532,102.896,396.549,191.341,65.947,118.967,86.068,188.573,88.291,7.04,42.625,11.742,279.711,95.529,124.056,32.537,26.804,189.467,93.159,3.9884968,-14.088377,-16.878717,-12.111782
108,9490,1923,236.93,199.366,2.421,87.007,353.47,87.4,579.095,225.003,79.117,357.466,298.79,317.696,6.081,26.211,187.138,283.979,75.081,6.854,158.473,242.355,228.0,57.066,382.64,466.801,110.249,328.314,71.368,57.681,304.951,43.534,245.54,47.07,13.08,235.614,507.214,415.052,177.168,31.433,91.541,124.493,270.767,104.218,-16.674168,-18.173988,-7.0631413,-10.822927
109,12739,16784,178.09,146.787,1.0,25.81,159.108,103.6,224.443,167.071,7.009,142.916,458.36,119.608,2.016,1.0,147.862,166.071,73.991,2.951,128.383,158.405,244.0,22.407,224.091,149.277,79.785,276.072,51.758,60.043,334.709,63.165,105.207,31.309,1.0,105.062,501.843,257.918,104.123,12.909,17.277,13.902,294.171,12.059,-22.899937,34.837494,4.7365785,-4.790267
110,6708,16030,192.02,161.127,1.0,45.657,125.875,61.75,273.809,34.472,61.09,138.446,259.459,156.291,24.374,380.746,96.631,50.307,69.634,6.854,79.235,307.416,140.0,44.834,435.958,65.403,64.028,298.461,147.505,443.819,149.787,411.07,110.765,136.786,1.0,12.352,278.948,108.814,24.632,176.983,7.104,45.236,233.813,32.948,18.004791,11.78318,-1.6750731,-4.320423
111,11143,19550,110.86,49.994,1.0,87.007,70.487,18.55,110.124,13.874,56.583,127.272,265.078,224.766,2.016,2.576,301.554,43.876,17.341,18.561,76.226,132.171,177.0,36.679,385.447,141.789,101.845,208.903,105.976,63.585,292.198,3.181,64.914,41.008,2.208,86.142,429.335,139.782,26.781,11.585,3.035,37.863,356.994,1.0,10.766411,78.84335,13.682203,2.6020036
112,5515,4415,286.82,293.769,2.421,12.578,330.307,237.25,186.77,76.955,427.641,393.225,390.936,311.583,6.081,450.077,199.092,69.601,36.951,32.219,62.184,209.825,185.0,95.803,421.927,276.586,302.486,358.166,405.906,121.447,235.871,226.757,178.847,196.193,20.328,84.25,313.859,239.567,114.865,216.678,9.138,36.02,443.221,168.114,12.130573,3.294056,-12.665878,1.4436656
113,16389,6204,375.79,283.014,2.421,187.899,310.166,231.85,163.386,177.37,71.606,240.134,390.936,338.483,7.098,136.511,117.123,286.122,34.772,14.658,107.319,147.912,236.0,88.667,330.726,66.901,170.126,294.196,92.133,130.894,376.156,112.242,219.14,76.167,4.624,137.227,536.754,136.341,93.381,87.007,13.208,165.042,610.747,175.487,-7.8604965,16.14964,-7.2747893,10.18755
114,1379,7951,144.83,330.813,19.474,1.0,309.159,45.55,273.809,257.187,52.077,621.185,712.324,364.162,444.097,123.905,260.569,99.614,70.723,10.756,531.593,643.214,366.0,144.734,252.153,150.775,155.42,792.097,160.194,52.957,266.691,267.109,194.131,205.892,8.248,84.25,6.371,560.715,159.981,264.313,57.969,1.0,214.104,115.277,4.9741173,-18.11987,-17.803825,-11.26312
115,9145,5093,152.36,150.372,2.421,123.394,295.06,134.65,315.38,16.448,13.018,274.775,302.161,109.826,30.472,15.181,31.738,163.927,22.788,20.512,229.687,179.393,215.0,90.706,277.409,288.568,249.962,267.542,34.454,74.213,293.261,46.806,409.492,4.637,3.416,150.472,468.274,408.17,54.71,30.11,4.052,135.552,366.848,95.616,11.315319,34.185604,-0.91110724,3.027285
116,15171,2453,71.92,539.934,3.842,169.705,441.084,136.0,477.766,222.428,35.552,222.255,301.037,227.212,41.651,26.211,178.6,359.011,44.577,18.561,199.596,265.441,224.0,136.579,441.57,26.462,144.915,396.549,79.443,171.043,301.763,42.443,245.54,20.398,10.664,101.278,609.262,371.467,205.097,36.726,64.073,181.631,464.162,173.03,-18.633194,-5.376465,-9.910424,-5.5173526
118,10241,9501,188.46,157.542,1.0,151.512,268.877,95.5,177.676,122.013,4.005,214.433,351.605,130.613,4.049,4.151,53.938,249.678,23.878,57.584,81.241,97.542,147.0,54.008,215.673,140.291,186.934,343.24,47.143,181.67,417.604,20.631,212.193,3.425,356.146,108.847,438.734,174.191,69.748,22.171,18.294,17.589,402.571,47.694,25.661625,51.292717,6.472358,16.192846
119,11816,6954,423.54,170.687,3.842,98.584,215.503,114.4,143.9,43.483,113.669,189.849,285.305,153.846,26.407,158.571,139.323,161.783,23.878,6.854,110.328,147.912,176.0,75.415,215.673,132.802,141.763,279.27,179.805,73.032,264.566,124.239,174.679,118.601,5.832,84.25,334.0,124.871,71.897,98.915,7.104,120.806,338.517,155.827,15.171606,12.266956,-9.3014765,0.9081607
120,2612,4713,335.14,153.957,5.263,68.813,215.503,49.6,297.192,321.555,23.534,230.077,317.893,249.222,3.033,24.636,123.954,43.876,26.057,2.951,113.337,144.764,171.0,67.26,295.649,93.861,94.492,264.344,78.29,84.84,184.859,83.886,306.675,13.124,8.248,59.653,398.452,325.589,86.935,28.787,28.467,19.432,172.222,47.694,-28.272848,32.834885,4.3266683,-5.383624
122,5443,14015,223.71,82.258,1.0,159.781,276.933,33.4,211.453,2.287,7.009,203.258,334.749,90.262,29.456,1.0,55.646,16.006,19.52,112.217,75.223,124.826,186.0,63.183,280.215,126.811,186.934,180.116,42.529,130.894,289.01,16.269,119.102,2.212,48.111,84.25,481.702,282.005,129.903,14.232,9.138,159.513,283.085,102.989,13.198725,65.45807,8.555365,1.594391
123,3477,11619,205.66,193.391,1.0,192.861,277.941,64.45,94.534,34.472,2.502,298.242,262.83,141.618,4.049,1.0,26.615,187.509,15.162,12.707,106.316,104.888,152.0,77.454,221.285,216.676,218.448,228.094,37.915,57.681,282.633,6.453,91.313,4.637,7.04,141.011,385.024,299.209,93.381,19.525,6.087,61.825,401.339,79.642,8.439062,43.564148,1.9801562,4.717793
126,2945,14694,269.48,53.579,2.421,116.778,303.117,53.65,328.371,106.564,23.534,151.856,227.994,179.524,5.065,2.576,81.262,9.575,8.626,22.463,138.413,135.319,167.0,68.28,301.261,95.358,182.732,149.197,57.525,65.947,261.378,26.084,296.949,17.973,1.0,74.79,414.565,159.28,112.716,11.585,14.225,207.435,312.649,79.642,10.623613,67.49854,8.511904,1.3388603
127,15831,11046,304.01,198.171,2.421,134.972,297.075,198.1,56.861,183.807,20.529,216.668,317.893,139.173,4.049,30.938,205.923,446.906,51.113,47.828,193.578,119.579,209.0,83.57,280.215,57.915,170.126,289.932,51.758,75.394,372.968,55.531,260.823,33.734,3.416,165.608,593.149,240.714,172.871,45.988,21.346,17.589,396.412,132.48,-9.173271,34.681602,-4.3835797,11.033238
128,10784,844,380.2,327.228,5.263,12.578,456.19,119.8,559.609,215.991,79.117,326.178,354.976,331.147,7.098,68.756,127.369,281.835,85.975,4.902,168.503,195.133,267.0,75.415,458.407,258.613,71.382,388.019,70.215,37.606,280.507,78.433,433.113,36.159,13.08,133.443,213.153,355.41,202.948,64.513,282.795,155.827,297.867,105.446,-22.366539,-23.039413,-9.413523,-11.145316
129,11051,17383,219.73,125.278,1.0,149.858,167.164,75.25,241.332,48.633,65.597,169.735,367.337,82.925,3.033,49.847,74.431,101.758,35.862,18.561,83.247,193.035,172.0,31.582,235.316,167.25,173.278,252.616,67.908,71.851,316.641,21.722,146.89,44.646,25.16,101.278,527.355,167.309,33.226,73.775,2.017,104.218,284.317,5.915,14.247929,73.242935,10.852855,0.354293
130,3993,8915,154.49,127.667,2.421,27.464,95.663,48.25,433.597,136.174,5.507,21.114,290.924,85.371,23.358,19.909,156.4,28.869,20.61,1.0,94.28,203.528,99.0,51.969,9.419,38.444,14.656,163.058,18.304,88.383,100.9,11.906,132.996,20.398,5.832,33.165,215.839,155.839,86.935,10.262,105.783,26.804,19.477,40.321,-45.733887,35.5551,8.15485,-10.256589
131,13159,3116,159.04,421.632,3.842,14.232,254.778,98.2,525.832,154.197,56.583,281.48,301.037,250.444,10.146,45.12,123.954,228.24,58.739,4.902,182.545,175.195,196.0,126.385,365.803,186.721,119.703,401.879,64.447,71.851,292.198,68.618,158.006,11.911,13.08,139.119,437.391,208.599,159.981,27.464,170.891,211.122,412.425,157.055,-23.639313,-12.799686,-8.652719,-7.86066
133,6290,10601,94.66,39.239,1.0,4.308,44.303,3.7,84.142,60.219,16.023,8.822,415.658,386.171,19.293,10.454,91.508,31.013,4.268,1.0,34.099,62.913,23.0,60.124,85.185,107.34,4.151,88.426,51.758,23.436,2.063,8.634,466.459,2.212,2.208,19.92,5.028,68.67,43.968,3.646,17.277,1.0,69.982,18.203,-39.640316,40.191975,9.564446,-8.317491
134,14761,7843,298.47,144.397,2.421,176.321,274.919,119.8,327.072,244.313,20.529,180.909,265.078,334.815,13.195,54.574,224.708,228.24,23.878,63.438,118.352,126.924,161.0,76.435,343.354,33.951,143.864,234.491,86.365,83.66,323.018,46.806,113.544,54.345,3.416,106.955,550.181,58.348,89.084,44.665,238.034,179.788,536.838,67.354,-15.019033,44.27425,-2.4628546,14.138602
135,9326,936,140.85,328.423,5.263,29.118,344.406,134.65,524.533,313.831,71.606,270.305,278.562,469.319,11.163,56.15,265.692,288.266,67.455,2.951,370.108,236.059,347.0,65.221,504.709,123.816,295.132,394.416,168.269,50.596,426.106,96.974,246.929,55.557,13.08,120.199,354.141,247.596,177.168,36.726,221.757,227.71,456.771,87.015,-25.76183,-18.02599,-11.787704,-8.711889
136,7661,8186,125.93,260.31,3.842,151.512,329.3,248.05,359.549,223.715,360.039,275.893,368.461,223.543,3.033,382.322,69.308,243.247,34.772,92.705,93.277,124.826,253.0,76.435,332.129,132.802,318.243,220.631,240.945,121.447,375.094,197.31,178.847,270.148,8.248,135.335,375.625,65.23,125.606,307.977,20.329,21.275,427.207,145.996,10.087585,6.030964,-11.815555,2.2631161
138,6541,12362,139.43,204.146,2.421,292.099,272.905,122.5,80.244,239.164,50.574,222.255,294.295,155.069,4.049,35.666,53.938,273.26,2.089,16.609,77.229,101.739,150.0,71.338,247.944,35.448,305.637,188.646,78.29,254.883,403.788,30.447,73.25,42.221,567.543,88.034,567.637,57.201,132.052,55.25,12.19,100.531,507.275,93.159,29.390045,51.926414,6.5881867,16.984795
139,5805,15346,128.48,83.453,1.0,34.079,144.002,13.15,220.546,235.302,5.507,102.688,381.946,259.004,68.074,1.0,43.692,18.15,18.431,1.0,325.976,189.887,130.0,42.795,312.486,182.228,64.028,227.028,73.676,69.489,236.934,44.624,269.16,5.85,1.0,31.273,262.835,417.346,84.787,7.616,6.087,37.863,146.354,48.923,24.455046,35.301014,4.147535,-7.4075494
141,15933,8686,224.71,382.197,1.0,113.47,294.053,335.8,189.368,2.287,46.068,283.715,503.309,300.578,5.065,166.45,164.938,208.946,67.455,71.242,169.506,246.553,300.0,104.978,285.827,252.622,260.467,380.556,96.747,114.362,490.935,249.659,296.949,131.937,5.832,133.443,582.407,105.373,67.6,141.257,4.052,95.002,603.356,84.557,-1.7591538,12.082197,-9.802457,5.956362
142,12479,5110,107.45,453.896,23.737,52.273,427.992,526.15,129.61,286.796,68.602,503.852,499.938,306.692,47.749,467.41,192.262,389.024,148.072,16.609,691.072,560.314,274.0,178.373,281.618,137.295,350.808,479.71,254.788,163.957,467.554,381.623,655.421,233.777,56.567,188.312,307.145,511.396,112.716,162.428,66.108,61.825,581.184,405.269,-3.0235944,0.1551094,-14.078257,5.144216
143,13496,12303,128.34,639.117,12.368,1.0,244.708,95.5,793.445,1.0,16.023,199.906,929.205,1.0,943.089,24.636,2.708,91.039,73.991,6.854,548.645,813.212,327.0,345.553,20.643,388.918,14.656,964.816,310.159,16.351,266.691,137.326,516.478,55.557,4.624,33.165,3.685,215.481,149.239,24.817,82.385,1.0,339.748,411.413,-47.082603,-68.20822,-21.708788,-15.394971
145,12527,9514,384.6,225.656,1.0,237.518,288.011,195.4,214.051,19.023,23.534,186.497,302.161,117.163,9.13,8.879,108.585,241.103,18.431,63.438,91.271,142.665,189.0,61.144,236.719,33.951,294.082,301.66,42.529,193.479,438.86,41.353,166.342,15.549,462.449,106.955,526.012,78.993,104.123,27.464,4.052,74.727,477.711,68.583,28.244606,50.570053,6.260296,16.477715
146,11263,5195,207.65,194.586,3.842,330.141,298.082,144.1,284.202,145.186,25.036,202.141,302.161,162.405,5.065,23.06,57.354,234.672,15.162,26.365,94.28,134.27,156.0,62.163,235.316,23.466,174.328,220.631,63.293,84.84,309.202,24.993,180.236,9.487,5.832,101.278,481.702,117.99,91.232,24.817,11.173,163.199,382.862,139.852,-11.185333,50.078743,3.123616,9.330466
147,7211,13364,332.72,133.642,1.0,148.204,284.99,122.5,138.704,125.875,65.597,252.426,502.186,145.286,6.081,101.845,40.277,196.084,29.325,24.414,201.602,235.009,183.0,84.59,259.169,144.784,326.647,231.292,99.054,99.011,426.106,107.88,338.631,61.619,3.416,118.307,523.327,362.292,157.832,69.805,13.208,109.747,514.666,116.506,2.16006,25.158699,-5.2680416,5.3687572
148,1448,15933,219.87,78.673,1.0,68.813,116.811,5.05,463.476,35.759,64.095,165.265,299.913,233.326,3.033,2.576,130.785,13.863,11.894,4.902,135.404,152.109,167.0,33.62,348.966,165.753,24.11,196.109,26.379,62.404,151.913,15.178,176.068,13.124,1.0,86.142,209.125,294.621,24.632,11.585,107.818,220.338,71.213,5.915,-70.28613,49.74357,18.02243,-8.279091
149,11616,9638,451.69,219.681,2.421,245.788,305.131,173.8,258.22,79.53,88.131,261.366,271.82,112.272,4.049,101.845,65.892,262.541,26.057,34.17,104.31,121.678,173.0,70.318,259.169,129.807,272.022,270.741,94.44,80.117,347.462,86.068,148.28,54.345,67.439,135.335,605.234,169.603,95.529,79.068,9.138,76.57,406.266,72.269,-1.5742817,39.63185,-0.77264863,9.309175
150,5154,19253,299.32,76.283,1.0,82.045,77.536,9.1,493.355,190.244,22.032,169.735,335.873,158.737,61.977,2.576,62.477,16.006,11.894,2.951,280.84,209.825,243.0,35.659,381.237,140.291,47.221,190.778,28.686,80.117,277.319,45.715,195.52,5.85,1.0,33.165,540.782,271.682,54.71,10.262,40.675,187.161,223.958,3.458,-62.020092,51.353004,16.01222,-5.892684
151,1977,1282,157.62,137.227,2.421,171.359,304.124,92.8,210.153,6.149,7.009,231.195,244.85,64.584,16.244,5.727,41.985,127.483,24.967,32.219,105.313,115.381,175.0,38.717,189.014,158.264,220.549,243.02,35.607,61.223,280.507,12.997,181.626,2.212,118.174,112.631,359.512,452.901,11.742,24.817,2.017,98.688,333.589,8.373,13.792156,46.486965,2.7624228,3.2295518
152,7586,2505,127.92,58.359,2.421,116.778,321.244,86.05,185.471,44.771,55.081,184.262,49.321,600.155,4.049,19.909,429.631,108.189,24.967,18.561,29.084,61.863,40.0,48.911,532.771,191.214,157.521,105.485,154.426,45.872,141.285,7.544,28.789,85.867,3.416,311.295,99.02,12.47,11.742,16.878,4.052,89.472,639.079,32.948,-15.002329,68.71468,10.770095,8.83128
153,13334,310,86.56,465.846,3.842,35.733,394.759,145.45,698.611,48.633,92.638,622.302,405.544,292.018,79.253,100.27,144.446,271.116,131.731,16.609,323.97,541.425,542.0,200.8,629.584,475.787,166.975,652.429,104.822,149.787,551.513,223.485,227.477,70.106,7.04,228.045,669.685,506.808,140.645,173.013,266.518,104.218,536.838,190.232,-17.602903,-23.535378,-8.869654,-13.984582
