cell,x,y,area µm²,CD40,SMA,MAP2,CD8,CD31,Synaptophysin,AQP4,CD34,PCNA,IBA1,S100B,CD163,Claudin5,GFAP,PSD-95,Trem2,NeuN,HLA-DR,CD14,CD11b,CD3e,P2Rx7(Park7),DAPI_1,CD11c,CD4,GalMac3,ApoE,CD45,HLA-A,CD68,Vimentin,A-Beta,H2A.x,TMEM119,CD74,P2Ry12,CollagenIV,CD44,Neurofilament,ATG7,iNOS,UMAP_1,UMAP_2,TSNE_1,TSNE_2
298,9354,10261,128.34,88.383,1.0,5.251,83.917,12.753,294.456,285.509,23.258,48.668,487.692,384.38,3.018,8.744,201.571,113.388,66.437,2.339,65.322,108.664,95.094,74.246,19.274,280.381,6.16,125.875,20.0,38.877,14.514,11.871,158.737,160.278,2.528,98.226,256.219,370.22,114.332,10.271,8.092,4.297,11.24,42.625,11.498611,35.954117,4.894039,-13.067495
299,12173,8847,417.29,230.085,7.72,158.289,318.682,160.318,288.212,2.287,14.093,246.44,360.683,131.251,48.427,8.744,55.0,244.506,63.165,100.097,127.634,168.708,264.264,91.541,245.877,156.212,313.704,325.462,37.0,113.447,438.647,40.134,290.184,8.027,239.294,120.102,562.482,170.642,162.603,26.497,4.04,71.886,474.33,97.717,-4.074951,-32.43688,6.228874,22.436079
300,9753,288,213.76,485.149,2.12,1.0,322.678,117.224,379.371,152.91,74.321,213.985,289.173,408.956,4.027,98.577,102.571,213.287,52.259,3.678,218.087,145.933,268.268,55.935,379.889,183.021,173.348,289.173,61.0,47.162,335.733,132.533,241.549,44.333,10.165,45.967,177.223,205.013,170.998,96.032,196.545,103.208,284.315,105.063,19.69631,-74.08059,-13.980739,-12.469766
301,9244,5431,79.73,115.543,1.0,30.757,342.658,64.988,350.65,102.702,44.207,289.037,559.202,160.742,8.064,19.586,71.714,94.656,130.783,17.07,155.775,232.892,120.119,71.195,301.918,484.979,187.796,324.394,74.0,74.386,218.264,48.83,115.359,25.594,7.11,280.526,410.566,659.608,57.666,17.225,5.053,93.317,366.238,144.239,15.62322,-17.850578,-1.8325827,-0.21288434
302,13393,17572,103.04,34.064,1.0,3.834,2.998,21.894,572.928,44.771,52.063,61.853,224.067,235.697,2.009,8.744,232.429,25.975,196.219,2.339,46.226,108.664,206.205,35.589,1.0,417.25,4.096,194.183,8.0,22.306,29.068,47.743,211.316,49.018,1.0,242.85,296.325,324.76,47.172,4.477,13.158,1.0,2.138,14.467,9.678831,39.787285,6.7478247,-15.749616
303,10936,17472,99.35,133.255,1.0,151.204,262.738,75.435,167.084,38.334,2.309,164.288,352.144,104.218,3.018,1.0,78.143,117.55,48.987,3.678,54.267,138.686,145.144,29.485,164.251,190.076,192.957,251.817,31.0,224.71,377.314,19.48,112.73,4.513,557.018,71.489,414.212,142.922,34.58,13.748,3.026,131.233,336.655,32.831,-45.874847,-29.425117,11.419678,23.579357
305,14279,1766,77.46,338.723,4.36,61.932,379.621,125.059,400.6,227.577,42.898,283.965,271.029,324.17,30.264,38.172,121.857,377.706,64.255,9.035,192.961,196.659,356.356,257.363,281.207,238.051,126.907,363.885,77.0,93.325,274.4,77.094,425.575,36.135,16.275,100.657,340.077,309.238,257.046,28.814,106.371,122.99,454.987,277.684,11.987495,-58.758736,-11.889759,11.670455
306,2955,11791,168.99,185.213,2.12,216.387,299.701,87.188,84.666,25.46,4.928,169.359,200.587,133.708,3.018,2.549,44.714,177.906,1.0,13.052,126.629,115.911,133.132,55.935,186.18,10.877,206.373,166.433,52.0,86.223,298.309,9.696,121.932,3.342,100.289,47.182,349.799,120.747,76.555,13.748,8.092,193.876,363.962,63.438,-28.71286,-18.5028,9.640544,13.430865
308,11908,6594,151.79,241.894,2.12,178.128,326.674,89.8,316.934,60.219,6.237,233.255,350.01,181.631,23.2,16.488,75.571,175.825,28.265,18.409,73.362,192.518,233.232,64.073,322.629,167.5,199.149,317.99,61.0,94.508,368.998,33.612,119.303,8.027,4.055,92.15,510.223,294.824,57.666,70.536,6.066,103.208,360.549,83.026,6.14752,-26.684242,-3.3767662,5.898736
310,13342,11308,234.23,251.34,3.24,172.46,281.719,131.588,90.91,174.795,6.237,205.871,288.106,160.742,11.091,16.488,123.143,281.969,57.712,15.731,121.604,148.003,148.147,83.402,193.49,153.39,273.455,248.615,51.0,69.652,410.58,40.134,256.008,25.594,5.583,72.704,368.029,180.62,129.023,29.973,21.264,35.619,451.574,103.838,-6.1078014,-31.065125,-0.4688458,9.209771
311,11348,2126,69.36,404.851,4.36,10.919,305.695,191.659,355.645,106.564,62.537,206.885,324.394,345.059,39.345,58.307,166.857,192.475,77.343,34.479,391.957,272.231,227.226,57.969,461.515,115.292,126.907,530.385,57.0,72.019,531.166,139.055,560.966,74.783,19.33,62.982,438.518,324.76,66.061,23.02,229.98,90.02,371.927,80.577,19.27231,-76.174164,-16.471457,-11.1358595
312,2097,5798,117.82,767.372,16.679,1.0,388.612,130.282,786.464,3.575,15.402,281.937,708.625,30.491,950.555,21.135,1.0,42.625,67.527,5.017,448.238,709.099,550.55,170.891,126.484,228.174,30.929,861.25,620.0,56.632,440.726,189.06,369.053,155.593,5.583,5.861,1.0,365.785,89.147,63.582,223.901,1.0,439.058,565.386,-5.841154,85.10184,-15.299564,-28.543192
313,12230,2313,213.9,336.362,3.24,16.587,183.817,70.212,385.615,183.807,65.156,176.459,298.779,286.077,6.045,38.172,119.286,142.525,63.165,2.339,285.424,254.632,248.247,115.956,415.22,132.225,43.313,412.981,62.0,74.386,325.337,84.703,200.8,25.594,11.693,48.398,276.88,284.845,156.307,24.179,241.125,113.099,294.556,67.11,18.598972,-74.59352,-13.928607,-12.190173
314,5808,17979,169.13,55.319,1.0,226.306,140.86,11.447,225.775,165.784,3.619,273.823,245.413,128.793,3.018,1.0,31.857,28.056,20.631,6.357,121.604,159.391,148.147,25.415,265.37,168.911,59.825,157.894,32.0,57.815,236.976,3.174,150.85,4.513,1.0,38.675,393.551,192.817,36.679,10.271,18.224,86.723,216.047,3.449,21.317844,14.657898,13.503116,-4.022858
315,7055,17591,92.1,71.851,2.12,8.085,19.981,10.141,346.904,35.759,16.712,13.171,335.067,127.565,2.009,7.195,26.714,1.0,1.0,1.0,56.277,143.862,203.202,20.329,197.145,10.877,20.608,126.942,34.0,76.754,113.271,14.045,29.918,13.883,1.0,2.215,188.161,71.961,13.592,6.795,3.026,73.535,41.961,1.0,18.187023,26.801727,15.693339,-7.7378497
316,5930,10000,281.84,121.447,8.84,20.838,48.952,32.341,512.987,133.599,23.258,42.583,326.529,102.989,5.036,24.233,69.143,53.031,16.269,3.678,38.186,125.228,52.051,65.091,160.596,63.085,31.961,166.433,34.0,45.979,72.728,23.828,82.497,39.648,5.583,30.168,188.161,180.62,82.851,62.423,14.171,12.54,173.948,35.279,7.5890102,34.28102,8.358272,-13.8465
317,7915,6950,70.35,204.106,4.36,212.136,298.702,251.729,97.154,28.035,12.784,280.923,272.096,109.133,26.227,19.586,33.143,269.481,18.45,22.426,127.634,109.699,143.142,67.125,187.399,94.127,326.088,190.981,38.0,102.794,399.145,22.741,102.214,15.054,161.39,114.026,438.518,149.575,51.37,31.132,7.079,118.045,508.465,91.596,-31.471157,-34.17215,7.410209,19.49376
318,13326,4674,203.1,244.255,4.36,101.609,282.718,108.082,152.099,253.325,55.991,244.411,265.692,214.808,50.445,66.051,159.143,398.519,27.175,31.8,213.061,230.822,291.291,105.783,318.974,191.487,414.842,420.452,68.0,100.427,292.072,54.266,156.108,33.792,8.638,137.117,490.777,377.981,66.061,63.582,64.831,244.98,429.956,25.485,5.5258293,-36.83339,-7.55378,8.509671
319,11835,17871,135.45,110.819,1.0,114.362,207.793,31.035,365.635,15.161,10.165,322.506,475.952,82.1,2.009,1.0,46.0,96.738,90.43,150.984,107.533,109.699,159.158,32.537,228.821,177.377,137.227,354.279,23.0,92.141,231.778,5.348,181.083,3.342,1.0,78.781,387.474,314.781,55.567,11.43,5.053,94.965,323.001,5.897,11.949459,-8.727764,2.5569263,-0.87931895
320,15611,9387,102.48,181.67,2.12,156.872,300.7,194.271,215.785,13.874,7.547,237.312,280.635,158.284,4.027,16.488,34.429,279.888,137.326,239.367,94.468,138.686,238.237,75.264,256.841,177.377,247.654,216.596,36.0,170.262,407.461,24.915,115.359,5.685,575.349,182.084,519.945,45.351,105.937,33.45,6.066,14.188,502.776,73.232,-44.563213,-33.314083,9.801993,24.773722
321,3873,15925,228.97,65.947,1.0,86.021,145.855,40.176,157.094,259.762,49.444,82.137,224.067,271.332,2.009,25.781,47.286,38.462,1.0,3.678,71.352,161.461,202.201,32.537,226.384,12.288,51.569,123.74,66.0,60.182,183.959,34.699,81.183,29.108,1.0,13.153,405.704,128.508,68.16,45.039,4.04,274.653,198.979,2.224,26.197277,18.6335,18.070442,-3.9018795
322,7078,5869,73.05,148.606,3.24,243.311,323.677,229.529,115.885,1.0,8.856,192.686,292.375,137.395,5.036,33.526,21.571,244.506,9.725,23.765,75.372,135.58,145.144,58.987,193.49,10.877,380.785,167.5,48.0,63.733,386.67,40.134,127.189,4.513,19.33,69.058,499.285,216.101,78.653,27.655,3.026,160.906,448.161,177.294,-21.307999,-34.691772,5.039522,15.998482
323,17206,5302,100.91,199.383,1.0,104.443,197.803,185.129,269.481,1.0,1.0,56.782,354.279,284.849,31.273,7.195,52.429,215.369,16.269,61.261,157.785,178.025,392.392,63.056,251.968,9.466,96.978,309.452,16.0,68.468,453.201,91.225,162.68,9.198,2.528,42.321,605.018,49.786,53.468,14.907,2.013,109.802,526.67,42.625,-8.182692,-43.2513,-3.290737,14.211868
325,11619,944,86.41,407.213,3.24,15.17,429.571,68.906,711.539,187.669,75.63,345.832,378.827,271.332,20.173,36.623,58.857,256.994,152.595,6.357,363.816,251.526,340.34,90.523,526.084,562.585,69.114,554.933,56.0,171.445,343.009,74.919,269.153,13.883,11.693,168.715,168.715,532.1,271.737,32.291,296.85,37.267,185.326,209.125,15.126991,-85.8926,-10.488576,-15.191091
327,10544,14371,110.86,83.66,3.24,178.128,292.708,132.894,77.174,140.036,2.309,205.871,193.115,104.218,5.036,5.647,49.857,325.675,26.084,19.748,147.734,90.03,144.143,74.246,233.694,10.877,288.935,146.154,53.0,68.468,377.314,11.871,111.416,16.225,4.055,36.245,387.474,105.224,170.998,19.543,27.343,43.861,404.924,143.015,-24.372269,-26.882662,7.094631,12.843558
328,4391,16002,177.66,94.287,13.32,186.63,165.835,44.094,233.267,177.37,11.474,157.189,313.721,132.48,34.3,1.0,83.286,211.206,7.544,23.765,99.493,179.06,170.169,41.692,334.812,71.551,119.683,199.519,49.0,85.039,331.574,22.741,221.832,11.54,1.0,31.383,484.701,186.164,238.158,18.384,2.013,75.183,345.757,52.419,-14.069145,-25.72158,5.5159907,10.618724
330,3116,11822,202.68,202.926,1.0,137.034,270.73,58.459,103.398,1.0,2.309,200.8,244.346,95.616,7.055,1.0,26.714,119.631,5.362,9.035,70.347,107.629,170.169,61.021,171.561,68.729,219.789,161.096,35.0,100.427,371.077,7.522,90.384,3.342,184.303,65.412,405.704,95.245,51.37,20.702,2.013,160.906,367.376,51.195,-35.67604,-24.194267,10.547801,19.177814
331,15948,2758,84.14,402.489,4.36,360.923,377.623,212.553,240.76,204.405,29.805,176.459,294.51,340.144,9.073,35.074,98.714,402.681,39.171,15.731,150.749,119.017,278.278,136.302,323.848,6.644,168.188,278.5,78.0,89.774,356.523,26.002,232.347,23.252,16.275,89.719,584.358,99.68,141.616,31.132,24.303,243.332,462.952,161.379,3.1175432,-52.583866,-9.409318,14.286291
334,10684,7327,147.1,250.16,1.0,95.94,284.716,177.294,421.829,20.311,66.465,128.791,401.24,214.808,21.182,121.809,106.429,125.875,20.631,9.035,186.931,163.532,305.305,70.177,265.37,92.716,285.839,280.635,94.0,197.486,416.817,124.924,125.875,81.81,2.528,83.642,585.573,190.599,72.357,60.106,4.04,116.396,371.927,67.11,-2.6447067,-37.989143,-3.6680927,11.706803
335,11487,2923,319.51,378.872,3.24,5.251,341.659,79.353,577.923,131.024,46.826,445.225,387.365,209.893,8.064,31.977,53.714,223.694,89.34,5.017,406.027,161.461,281.281,160.718,317.756,366.453,67.05,388.433,46.0,92.141,409.54,91.225,333.562,9.198,13.22,173.577,533.314,567.58,152.109,21.861,94.213,78.48,198.979,155.257,10.78625,-81.930725,-9.5192375,-13.776262
336,7432,12256,468.32,283.223,1.0,36.426,227.773,64.988,202.049,221.14,155.498,278.894,449.269,201.292,7.055,128.005,128.286,211.206,42.443,25.105,135.674,132.475,149.148,79.333,193.49,295.903,211.533,271.029,168.0,94.508,307.665,97.748,183.712,116.945,10.165,71.489,337.646,205.013,135.319,130.8,19.237,10.891,425.404,91.596,-10.325342,1.2907906,-10.950954,3.4068174
337,9723,7757,204.38,101.372,1.0,165.374,304.696,172.071,189.561,1.0,24.567,334.676,448.202,372.092,4.027,8.744,20.286,127.956,45.715,69.296,199.996,122.122,155.154,65.091,223.948,233.818,231.142,337.202,23.0,42.428,307.665,27.089,175.825,2.171,16.275,205.175,306.047,456.704,45.074,23.02,3.026,93.317,259.284,52.419,9.589787,-15.878113,-0.68474567,0.9860821
338,15481,5779,233.23,433.191,2.12,60.515,304.696,285.682,374.376,187.669,198.705,163.274,337.202,246.756,67.6,420.735,93.571,363.137,125.33,30.461,118.589,306.394,283.283,98.662,289.735,13.699,150.644,355.346,160.0,515.887,324.298,372.771,115.359,204.782,5.583,39.891,383.828,52.003,66.061,160.933,9.105,53.752,432.231,255.647,-19.810043,5.7474537,-15.4769745,5.1065288
339,685,78,190.88,57.681,4.36,166.791,283.717,156.4,291.959,17.736,1.0,152.118,163.231,34.177,2.009,30.428,6.143,144.606,5.362,9.035,36.176,78.642,163.162,23.381,200.8,6.644,216.693,189.913,17.0,158.425,228.66,9.696,41.749,1.0,544.798,22.876,372.891,83.049,3.099,19.543,1.0,55.401,333.241,2.224,-45.539295,-28.353523,12.036726,23.11245
340,10417,18754,345.09,52.957,1.0,217.804,159.841,64.988,204.546,19.023,33.733,144.004,259.288,96.845,20.173,28.879,65.286,53.031,21.722,42.513,155.775,160.426,245.244,20.329,262.933,47.564,217.725,162.163,56.0,139.487,402.263,36.873,145.592,32.621,330.945,47.182,383.828,160.663,17.79,29.973,12.145,124.639,329.828,2.224,-42.93209,-25.782621,12.275691,22.05077
341,897,12683,69.5,181.67,1.0,47.762,207.793,40.176,135.865,4.862,33.733,299.179,293.442,91.93,19.164,44.367,17.714,73.844,17.359,10.374,54.267,126.263,126.125,63.056,128.921,211.242,175.412,172.837,50.0,50.713,149.655,73.832,114.045,54.873,7.11,42.321,273.234,186.164,84.95,49.675,7.079,162.554,251.319,64.662,-0.46107292,-4.5295467,5.9323316,1.1614685
342,16162,10331,134.45,206.468,2.12,195.132,264.736,256.953,60.94,92.403,3.619,209.928,339.337,127.565,7.055,13.391,142.429,375.625,17.359,21.087,112.558,139.721,216.215,80.35,217.856,10.877,286.871,244.346,36.0,72.019,432.41,29.263,99.586,31.45,2.528,100.657,674.292,74.179,114.332,34.609,25.316,83.426,538.048,100.165,-15.243401,-44.82684,-2.2593875,16.956806
343,9218,1381,54.15,223.0,1.0,81.77,237.763,36.259,504.246,217.278,93.961,183.558,290.24,261.502,4.027,14.94,147.571,171.663,23.903,33.139,134.669,197.694,179.178,37.623,370.143,48.975,69.114,353.212,47.0,45.979,314.942,45.569,69.353,29.108,8.638,48.398,410.566,484.423,158.405,26.497,110.424,118.045,276.351,24.261,8.536238,-72.761116,-10.79478,-9.456719
344,7787,14931,296.2,80.117,1.0,125.698,311.689,59.765,266.984,11.299,11.474,252.525,350.01,69.812,16.136,2.549,26.714,63.438,30.447,13.052,198.991,164.567,201.2,78.316,262.933,143.513,220.821,223.0,34.0,83.855,358.602,12.958,219.203,2.171,36.133,70.274,636.617,387.96,135.319,18.384,7.079,149.366,317.312,87.923,15.829771,-6.6444607,6.576774,0.05942152
345,2998,6528,146.39,415.479,41.318,1.0,210.79,36.259,692.808,1.0,18.021,197.757,680.875,18.203,864.782,18.037,3.571,65.519,60.984,5.017,167.835,562.096,196.195,135.285,78.971,230.996,2.032,590.154,194.0,14.02,66.491,62.962,177.139,176.674,10.165,14.369,1.0,248.255,150.011,62.423,40.514,1.0,99.99,292.375,-1.9605331,80.79611,-13.680468,-27.638666
346,16277,3214,293.64,502.862,4.36,210.719,373.627,297.435,294.456,208.267,62.537,194.715,330.798,361.033,9.073,120.26,112.857,429.737,54.44,19.748,251.253,231.857,313.313,155.631,356.741,16.521,218.757,472.75,87.0,126.467,405.382,139.055,307.272,86.495,16.275,93.365,574.635,156.228,160.504,115.734,32.409,124.639,605.179,183.415,10.628742,-54.20543,-11.355032,12.855422
347,5890,16612,130.05,37.606,1.0,210.719,218.782,45.4,230.77,115.576,8.856,90.251,215.529,88.244,2.009,1.0,12.571,59.275,2.091,33.139,34.166,168.708,82.081,17.277,258.06,8.055,75.306,97.058,40.0,89.774,251.53,2.087,39.12,3.342,1.0,18.015,434.872,90.81,11.494,10.271,1.0,71.886,187.601,1.0,28.656345,17.939133,16.588446,-3.4212372
348,10568,18871,151.08,52.957,1.0,138.451,65.935,33.647,203.297,7.437,3.619,55.768,150.423,122.649,33.291,1.0,93.571,32.219,4.272,2.339,412.057,132.475,90.089,18.294,192.272,17.932,202.245,145.087,86.0,179.731,275.439,16.219,206.058,10.369,443.982,19.23,235.558,63.091,9.395,11.43,3.026,91.668,336.655,1.0,-43.564236,-25.683447,12.886894,21.843342
349,11801,300,100.34,421.383,3.24,3.834,349.651,71.518,526.724,258.474,80.868,394.515,360.683,496.199,9.073,42.819,123.143,273.644,84.977,3.678,250.247,281.548,398.398,76.281,488.317,281.792,71.178,412.981,54.0,31.775,454.24,62.962,217.888,40.819,14.748,89.719,252.573,387.96,265.441,28.814,452.88,86.723,291.142,117.305,20.734192,-82.22715,-13.43685,-14.479435
350,4393,3128,269.62,117.904,3.24,104.443,300.7,164.235,238.262,15.161,28.495,247.454,345.74,150.911,3.018,21.135,48.571,144.606,21.722,51.887,132.659,100.382,140.139,51.866,215.42,98.36,183.668,216.596,41.0,73.203,292.072,34.699,115.359,8.027,88.069,69.058,295.109,281.518,28.284,34.609,5.053,78.48,291.142,21.813,-2.090622,-9.920336,4.9091377,2.8059328
351,15103,6109,43.21,71.851,1.0,131.366,695.305,53.235,276.974,35.759,169.9,344.818,193.115,46.465,8.064,24.233,10.0,207.044,240.934,575.492,68.337,102.453,132.131,98.662,173.998,142.102,148.58,198.452,7.0,19.938,168.366,7.522,86.441,3.342,1.0,240.42,421.504,38.698,15.691,20.702,2.013,2.649,111.368,81.801,-11.874624,-19.80401,8.825056,5.1648045
354,1496,16918,105.6,218.277,1.0,8.085,72.928,2.306,619.131,311.256,40.279,226.155,275.298,278.705,3.018,5.647,82.0,19.731,18.45,1.0,81.402,213.223,295.295,28.467,300.7,173.144,14.416,244.346,39.0,88.59,210.988,16.219,117.988,13.883,2.528,62.982,14.369,88.593,76.555,12.589,137.78,149.366,45.375,5.897,-13.247459,41.907776,22.667257,-15.237209
355,1752,7261,105.32,110.819,3.24,29.34,186.814,64.988,532.967,80.817,6.237,91.265,266.76,59.982,3.018,25.781,71.714,73.844,67.527,1.0,84.418,154.215,94.093,41.692,52.168,209.831,4.096,187.779,24.0,130.018,44.661,20.567,146.907,10.369,11.693,65.412,245.281,507.707,114.332,7.954,33.422,29.025,8.965,102.614,9.783249,38.921593,6.6433835,-14.571054
356,8114,3368,147.81,239.532,3.24,103.026,400.6,168.153,421.829,65.369,19.33,193.701,344.673,182.86,8.064,14.94,53.714,188.312,10.816,49.209,223.112,168.708,193.192,92.558,337.249,20.754,186.764,304.115,43.0,119.365,359.642,44.482,236.291,5.685,5.583,38.675,394.766,348.044,91.246,19.543,20.251,155.96,262.697,130.772,2.8021832,-66.18468,-9.279743,-7.9470806
359,1516,11384,124.36,147.426,2.12,131.366,305.695,78.047,138.362,93.691,1.0,140.961,236.875,128.793,6.045,2.549,85.857,71.763,3.181,7.696,90.448,120.052,137.136,68.143,203.237,12.288,204.309,101.327,39.0,83.855,244.253,3.174,83.812,4.513,112.509,42.321,363.168,132.943,72.357,10.271,16.198,119.693,329.828,47.522,-25.775051,-13.168793,11.874825,6.169826
360,9564,8169,138.72,176.947,2.12,97.357,272.728,213.859,390.61,12.586,95.27,183.558,295.577,153.369,12.1,92.381,70.429,188.312,9.725,14.391,58.287,226.681,166.165,54.918,238.567,22.165,233.206,223.0,72.0,87.406,379.393,95.573,305.958,61.9,22.385,47.182,460.394,108.55,45.074,49.675,7.079,101.559,374.203,57.316,-10.361122,-28.722038,4.890746,7.9969974
361,16488,6641,81.3,149.787,2.12,128.532,248.752,142.035,60.94,61.506,2.309,285.994,325.462,218.494,8.064,21.135,49.857,271.562,94.793,10.374,109.543,123.158,197.196,57.969,188.617,236.64,140.323,212.327,31.0,86.223,349.247,34.699,68.038,6.856,2.528,177.223,370.46,482.205,78.653,25.338,5.053,88.371,393.546,151.585,7.192856,-18.230434,0.21633749,3.259576
362,5223,813,221.29,162.777,4.36,93.106,372.628,209.941,120.88,73.093,86.105,223.113,273.163,106.675,30.264,52.112,19.0,242.425,16.269,30.461,51.252,110.735,245.244,27.45,312.883,17.932,217.725,257.154,43.0,55.448,356.523,46.656,74.611,15.054,11.693,56.905,431.226,107.442,19.889,36.927,1.0,2.649,440.196,31.607,-20.405598,-31.430244,3.6254861,14.531667
363,7279,3846,334.29,324.553,3.24,40.677,392.608,255.647,178.322,8.724,372.843,369.159,269.962,161.97,50.445,462.553,85.857,161.256,39.171,23.765,185.926,209.082,507.507,123.077,233.694,307.191,396.265,304.115,298.0,305.198,426.173,233.629,296.757,207.124,17.803,55.69,194.237,190.599,66.061,173.681,20.251,90.02,399.235,229.938,-21.795776,8.011158,-20.900906,4.8501987
364,15789,10811,321.21,201.745,3.24,168.209,267.733,217.776,62.189,169.646,25.877,180.516,170.702,196.376,15.127,41.27,156.571,433.9,20.631,18.409,264.318,153.179,196.195,83.402,202.018,13.699,263.134,189.913,62.0,70.835,334.693,46.656,139.02,68.927,4.055,95.796,372.891,50.895,99.641,50.834,35.448,76.832,476.606,96.493,-19.158165,-40.709663,0.5215676,17.993637
365,7374,15742,132.46,202.926,1.0,10.919,174.826,187.741,224.526,51.207,179.066,729.205,890.067,78.413,92.827,315.414,31.857,5.163,10.816,2.339,236.177,620.069,556.556,74.246,109.428,274.737,169.22,419.385,650.0,120.549,932.43,248.848,370.367,436.672,7.11,15.584,2.215,42.024,93.345,64.741,153.991,1.0,609.73,27.934,-42.914505,60.95938,-23.607838,3.1356568
366,4198,17210,227.26,87.202,1.0,199.383,110.89,8.835,455.545,206.979,35.042,111.549,251.817,190.232,5.036,2.549,65.286,19.731,4.272,17.07,163.815,185.272,131.13,21.346,389.635,36.275,48.473,186.712,31.0,73.203,235.937,12.958,85.126,11.54,2.528,9.507,405.704,203.905,40.876,10.271,58.752,223.55,117.057,2.224,20.229977,25.613571,18.644821,-10.937779
367,13926,288,182.35,286.766,4.36,158.289,494.506,166.847,449.301,141.323,32.423,256.582,291.308,241.841,48.427,31.977,88.429,394.356,58.802,21.087,362.811,350.909,305.305,164.787,438.367,126.581,170.252,346.808,51.0,81.488,454.24,96.661,252.064,12.712,13.22,89.719,434.872,476.661,164.702,32.291,48.62,127.936,495.949,227.489,12.217003,-62.270187,-16.079329,-8.780328
368,5827,10045,174.11,109.638,3.24,25.089,124.876,40.176,439.311,133.599,12.784,38.526,265.692,125.107,2.009,8.744,79.429,102.981,32.628,1.0,54.267,90.03,76.075,51.866,89.935,178.788,9.256,121.606,30.0,88.59,86.242,6.435,78.554,13.883,5.583,47.182,224.62,228.297,110.134,9.113,20.251,2.649,89.749,60.989,8.242123,34.97659,7.6337533,-13.562632
